area_id,area_name,b25116001,b25116001_moe,b25116002,b25116002_moe,b25116003,b25116003_moe,b25116004,b25116004_moe,b25116005,b25116005_moe,b25116006,b25116006_moe,b25116007,b25116007_moe,b25116008,b25116008_moe,b25116009,b25116009_moe,b25116010,b25116010_moe,b25116011,b25116011_moe,b25116012,b25116012_moe,b25116013,b25116013_moe,b25116014,b25116014_moe,b25116015,b25116015_moe,b25116016,b25116016_moe,b25116017,b25116017_moe,b25116018,b25116018_moe,b25116019,b25116019_moe,b25116020,b25116020_moe,b25116021,b25116021_moe,b25116022,b25116022_moe,b25116023,b25116023_moe
1.1,Arbor Heights,2639,96,2173,132,581,109,224,84,176,60,125,58,56,33,1592,129,898,132,356,88,235,60,103,42,466,107,114,61,81,52,0,17,20,23,13,24,352,99,340,100,12,23,0,17,0,17
1.2,Fauntleroy/Seaview,6410,211,4581,249,1238,207,492,149,209,84,242,93,295,110,3343,250,2136,228,634,142,303,117,270,100,1829,241,990,191,544,134,315,129,50,38,81,57,839,193,712,191,113,66,14,28,0,24
1.3,West Seattle Junction/Genesee Hill,8391,238,4963,275,1308,229,433,132,396,133,202,88,277,102,3655,248,2431,260,686,158,379,100,159,78,3428,333,1884,277,989,208,369,162,173,80,353,120,1544,245,1361,241,146,77,37,42,0,29
1.4,Alki/Admiral,5786,190,3091,242,1095,201,303,124,243,102,239,94,310,110,1996,179,983,146,588,147,273,88,152,69,2695,240,1555,208,1073,183,242,93,131,98,109,54,1140,224,964,195,75,58,77,96,24,40
2.1,North Delridge,2387,100,1294,174,430,120,238,99,37,43,88,54,67,52,864,167,683,156,113,70,54,43,14,22,1093,168,504,173,396,161,93,59,0,12,15,24,589,164,544,158,45,55,0,12,0,12
2.2,High Point,2731,199,1098,171,317,144,218,132,54,38,11,20,34,36,781,121,601,118,92,52,80,54,8,18,1633,227,558,163,323,127,14,27,178,114,43,46,1075,208,956,197,96,82,23,23,0,17
2.3,Riverview,1680,73,1161,125,286,94,158,72,105,51,14,17,9,15,875,99,568,99,158,80,93,46,56,26,519,122,90,55,74,52,16,20,0,12,0,12,429,110,362,106,58,55,9,14,0,12
2.4,Roxhill/Westwood,5489,176,2881,214,960,148,528,133,182,74,86,48,164,65,1921,212,1462,196,208,73,114,50,137,67,2608,233,965,184,562,156,164,84,137,77,102,52,1643,224,1420,201,110,73,77,60,36,35
2.5,Highland Park,2563,202,1290,156,374,113,269,100,51,50,11,22,43,44,916,137,576,121,183,95,111,55,46,55,1273,220,621,170,137,75,157,94,197,91,130,90,652,174,523,169,65,52,30,37,34,40
3.1,South Park,1323,80,610,110,173,76,58,50,69,48,31,37,15,20,437,80,317,74,60,45,46,35,14,26,713,122,192,96,116,72,39,49,0,17,37,41,521,116,421,118,74,54,26,44,0,17
3.2,Georgetown,630,55,195,59,65,42,47,38,8,15,0,12,10,13,130,50,96,54,24,24,0,12,10,7,435,76,307,75,252,77,26,31,29,40,0,12,128,63,124,64,0,12,4,9,0,12
3.3,Duwamish/SODO,944,90,494,93,183,66,91,54,17,21,13,20,62,33,311,73,185,79,79,31,10,17,37,27,450,116,262,101,184,88,46,38,25,25,7,13,188,103,167,98,6,12,7,11,8,12
3.4,South Beacon Hill/NewHolly,4531,190,2403,205,431,132,158,80,88,79,86,53,99,53,1972,200,1289,174,364,113,167,61,152,62,2128,233,497,144,150,109,60,59,99,58,188,76,1631,233,1398,225,108,76,58,45,67,61
3.5,Beacon Hill,2893,137,2074,222,448,131,128,66,60,48,81,62,179,80,1626,234,1050,215,254,91,146,83,176,70,819,197,140,87,100,80,0,17,40,47,0,17,679,173,561,176,63,48,43,50,12,22
3.6,North Beacon Hill/Jefferson Park,5765,192,2583,244,486,130,148,76,171,80,74,56,93,50,2097,225,1441,220,398,127,104,63,154,68,3182,273,1296,231,660,186,134,75,270,110,232,118,1886,274,1519,259,172,93,103,101,92,84
4.1,Rainier Beach,5403,197,3197,260,826,199,316,139,248,107,116,59,146,74,2371,248,1281,243,530,136,269,95,291,100,2206,294,737,220,376,174,256,127,91,59,14,31,1469,276,1207,252,93,79,169,102,0,27
4.2,Columbia City,6493,254,3378,280,685,160,370,114,126,78,108,56,81,52,2693,277,1630,226,629,151,304,95,130,60,3115,312,1187,238,564,203,303,106,230,114,90,55,1928,316,1463,300,303,142,111,63,51,43
4.3,Seward Park,3376,140,2646,140,751,150,230,101,245,99,182,89,94,44,1895,146,1112,133,462,112,155,59,166,51,730,135,205,92,142,85,54,51,0,17,9,18,525,132,456,127,44,40,8,17,17,18
4.4,Mt. Baker/North Rainier,2340,165,1640,130,428,135,186,94,98,63,90,56,54,39,1212,120,701,123,340,82,133,62,38,30,700,146,336,122,156,104,117,75,37,31,26,31,364,121,333,121,0,17,11,22,20,29
5.1,Madrona/Leschi,4262,205,2999,239,706,207,349,165,138,69,92,56,127,64,2293,218,1212,190,585,149,359,112,137,66,1263,209,513,152,386,144,43,40,33,35,51,40,750,200,686,207,20,31,31,38,13,29
5.2,Judkins Park,1553,98,417,95,177,64,154,63,14,16,9,14,0,12,240,88,179,73,22,25,0,12,39,28,1136,129,744,104,241,94,115,70,181,91,207,69,392,100,270,92,44,30,39,30,39,29
5.3,Central Area/Squire Park,8106,238,3478,250,1293,201,667,153,339,111,110,79,177,75,2185,234,1437,196,480,126,148,66,120,59,4628,310,2280,268,1492,247,202,95,424,126,162,79,2348,276,2123,260,180,122,19,35,26,29
6.1,First Hill,7537,281,1118,179,656,151,375,115,106,64,25,28,150,75,462,127,319,113,68,45,55,45,20,28,6419,309,4241,329,2831,312,412,130,359,108,639,138,2178,274,1825,248,141,98,96,45,116,58
6.2,Capitol Hill,13942,322,2655,326,1822,308,1333,286,296,150,110,73,83,56,833,199,548,167,149,90,68,39,68,55,11287,402,7330,497,5962,486,797,234,378,172,193,100,3957,415,3781,414,100,54,37,63,39,41
6.3,North Capitol Hill,2363,123,1181,173,469,146,278,130,54,37,95,70,42,38,712,145,346,127,157,68,179,89,30,26,1182,192,760,165,676,168,56,45,28,32,0,12,422,161,422,161,0,12,0,12,0,12
6.4,Miller Park,3180,100,1539,129,404,102,183,70,127,62,57,32,37,26,1135,111,737,112,208,59,122,43,68,33,1641,131,708,147,584,134,74,44,50,39,0,17,933,151,859,140,50,45,8,17,16,22
6.5,Madison Park,2679,129,1515,141,468,130,86,62,92,56,183,82,107,61,1047,124,484,95,246,69,208,78,109,62,1164,153,742,193,441,145,106,101,62,54,133,96,422,132,376,127,20,23,0,17,26,31
7.1,Montlake/Portage Bay,4576,111,2427,160,717,162,313,109,150,85,148,73,106,73,1710,132,866,114,437,97,272,62,135,67,2149,176,990,155,879,162,62,42,30,36,19,27,1159,209,1090,216,69,48,0,21,0,21
7.2,University District,5280,209,774,113,134,68,48,46,29,29,26,38,31,39,640,103,420,90,104,55,103,52,13,32,4506,235,2501,300,2110,301,135,69,97,82,159,114,2005,295,1941,293,64,45,0,29,0,29
7.3,Ravenna/Bryant,9895,238,5892,251,1409,200,551,136,350,104,211,76,297,85,4483,234,2888,220,902,154,381,100,312,81,4003,299,1706,250,1226,221,147,60,88,51,245,100,2297,252,2113,244,55,42,67,51,62,50
7.4,Wedgwood/View Ridge,6148,153,4860,199,1179,179,345,109,377,107,189,76,268,80,3681,197,2047,189,781,113,522,106,331,85,1288,178,460,121,342,108,75,47,17,29,26,36,828,166,732,152,69,50,11,29,16,33
7.5,Laurelhurst/Sand Point,4412,158,2853,202,645,137,227,101,120,56,140,66,158,65,2208,184,1274,177,486,103,240,77,208,69,1559,212,642,148,495,144,86,68,15,27,46,42,917,195,855,188,25,29,14,25,23,25
8.1,Northgate/Maple Leaf,6976,196,2723,187,898,157,353,106,289,89,106,57,150,69,1825,167,1265,152,210,74,173,95,177,70,4253,238,2502,285,1547,240,263,99,136,79,556,164,1751,274,1559,270,84,53,47,54,61,52
8.2,Olympic Hills/Victory Heights,6737,204,3497,241,1055,214,417,150,300,111,126,93,212,106,2442,202,1481,191,547,113,169,77,245,85,3240,292,1497,252,859,211,270,129,246,106,122,81,1743,277,1476,258,130,69,56,49,81,64
8.3,Cedar Park/Meadowbrook,5748,207,2854,179,788,148,236,109,306,90,100,47,146,64,2066,171,1025,156,688,120,192,76,161,54,2894,245,1692,250,1192,225,264,110,121,64,115,71,1202,207,1122,204,44,34,26,36,10,29
9.1,Broadview/Bitter Lake,6683,218,3285,224,966,210,286,114,215,92,157,93,308,118,2319,196,1355,185,608,144,141,65,215,79,3398,253,2022,243,664,199,326,118,227,139,805,163,1376,243,1077,229,120,75,49,48,130,77
9.2,Licton Springs,4422,146,1802,240,515,143,298,117,143,87,29,37,45,36,1287,222,915,203,192,95,86,52,94,57,2620,254,1132,206,841,191,116,57,108,65,67,52,1488,260,1448,257,23,38,17,30,0,17
9.3,Greenwood/Phinney Ridge,10923,235,6353,313,1754,216,903,165,488,117,151,73,212,79,4599,286,3133,248,914,151,255,79,297,97,4570,322,2154,280,1594,259,281,104,40,45,239,107,2416,294,2220,287,109,73,46,52,41,45
9.4,Green Lake,6673,219,3442,241,808,173,436,141,138,68,160,78,74,49,2634,212,1769,210,571,132,189,74,105,57,3231,254,1479,215,904,188,198,107,166,90,211,71,1752,257,1574,235,84,90,57,80,37,43
9.5,Haller Lake,4467,139,2687,222,788,180,227,110,242,96,156,83,163,83,1899,201,1150,176,437,116,198,65,114,51,1780,238,699,217,421,191,81,55,124,105,73,43,1081,209,949,210,92,71,15,18,25,29
10.1,North Beach/Blue Ridge,5103,114,3604,180,1052,151,401,132,309,99,70,43,272,80,2552,174,1386,158,580,111,308,89,278,77,1499,180,418,113,318,102,72,43,9,23,19,25,1081,187,966,179,91,54,0,21,24,30
10.2,Whittier Heights,5610,116,3010,236,874,185,392,134,235,95,128,69,119,64,2136,209,1464,190,483,116,128,56,61,54,2600,254,912,177,666,146,181,85,51,35,14,28,1688,261,1582,259,92,76,14,28,0,24
