area_id,area_name,b08014001,b08014001_moe,b08014002,b08014002_moe,b08014003,b08014003_moe,b08014004,b08014004_moe,b08014005,b08014005_moe,b08014006,b08014006_moe,b08014007,b08014007_moe,b08014008,b08014008_moe,b08014009,b08014009_moe,b08014010,b08014010_moe,b08014011,b08014011_moe,b08014012,b08014012_moe,b08014013,b08014013_moe,b08014014,b08014014_moe,b08014015,b08014015_moe,b08014016,b08014016_moe,b08014017,b08014017_moe,b08014018,b08014018_moe,b08014019,b08014019_moe,b08014020,b08014020_moe,b08014021,b08014021_moe
1.1,Arbor Heights,3608,209,86,80,510,139,1951,296,856,223,179,109,26,46,1855,152,46,43,241,81,969,173,479,130,103,70,17,31,1753,142,40,45,269,85,982,166,377,117,76,50,9,19
1.2,Fauntleroy/Seaview,8102,501,255,126,1827,336,4405,498,1240,290,158,122,217,240,3842,321,76,57,702,199,2253,278,641,170,71,53,99,110,4260,307,179,98,1125,215,2152,277,599,173,87,72,118,132
1.3,West Seattle Junction/Genesee Hill,10157,532,179,101,2625,346,5404,552,1369,328,565,290,15,33,4838,362,114,78,983,200,2774,370,680,174,287,143,0,29,5319,385,65,70,1642,253,2630,326,689,189,278,164,15,33
1.4,Alki/Admiral,6063,363,246,127,2057,317,2769,371,879,240,75,70,37,61,3129,249,168,92,893,226,1548,216,470,145,31,37,19,34,2934,288,78,59,1164,219,1221,216,409,127,44,40,18,34
2.1,North Delridge,2949,271,86,65,1011,228,1375,307,324,183,78,94,75,117,1602,191,16,26,528,153,776,184,198,123,49,64,35,55,1347,220,70,58,483,128,599,200,126,90,29,48,40,62
2.2,High Point,2805,290,164,88,1043,257,1111,243,434,215,0,17,53,63,1293,187,71,51,426,170,535,146,223,118,0,17,38,43,1512,243,93,62,617,187,576,149,211,108,0,17,15,25
2.3,Riverview,2665,229,20,24,671,179,811,210,625,272,329,171,209,180,1357,192,11,20,278,136,440,134,396,198,164,100,68,68,1308,128,9,15,393,105,371,98,229,99,165,91,141,129
2.4,Roxhill/Westwood,6860,452,250,130,2668,410,2623,370,993,263,96,86,230,182,3560,390,121,82,1250,297,1477,271,551,182,45,37,116,93,3300,323,129,69,1418,265,1146,190,442,133,51,62,114,95
2.5,Highland Park,2996,315,246,159,514,162,1424,320,559,292,163,151,90,109,1577,177,90,64,231,97,771,194,329,166,77,69,79,94,1419,209,156,105,283,112,653,162,230,139,86,86,11,24
3.1,South Park,2078,433,71,51,498,195,898,385,508,228,103,94,0,17,1197,389,49,45,183,87,562,279,322,240,81,86,0,17,881,168,22,24,315,142,336,150,186,115,22,22,0,17
