area_id,area_name,b25064001,b25064001_moe
1.1,Arbor Heights,2980,388
1.2,Fauntleroy/Seaview,2241,163
1.3,West Seattle Junction/Genesee Hill,3803,386
1.4,Alki/Admiral,2229,140
2.1,North Delridge,1111,96
2.2,High Point,1624,453
2.3,Riverview,1442,140
2.4,Roxhill/Westwood,2882,261
2.5,Highland Park,949,48
3.1,South Park,902,190
3.2,Georgetown,781,43
3.3,Duwamish/SODO,1042,202
3.4,South Beacon Hill/NewHolly,2919,361
3.5,Beacon Hill,2294,670
3.6,North Beacon Hill/Jefferson Park,2541,169
4.1,Rainier Beach,2192,309
4.2,Columbia City,2828,197
4.3,Seward Park,2175,206
4.4,Mt. Baker/North Rainier,835,221
5.1,Madrona/Leschi,2286,203
5.2,Judkins Park,818,101
5.3,Central Area/Squire Park,4397,270
6.1,First Hill,4034,178
6.2,Capitol Hill,4004,141
6.3,North Capitol Hill,1097,93
6.4,Miller Park,2525,150
6.5,Madison Park,1436,188
7.1,Montlake/Portage Bay,2784,355
7.2,University District,2792,92
7.3,Ravenna/Bryant,7301,670
7.4,Wedgwood/View Ridge,4904,494
7.5,Laurelhurst/Sand Point,2418,315
8.1,Northgate/Maple Leaf,3256,203
8.2,Olympic Hills/Victory Heights,2790,237
8.3,Cedar Park/Meadowbrook,4196,1015
9.1,Broadview/Bitter Lake,1806,99
9.2,Licton Springs,2140,168
9.3,Greenwood/Phinney Ridge,6607,414
9.4,Green Lake,3673,378
9.5,Haller Lake,2341,287
10.1,North Beach/Blue Ridge,3753,575
10.2,Whittier Heights,2375,174
10.3,Sunset Hill/Loyal Heights,2230,520
10.4,Ballard,1130,61
11.1,Fremont,3468,167
11.2,Wallingford,4874,230
11.3,Cascade/Eastlake,3251,203
12.1,Magnolia,1172,124
12.2,Interbay,2204,98
12.3,Queen Anne,8550,297
13.1,Belltown,1965,140
13.2,Downtown Commercial Core,1231,280
13.3,Pioneer Square/International District,1105,233
