area_id,area_name,b25073001,b25073001_moe,b25073002,b25073002_moe,b25073003,b25073003_moe,b25073004,b25073004_moe,b25073005,b25073005_moe,b25073006,b25073006_moe,b25073007,b25073007_moe,b25073008,b25073008_moe,b25073009,b25073009_moe,b25073010,b25073010_moe,b25073011,b25073011_moe,b25073012,b25073012_moe,b25073013,b25073013_moe,b25073014,b25073014_moe,b25073015,b25073015_moe,b25073016,b25073016_moe,b25073017,b25073017_moe,b25073018,b25073018_moe,b25073019,b25073019_moe,b25073020,b25073020_moe,b25073021,b25073021_moe,b25073022,b25073022_moe,b25073023,b25073023_moe,b25073024,b25073024_moe,b25073025,b25073025_moe,b25073026,b25073026_moe,b25073027,b25073027_moe,b25073028,b25073028_moe,b25073029,b25073029_moe,b25073030,b25073030_moe,b25073031,b25073031_moe,b25073032,b25073032_moe,b25073033,b25073033_moe,b25073034,b25073034_moe,b25073035,b25073035_moe,b25073036,b25073036_moe,b25073037,b25073037_moe,b25073038,b25073038_moe,b25073039,b25073039_moe,b25073040,b25073040_moe,b25073041,b25073041_moe,b25073042,b25073042_moe,b25073043,b25073043_moe,b25073044,b25073044_moe,b25073045,b25073045_moe,b25073046,b25073046_moe,b25073047,b25073047_moe,b25073048,b25073048_moe,b25073049,b25073049_moe,b25073050,b25073050_moe
3.2,Georgetown,435,76,221,79,6,11,37,48,0,12,21,24,157,71,0,12,74,48,34,42,18,24,7,11,15,13,0,12,0,12,106,55,24,21,42,49,0,12,3,6,37,29,0,12,25,33,0,12,0,12,21,32,0,12,4,9,0,12,9,15,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
3.3,Duwamish/SODO,450,116,40,30,0,12,19,19,0,12,13,21,8,15,0,12,62,67,13,20,0,12,0,12,0,12,6,10,43,66,131,89,7,13,11,18,15,28,28,44,70,76,0,12,128,74,25,28,28,25,6,11,12,18,51,56,6,9,89,53,7,11,7,14,0,12,12,20,63,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
3.4,South Beacon Hill/NewHolly,2128,233,1134,196,148,93,60,47,102,87,106,81,579,159,139,85,440,163,25,37,39,54,95,81,31,45,243,135,7,21,224,114,0,24,0,24,8,22,40,55,176,112,0,24,85,55,25,42,15,31,14,31,0,24,19,30,12,28,245,82,13,27,0,24,13,30,59,56,143,79,17,31,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
3.5,Beacon Hill,819,197,640,162,266,144,40,37,133,73,15,28,186,79,0,17,13,24,0,17,0,17,13,24,0,17,0,17,0,17,129,89,34,52,0,17,0,17,0,17,95,79,0,17,37,57,0,17,0,17,0,17,0,17,37,57,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
3.6,North Beacon Hill/Jefferson Park,3182,273,1006,221,140,87,118,82,75,69,117,76,430,178,126,77,701,191,158,96,250,135,110,94,0,24,171,96,12,30,738,194,131,79,119,76,162,114,151,106,164,82,11,27,279,175,38,49,21,31,15,33,0,24,205,164,0,24,458,133,71,57,68,72,66,46,22,27,231,120,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
4.1,Rainier Beach,2206,294,854,256,76,51,0,27,55,51,81,85,582,205,60,74,414,159,75,57,0,27,91,103,40,66,143,97,65,77,236,125,166,112,17,34,0,27,0,27,53,57,0,27,352,168,49,75,34,59,71,97,33,56,165,112,0,27,279,138,45,60,95,113,13,29,14,31,67,71,45,73,31,34,0,27,0,27,16,34,0,27,0,27,15,32,40,49,17,34,0,27,0,27,0,27,23,44,0,27
4.2,Columbia City,3115,312,855,186,166,87,101,72,37,40,24,32,454,155,73,51,429,169,80,71,153,119,0,27,48,51,148,104,0,27,939,265,274,168,98,99,16,33,0,27,551,212,0,27,215,124,39,44,0,27,14,32,0,27,162,115,0,27,677,167,19,30,119,73,37,38,131,68,371,153,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
4.3,Seward Park,730,135,236,70,58,34,48,42,26,25,21,26,65,39,18,24,61,71,0,17,0,17,0,17,0,17,61,71,0,17,106,52,47,37,0,17,13,22,15,18,31,31,0,17,111,74,43,56,6,17,0,17,0,17,62,50,0,17,206,97,45,52,19,30,28,44,0,17,114,73,0,17,10,19,0,17,0,17,0,17,0,17,10,19,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
4.4,Mt. Baker/North Rainier,700,146,258,115,45,43,28,32,41,66,0,17,144,99,0,17,125,100,94,92,0,17,0,17,0,17,20,31,11,17,66,53,0,17,15,25,0,17,12,23,24,31,15,27,81,70,0,17,10,17,0,17,43,59,14,22,14,22,170,59,38,42,0,17,36,30,0,17,96,48,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
5.1,Madrona/Leschi,1263,209,447,140,145,90,73,84,18,32,13,29,168,107,30,38,372,146,60,50,15,30,16,29,104,113,177,109,0,21,144,85,86,81,16,28,31,35,0,21,11,22,0,21,230,106,35,42,67,104,14,26,18,34,96,92,0,21,70,49,0,21,0,21,0,21,19,34,51,48,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
5.2,Judkins Park,1136,129,95,62,0,12,16,26,0,12,7,12,62,50,10,15,131,66,47,48,37,31,0,12,8,13,39,33,0,12,142,72,34,45,10,15,0,12,0,12,98,58,0,12,138,75,0,12,61,55,8,13,0,12,69,45,0,12,630,115,69,29,21,22,186,91,110,77,235,80,9,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
5.3,Central Area/Squire Park,4628,310,989,189,212,96,123,74,67,53,116,76,385,136,86,65,630,158,217,87,88,63,128,86,39,37,133,83,25,41,1235,235,239,125,134,77,232,131,92,80,538,159,0,24,946,195,151,101,271,135,146,90,104,66,274,131,0,24,828,172,162,81,30,37,229,135,110,90,247,119,50,82,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
6.1,First Hill,6419,309,276,125,0,24,62,60,14,30,0,24,186,105,14,31,502,134,99,81,79,61,44,44,58,60,188,72,34,37,468,108,93,60,49,56,31,31,24,42,238,82,33,39,1434,229,201,80,146,73,289,114,70,55,667,180,61,70,3733,311,925,220,477,158,390,123,263,108,1531,269,147,75,6,24,0,24,0,24,0,24,0,24,6,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
6.2,Capitol Hill,11287,402,479,258,181,194,45,58,0,29,118,131,63,67,72,86,692,214,169,98,78,79,85,87,59,81,301,192,0,29,3230,367,717,220,504,182,414,162,233,108,1222,297,140,111,4458,436,1179,294,660,218,402,168,457,169,1665,327,95,64,2428,362,563,173,413,173,394,158,173,99,836,239,49,54,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
6.3,North Capitol Hill,1182,192,96,86,63,76,18,31,0,12,0,12,15,24,0,12,197,101,88,76,17,29,13,22,0,12,79,60,0,12,577,148,192,87,128,72,91,81,26,31,127,64,13,20,282,127,106,87,86,95,0,12,22,37,68,61,0,12,30,26,0,12,12,19,0,12,0,12,18,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
6.4,Miller Park,1641,131,362,111,91,52,64,42,53,44,36,44,99,78,19,32,307,92,67,44,56,41,43,34,50,34,91,67,0,17,572,113,176,70,74,45,153,67,62,47,107,58,0,17,288,87,100,47,18,24,46,40,59,59,57,37,8,18,112,58,11,21,16,27,57,63,0,17,15,22,13,23,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
6.5,Madison Park,1164,153,186,109,106,94,15,23,52,75,0,17,13,21,0,17,53,48,16,25,0,17,20,32,0,17,17,28,0,17,485,156,129,89,35,39,14,24,69,92,222,113,16,28,140,102,17,27,18,27,45,74,0,17,48,45,12,20,300,108,105,95,64,53,16,25,18,29,97,59,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
7.1,Montlake/Portage Bay,2149,176,442,162,79,54,18,31,61,54,0,21,218,133,66,47,417,138,145,89,27,33,25,30,29,36,177,95,14,26,787,164,184,104,185,96,96,74,53,55,255,131,14,25,335,134,72,60,90,80,42,46,60,65,42,54,29,37,168,86,88,76,14,26,0,21,21,25,30,37,15,28,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
7.2,University District,4506,235,559,175,106,87,89,83,0,29,50,66,282,129,32,31,339,144,83,91,65,82,29,42,15,35,147,94,0,29,1250,258,258,148,198,101,51,46,31,42,712,225,0,29,1252,214,47,43,15,34,165,113,13,32,798,203,214,105,1106,178,199,136,3,25,110,105,13,32,628,194,153,61,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
7.3,Ravenna/Bryant,4003,299,1347,206,247,84,137,65,74,58,59,51,760,189,70,54,515,139,98,62,66,50,74,51,18,36,207,98,52,70,1135,217,137,83,110,65,154,78,34,45,609,179,91,96,449,136,59,46,52,71,53,44,25,49,235,105,25,38,519,135,93,58,10,33,9,33,94,77,301,108,12,35,38,69,0,32,0,32,0,32,0,32,38,69,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
7.4,Wedgwood/View Ridge,1288,178,640,137,160,74,150,75,67,43,59,40,152,64,52,45,213,89,42,39,34,57,16,28,34,34,77,71,10,29,190,68,44,37,9,28,58,41,30,37,49,41,0,27,199,103,26,32,18,29,69,81,30,35,56,59,0,27,20,30,12,29,0,27,0,27,0,27,8,27,0,27,16,30,0,27,16,30,0,27,0,27,0,27,0,27,10,28,0,27,0,27,0,27,0,27,0,27,10,28
7.5,Laurelhurst/Sand Point,1559,212,410,143,182,110,74,54,0,21,53,50,78,43,23,27,267,135,84,66,0,21,66,64,12,23,68,71,37,61,418,114,96,62,17,29,53,38,41,38,199,81,12,23,287,126,34,43,23,28,34,33,17,30,122,94,57,69,141,68,64,57,16,30,0,21,0,21,44,38,17,23,36,52,0,21,0,21,0,21,0,21,36,52,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
8.1,Northgate/Maple Leaf,4253,238,665,171,132,70,126,57,81,76,90,92,223,100,13,29,339,158,61,63,10,26,18,26,30,51,176,116,44,54,996,232,195,120,137,107,107,76,112,86,303,136,142,116,722,182,134,88,30,39,99,73,127,89,332,146,0,24,1531,239,211,98,101,62,161,107,133,76,796,216,129,89,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
8.2,Olympic Hills/Victory Heights,3240,292,870,190,244,107,39,37,68,48,80,69,307,125,132,88,293,138,42,42,26,34,49,48,0,24,40,42,136,120,849,209,119,82,143,96,102,84,22,34,379,155,84,67,695,154,251,96,110,97,52,42,53,39,207,93,22,33,533,162,144,79,36,45,54,51,20,38,279,140,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
8.3,Cedar Park/Meadowbrook,2894,245,561,135,119,67,49,53,24,30,92,58,227,93,50,44,307,141,25,35,62,69,74,62,7,26,103,91,36,59,747,192,300,151,151,116,73,77,12,28,211,114,0,27,417,124,54,50,40,43,121,78,84,70,118,71,0,27,819,156,148,78,60,51,164,95,112,79,300,124,35,41,43,73,0,27,0,27,0,27,0,27,43,73,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
9.1,Broadview/Bitter Lake,3398,253,580,172,104,80,46,41,23,32,151,96,256,150,0,27,87,57,31,42,0,27,31,41,25,36,0,27,0,27,394,149,19,39,56,53,32,42,21,42,266,135,0,27,719,204,193,127,50,60,86,78,34,45,295,114,61,80,1618,243,228,132,113,66,296,129,129,102,799,205,53,86,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
9.2,Licton Springs,2620,254,872,202,212,113,105,71,59,61,86,57,380,158,30,47,437,183,107,105,160,123,34,47,37,43,99,68,0,17,790,206,258,147,136,102,145,102,27,30,224,119,0,17,328,111,88,60,12,24,45,53,9,20,161,85,13,25,176,79,12,23,0,17,24,23,23,30,117,87,0,17,3,13,0,17,0,17,0,17,0,17,0,17,3,13,14,24,0,17,0,17,0,17,0,17,14,24,0,17
9.3,Greenwood/Phinney Ridge,4570,322,1432,246,382,141,271,112,193,93,100,71,419,150,67,47,777,190,234,97,194,127,78,50,41,46,175,84,55,63,1252,208,369,130,181,82,123,74,90,59,460,132,29,42,551,155,150,86,68,51,43,54,43,50,226,135,21,34,549,129,193,118,91,73,82,57,73,56,110,58,0,29,9,30,9,30,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
9.4,Green Lake,3231,254,792,204,301,139,105,64,19,26,78,66,242,125,47,43,438,144,155,84,68,54,38,48,0,24,177,106,0,24,859,199,327,156,107,64,86,61,92,62,247,92,0,24,684,163,227,129,63,50,63,50,146,101,170,71,15,30,458,142,50,43,32,33,164,120,66,82,146,64,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
9.5,Haller Lake,1780,238,444,117,86,55,95,56,45,41,16,25,189,95,13,22,155,104,24,43,0,21,74,90,7,20,39,29,11,22,426,170,249,158,29,35,14,30,0,21,134,95,0,21,529,167,90,62,159,115,0,21,31,39,242,134,7,16,226,115,0,21,25,32,50,49,0,21,137,98,14,26,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
10.1,North Beach/Blue Ridge,1499,180,759,188,193,84,220,112,60,38,41,37,220,101,25,27,123,61,19,29,41,47,10,25,17,33,26,25,10,23,279,98,86,75,34,34,115,73,10,24,34,35,0,21,279,103,31,41,71,56,13,29,31,32,133,85,0,21,59,39,13,27,11,25,0,21,0,21,35,28,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
10.2,Whittier Heights,2600,254,803,174,245,97,89,64,105,82,108,89,222,111,34,40,871,214,347,167,269,112,52,71,0,24,191,90,12,25,887,175,261,101,141,85,211,127,62,73,212,98,0,24,39,41,23,31,16,31,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
10.3,Sunset Hill/Loyal Heights,2370,246,713,182,54,44,225,110,151,106,64,43,207,103,12,25,462,149,78,62,83,62,82,68,75,73,144,91,0,24,653,158,152,77,55,51,86,61,108,104,252,94,0,24,269,97,62,80,31,40,86,60,0,24,90,60,0,24,273,98,63,78,49,41,32,40,28,34,101,52,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
10.4,Ballard,3165,293,411,166,230,110,22,35,0,17,69,84,56,50,34,52,261,103,59,51,77,53,25,28,0,17,87,65,13,29,854,230,288,165,147,98,115,83,125,74,170,87,9,14,692,202,162,104,112,73,73,53,0,17,273,138,72,91,947,259,518,202,48,51,57,56,88,78,236,184,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
11.1,Fremont,5117,318,1083,226,331,103,174,84,205,136,106,82,267,120,0,24,1258,279,298,145,334,142,125,92,102,63,351,158,48,73,2036,265,606,173,278,144,345,142,202,103,605,173,0,24,542,142,117,66,105,58,45,43,90,75,185,101,0,24,138,69,46,45,59,48,18,33,15,33,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,60,65,0,24,46,72,0,24,14,30,0,24,0,24
11.2,Wallingford,4411,250,912,204,309,114,133,71,28,32,82,56,338,136,22,34,631,158,93,54,48,51,136,84,57,48,297,109,0,27,954,195,195,87,86,63,187,101,48,35,360,134,78,78,1151,205,287,110,89,76,149,108,97,82,489,145,40,39,735,170,165,109,42,37,62,42,14,30,452,147,0,27,28,37,0,27,0,27,0,27,0,27,28,37,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
11.3,Cascade/Eastlake,7808,430,213,104,109,68,45,57,0,21,0,21,15,28,44,42,77,75,58,73,0,21,0,21,11,24,8,23,0,21,1120,229,339,153,158,127,37,47,199,121,292,119,95,109,1144,267,418,202,132,96,122,90,50,42,422,147,0,21,5254,375,1165,265,648,191,832,225,577,207,1824,294,208,147,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
12.1,Magnolia,1314,210,680,177,131,71,94,78,76,77,33,53,239,112,107,70,202,109,75,76,57,72,0,24,0,24,70,74,0,24,253,106,46,70,70,60,41,46,29,36,56,49,11,25,167,94,12,25,77,81,31,39,12,26,35,33,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,12,25,12,25,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
12.2,Interbay,3021,259,324,139,76,56,7,21,58,67,0,21,132,86,51,66,722,190,86,73,155,99,142,98,74,66,229,107,36,45,1047,228,231,108,359,149,41,42,187,129,216,95,13,23,816,191,174,71,69,50,204,110,197,114,157,87,15,27,103,65,29,37,0,21,0,21,16,28,58,48,0,21,9,23,0,21,0,21,0,21,0,21,9,23,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
12.3,Queen Anne,11547,494,991,195,315,128,102,82,107,64,155,96,274,123,38,47,1634,309,727,222,239,115,235,159,96,60,325,129,12,42,3260,371,866,207,723,220,488,171,219,96,941,225,23,51,3076,361,1071,248,434,167,373,140,258,105,876,247,64,55,2586,312,613,192,518,177,249,102,182,113,941,222,83,70,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
13.1,Belltown,4347,335,168,58,134,25,0,21,0,21,14,25,0,21,20,36,52,48,0,21,15,26,0,21,0,21,37,42,0,21,328,143,83,77,92,92,0,21,25,41,99,87,29,34,904,225,258,148,132,76,128,87,72,63,314,143,0,21,2868,362,775,199,458,199,658,232,181,116,657,196,139,97,27,46,0,21,0,21,0,21,0,21,27,46,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
13.2,Downtown Commercial Core,2008,197,52,65,38,61,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,116,104,55,76,0,12,0,12,0,12,42,65,19,31,320,125,88,60,14,22,13,21,28,34,177,107,0,12,1520,214,375,118,152,92,228,105,221,98,469,150,75,66,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
13.3,Pioneer Square/International District,2880,161,110,72,0,17,49,47,0,17,29,29,32,50,0,17,46,36,10,19,0,17,16,23,12,22,8,18,0,17,380,113,112,77,42,54,86,57,22,25,95,55,23,33,740,130,219,85,143,74,69,40,104,64,205,84,0,17,1593,180,269,93,101,56,349,122,162,60,641,141,71,59,11,21,0,17,0,17,0,17,0,17,0,17,11,21,0,17,0,17,0,17,0,17,0,17,0,17,0,17
