area_id,area_name,b20017g001,b20017g001_moe,b20017g002,b20017g002_moe,b20017g003,b20017g003_moe,b20017g004,b20017g004_moe,b20017g005,b20017g005_moe,b20017g006,b20017g006_moe,b20017g007,b20017g007_moe
1.3,West Seattle Junction/Genesee Hill,43224,17855,35769,23267,50571,23599,9271,29131,44408,26400,44408,363566,28750,60218
6.2,Capitol Hill,29015,22151,43417,41680,52727,18142,19153,29869,28598,14770,29697,34133,25234,16152
7.2,University District,6638,12932,4912,14739,58226,34736,3947,1009,8571,40821,29853,2084,5694,4327
7.3,Ravenna/Bryant,11688,43582,26591,93660,92880,20157,10938,14104,4805,26854,46397,31573,3203,1309
10.3,Sunset Hill/Loyal Heights,20699,10542,22431,55054,52500,17489,20208,35301,16250,11515,14792,63991,16484,16473
11.2,Wallingford,18015,8134,16818,20463,19128,25160,4487,2806,18720,9145,45083,22312,11591,15264
12.2,Interbay,21797,20610,26458,8534,42583,19120,25595,22285,7454,24240,43269,35440,6528,3299
