area_id,area_name,b25124001,b25124001_moe,b25124002,b25124002_moe,b25124003,b25124003_moe,b25124004,b25124004_moe,b25124005,b25124005_moe,b25124006,b25124006_moe,b25124007,b25124007_moe,b25124008,b25124008_moe,b25124009,b25124009_moe,b25124010,b25124010_moe,b25124011,b25124011_moe,b25124012,b25124012_moe,b25124013,b25124013_moe,b25124014,b25124014_moe,b25124015,b25124015_moe,b25124016,b25124016_moe,b25124017,b25124017_moe,b25124018,b25124018_moe,b25124019,b25124019_moe,b25124020,b25124020_moe,b25124021,b25124021_moe,b25124022,b25124022_moe,b25124023,b25124023_moe,b25124024,b25124024_moe,b25124025,b25124025_moe,b25124026,b25124026_moe,b25124027,b25124027_moe,b25124028,b25124028_moe,b25124029,b25124029_moe,b25124030,b25124030_moe,b25124031,b25124031_moe,b25124032,b25124032_moe,b25124033,b25124033_moe,b25124034,b25124034_moe,b25124035,b25124035_moe,b25124036,b25124036_moe,b25124037,b25124037_moe,b25124038,b25124038_moe,b25124039,b25124039_moe,b25124040,b25124040_moe,b25124041,b25124041_moe,b25124042,b25124042_moe,b25124043,b25124043_moe,b25124044,b25124044_moe,b25124045,b25124045_moe,b25124046,b25124046_moe,b25124047,b25124047_moe,b25124048,b25124048_moe,b25124049,b25124049_moe,b25124050,b25124050_moe,b25124051,b25124051_moe,b25124052,b25124052_moe,b25124053,b25124053_moe,b25124054,b25124054_moe,b25124055,b25124055_moe,b25124056,b25124056_moe,b25124057,b25124057_moe,b25124058,b25124058_moe,b25124059,b25124059_moe,b25124060,b25124060_moe,b25124061,b25124061_moe,b25124062,b25124062_moe,b25124063,b25124063_moe,b25124064,b25124064_moe,b25124065,b25124065_moe,b25124066,b25124066_moe,b25124067,b25124067_moe,b25124068,b25124068_moe,b25124069,b25124069_moe,b25124070,b25124070_moe,b25124071,b25124071_moe,b25124072,b25124072_moe,b25124073,b25124073_moe
3.2,Georgetown,630,55,195,59,65,42,53,37,12,16,0,12,0,12,0,12,0,12,84,48,84,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,29,36,29,0,12,0,12,0,12,0,12,0,12,10,7,10,7,0,12,0,12,0,12,0,12,0,12,435,76,307,75,189,71,34,41,54,34,21,32,9,15,0,12,56,53,23,31,11,20,18,25,4,9,0,12,0,12,61,51,9,12,18,24,34,44,0,12,0,12,0,12,11,9,0,12,11,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
3.3,Duwamish/SODO,944,90,494,93,183,66,62,40,0,12,32,28,38,36,51,34,0,12,182,57,88,37,0,12,20,20,0,12,74,48,0,12,31,29,31,29,0,12,0,12,0,12,0,12,0,12,48,35,43,34,0,12,5,10,0,12,0,12,0,12,50,32,50,32,0,12,0,12,0,12,0,12,0,12,450,116,262,101,13,21,62,67,32,33,101,65,54,48,0,12,109,58,19,21,0,12,35,45,27,33,28,27,0,12,79,83,8,12,0,12,64,75,0,12,7,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
3.4,South Beacon Hill/NewHolly,4531,190,2403,205,431,132,431,132,0,24,0,24,0,24,0,24,0,24,458,124,458,124,0,24,0,24,0,24,0,24,0,24,586,139,586,139,0,24,0,24,0,24,0,24,0,24,332,116,332,116,0,24,0,24,0,24,0,24,0,24,596,121,596,121,0,24,0,24,0,24,0,24,0,24,2128,233,497,144,122,100,33,28,65,59,33,37,244,83,0,24,466,167,226,109,167,112,46,61,27,37,0,24,0,24,422,155,271,121,40,38,86,95,25,42,0,24,0,24,364,142,197,106,166,118,0,24,0,24,1,22,0,24,379,134,318,116,34,55,27,46,0,24,0,24,0,24
3.5,Beacon Hill,2893,137,2074,222,448,131,441,130,0,17,0,17,0,17,0,17,7,18,697,149,691,148,6,16,0,17,0,17,0,17,0,17,288,115,288,115,0,17,0,17,0,17,0,17,0,17,334,136,310,128,0,17,0,17,0,17,0,17,24,38,307,107,307,107,0,17,0,17,0,17,0,17,0,17,819,197,140,87,51,41,0,17,89,79,0,17,0,17,0,17,200,103,163,86,0,17,0,17,37,57,0,17,0,17,179,101,173,100,0,17,6,17,0,17,0,17,0,17,93,72,46,49,13,24,34,52,0,17,0,17,0,17,207,116,207,116,0,17,0,17,0,17,0,17,0,17
3.6,North Beacon Hill/Jefferson Park,5765,192,2583,244,486,130,388,120,28,35,22,30,0,24,26,29,22,37,1005,213,930,202,75,79,0,24,0,24,0,24,0,24,432,145,432,145,0,24,0,24,0,24,0,24,0,24,418,147,418,147,0,24,0,24,0,24,0,24,0,24,242,86,242,86,0,24,0,24,0,24,0,24,0,24,3182,273,1296,231,209,117,224,129,413,140,134,91,316,107,0,24,739,197,299,133,230,107,130,89,0,24,80,76,0,24,800,253,350,157,165,104,78,77,145,149,62,78,0,24,136,93,92,84,17,31,27,38,0,24,0,24,0,24,211,131,56,63,65,75,90,82,0,24,0,24,0,24
4.1,Rainier Beach,5403,197,3197,260,826,199,768,197,9,26,0,27,8,25,41,38,0,27,1077,223,1077,223,0,27,0,27,0,27,0,27,0,27,543,150,528,149,0,27,15,31,0,27,0,27,0,27,385,139,385,139,0,27,0,27,0,27,0,27,0,27,366,123,366,123,0,27,0,27,0,27,0,27,0,27,2206,294,737,220,201,117,176,89,53,57,86,69,181,111,40,49,542,193,88,60,112,85,147,104,132,120,48,62,15,32,251,139,164,111,15,32,36,61,36,57,0,27,0,27,219,130,135,103,0,27,0,27,18,35,50,71,16,34,457,192,266,156,111,119,0,27,80,91,0,27,0,27
4.2,Columbia City,6493,254,3378,280,685,160,632,151,14,30,0,27,39,62,0,27,0,27,1294,239,1266,238,15,31,0,27,0,27,0,27,13,31,588,168,588,168,0,27,0,27,0,27,0,27,0,27,413,112,413,112,0,27,0,27,0,27,0,27,0,27,398,111,398,111,0,27,0,27,0,27,0,27,0,27,3115,312,1187,238,197,90,126,110,358,170,105,98,401,134,0,27,1070,255,277,113,205,133,304,173,74,64,210,131,0,27,451,180,219,118,76,76,127,112,0,27,29,39,0,27,259,133,99,68,11,27,122,109,0,27,27,45,0,27,148,82,63,58,11,33,28,35,36,53,10,29,0,27
4.3,Seward Park,3376,140,2646,140,751,150,731,148,11,22,9,18,0,17,0,17,0,17,885,155,885,155,0,17,0,17,0,17,0,17,0,17,431,136,431,136,0,17,0,17,0,17,0,17,0,17,295,100,295,100,0,17,0,17,0,17,0,17,0,17,284,72,284,72,0,17,0,17,0,17,0,17,0,17,730,135,205,92,19,25,20,33,44,30,15,28,107,72,0,17,255,102,133,58,37,58,8,18,6,17,71,59,0,17,82,42,47,34,0,17,25,28,10,20,0,17,0,17,143,87,26,25,4,27,29,37,74,70,0,17,10,19,45,50,11,18,0,17,0,17,6,18,28,46,0,17
4.4,Mt. Baker/North Rainier,2340,165,1640,130,428,135,428,135,0,17,0,17,0,17,0,17,0,17,627,143,610,133,0,17,0,17,0,17,0,17,17,25,324,122,324,122,0,17,0,17,0,17,0,17,0,17,192,81,169,77,23,34,0,17,0,17,0,17,0,17,69,47,69,47,0,17,0,17,0,17,0,17,0,17,700,146,336,122,28,32,94,94,27,36,38,37,149,49,0,17,86,55,32,37,16,25,24,31,0,17,14,22,0,17,112,93,54,70,0,17,15,25,43,59,0,17,0,17,136,92,114,93,15,24,0,17,0,17,7,16,0,17,30,33,30,33,0,17,0,17,0,17,0,17,0,17
5.1,Madrona/Leschi,4262,205,2999,239,706,207,548,164,67,83,69,91,22,40,0,21,0,21,1272,208,1215,206,33,40,24,27,0,21,0,21,0,21,495,141,479,140,16,27,0,21,0,21,0,21,0,21,380,153,368,153,12,22,0,21,0,21,0,21,0,21,146,53,146,53,0,21,0,21,0,21,0,21,0,21,1263,209,513,152,140,81,101,71,68,55,134,98,70,49,0,21,255,131,89,63,126,114,11,22,29,37,0,21,0,21,335,157,143,96,109,112,16,32,67,104,0,21,0,21,142,97,57,52,36,45,49,72,0,21,0,21,0,21,18,35,18,35,0,21,0,21,0,21,0,21,0,21
5.2,Judkins Park,1553,98,417,95,177,64,101,51,10,15,0,12,20,24,46,31,0,12,117,59,72,51,0,12,5,8,2,7,38,26,0,12,74,54,74,54,0,12,0,12,0,12,0,12,0,12,49,45,9,15,29,40,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1136,129,744,104,23,26,55,38,54,48,105,65,507,103,0,12,249,78,35,36,38,34,51,48,33,26,92,42,0,12,99,69,21,26,30,47,37,34,0,12,11,18,0,12,24,30,16,26,8,13,0,12,0,12,0,12,0,12,20,26,0,12,0,12,0,12,0,12,20,26,0,12
5.3,Central Area/Squire Park,8106,238,3478,250,1293,201,862,186,40,37,135,70,194,65,62,45,0,24,1195,201,1029,182,50,40,82,77,0,24,19,35,15,32,494,120,477,118,0,24,0,24,0,24,0,24,17,34,365,97,349,94,16,31,0,24,0,24,0,24,0,24,131,79,113,77,10,26,0,24,0,24,0,24,8,27,4628,310,2280,268,116,64,250,103,736,203,531,163,647,160,0,24,1470,252,379,122,214,102,420,147,291,122,166,108,0,24,482,164,294,131,117,82,19,30,37,60,15,34,0,24,252,123,117,83,31,40,27,50,77,72,0,24,0,24,144,86,83,66,18,28,33,55,10,27,0,24,0,24
6.1,First Hill,7537,281,1118,179,656,151,19,36,23,42,45,43,199,86,370,116,0,24,415,120,75,59,0,24,52,53,68,49,220,90,0,24,30,36,0,24,12,26,18,35,0,24,0,24,0,24,15,25,6,24,0,24,0,24,9,25,0,24,0,24,2,24,2,24,0,24,0,24,0,24,0,24,0,24,6419,309,4241,329,116,85,278,95,239,79,979,211,2629,302,0,24,1648,261,45,53,93,68,193,88,362,113,955,215,0,24,445,148,95,72,112,70,15,25,68,52,149,97,6,24,65,46,12,27,19,32,21,34,13,28,0,24,0,24,20,33,8,25,0,24,0,24,12,33,0,24,0,24
6.2,Capitol Hill,13942,322,2655,326,1822,308,231,115,0,29,604,225,472,158,515,161,0,29,651,153,91,67,13,34,51,48,176,82,320,97,0,29,129,106,16,38,0,29,47,59,66,78,0,29,0,29,28,51,28,51,0,29,0,29,0,29,0,29,0,29,25,45,25,45,0,29,0,29,0,29,0,29,0,29,11287,402,7330,497,94,94,243,141,2182,330,3039,381,1772,324,0,29,3278,390,249,204,234,114,945,231,1299,294,551,180,0,29,552,240,118,131,195,167,31,43,103,99,105,65,0,29,127,58,18,38,20,39,72,40,17,38,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
6.3,North Capitol Hill,2363,123,1181,173,469,146,170,97,16,28,194,120,63,52,0,12,26,29,496,146,416,135,0,12,80,55,0,12,0,12,0,12,90,62,90,62,0,12,0,12,0,12,0,12,0,12,97,37,85,36,0,12,12,19,0,12,0,12,0,12,29,25,29,25,0,12,0,12,0,12,0,12,0,12,1182,192,760,165,59,75,143,96,354,117,174,106,30,26,0,12,404,151,37,44,36,39,223,96,108,101,0,12,0,12,18,34,0,12,18,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
6.4,Miller Park,3180,100,1539,129,404,102,286,87,0,17,50,33,68,44,0,17,0,17,578,109,469,89,16,28,84,59,9,18,0,17,0,17,183,71,183,71,0,17,0,17,0,17,0,17,0,17,196,59,187,58,0,17,9,19,0,17,0,17,0,17,178,67,168,67,10,21,0,17,0,17,0,17,0,17,1641,131,708,147,115,78,86,46,303,90,150,57,54,61,0,17,628,125,91,52,195,81,220,79,88,43,34,35,0,17,141,66,48,38,15,27,34,45,33,49,11,21,0,17,87,50,59,44,0,17,15,22,0,17,13,23,0,17,77,54,49,47,11,20,0,17,17,27,0,17,0,17
6.5,Madison Park,2679,129,1515,141,468,130,259,99,0,17,14,24,125,68,70,58,0,17,683,123,584,112,29,33,25,29,17,27,28,33,0,17,115,57,98,50,17,27,0,17,0,17,0,17,0,17,163,65,163,65,0,17,0,17,0,17,0,17,0,17,86,49,86,49,0,17,0,17,0,17,0,17,0,17,1164,153,742,193,52,75,17,28,395,155,112,94,166,84,0,17,298,108,28,32,36,30,90,53,10,16,134,101,0,17,83,91,65,87,0,17,0,17,18,27,0,17,0,17,26,29,26,29,0,17,0,17,0,17,0,17,0,17,15,23,15,23,0,17,0,17,0,17,0,17,0,17
7.1,Montlake/Portage Bay,4576,111,2427,160,717,162,385,99,38,47,116,75,97,62,0,21,81,65,1005,124,874,119,30,34,39,46,51,37,0,21,11,22,296,86,288,85,0,21,8,21,0,21,0,21,0,21,325,77,325,77,0,21,0,21,0,21,0,21,0,21,84,43,84,43,0,21,0,21,0,21,0,21,0,21,2149,176,990,155,95,86,185,96,383,130,173,95,154,84,0,21,875,178,185,97,179,78,335,122,162,109,14,25,0,21,167,107,54,63,44,70,69,68,0,21,0,21,0,21,51,47,42,44,9,23,0,21,0,21,0,21,0,21,66,59,66,59,0,21,0,21,0,21,0,21,0,21
7.2,University District,5280,209,774,113,134,68,25,36,0,29,13,32,79,55,13,32,4,25,285,87,250,77,0,29,22,43,0,29,13,32,0,29,112,84,94,80,0,29,0,29,18,39,0,29,0,29,202,78,202,78,0,29,0,29,0,29,0,29,0,29,41,47,41,47,0,29,0,29,0,29,0,29,0,29,4506,235,2501,300,127,86,112,75,785,220,744,173,733,152,0,29,1111,249,76,50,92,88,320,152,334,141,289,120,0,29,572,206,96,90,87,78,145,98,174,124,70,86,0,29,94,88,80,84,0,29,0,29,0,29,14,34,0,29,228,123,180,106,48,77,0,29,0,29,0,29,0,29
7.3,Ravenna/Bryant,9895,238,5892,251,1409,200,1218,192,0,32,52,42,13,37,126,62,0,32,2099,210,2017,207,27,40,0,32,18,36,25,35,12,33,1035,191,995,187,6,31,0,32,0,32,12,35,22,36,1126,156,1121,156,0,32,0,32,0,32,0,32,5,30,223,84,223,84,0,32,0,32,0,32,0,32,0,32,4003,299,1706,250,265,100,255,106,658,185,189,84,339,116,0,32,1038,195,350,125,67,48,365,111,206,113,50,41,0,32,525,152,292,105,96,73,73,69,0,32,26,40,38,69,473,122,222,97,76,53,17,39,54,42,104,72,0,32,261,90,218,81,21,36,22,46,0,32,0,32,0,32
7.4,Wedgwood/View Ridge,6148,153,4860,199,1179,179,993,161,0,27,63,50,28,38,59,41,36,51,1621,179,1564,175,11,29,35,37,0,27,11,29,0,27,1103,182,1069,178,34,49,0,27,0,27,0,27,0,27,696,128,696,128,0,27,0,27,0,27,0,27,0,27,261,84,261,84,0,27,0,27,0,27,0,27,0,27,1288,178,460,121,175,80,68,44,83,50,116,71,0,27,18,30,466,130,188,70,96,73,71,46,83,79,20,30,8,27,191,85,127,68,41,48,23,34,0,27,0,27,0,27,83,52,76,50,0,27,7,27,0,27,0,27,0,27,88,50,74,50,8,27,6,26,0,27,0,27,0,27
7.5,Laurelhurst/Sand Point,4412,158,2853,202,645,137,464,119,0,21,28,33,65,40,88,59,0,21,941,146,841,139,6,20,28,29,8,21,58,52,0,21,430,130,404,127,0,21,9,23,17,26,0,21,0,21,559,117,559,117,0,21,0,21,0,21,0,21,0,21,278,81,278,81,0,21,0,21,0,21,0,21,0,21,1559,212,642,148,124,80,57,47,188,77,232,113,41,30,0,21,621,168,193,106,163,113,140,64,25,30,100,66,0,21,141,75,24,29,35,54,36,31,10,24,0,21,36,52,98,63,34,41,12,23,32,40,20,34,0,21,0,21,57,47,35,34,0,21,22,39,0,21,0,21,0,21
8.1,Northgate/Maple Leaf,6976,196,2723,187,898,157,558,120,15,29,50,43,83,53,192,65,0,24,984,172,770,136,0,24,79,90,71,42,64,61,0,24,403,111,375,106,0,24,0,24,11,28,17,34,0,24,361,89,361,89,0,24,0,24,0,24,0,24,0,24,77,42,77,42,0,24,0,24,0,24,0,24,0,24,4253,238,2502,285,172,91,74,63,653,210,523,161,1080,212,0,24,1098,230,273,116,118,81,238,97,121,78,348,128,0,24,401,156,121,82,125,108,72,64,40,64,43,46,0,24,132,85,59,54,10,25,33,57,11,27,19,27,0,24,120,75,40,39,12,28,0,24,27,47,41,54,0,24
8.2,Olympic Hills/Victory Heights,6737,204,3497,241,1055,214,728,189,40,39,84,75,109,88,94,58,0,24,1193,176,1099,163,14,30,50,44,0,24,30,37,0,24,619,135,578,128,12,25,16,33,0,24,0,24,13,26,549,120,481,111,0,24,34,55,0,24,0,24,34,39,81,48,81,48,0,24,0,24,0,24,0,24,0,24,3240,292,1497,252,294,142,164,112,379,154,327,117,333,133,0,24,956,224,173,88,57,47,197,108,355,119,174,115,0,24,465,168,241,112,27,37,171,112,0,24,26,33,0,24,249,131,105,60,45,75,86,97,13,29,0,24,0,24,73,57,57,45,0,24,16,33,0,24,0,24,0,24
8.3,Cedar Park/Meadowbrook,5748,207,2854,179,788,148,773,146,0,27,0,27,15,31,0,27,0,27,1068,148,1065,148,3,25,0,27,0,27,0,27,0,27,510,130,510,130,0,27,0,27,0,27,0,27,0,27,386,107,386,107,0,27,0,27,0,27,0,27,0,27,102,44,102,44,0,27,0,27,0,27,0,27,0,27,2894,245,1692,250,156,74,179,124,544,183,237,98,576,158,0,27,612,148,139,83,80,60,51,48,117,75,225,92,0,27,313,141,132,71,8,27,62,71,50,42,18,35,43,73,120,57,85,50,22,31,0,27,13,30,0,27,0,27,157,72,49,47,18,33,90,66,0,27,0,27,0,27
9.1,Broadview/Bitter Lake,6683,218,3285,224,966,210,724,186,0,27,85,61,81,63,76,45,0,27,1169,184,1041,163,40,65,40,43,14,33,34,43,0,27,560,141,524,135,0,27,19,36,17,36,0,27,0,27,433,109,433,109,0,27,0,27,0,27,0,27,0,27,157,95,109,61,0,27,0,27,48,76,0,27,0,27,3398,253,2022,243,213,112,25,36,192,89,374,135,1218,222,0,27,941,196,163,72,31,42,164,117,264,139,319,140,0,27,287,119,143,108,15,31,21,38,27,37,81,58,0,27,131,96,61,74,16,33,0,27,54,63,0,27,0,27,17,35,0,27,0,27,17,35,0,27,0,27,0,27
9.2,Licton Springs,4422,146,1802,240,515,143,316,107,12,24,176,100,11,22,0,17,0,17,807,175,701,160,25,29,68,56,13,24,0,17,0,17,320,126,257,110,0,17,63,72,0,17,0,17,0,17,82,49,82,49,0,17,0,17,0,17,0,17,0,17,78,62,78,62,0,17,0,17,0,17,0,17,0,17,2620,254,1132,206,257,135,87,58,401,147,239,101,134,66,14,24,916,245,300,124,337,180,255,143,12,22,12,23,0,17,459,149,243,118,13,25,134,113,36,34,30,49,3,13,91,78,61,59,0,17,0,17,30,50,0,17,0,17,22,26,11,18,0,17,0,17,11,22,0,17,0,17
9.3,Greenwood/Phinney Ridge,10923,235,6353,313,1754,216,1242,187,58,42,108,62,282,90,55,47,9,30,2324,250,2160,235,124,87,32,42,0,29,8,30,0,29,1247,204,1178,195,25,36,0,29,44,57,0,29,0,29,811,141,811,141,0,29,0,29,0,29,0,29,0,29,217,77,209,76,8,30,0,29,0,29,0,29,0,29,4570,322,2154,280,340,133,325,122,734,161,311,129,444,141,0,29,1531,241,604,179,262,96,378,118,193,111,94,68,0,29,510,141,270,91,104,74,116,85,0,29,11,32,9,30,153,73,116,67,28,37,9,31,0,29,0,29,0,29,222,118,102,73,58,87,15,38,47,49,0,29,0,29
