area_id,area_name,b25120001,b25120001_moe,b25120002,b25120002_moe,b25120003,b25120003_moe,b25120004,b25120004_moe,b25120005,b25120005_moe
1.1,Arbor Heights,285205900,29530045,256806800,31403531,216157100,31334015,40649800,13175271,28399000,8030737
1.2,Fauntleroy/Seaview,734745100,64531702,607390700,63392448,525562200,62694723,81828400,19811705,127354400,37212241
1.3,West Seattle Junction/Genesee Hill,733827900,40597687,542870000,39638447,468446500,41086602,74423400,16151649,190957900,29897332
1.4,Alki/Admiral,648887700,68700387,454694700,72287420,362373700,70465863,92321000,27533366,194193000,36087368
2.1,North Delridge,207641300,21908127,142715900,26079630,128536000,25522420,14179900,7094016,64925400,14542120
2.2,High Point,74180400,14292421,49918200,10336533,45803900,10191813,4114400,2565764,24262200,13650940
2.3,Riverview,148443700,13809070,114065400,14978694,101901200,15671182,12164200,5289070,34378300,8815527
2.4,Roxhill/Westwood,378433500,22016775,259180500,24005892,224211500,24276484,34968900,9516257,119252900,16954227
2.5,Highland Park,156564000,17367978,111237900,19886077,98619000,20753612,12618900,6689798,45326100,11795133
3.1,South Park,72647600,14716930,34534400,6594330,27984300,6341514,6550100,2820331,38113300,14440015
3.2,Georgetown,28978600,6345619,15281700,6162152,14555900,6224134,725800,799899,13696900,3066935
3.3,Duwamish/SODO,66849300,8820737,48613300,10023703,38534400,10137738,10078900,4054788,18236000,5821672
3.4,South Beacon Hill/NewHolly,259796400,21192209,188024000,22265568,154218300,21788108,33805700,9615094,71772500,13586242
3.5,Beacon Hill,253682500,29958274,193747800,35144534,151828200,36305233,41919600,12304481,59934700,20219118
3.6,North Beacon Hill/Jefferson Park,358206500,23437139,230606500,27881841,184089800,27315874,46516600,13746449,127600100,16150721
4.1,Rainier Beach,355107000,33464015,264296200,33001486,223923800,33152962,40372400,15167091,90810700,20953199
4.2,Columbia City,459498500,46376209,343655900,47878304,270242900,39460999,73413000,29737743,115842700,18633122
4.3,Seward Park,342813900,27804313,304491900,28472263,247788100,29538292,56703900,18225548,38322000,11895889
4.4,Mt. Baker/North Rainier,289546700,32238535,260298900,33628464,210589200,31804685,49709700,21020738,29247800,9075601
5.1,Madrona/Leschi,699856300,112637462,596580000,115053661,495029200,108813625,101550900,52999737,103276200,29506069
5.2,Judkins Park,65422000,7919260,30621000,7955503,26134700,7397351,4486300,2156145,34801000,6434906
5.3,Central Area/Squire Park,647540800,47431931,398163300,48888259,342670900,48812710,55492300,16631747,249377500,28340659
6.1,First Hill,422241900,46449878,127279000,36546802,93330800,26041350,33948200,26166669,294962900,30402027
6.2,Capitol Hill,859045800,52900842,271834200,44736621,241876900,44958338,29957400,13890541,587211500,43035130
6.3,North Capitol Hill,298880100,51200905,220379400,52185982,150921900,36740979,69457500,40054602,78500600,17547539
6.4,Miller Park,391656500,38196561,276632900,40760381,209208900,34481292,67424000,25315904,115023700,16695512
6.5,Madison Park,460862000,80265501,367244800,77502033,213977000,54528822,153267800,59809442,93617200,21744878
7.1,Montlake/Portage Bay,560365100,44051435,426982900,45219288,318258400,44715853,108724500,28141074,133382200,18416173
7.2,University District,196978600,29027168,121987000,26012202,92259000,22038227,29727900,23954683,74991600,18096008
7.3,Ravenna/Bryant,1057811800,57425595,856806700,58854696,718213400,59046270,138593400,26744842,201005000,26001949
7.4,Wedgwood/View Ridge,721427300,50959930,636163400,52975799,477558000,51644254,158605200,31274370,85264100,17368669
7.5,Laurelhurst/Sand Point,696586400,96762875,600558300,99507165,497354700,97990923,103203600,30253372,96028100,22225431
8.1,Northgate/Maple Leaf,465669400,36247769,282121700,31123081,228133100,28085604,53988600,24434454,183547700,22216931
8.2,Olympic Hills/Victory Heights,481517300,31165616,322083900,29962129,265373100,30923206,56710900,13313753,159433500,23602614
8.3,Cedar Park/Meadowbrook,465839400,33758240,345578600,37096221,268474800,32216421,77104000,21944840,120260600,15025700
9.1,Broadview/Bitter Lake,514932900,52198257,400468500,51396073,300077700,41985004,100390800,34892204,114464500,15385948
9.2,Licton Springs,319151800,27902163,183062700,31446957,164934000,30542256,18128700,7095666,136089100,20404605
9.3,Greenwood/Phinney Ridge,962873000,45729906,688446400,46913360,572097200,42845589,116349200,25833209,274426700,30917315
9.4,Green Lake,711574400,54582932,474960500,46064415,397871900,45891590,77088500,22224265,236613900,34493161
9.5,Haller Lake,331720000,25240421,240404500,26882900,193106100,26329489,47298400,11983420,91315500,18723956
10.1,North Beach/Blue Ridge,528259700,39289637,433110700,40853273,336625000,37546034,96485700,28261560,95149000,16366928
10.2,Whittier Heights,503884200,31973782,315199300,28953252,264340100,29149186,50859200,13948957,188685000,35550837
10.3,Sunset Hill/Loyal Heights,584603300,33132210,458092500,34304351,350493000,32197733,107599400,26846285,126510900,18861974
10.4,Ballard,314361800,35761673,83347700,17495849,73424300,14879259,9923400,6734674,231014100,40439231
11.1,Fremont,711613200,39985382,381416500,39241130,328599000,39505408,52817500,15338324,330196700,28994995
11.2,Wallingford,672367000,43539376,432765100,43657987,376514900,43586902,56250100,12937160,239602000,23661400
11.3,Cascade/Eastlake,635855100,89202598,127916300,35628597,90085600,29116099,37830700,21294504,507938700,83662592
12.1,Magnolia,797500000,58339591,699595600,65330504,585902100,65860019,113693600,31410858,97904300,22310443
12.2,Interbay,481742500,65027788,297882600,64000989,261429600,62747134,36453100,14894732,183859800,32272840
12.3,Queen Anne,1963382600,111966232,1183393500,108949423,967466000,89944654,215927500,74627962,779989100,54767477
