area_id,area_name,b19037f001,b19037f001_moe,b19037f002,b19037f002_moe,b19037f003,b19037f003_moe,b19037f004,b19037f004_moe,b19037f005,b19037f005_moe,b19037f006,b19037f006_moe,b19037f007,b19037f007_moe,b19037f008,b19037f008_moe,b19037f009,b19037f009_moe,b19037f010,b19037f010_moe,b19037f011,b19037f011_moe,b19037f012,b19037f012_moe,b19037f013,b19037f013_moe,b19037f014,b19037f014_moe,b19037f015,b19037f015_moe,b19037f016,b19037f016_moe,b19037f017,b19037f017_moe,b19037f018,b19037f018_moe,b19037f019,b19037f019_moe,b19037f020,b19037f020_moe,b19037f021,b19037f021_moe,b19037f022,b19037f022_moe,b19037f023,b19037f023_moe,b19037f024,b19037f024_moe,b19037f025,b19037f025_moe,b19037f026,b19037f026_moe,b19037f027,b19037f027_moe,b19037f028,b19037f028_moe,b19037f029,b19037f029_moe,b19037f030,b19037f030_moe,b19037f031,b19037f031_moe,b19037f032,b19037f032_moe,b19037f033,b19037f033_moe,b19037f034,b19037f034_moe,b19037f035,b19037f035_moe,b19037f036,b19037f036_moe,b19037f037,b19037f037_moe,b19037f038,b19037f038_moe,b19037f039,b19037f039_moe,b19037f040,b19037f040_moe,b19037f041,b19037f041_moe,b19037f042,b19037f042_moe,b19037f043,b19037f043_moe,b19037f044,b19037f044_moe,b19037f045,b19037f045_moe,b19037f046,b19037f046_moe,b19037f047,b19037f047_moe,b19037f048,b19037f048_moe,b19037f049,b19037f049_moe,b19037f050,b19037f050_moe,b19037f051,b19037f051_moe,b19037f052,b19037f052_moe,b19037f053,b19037f053_moe,b19037f054,b19037f054_moe,b19037f055,b19037f055_moe,b19037f056,b19037f056_moe,b19037f057,b19037f057_moe,b19037f058,b19037f058_moe,b19037f059,b19037f059_moe,b19037f060,b19037f060_moe,b19037f061,b19037f061_moe,b19037f062,b19037f062_moe,b19037f063,b19037f063_moe,b19037f064,b19037f064_moe,b19037f065,b19037f065_moe,b19037f066,b19037f066_moe,b19037f067,b19037f067_moe,b19037f068,b19037f068_moe,b19037f069,b19037f069_moe
3.2,Georgetown,18,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,24,0,12,0,12,0,12,0,12,0,12,0,12,18,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
3.3,Duwamish/SODO,21,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,33,0,12,0,12,21,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
3.4,South Beacon Hill/NewHolly,28,34,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,12,25,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,12,25,0,24,0,24,0,24,0,24,0,24,16,33,0,24,0,24,0,24,0,24,0,24,0,24,16,33,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
3.5,Beacon Hill,36,41,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,24,36,18,33,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,6,22,0,17,0,17,0,17,0,17,12,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
3.6,North Beacon Hill/Jefferson Park,95,87,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,95,87,0,24,0,24,10,27,0,24,66,81,0,24,0,24,0,24,0,24,19,37,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
4.1,Rainier Beach,110,93,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,110,93,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,47,58,14,31,49,75,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
4.2,Columbia City,80,67,17,33,17,33,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,16,33,0,27,0,27,0,27,0,27,0,27,16,33,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,40,48,23,43,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,17,34,0,27,0,27,0,27,0,27,7,33,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,7,33,0,27,0,27,0,27
4.3,Seward Park,32,40,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,32,40,24,40,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,18,0,17,0,17,0,17
4.4,Mt. Baker/North Rainier,14,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,14,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,14,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
5.1,Madrona/Leschi,52,50,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,37,47,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,16,32,0,21,21,39,0,21,0,21,15,27,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,15,27,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
5.2,Judkins Park,14,23,14,23,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
5.3,Central Area/Squire Park,43,36,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,35,36,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,13,30,0,24,13,30,9,25,0,24,0,24,0,24,8,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,8,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
6.1,First Hill,138,80,37,47,14,32,0,24,0,24,0,24,0,24,0,24,0,24,23,42,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,80,68,0,24,0,24,0,24,0,24,14,30,29,50,0,24,0,24,18,35,0,24,19,39,0,24,0,24,0,24,0,24,0,24,21,34,10,26,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,11,32,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
6.2,Capitol Hill,80,53,24,35,0,29,0,29,0,29,0,29,0,29,0,29,0,29,12,33,0,29,0,29,0,29,0,29,12,31,0,29,0,29,0,29,42,44,30,39,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,12,33,0,29,0,29,0,29,14,33,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,14,33,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
6.3,North Capitol Hill,20,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
6.4,Miller Park,8,18,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,18,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,18,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
6.5,Madison Park,12,19,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,19,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,19,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
7.1,Montlake/Portage Bay,58,77,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,58,77,0,21,0,21,0,21,0,21,49,77,0,21,0,21,0,21,0,21,0,21,0,21,9,23,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
7.2,University District,121,121,68,88,50,84,0,29,0,29,0,29,0,29,0,29,0,29,18,40,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,53,84,0,29,53,84,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
7.3,Ravenna/Bryant,88,69,44,61,44,61,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,35,42,0,32,0,32,14,38,0,32,0,32,13,36,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,8,32,0,32,9,33,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,9,33,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
7.4,Wedgwood/View Ridge,22,30,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,22,30,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,12,28,0,27,0,27,10,28,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
7.5,Laurelhurst/Sand Point,17,26,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,7,20,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,7,20,0,21,0,21,0,21,0,21,0,21,10,24,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,10,24,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
8.1,Northgate/Maple Leaf,99,80,17,32,0,24,0,24,0,24,17,32,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,67,73,0,24,0,24,0,24,40,65,0,24,0,24,0,24,0,24,0,24,0,24,0,24,27,34,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,15,29,0,24,15,29,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
8.2,Olympic Hills/Victory Heights,92,80,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,77,76,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,60,72,17,34,0,24,0,24,0,24,0,24,15,31,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,15,31,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
8.3,Cedar Park/Meadowbrook,186,100,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,131,96,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,40,66,0,27,61,64,30,48,0,27,0,27,0,27,0,27,50,47,10,29,0,27,0,27,17,36,0,27,0,27,0,27,0,27,13,30,0,27,10,28,0,27,0,27,0,27,0,27,0,27,5,25,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,5,25,0,27,0,27,0,27
9.1,Broadview/Bitter Lake,53,48,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,34,39,0,27,0,27,0,27,0,27,0,27,0,27,10,27,0,27,0,27,0,27,19,36,0,27,0,27,5,26,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,19,36,0,27,0,27,0,27,19,36,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
9.2,Licton Springs,82,61,30,49,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,30,49,0,17,0,17,0,17,0,17,0,17,0,17,24,28,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,23,12,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,28,30,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,25,0,17,0,17,0,17,11,21,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
9.3,Greenwood/Phinney Ridge,189,108,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,179,108,0,29,0,29,9,31,39,66,0,29,45,64,0,29,8,30,51,61,13,34,0,29,0,29,14,35,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,10,31,0,29,0,29,0,29,0,29,0,29,0,29,10,31,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
9.4,Green Lake,115,89,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,97,84,0,24,0,24,0,24,0,24,0,24,46,70,15,30,0,24,0,24,0,24,20,38,0,24,0,24,0,24,16,30,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,18,34,18,34,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
9.5,Haller Lake,123,108,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,123,108,0,21,0,21,0,21,0,21,0,21,22,37,0,21,62,96,0,21,0,21,0,21,25,28,0,21,0,21,14,25,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
10.1,North Beach/Blue Ridge,41,52,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,30,50,0,21,0,21,0,21,0,21,0,21,0,21,0,21,30,50,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,11,25,0,21,0,21,11,25,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
