area_id,area_name,b10054001,b10054001_moe,b10054002,b10054002_moe,b10054003,b10054003_moe,b10054004,b10054004_moe,b10054005,b10054005_moe,b10054006,b10054006_moe,b10054007,b10054007_moe,b10054008,b10054008_moe,b10054009,b10054009_moe,b10054010,b10054010_moe,b10054011,b10054011_moe,b10054012,b10054012_moe,b10054013,b10054013_moe,b10054014,b10054014_moe,b10054015,b10054015_moe,b10054016,b10054016_moe,b10054017,b10054017_moe
1.1,Arbor Heights,61,51,38,37,17,30,17,30,0,17,21,28,23,38,23,38,0,17,0,17,0,17,23,38,0,17,0,17,0,17,0,17,0,17
1.2,Fauntleroy/Seaview,181,121,167,112,65,57,31,43,34,43,102,76,14,30,0,24,0,24,0,24,0,24,0,24,14,30,14,30,14,30,0,24,0,24
1.3,West Seattle Junction/Genesee Hill,77,63,61,61,2,33,1,26,1,27,59,56,16,33,16,33,0,29,0,29,0,29,16,33,0,29,0,29,0,29,0,29,0,29
1.4,Alki/Admiral,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
2.1,North Delridge,96,91,0,12,0,12,0,12,0,12,0,12,96,91,0,12,0,12,0,12,0,12,0,12,96,91,0,12,0,12,0,12,96,91
2.2,High Point,70,60,0,17,0,17,0,17,0,17,0,17,70,60,0,17,0,17,0,17,0,17,0,17,70,60,0,17,0,17,0,17,70,60
2.3,Riverview,139,83,95,84,12,18,12,18,0,12,83,81,44,42,12,19,0,12,0,12,0,12,12,19,32,38,0,12,0,12,0,12,32,38
2.4,Roxhill/Westwood,225,117,123,77,43,52,26,31,17,29,80,66,102,89,0,21,0,21,0,21,0,21,0,21,102,89,34,41,11,24,23,29,68,81
2.5,Highland Park,124,100,34,52,0,21,0,21,0,21,34,52,90,94,4,43,4,43,4,43,0,21,0,21,86,87,30,32,30,32,0,21,56,83
3.1,South Park,134,104,57,60,57,60,29,52,28,31,0,17,77,80,0,17,0,17,0,17,0,17,0,17,77,80,9,20,9,20,0,17,68,72
3.2,Georgetown,45,38,0,12,0,12,0,12,0,12,0,12,45,38,0,12,0,12,0,12,0,12,0,12,45,38,0,12,0,12,0,12,45,38
3.3,Duwamish/SODO,14,22,14,22,0,12,0,12,0,12,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
3.4,South Beacon Hill/NewHolly,756,241,93,47,68,42,56,40,12,28,25,31,663,234,98,69,31,37,31,37,0,24,67,62,565,225,104,120,19,37,85,116,461,188
3.5,Beacon Hill,388,142,20,27,0,17,0,17,0,17,20,27,368,140,84,70,0,17,0,17,0,17,84,70,284,129,35,35,18,25,17,30,249,121
3.6,North Beacon Hill/Jefferson Park,376,165,16,32,0,24,0,24,0,24,16,32,360,164,54,75,11,25,0,24,11,25,43,72,306,149,78,80,23,43,55,70,228,136
4.1,Rainier Beach,594,187,190,105,69,70,36,58,33,44,121,90,404,179,112,94,20,42,20,42,0,27,92,90,292,154,136,139,136,139,0,27,156,96
4.2,Columbia City,232,104,63,56,25,44,0,27,25,44,38,50,169,97,48,58,16,33,0,27,16,33,32,52,121,85,36,47,17,39,19,36,85,61
4.3,Seward Park,116,61,50,38,14,23,14,23,0,17,36,32,66,52,11,22,0,17,0,17,0,17,11,22,55,49,0,17,0,17,0,17,55,49
4.4,Mt. Baker/North Rainier,138,74,120,78,77,66,77,66,0,17,43,53,18,25,0,17,0,17,0,17,0,17,0,17,18,25,0,17,0,17,0,17,18,25
5.1,Madrona/Leschi,43,53,17,32,0,21,0,21,0,21,17,32,26,46,13,28,0,21,0,21,0,21,13,28,13,27,0,21,0,21,0,21,13,27
5.2,Judkins Park,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
5.3,Central Area/Squire Park,97,86,97,86,22,39,16,40,6,23,75,79,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
6.1,First Hill,34,45,34,45,23,43,23,43,0,24,11,26,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
6.2,Capitol Hill,35,92,0,29,0,29,0,29,0,29,0,29,35,92,0,29,0,29,0,29,0,29,0,29,35,92,0,29,0,29,0,29,35,92
6.3,North Capitol Hill,17,26,17,26,17,26,0,12,17,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
6.4,Miller Park,57,67,57,67,57,67,0,17,57,67,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
6.5,Madison Park,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
7.1,Montlake/Portage Bay,50,58,18,34,18,34,0,21,18,34,0,21,32,51,0,21,0,21,0,21,0,21,0,21,32,51,0,21,0,21,0,21,32,51
7.2,University District,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
7.3,Ravenna/Bryant,49,46,49,46,16,37,0,32,16,37,33,38,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
7.4,Wedgwood/View Ridge,127,91,111,89,30,37,30,37,0,27,81,75,16,30,0,27,0,27,0,27,0,27,0,27,16,30,0,27,0,27,0,27,16,30
7.5,Laurelhurst/Sand Point,71,69,71,69,10,22,10,22,0,21,61,65,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
8.1,Northgate/Maple Leaf,113,77,57,54,31,46,27,47,4,22,26,37,56,51,20,41,0,24,0,24,0,24,20,41,36,39,19,32,0,24,19,32,17,33
8.2,Olympic Hills/Victory Heights,197,125,99,73,12,29,0,24,12,29,87,71,98,102,40,59,0,24,0,24,0,24,40,59,58,86,0,24,0,24,0,24,58,86
8.3,Cedar Park/Meadowbrook,191,112,70,60,16,34,0,27,16,34,54,57,121,95,0,27,0,27,0,27,0,27,0,27,121,95,0,27,0,27,0,27,121,95
9.1,Broadview/Bitter Lake,31,44,31,44,0,27,0,27,0,27,31,44,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
9.2,Licton Springs,45,62,0,17,0,17,0,17,0,17,0,17,45,62,45,62,0,17,0,17,0,17,45,62,0,17,0,17,0,17,0,17,0,17
9.3,Greenwood/Phinney Ridge,269,118,120,79,25,47,13,33,12,33,95,71,149,78,19,38,19,38,0,29,19,38,0,29,130,73,92,83,61,68,31,56,38,58
9.4,Green Lake,74,64,55,51,14,30,14,30,0,24,41,51,19,41,19,41,0,24,0,24,0,24,19,41,0,24,0,24,0,24,0,24,0,24
9.5,Haller Lake,203,135,40,40,16,33,0,21,16,33,24,28,163,130,109,124,16,25,16,25,0,21,93,124,54,49,0,21,0,21,0,21,54,49
10.1,North Beach/Blue Ridge,92,79,83,77,83,77,22,37,61,69,0,21,9,23,9,23,0,21,0,21,0,21,9,23,0,21,0,21,0,21,0,21,0,21
10.2,Whittier Heights,25,45,25,45,25,45,25,45,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
10.3,Sunset Hill/Loyal Heights,121,79,121,79,13,27,0,24,13,27,108,76,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
10.4,Ballard,52,66,15,25,15,25,0,17,15,25,0,17,37,61,0,17,0,17,0,17,0,17,0,17,37,61,0,17,0,17,0,17,37,61
11.1,Fremont,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
11.2,Wallingford,25,43,0,27,0,27,0,27,0,27,0,27,25,43,0,27,0,27,0,27,0,27,0,27,25,43,0,27,0,27,0,27,25,43
11.3,Cascade/Eastlake,8,21,8,21,0,21,0,21,0,21,8,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
12.1,Magnolia,26,43,0,24,0,24,0,24,0,24,0,24,26,43,0,24,0,24,0,24,0,24,0,24,26,43,0,24,0,24,0,24,26,43
12.2,Interbay,94,124,0,21,0,21,0,21,0,21,0,21,94,124,7,18,0,21,0,21,0,21,7,18,87,126,43,63,0,21,43,63,44,64
