area_id,area_name,b25075001,b25075001_moe,b25075002,b25075002_moe,b25075003,b25075003_moe,b25075004,b25075004_moe,b25075005,b25075005_moe,b25075006,b25075006_moe,b25075007,b25075007_moe,b25075008,b25075008_moe,b25075009,b25075009_moe,b25075010,b25075010_moe,b25075011,b25075011_moe,b25075012,b25075012_moe,b25075013,b25075013_moe,b25075014,b25075014_moe,b25075015,b25075015_moe,b25075016,b25075016_moe,b25075017,b25075017_moe,b25075018,b25075018_moe,b25075019,b25075019_moe,b25075020,b25075020_moe,b25075021,b25075021_moe,b25075022,b25075022_moe,b25075023,b25075023_moe,b25075024,b25075024_moe,b25075025,b25075025_moe
4.4,Mt. Baker/North Rainier,1640,130,0,17,0,17,0,17,0,17,0,17,13,21,13,20,14,24,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,25,0,17,83,37,41,39,168,78,393,115,487,111,292,107,119,61
5.1,Madrona/Leschi,2999,239,16,28,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,10,25,12,22,33,40,52,86,13,28,86,61,465,136,424,150,605,173,424,132,859,172
5.2,Judkins Park,417,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,19,10,15,117,61,62,49,149,63,42,28,20,26,0,12,0,12
5.3,Central Area/Squire Park,3478,250,27,36,0,24,8,24,0,24,0,24,0,24,0,24,9,25,0,24,0,24,0,24,0,24,0,24,69,59,47,65,19,30,49,44,280,101,182,75,788,153,1014,169,821,171,127,68,38,38
6.1,First Hill,1118,179,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,42,42,64,62,23,32,225,100,194,77,206,85,99,61,109,61,91,70,65,60
6.2,Capitol Hill,2655,326,0,29,0,29,0,29,0,29,12,31,54,66,0,29,15,36,0,29,0,29,37,64,0,29,0,29,28,38,70,75,146,84,99,73,350,129,448,183,695,193,308,153,181,85,70,59,142,88
6.3,North Capitol Hill,1181,173,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,37,115,104,108,58,183,109,186,79,188,86,354,121
6.4,Miller Park,1539,129,0,17,0,17,0,17,0,17,0,17,0,17,0,17,6,15,0,17,18,25,0,17,0,17,0,17,23,26,0,17,10,20,9,18,30,24,31,31,176,83,206,78,401,92,302,81,327,82
6.5,Madison Park,1515,141,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,16,24,0,17,0,17,0,17,0,17,34,41,45,42,67,53,83,46,143,69,414,115,713,132
7.1,Montlake/Portage Bay,2427,160,12,24,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,15,27,0,21,0,21,0,21,15,28,0,21,0,21,24,29,10,23,121,82,201,97,117,61,773,129,804,128,335,88
7.2,University District,774,113,0,29,0,29,0,29,15,34,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,17,28,21,42,0,29,13,32,31,41,52,55,44,49,47,50,400,100,125,89,9,28
7.3,Ravenna/Bryant,5892,251,0,32,0,32,0,32,0,32,12,33,0,32,33,38,0,32,42,46,0,32,13,34,0,32,0,32,0,32,13,33,44,42,39,39,85,59,88,49,727,141,1406,190,2559,265,729,143,102,58
7.4,Wedgwood/View Ridge,4860,199,10,28,26,48,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,18,31,37,43,28,35,29,35,66,33,160,79,878,170,1238,168,1717,206,411,103,242,90
7.5,Laurelhurst/Sand Point,2853,202,9,22,0,21,0,21,0,21,0,21,0,21,0,21,15,28,0,21,0,21,9,22,22,24,0,21,12,22,0,21,87,57,24,29,118,59,128,70,151,60,75,50,630,143,688,145,885,147
8.1,Northgate/Maple Leaf,2723,187,0,24,18,33,0,24,0,24,0,24,0,24,12,25,10,27,0,24,0,24,0,24,0,24,21,39,15,29,50,42,102,64,117,77,252,96,198,90,728,125,640,127,500,109,60,40,0,24
8.2,Olympic Hills/Victory Heights,3497,241,0,24,0,24,0,24,0,24,0,24,15,29,12,26,0,24,0,24,15,29,0,24,0,24,0,24,45,44,0,24,60,54,132,98,300,109,327,126,1421,210,814,173,346,98,10,26,0,24
8.3,Cedar Park/Meadowbrook,2854,179,0,27,0,27,0,27,0,27,0,27,0,27,19,33,15,31,0,27,0,27,0,27,0,27,0,27,9,28,11,29,0,27,47,39,70,60,215,92,788,155,743,136,598,130,178,64,161,63
9.1,Broadview/Bitter Lake,3285,224,0,27,0,27,0,27,0,27,0,27,0,27,12,32,0,27,0,27,0,27,7,26,0,27,0,27,64,78,42,42,47,47,100,68,172,93,254,126,925,184,593,142,753,146,142,63,174,77
9.2,Licton Springs,1802,240,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,27,33,0,17,15,27,186,101,127,70,195,93,847,183,232,108,173,97,0,17,0,17
9.3,Greenwood/Phinney Ridge,6353,313,0,29,40,44,0,29,0,29,9,30,14,36,0,29,21,30,11,32,0,29,8,30,0,29,0,29,11,32,30,39,80,50,103,55,272,110,229,85,1656,219,1689,232,1791,213,331,98,58,47
9.4,Green Lake,3442,241,10,26,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,15,29,0,24,0,24,0,24,15,32,0,24,0,24,77,61,113,94,499,155,837,175,1322,179,474,121,80,53
9.5,Haller Lake,2687,222,93,76,0,21,14,24,14,24,0,21,0,21,25,40,0,21,0,21,0,21,0,21,0,21,97,107,11,22,17,30,0,21,53,45,219,94,314,105,1136,192,426,124,254,107,14,26,0,21
10.1,North Beach/Blue Ridge,3604,180,6,20,0,21,0,21,0,21,0,21,0,21,0,21,20,35,15,27,11,24,0,21,9,22,0,21,0,21,0,21,11,24,39,62,147,76,137,64,950,179,549,127,1001,158,441,98,268,89
10.2,Whittier Heights,3010,236,0,24,0,24,0,24,16,31,0,24,0,24,15,29,24,32,13,27,0,24,0,24,0,24,0,24,0,24,0,24,43,41,0,24,131,73,114,63,664,166,1095,186,842,153,53,43,0,24
10.3,Sunset Hill/Loyal Heights,4062,235,27,31,0,24,0,24,11,25,0,24,0,24,0,24,0,24,13,27,0,24,0,24,0,24,14,29,9,23,6,20,0,24,0,24,62,39,159,75,648,153,948,170,1633,236,406,118,126,85
10.4,Ballard,926,189,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,23,0,17,0,17,25,40,50,46,139,81,242,105,285,134,170,96,0,17,0,17
11.1,Fremont,3272,278,0,24,0,24,0,24,0,24,0,24,0,24,19,36,20,37,15,32,0,24,0,24,0,24,0,24,11,28,0,24,35,37,59,48,192,111,195,95,483,150,782,161,1215,187,144,68,102,90
11.2,Wallingford,2998,202,0,27,0,27,0,27,0,27,0,27,14,32,0,27,0,27,0,27,0,27,11,29,0,27,0,27,16,32,0,27,35,43,38,33,80,49,88,55,403,125,599,130,1310,167,308,79,96,52
11.3,Cascade/Eastlake,914,176,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,16,32,66,52,125,87,234,93,162,91,184,96,6,23,121,68
12.1,Magnolia,4234,252,0,24,0,24,0,24,27,44,0,24,0,24,0,24,10,25,0,24,0,24,26,35,0,24,0,24,0,24,12,25,0,24,0,24,40,36,95,64,294,123,451,135,1568,212,858,185,853,169
12.2,Interbay,2230,221,0,21,0,21,0,21,0,21,15,30,0,21,0,21,0,21,0,21,14,29,0,21,0,21,0,21,0,21,15,27,57,42,95,57,193,101,286,124,252,107,259,90,749,169,234,102,61,69
12.3,Queen Anne,7628,391,9,39,0,40,0,40,14,42,0,40,0,40,0,40,0,40,22,43,11,41,0,40,0,40,14,42,60,51,49,57,76,57,81,55,385,129,578,166,1073,209,824,191,2088,264,1331,206,1013,186
13.1,Belltown,1587,279,7,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,12,25,0,21,22,37,108,94,118,94,87,75,412,124,344,157,274,149,42,37,161,85
13.2,Downtown Commercial Core,444,105,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,28,41,37,78,50,53,46,70,50,0,12,163,59
13.3,Pioneer Square/International District,144,59,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,11,21,0,17,0,17,0,17,0,17,8,17,0,17,0,17,9,18,8,18,11,21,67,44,0,17,7,18,0,17,23,25
