area_id,area_name,b22010001,b22010001_moe,b22010002,b22010002_moe,b22010003,b22010003_moe,b22010004,b22010004_moe,b22010005,b22010005_moe,b22010006,b22010006_moe,b22010007,b22010007_moe
1.1,Arbor Heights,2639,96,81,50,47,42,34,30,2558,100,303,81,2255,123
1.2,Fauntleroy/Seaview,6410,211,277,128,159,92,118,93,6133,236,697,154,5436,267
1.3,West Seattle Junction/Genesee Hill,8391,238,425,183,239,147,186,117,7966,250,1088,193,6878,289
1.4,Alki/Admiral,5786,190,148,87,41,37,107,83,5638,200,627,134,5011,233
2.1,North Delridge,2387,100,220,132,37,39,183,126,2167,167,218,88,1949,190
2.2,High Point,2731,199,810,194,380,143,430,156,1921,221,323,139,1598,226
2.3,Riverview,1680,73,232,97,71,50,161,88,1448,110,131,63,1317,134
2.4,Roxhill/Westwood,5489,176,643,161,288,120,355,137,4846,219,774,167,4072,254
2.5,Highland Park,2563,202,437,143,199,92,238,116,2126,198,341,120,1785,207
3.1,South Park,1323,80,372,94,183,84,189,85,951,110,172,81,779,106
3.2,Georgetown,630,55,62,30,26,20,36,31,568,60,135,77,433,84
3.3,Duwamish/SODO,944,90,130,59,75,50,55,45,814,92,96,46,718,98
3.4,South Beacon Hill/NewHolly,4531,190,1201,213,502,163,699,175,3330,244,759,143,2571,260
3.5,Beacon Hill,2893,137,487,130,257,107,230,102,2406,190,362,135,2044,204
3.6,North Beacon Hill/Jefferson Park,5765,192,1050,200,493,145,557,195,4715,252,704,191,4011,270
4.1,Rainier Beach,5403,197,1116,274,523,169,593,222,4287,307,857,191,3430,325
4.2,Columbia City,6493,254,1187,260,525,172,662,215,5306,323,867,179,4439,310
4.3,Seward Park,3376,140,225,90,158,74,67,55,3151,144,439,118,2712,181
4.4,Mt. Baker/North Rainier,2340,165,324,114,201,92,123,75,2016,169,371,128,1645,186
5.1,Madrona/Leschi,4262,205,177,99,145,95,32,37,4085,213,401,147,3684,240
5.2,Judkins Park,1553,98,351,80,211,73,140,59,1202,112,241,84,961,117
5.3,Central Area/Squire Park,8106,238,955,222,464,150,491,187,7151,284,880,203,6271,322
6.1,First Hill,7537,281,987,187,447,133,540,147,6550,304,893,166,5657,299
6.2,Capitol Hill,13942,322,1200,265,457,156,743,239,12742,403,845,192,11897,442
6.3,North Capitol Hill,2363,123,66,70,24,28,42,62,2297,145,225,134,2072,186
6.4,Miller Park,3180,100,97,53,42,30,55,43,3083,102,364,96,2719,129
6.5,Madison Park,2679,129,58,55,0,17,58,55,2621,143,310,127,2311,171
7.1,Montlake/Portage Bay,4576,111,109,76,25,28,84,72,4467,135,230,83,4237,159
7.2,University District,5280,209,253,149,173,127,80,59,5027,248,532,182,4495,256
7.3,Ravenna/Bryant,9895,238,370,140,120,68,250,126,9525,268,982,196,8543,308
7.4,Wedgwood/View Ridge,6148,153,95,58,10,29,85,56,6053,165,932,173,5121,224
7.5,Laurelhurst/Sand Point,4412,158,222,92,86,48,136,87,4190,180,382,105,3808,202
8.1,Northgate/Maple Leaf,6976,196,443,140,220,91,223,104,6533,235,1158,202,5375,276
8.2,Olympic Hills/Victory Heights,6737,204,707,185,266,115,441,157,6030,254,993,187,5037,301
8.3,Cedar Park/Meadowbrook,5748,207,559,151,256,107,303,123,5189,233,739,157,4450,268
9.1,Broadview/Bitter Lake,6683,218,532,174,336,137,196,126,6151,261,1451,215,4700,307
9.2,Licton Springs,4422,146,355,123,124,68,231,98,4067,174,442,154,3625,213
9.3,Greenwood/Phinney Ridge,10923,235,651,168,396,135,255,104,10272,282,1011,177,9261,306
9.4,Green Lake,6673,219,281,118,167,101,114,68,6392,249,665,161,5727,280
9.5,Haller Lake,4467,139,439,179,202,114,237,130,4028,208,604,177,3424,253
10.1,North Beach/Blue Ridge,5103,114,126,63,45,36,81,54,4977,133,575,123,4402,173
10.2,Whittier Heights,5610,116,250,117,15,32,235,118,5360,153,514,135,4846,203
10.3,Sunset Hill/Loyal Heights,6432,193,316,121,128,73,188,100,6116,214,694,181,5422,261
10.4,Ballard,4091,212,189,102,38,43,151,98,3902,239,450,163,3452,268
11.1,Fremont,8389,231,446,165,80,51,366,160,7943,260,561,166,7382,302
11.2,Wallingford,7409,188,456,146,206,105,250,116,6953,224,771,165,6182,246
11.3,Cascade/Eastlake,8722,431,862,226,500,168,362,165,7860,432,641,209,7219,460
12.1,Magnolia,5548,152,42,39,10,25,32,39,5506,156,746,170,4760,211
12.2,Interbay,5251,185,229,110,95,57,134,95,5022,210,607,162,4415,250
12.3,Queen Anne,19175,394,777,198,452,166,325,131,18398,417,1718,280,16680,476
13.1,Belltown,5934,298,1032,244,474,136,558,212,4902,325,260,127,4642,328
13.2,Downtown Commercial Core,2452,178,632,155,415,133,217,104,1820,212,196,101,1624,206
13.3,Pioneer Square/International District,3024,156,1098,161,631,121,467,140,1926,177,421,126,1505,167
