area_id,area_name,b10051001,b10051001_moe,b10051002,b10051002_moe,b10051003,b10051003_moe,b10051004,b10051004_moe,b10051005,b10051005_moe,b10051006,b10051006_moe,b10051007,b10051007_moe,b10051008,b10051008_moe,b10051009,b10051009_moe,b10051010,b10051010_moe,b10051011,b10051011_moe
1.1,Arbor Heights,61,51,17,30,0,17,0,17,0,17,17,30,17,30,0,17,44,45,23,38,21,28
1.2,Fauntleroy/Seaview,181,121,79,72,28,54,28,54,0,24,51,49,17,33,34,43,102,76,60,47,42,39
1.3,West Seattle Junction/Genesee Hill,77,63,2,33,2,33,1,26,1,27,0,29,0,29,0,29,75,58,15,34,60,56
1.4,Alki/Admiral,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
2.1,North Delridge,96,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,96,91,0,12,96,91
2.2,High Point,70,60,0,17,0,17,0,17,0,17,0,17,0,17,0,17,70,60,17,30,53,55
2.3,Riverview,139,83,12,18,0,12,0,12,0,12,12,18,12,18,0,12,127,83,17,30,110,82
2.4,Roxhill/Westwood,225,117,77,63,0,21,0,21,0,21,77,63,37,35,40,36,148,104,116,94,32,34
2.5,Highland Park,124,100,34,52,0,21,0,21,0,21,34,52,34,52,0,21,90,90,90,90,0,21
3.1,South Park,134,104,66,63,57,60,29,52,28,31,9,20,9,20,0,17,68,72,4,13,64,71
3.2,Georgetown,45,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,38,0,12,45,38
3.3,Duwamish/SODO,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,0,12,14,22
3.4,South Beacon Hill/NewHolly,756,241,203,131,44,43,32,39,12,28,159,126,74,55,85,116,553,200,250,131,303,131
3.5,Beacon Hill,388,142,35,35,0,17,0,17,0,17,35,35,18,25,17,30,353,134,29,32,324,126
3.6,North Beacon Hill/Jefferson Park,376,165,89,80,45,59,0,24,45,59,44,51,23,43,21,40,287,153,33,40,254,149
4.1,Rainier Beach,594,187,225,159,20,37,0,27,20,37,205,156,192,153,13,36,369,151,173,100,196,99
4.2,Columbia City,232,104,77,61,41,50,0,27,41,50,36,47,17,39,19,36,155,87,43,52,112,74
4.3,Seward Park,116,61,14,23,14,23,14,23,0,17,0,17,0,17,0,17,102,60,0,17,102,60
4.4,Mt. Baker/North Rainier,138,74,77,66,46,53,46,53,0,17,31,52,31,52,0,17,61,55,0,17,61,55
5.1,Madrona/Leschi,43,53,0,21,0,21,0,21,0,21,0,21,0,21,0,21,43,53,17,32,26,46
5.2,Judkins Park,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
5.3,Central Area/Squire Park,94,86,22,39,6,23,0,24,6,23,16,40,16,40,0,24,72,80,39,60,33,58
6.1,First Hill,34,45,23,43,0,24,0,24,0,24,23,43,23,43,0,24,11,26,0,24,11,26
6.2,Capitol Hill,35,92,0,29,0,29,0,29,0,29,0,29,0,29,0,29,35,92,0,29,35,92
6.3,North Capitol Hill,17,26,17,26,17,26,0,12,17,26,0,12,0,12,0,12,0,12,0,12,0,12
6.4,Miller Park,57,67,57,67,57,67,0,17,57,67,0,17,0,17,0,17,0,17,0,17,0,17
6.5,Madison Park,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
7.1,Montlake/Portage Bay,50,58,18,34,18,34,0,21,18,34,0,21,0,21,0,21,32,51,0,21,32,51
7.2,University District,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
7.3,Ravenna/Bryant,49,46,16,37,16,37,0,32,16,37,0,32,0,32,0,32,33,38,13,33,20,37
7.4,Wedgwood/View Ridge,127,91,30,37,11,29,11,29,0,27,19,35,19,35,0,27,97,77,55,65,42,49
7.5,Laurelhurst/Sand Point,71,69,10,22,0,21,0,21,0,21,10,22,10,22,0,21,61,65,0,21,61,65
8.1,Northgate/Maple Leaf,109,77,50,53,0,24,0,24,0,24,50,53,27,47,23,30,59,57,20,41,39,46
8.2,Olympic Hills/Victory Heights,197,125,12,29,0,24,0,24,0,24,12,29,0,24,12,29,185,123,87,98,98,76
8.3,Cedar Park/Meadowbrook,191,112,16,34,0,27,0,27,0,27,16,34,0,27,16,34,175,110,73,83,102,70
9.1,Broadview/Bitter Lake,31,44,0,27,0,27,0,27,0,27,0,27,0,27,0,27,31,44,0,27,31,44
9.2,Licton Springs,45,62,0,17,0,17,0,17,0,17,0,17,0,17,0,17,45,62,0,17,45,62
9.3,Greenwood/Phinney Ridge,269,118,136,100,31,56,0,29,31,56,105,87,74,70,31,41,133,85,60,61,73,59
9.4,Green Lake,74,64,14,30,0,24,0,24,0,24,14,30,14,30,0,24,60,65,19,41,41,51
9.5,Haller Lake,203,135,32,38,16,33,0,21,16,33,16,25,16,25,0,21,171,134,84,128,87,58
10.1,North Beach/Blue Ridge,92,79,83,77,0,21,0,21,0,21,83,77,22,37,61,69,9,23,0,21,9,23
10.2,Whittier Heights,25,45,25,45,25,45,25,45,0,24,0,24,0,24,0,24,0,24,0,24,0,24
10.3,Sunset Hill/Loyal Heights,121,79,13,27,13,27,0,24,13,27,0,24,0,24,0,24,108,76,48,57,60,50
10.4,Ballard,52,66,15,25,15,25,0,17,15,25,0,17,0,17,0,17,37,61,0,17,37,61
11.1,Fremont,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
11.2,Wallingford,25,43,0,27,0,27,0,27,0,27,0,27,0,27,0,27,25,43,0,27,25,43
11.3,Cascade/Eastlake,8,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,8,21,0,21,8,21
12.1,Magnolia,26,43,0,24,0,24,0,24,0,24,0,24,0,24,0,24,26,43,0,24,26,43
12.2,Interbay,94,124,43,63,0,21,0,21,0,21,43,63,0,21,43,63,51,63,0,21,51,63
12.3,Queen Anne,131,84,12,43,12,43,0,40,12,43,0,40,0,40,0,40,119,82,0,40,119,82
13.1,Belltown,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
13.2,Downtown Commercial Core,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
13.3,Pioneer Square/International District,34,31,7,18,0,17,0,17,0,17,7,18,7,18,0,17,27,30,0,17,27,30
