area_id,area_name,b25058001,b25058001_moe
1.1,Arbor Heights,2666,262
1.2,Fauntleroy/Seaview,2022,142
1.3,West Seattle Junction/Genesee Hill,3310,319
1.4,Alki/Admiral,2019,152
2.1,North Delridge,982,82
2.2,High Point,1257,500
2.3,Riverview,1217,142
2.4,Roxhill/Westwood,2557,118
2.5,Highland Park,884,64
3.1,South Park,818,125
3.2,Georgetown,694,69
3.3,Duwamish/SODO,930,242
3.4,South Beacon Hill/NewHolly,2168,475
3.5,Beacon Hill,2121,478
3.6,North Beacon Hill/Jefferson Park,2204,170
4.1,Rainier Beach,1697,130
4.2,Columbia City,2410,171
4.3,Seward Park,1809,176
4.4,Mt. Baker/North Rainier,688,288
5.1,Madrona/Leschi,2216,300
5.2,Judkins Park,700,124
5.3,Central Area/Squire Park,4003,239
6.1,First Hill,3785,192
6.2,Capitol Hill,3766,91
6.3,North Capitol Hill,1037,117
6.4,Miller Park,2417,180
6.5,Madison Park,1411,162
7.1,Montlake/Portage Bay,2704,366
7.2,University District,2665,106
7.3,Ravenna/Bryant,6558,337
7.4,Wedgwood/View Ridge,4368,351
7.5,Laurelhurst/Sand Point,2243,267
8.1,Northgate/Maple Leaf,3078,243
8.2,Olympic Hills/Victory Heights,2498,126
8.3,Cedar Park/Meadowbrook,3982,452
9.1,Broadview/Bitter Lake,2953,786
9.2,Licton Springs,1941,111
9.3,Greenwood/Phinney Ridge,6077,383
9.4,Green Lake,3376,329
9.5,Haller Lake,1938,220
10.1,North Beach/Blue Ridge,3374,643
10.2,Whittier Heights,2148,179
10.3,Sunset Hill/Loyal Heights,1991,370
10.4,Ballard,1066,94
11.1,Fremont,3172,163
11.2,Wallingford,4645,255
11.3,Cascade/Eastlake,3071,192
12.1,Magnolia,1003,203
12.2,Interbay,2065,100
12.3,Queen Anne,7948,269
13.1,Belltown,1878,187
13.2,Downtown Commercial Core,1139,224
13.3,Pioneer Square/International District,1082,302
