area_id,area_name,b02001001,b02001001_moe,b02001002,b02001002_moe,b02001003,b02001003_moe,b02001004,b02001004_moe,b02001005,b02001005_moe,b02001006,b02001006_moe,b02001007,b02001007_moe,b02001008,b02001008_moe,b02001009,b02001009_moe,b02001010,b02001010_moe
1.1,Arbor Heights,6254,299,5148,327,69,59,111,127,424,142,0,17,41,37,461,239,34,56,427,221
1.2,Fauntleroy/Seaview,13775,587,12294,634,217,116,50,40,558,167,57,82,101,134,498,206,13,27,485,207
1.3,West Seattle Junction/Genesee Hill,18076,645,15697,648,328,172,151,116,846,237,52,77,168,137,834,243,64,65,770,239
1.4,Alki/Admiral,11229,569,9879,574,304,173,49,50,486,170,22,56,24,43,465,216,0,24,465,216
2.1,North Delridge,4760,357,3367,449,434,329,42,49,524,281,0,12,148,153,245,125,0,12,245,125
2.2,High Point,6489,426,2695,380,2132,408,8,20,1332,293,22,38,55,79,245,123,15,23,230,119
2.3,Riverview,4691,295,2653,290,532,243,44,67,997,224,59,53,17,17,389,174,0,12,389,174
2.4,Roxhill/Westwood,12555,705,8379,771,1087,345,101,128,1455,347,134,117,705,410,694,219,128,95,566,181
2.5,Highland Park,5836,461,3569,422,509,128,37,47,1246,370,60,123,67,61,348,197,74,69,274,176
3.1,South Park,4402,608,2774,610,209,127,28,47,757,225,214,219,132,160,288,257,0,17,288,257
3.2,Georgetown,1184,151,838,211,27,36,25,26,156,100,0,12,58,79,80,84,51,78,29,37
3.3,Duwamish/SODO,2381,378,1266,261,394,273,66,103,522,140,0,12,58,94,75,55,0,12,75,55
3.4,South Beacon Hill/NewHolly,15604,1277,2098,403,4895,1096,249,199,7652,972,140,149,82,89,488,218,50,57,438,202
3.5,Beacon Hill,9357,703,1856,365,901,352,36,39,5919,780,0,17,254,320,391,227,20,32,371,224
3.6,North Beacon Hill/Jefferson Park,14254,731,5176,639,2135,436,60,73,5733,592,143,153,242,231,765,274,44,41,721,273
4.1,Rainier Beach,15163,980,4289,608,5061,778,131,108,4300,733,0,27,569,540,813,410,15,31,798,409
4.2,Columbia City,16534,862,6103,682,4541,815,56,47,4561,587,334,353,172,128,767,263,48,65,719,251
4.3,Seward Park,8790,580,5178,559,1340,287,51,61,1707,232,19,35,52,51,443,172,7,16,436,173
4.4,Mt. Baker/North Rainier,5485,466,3395,318,736,316,139,127,842,155,0,17,14,22,359,172,0,17,359,172
5.1,Madrona/Leschi,10109,542,6302,475,2264,570,87,94,711,164,0,21,162,112,583,354,34,57,549,346
5.2,Judkins Park,2864,281,817,222,691,226,10,15,1072,256,0,12,14,23,260,171,0,12,260,171
5.3,Central Area/Squire Park,16725,782,10811,638,3561,618,73,57,1129,307,9,26,159,125,983,347,30,52,953,345
6.1,First Hill,14725,750,9513,714,1567,315,344,185,2122,362,47,48,401,150,731,179,26,27,705,179
6.2,Capitol Hill,20237,771,16060,894,1321,437,303,128,1571,397,17,38,146,90,819,271,16,35,803,272
6.3,North Capitol Hill,3918,239,3413,324,20,29,89,130,250,119,0,12,56,63,90,86,0,12,90,86
6.4,Miller Park,7321,368,5698,373,854,277,36,28,429,122,0,17,16,20,288,145,54,53,234,131
6.5,Madison Park,5108,379,4599,417,116,105,0,17,241,140,0,17,35,56,117,80,0,17,117,80
7.1,Montlake/Portage Bay,9399,467,8154,431,242,132,27,36,504,145,0,21,69,79,403,138,42,67,361,121
7.2,University District,19410,1383,12648,1214,402,150,178,133,4703,623,28,32,473,281,978,240,40,45,938,239
7.3,Ravenna/Bryant,24628,833,19715,785,531,245,86,67,2613,555,56,60,213,129,1414,292,27,42,1387,291
7.4,Wedgwood/View Ridge,15006,465,12009,494,320,185,51,60,1817,287,21,30,54,38,734,203,100,84,634,193
7.5,Laurelhurst/Sand Point,10809,536,8623,591,263,183,30,31,1356,386,0,21,38,39,499,244,0,21,499,244
8.1,Northgate/Maple Leaf,13302,596,9548,546,533,200,216,198,2216,412,118,120,291,216,380,128,23,42,357,124
8.2,Olympic Hills/Victory Heights,14597,681,10210,680,756,347,19,35,2410,516,104,144,287,190,811,327,40,40,771,320
8.3,Cedar Park/Meadowbrook,12114,599,8867,568,679,291,136,112,1302,270,25,36,631,338,474,157,17,28,457,155
9.1,Broadview/Bitter Lake,13626,739,10178,712,1092,421,231,186,1229,332,27,53,113,73,756,311,52,58,704,306
9.2,Licton Springs,9005,503,6321,497,454,282,23,29,1411,321,22,26,279,204,495,243,9,21,486,239
9.3,Greenwood/Phinney Ridge,23716,812,19176,661,467,238,217,117,1686,279,19,40,542,286,1609,449,74,68,1535,448
9.4,Green Lake,13820,615,11798,644,193,133,0,24,1068,256,0,24,190,118,571,216,133,159,438,158
9.5,Haller Lake,9796,514,6821,492,641,326,124,79,1418,279,246,161,149,119,397,182,34,40,363,178
10.1,North Beach/Blue Ridge,11519,481,10081,514,89,130,82,58,510,157,67,126,118,135,572,217,52,45,520,213
10.2,Whittier Heights,11802,443,10587,429,79,74,20,35,469,146,0,24,134,130,513,213,0,24,513,213
10.3,Sunset Hill/Loyal Heights,13976,595,12417,602,31,30,45,57,565,146,24,27,86,66,808,269,18,33,790,268
10.4,Ballard,7173,508,5991,466,146,122,0,17,587,254,30,38,30,36,389,203,113,141,276,159
11.1,Fremont,15498,538,13404,530,216,196,44,45,867,218,0,24,119,82,848,300,126,125,722,262
11.2,Wallingford,16385,902,13102,856,447,248,107,68,1725,357,70,86,167,136,767,207,32,40,735,204
11.3,Cascade/Eastlake,12421,809,8672,685,628,208,296,155,2011,497,0,21,283,205,531,215,0,21,531,215
12.1,Magnolia,12590,649,11310,645,56,55,52,59,728,230,26,43,72,83,346,184,41,69,305,173
12.2,Interbay,10022,523,8321,557,526,310,82,70,605,241,0,21,60,52,428,210,13,24,415,209
12.3,Queen Anne,37065,1129,30403,1104,969,442,310,170,2931,438,6,37,505,197,1941,491,260,243,1681,449
13.1,Belltown,8266,580,6082,504,633,250,120,94,895,330,0,21,169,117,367,166,0,21,367,166
13.2,Downtown Commercial Core,3887,428,2672,295,395,171,44,50,336,172,17,28,160,101,263,147,39,61,224,133
13.3,Pioneer Square/International District,5258,566,1737,225,854,498,14,21,2431,375,1,13,64,54,157,87,0,17,157,87
