area_id,area_name,b99187001,b99187001_moe,b99187002,b99187002_moe,b99187003,b99187003_moe,b99187004,b99187004_moe,b99187005,b99187005_moe,b99187006,b99187006_moe,b99187007,b99187007_moe
1.1,Arbor Heights,5092,-1,155,-1,36,-1,119,-1,4937,-1,87,-1,4850,-1
1.2,Fauntleroy/Seaview,11421,-1,283,-1,29,-1,254,-1,11138,-1,431,-1,10707,-1
1.3,West Seattle Junction/Genesee Hill,14617,-1,564,-1,0,-1,564,-1,14053,-1,256,-1,13797,-1
1.4,Alki/Admiral,9670,-1,297,-1,15,-1,282,-1,9373,-1,284,-1,9089,-1
2.1,North Delridge,4140,-1,66,-1,0,-1,66,-1,4074,-1,58,-1,4016,-1
2.2,High Point,5010,-1,232,-1,52,-1,180,-1,4778,-1,151,-1,4627,-1
2.3,Riverview,3872,-1,227,-1,0,-1,227,-1,3645,-1,154,-1,3491,-1
2.4,Roxhill/Westwood,10392,-1,391,-1,0,-1,391,-1,10001,-1,195,-1,9806,-1
2.5,Highland Park,5015,-1,274,-1,26,-1,248,-1,4741,-1,423,-1,4318,-1
3.1,South Park,3151,-1,162,-1,0,-1,162,-1,2989,-1,162,-1,2827,-1
3.2,Georgetown,1066,-1,15,-1,0,-1,15,-1,1051,-1,4,-1,1047,-1
3.3,Duwamish/SODO,2216,-1,71,-1,0,-1,71,-1,2145,-1,68,-1,2077,-1
3.4,South Beacon Hill/NewHolly,11616,-1,725,-1,94,-1,631,-1,10891,-1,757,-1,10134,-1
3.5,Beacon Hill,7968,-1,270,-1,73,-1,197,-1,7698,-1,377,-1,7321,-1
3.6,North Beacon Hill/Jefferson Park,11606,-1,216,-1,0,-1,216,-1,11390,-1,515,-1,10875,-1
4.1,Rainier Beach,11978,-1,648,-1,113,-1,535,-1,11330,-1,240,-1,11090,-1
4.2,Columbia City,13363,-1,424,-1,12,-1,412,-1,12939,-1,267,-1,12672,-1
4.3,Seward Park,7026,-1,195,-1,0,-1,195,-1,6831,-1,552,-1,6279,-1
4.4,Mt. Baker/North Rainier,4516,-1,225,-1,45,-1,180,-1,4291,-1,120,-1,4171,-1
5.1,Madrona/Leschi,8256,-1,179,-1,0,-1,179,-1,8077,-1,413,-1,7664,-1
5.2,Judkins Park,2478,-1,33,-1,0,-1,33,-1,2445,-1,97,-1,2348,-1
5.3,Central Area/Squire Park,14507,-1,278,-1,68,-1,210,-1,14229,-1,343,-1,13886,-1
6.1,First Hill,12522,-1,70,-1,0,-1,70,-1,12452,-1,702,-1,11750,-1
6.2,Capitol Hill,19416,-1,48,-1,0,-1,48,-1,19368,-1,374,-1,18994,-1
6.3,North Capitol Hill,3611,-1,29,-1,0,-1,29,-1,3582,-1,43,-1,3539,-1
6.4,Miller Park,6138,-1,237,-1,0,-1,237,-1,5901,-1,88,-1,5813,-1
6.5,Madison Park,4315,-1,108,-1,0,-1,108,-1,4207,-1,214,-1,3993,-1
7.1,Montlake/Portage Bay,8370,-1,113,-1,0,-1,113,-1,8257,-1,100,-1,8157,-1
7.2,University District,18888,-1,104,-1,0,-1,104,-1,18784,-1,1662,-1,17122,-1
7.3,Ravenna/Bryant,21093,-1,496,-1,39,-1,457,-1,20597,-1,601,-1,19996,-1
7.4,Wedgwood/View Ridge,12367,-1,498,-1,0,-1,498,-1,11869,-1,363,-1,11506,-1
7.5,Laurelhurst/Sand Point,8583,-1,417,-1,26,-1,391,-1,8166,-1,184,-1,7982,-1
8.1,Northgate/Maple Leaf,11600,-1,250,-1,16,-1,234,-1,11350,-1,510,-1,10840,-1
8.2,Olympic Hills/Victory Heights,12692,-1,348,-1,28,-1,320,-1,12344,-1,590,-1,11754,-1
8.3,Cedar Park/Meadowbrook,10389,-1,385,-1,10,-1,375,-1,10004,-1,632,-1,9372,-1
9.1,Broadview/Bitter Lake,11636,-1,307,-1,8,-1,299,-1,11329,-1,526,-1,10803,-1
9.2,Licton Springs,7941,-1,112,-1,0,-1,112,-1,7829,-1,354,-1,7475,-1
9.3,Greenwood/Phinney Ridge,19773,-1,319,-1,10,-1,309,-1,19454,-1,754,-1,18700,-1
9.4,Green Lake,12250,-1,250,-1,0,-1,250,-1,12000,-1,444,-1,11556,-1
9.5,Haller Lake,8253,-1,100,-1,8,-1,92,-1,8153,-1,422,-1,7731,-1
10.1,North Beach/Blue Ridge,9782,-1,415,-1,23,-1,392,-1,9367,-1,373,-1,8994,-1
10.2,Whittier Heights,9883,-1,260,-1,51,-1,209,-1,9623,-1,217,-1,9406,-1
10.3,Sunset Hill/Loyal Heights,11906,-1,292,-1,55,-1,237,-1,11614,-1,423,-1,11191,-1
10.4,Ballard,6653,-1,114,-1,0,-1,114,-1,6539,-1,311,-1,6228,-1
11.1,Fremont,13994,-1,164,-1,14,-1,150,-1,13830,-1,312,-1,13518,-1
11.2,Wallingford,14570,-1,84,-1,0,-1,84,-1,14486,-1,634,-1,13852,-1
11.3,Cascade/Eastlake,12004,-1,42,-1,0,-1,42,-1,11962,-1,241,-1,11721,-1
12.1,Magnolia,9904,-1,201,-1,0,-1,201,-1,9703,-1,282,-1,9421,-1
12.2,Interbay,8653,-1,160,-1,0,-1,160,-1,8493,-1,399,-1,8094,-1
12.3,Queen Anne,33207,-1,474,-1,0,-1,474,-1,32733,-1,1305,-1,31428,-1
13.1,Belltown,7985,-1,0,-1,0,-1,0,-1,7985,-1,253,-1,7732,-1
13.2,Downtown Commercial Core,3581,-1,0,-1,0,-1,0,-1,3581,-1,146,-1,3435,-1
13.3,Pioneer Square/International District,4588,-1,76,-1,5,-1,71,-1,4512,-1,210,-1,4302,-1
