area_id,area_name,b06009001,b06009001_moe,b06009002,b06009002_moe,b06009003,b06009003_moe,b06009004,b06009004_moe,b06009005,b06009005_moe,b06009006,b06009006_moe,b06009007,b06009007_moe,b06009008,b06009008_moe,b06009009,b06009009_moe,b06009010,b06009010_moe,b06009011,b06009011_moe,b06009012,b06009012_moe,b06009013,b06009013_moe,b06009014,b06009014_moe,b06009015,b06009015_moe,b06009016,b06009016_moe,b06009017,b06009017_moe,b06009018,b06009018_moe,b06009019,b06009019_moe,b06009020,b06009020_moe,b06009021,b06009021_moe,b06009022,b06009022_moe,b06009023,b06009023_moe,b06009024,b06009024_moe,b06009025,b06009025_moe,b06009026,b06009026_moe,b06009027,b06009027_moe,b06009028,b06009028_moe,b06009029,b06009029_moe,b06009030,b06009030_moe
7.1,Montlake/Portage Bay,7117,305,45,35,382,156,1038,207,3123,334,2529,296,1942,255,17,23,75,48,367,123,1035,208,448,118,4280,345,28,27,182,112,550,165,1769,267,1751,236,111,70,0,21,0,21,25,28,63,53,23,38,784,199,0,21,125,81,96,67,256,137,307,112
7.2,University District,4699,558,184,155,361,165,1060,380,1674,319,1420,244,1245,403,104,139,146,99,415,283,380,147,200,129,2397,341,19,49,117,89,495,178,889,235,877,161,96,80,0,29,0,29,12,31,45,45,39,67,961,233,61,66,98,101,138,106,360,142,304,124
7.3,Ravenna/Bryant,15722,487,241,102,1222,259,2384,318,6188,484,5687,410,4901,456,16,35,506,207,1118,229,2104,327,1157,218,8289,510,132,74,534,152,1014,220,3398,408,3211,301,404,139,0,32,20,36,59,46,185,110,140,76,2128,324,93,76,162,79,193,87,501,148,1179,233
7.4,Wedgwood/View Ridge,10976,362,219,98,1000,250,2234,276,3647,353,3876,377,3719,337,123,69,469,147,911,173,1393,231,823,163,5318,407,40,38,308,122,1047,200,1776,276,2147,275,199,90,0,27,22,38,37,38,37,32,103,58,1740,300,56,63,201,147,239,89,441,137,803,197
7.5,Laurelhurst/Sand Point,7131,323,110,57,333,128,1055,239,2543,279,3090,352,2169,298,22,25,96,55,427,148,967,188,657,151,3389,352,39,48,132,96,401,178,984,173,1833,289,143,79,1,12,0,21,14,26,97,66,31,37,1430,309,48,40,105,61,213,109,495,160,569,205
8.1,Northgate/Maple Leaf,9797,435,656,184,1348,272,2599,323,3220,333,1974,292,3198,324,156,74,607,163,929,215,1098,202,408,118,3812,347,146,87,367,127,908,190,1295,208,1096,206,217,107,0,24,72,76,55,40,50,51,40,43,2570,352,354,172,302,141,707,213,777,218,430,181
8.2,Olympic Hills/Victory Heights,11016,469,1003,239,1562,340,2692,359,3673,394,2086,321,3733,363,305,127,658,183,911,208,1344,253,515,142,4593,445,251,144,494,165,1172,273,1582,282,1094,219,223,122,56,65,25,43,55,44,72,55,15,29,2467,404,391,157,385,226,554,153,675,194,462,170
8.3,Cedar Park/Meadowbrook,9295,433,682,198,1481,387,2437,322,2517,290,2178,271,3073,333,217,95,513,164,993,204,908,181,442,118,4491,375,192,110,627,215,1054,209,1186,187,1432,222,95,51,1,25,19,28,40,39,22,27,13,27,1636,336,272,132,322,235,350,154,401,139,291,98
9.1,Broadview/Bitter Lake,10661,621,833,258,1693,374,3383,426,3251,340,1501,261,4000,507,189,113,709,278,1476,297,1283,239,343,97,4629,451,346,158,668,180,1224,264,1484,288,907,190,135,68,3,25,0,27,49,47,49,40,34,37,1897,378,295,172,316,153,634,196,435,149,217,117
9.2,Licton Springs,6724,490,457,198,792,262,1833,321,2291,347,1351,299,1967,316,28,42,307,142,674,197,736,193,222,109,3105,378,20,40,323,131,848,221,1210,237,704,216,232,109,0,17,0,17,74,58,77,59,81,66,1420,318,409,199,162,110,237,108,268,127,344,167
9.3,Greenwood/Phinney Ridge,18221,547,686,206,1946,276,4610,462,6696,492,4283,380,5674,481,194,112,763,169,1784,296,1884,264,1049,186,10098,582,267,123,880,216,2148,296,4073,422,2730,312,391,132,0,29,68,59,48,46,130,66,145,97,2058,331,225,104,235,82,630,188,609,181,359,104
9.4,Green Lake,10868,560,172,72,715,205,1877,365,4686,442,3418,383,3441,380,16,30,258,114,873,207,1549,281,745,176,5865,549,87,62,402,165,817,261,2428,368,2131,329,155,101,0,24,16,31,24,31,75,81,40,45,1407,263,69,46,39,36,163,100,634,209,502,150
9.5,Haller Lake,7437,328,499,177,1426,260,2611,374,1942,319,959,237,2283,364,194,110,582,175,943,258,423,151,141,72,3190,362,125,68,409,139,1039,226,1048,239,569,153,75,55,0,21,22,35,32,39,9,23,12,25,1889,348,180,119,413,171,597,209,462,193,237,164
10.1,North Beach/Blue Ridge,8738,285,489,209,1075,192,2422,270,2996,306,1756,247,3372,301,67,60,473,135,977,184,1360,214,495,118,4053,353,188,116,459,145,1052,196,1304,219,1050,191,234,100,0,21,16,42,40,39,142,83,36,34,1079,270,234,156,127,61,353,142,190,87,175,87
10.2,Whittier Heights,9097,374,279,119,991,229,2156,385,3622,389,2049,321,2864,355,109,72,511,180,644,163,1142,218,458,160,5381,434,79,70,418,161,1279,343,2251,313,1354,243,152,70,11,25,0,24,43,43,27,31,71,57,700,171,80,75,62,51,190,100,202,102,166,78
10.3,Sunset Hill/Loyal Heights,10709,375,242,112,1009,245,2616,381,4192,407,2650,315,3959,416,41,37,623,196,1169,268,1456,270,670,166,5557,473,89,59,273,104,1219,264,2327,330,1649,260,118,78,14,26,16,30,15,29,59,62,14,28,1075,223,98,76,97,62,213,87,350,145,317,106
10.4,Ballard,6003,452,274,122,774,381,1427,389,2225,396,1303,420,1690,363,120,84,243,195,525,291,700,266,102,78,3304,404,41,41,343,220,767,203,1342,290,811,294,157,102,19,31,14,24,48,55,28,44,48,57,852,384,94,84,174,168,87,73,155,117,342,271
11.1,Fremont,12664,455,173,96,575,150,2605,399,5995,444,3316,369,3680,425,89,81,288,104,1157,287,1660,299,486,148,7241,530,13,25,264,105,1206,265,3598,350,2160,299,382,154,0,24,0,24,53,47,224,132,105,66,1361,283,71,49,23,32,189,107,513,190,565,164
11.2,Wallingford,10442,496,262,99,689,164,1770,271,4068,384,3653,382,3018,345,84,63,314,121,719,172,1143,211,758,188,6176,477,108,61,243,90,935,208,2559,346,2331,315,118,57,0,27,23,30,16,30,42,37,37,37,1130,219,70,42,109,69,100,56,324,108,527,165
11.3,Cascade/Eastlake,10448,711,470,186,934,265,2903,378,3961,514,2180,315,2530,479,110,97,236,143,756,247,1082,241,346,150,5966,594,194,113,554,216,1831,292,2139,385,1248,239,261,117,44,32,17,33,38,43,94,86,68,53,1691,331,122,97,127,75,278,141,646,194,518,213
12.1,Magnolia,9283,318,193,90,456,155,1779,315,3945,352,2910,332,3056,375,39,53,195,98,584,165,1528,248,710,184,4679,383,62,49,164,103,867,206,1958,246,1628,271,212,99,0,24,0,24,20,25,47,46,145,89,1336,252,92,57,97,75,308,141,412,145,427,145
12.2,Interbay,7853,406,162,98,777,253,2083,289,3218,357,1613,273,2241,355,41,45,243,122,697,194,937,221,323,138,4208,390,50,56,281,121,1084,234,1826,307,967,232,178,102,0,21,19,32,39,37,120,89,0,21,1226,370,71,68,234,154,263,119,335,164,323,170
12.3,Queen Anne,27447,787,391,170,1869,352,6102,581,10957,678,8128,622,7812,676,54,51,642,203,2028,306,3544,439,1544,267,15737,807,218,131,956,214,3278,457,6091,494,5194,526,629,177,0,40,11,41,180,116,259,108,179,87,3269,437,119,100,260,131,616,196,1063,248,1211,291
13.1,Belltown,7079,496,265,136,528,205,1743,341,2604,384,1939,323,1324,286,87,86,94,58,443,203,489,173,211,109,4247,406,136,96,306,151,1027,245,1566,264,1212,265,148,97,0,21,26,47,27,46,38,43,57,67,1360,306,42,38,102,134,246,172,511,192,459,163
13.2,Downtown Commercial Core,3576,395,387,180,573,182,756,177,992,204,868,171,661,181,121,84,117,71,243,109,102,68,78,54,2118,376,191,154,260,137,446,148,691,171,530,135,154,112,0,12,96,100,13,26,45,45,0,12,643,182,75,72,100,68,54,48,154,85,260,125
13.3,Pioneer Square/International District,4099,297,1320,224,633,192,948,163,870,181,328,115,741,168,40,42,193,113,256,98,137,73,115,75,1230,216,136,79,163,114,366,105,460,138,105,64,52,46,13,22,0,17,28,28,11,21,0,17,2076,259,1131,223,277,90,298,105,262,99,108,55
