area_id,area_name,b14003001,b14003001_moe,b14003002,b14003002_moe,b14003003,b14003003_moe,b14003004,b14003004_moe,b14003005,b14003005_moe,b14003006,b14003006_moe,b14003007,b14003007_moe,b14003008,b14003008_moe,b14003009,b14003009_moe,b14003010,b14003010_moe,b14003011,b14003011_moe,b14003012,b14003012_moe,b14003013,b14003013_moe,b14003014,b14003014_moe,b14003015,b14003015_moe,b14003016,b14003016_moe,b14003017,b14003017_moe,b14003018,b14003018_moe,b14003019,b14003019_moe,b14003020,b14003020_moe,b14003021,b14003021_moe,b14003022,b14003022_moe,b14003023,b14003023_moe,b14003024,b14003024_moe,b14003025,b14003025_moe,b14003026,b14003026_moe,b14003027,b14003027_moe,b14003028,b14003028_moe,b14003029,b14003029_moe,b14003030,b14003030_moe,b14003031,b14003031_moe,b14003032,b14003032_moe,b14003033,b14003033_moe,b14003034,b14003034_moe,b14003035,b14003035_moe,b14003036,b14003036_moe,b14003037,b14003037_moe,b14003038,b14003038_moe,b14003039,b14003039_moe,b14003040,b14003040_moe,b14003041,b14003041_moe,b14003042,b14003042_moe,b14003043,b14003043_moe,b14003044,b14003044_moe,b14003045,b14003045_moe,b14003046,b14003046_moe,b14003047,b14003047_moe,b14003048,b14003048_moe,b14003049,b14003049_moe,b14003050,b14003050_moe,b14003051,b14003051_moe,b14003052,b14003052_moe,b14003053,b14003053_moe,b14003054,b14003054_moe,b14003055,b14003055_moe,b14003056,b14003056_moe,b14003057,b14003057_moe
3.2,Georgetown,1160,143,620,94,56,33,0,12,19,12,0,12,0,12,0,12,4,7,0,12,33,29,53,64,0,12,0,12,0,12,0,12,0,12,0,12,0,12,53,64,511,121,0,12,0,12,0,12,0,12,0,12,17,23,123,59,371,107,540,101,120,52,0,12,7,11,36,24,15,19,29,21,11,14,14,23,8,13,3,9,0,12,0,12,0,12,0,12,0,12,0,12,3,9,0,12,417,109,0,12,32,47,0,12,0,12,0,12,33,39,99,65,253,77
3.3,Duwamish/SODO,2371,376,1389,352,91,53,0,12,0,12,15,22,53,33,0,12,6,14,17,25,0,12,77,79,0,12,0,12,0,12,0,12,0,12,0,12,64,75,13,19,1221,360,0,12,0,12,0,12,0,12,7,9,62,58,232,129,920,338,982,163,138,66,0,12,75,76,16,26,18,32,6,10,18,28,5,10,0,12,80,41,0,12,0,12,0,12,0,12,0,12,39,42,41,32,0,12,764,148,0,12,0,12,0,12,0,12,2,4,56,33,253,129,453,85
3.4,South Beacon Hill/NewHolly,15114,1207,7170,682,2320,400,70,53,587,219,433,135,431,149,198,94,344,137,202,110,55,45,183,93,8,21,49,50,71,69,17,32,0,24,21,34,17,31,0,24,4667,418,272,156,5,20,7,25,0,24,16,31,376,128,632,213,3359,314,7944,775,2510,470,138,96,599,189,701,204,226,139,269,122,198,99,203,104,176,109,256,114,70,49,0,24,76,69,51,64,17,30,0,24,31,41,11,25,5178,430,246,128,127,108,39,61,0,24,19,27,166,83,872,176,3709,359
3.5,Beacon Hill,8894,652,4487,485,584,169,27,38,55,44,151,80,148,85,25,34,64,52,56,51,58,63,157,84,0,17,76,69,4,14,24,40,0,17,31,41,0,17,22,30,3746,407,133,114,0,17,0,17,9,19,17,30,220,100,674,166,2693,388,4407,377,765,206,26,33,173,79,126,79,76,55,72,65,93,84,150,131,49,48,118,84,21,26,44,68,20,31,13,22,13,26,0,17,7,19,0,17,3524,315,10,19,35,54,0,17,0,17,0,17,109,78,785,175,2585,263
3.6,North Beacon Hill/Jefferson Park,13590,669,7042,548,1298,307,146,147,273,133,355,165,83,65,109,78,206,147,112,71,14,28,273,127,74,86,12,23,0,24,0,24,0,24,95,81,75,58,17,33,5471,507,103,98,0,24,0,24,0,24,0,24,306,158,1324,306,3738,339,6548,403,1162,247,11,25,258,149,399,185,133,80,78,57,147,96,100,72,36,43,102,68,11,25,23,42,39,46,0,24,0,24,0,24,14,27,15,33,5284,340,193,127,0,24,13,30,0,24,8,25,228,105,1008,204,3834,313
4.1,Rainier Beach,14440,979,7179,706,2049,561,32,51,425,192,735,244,403,191,206,133,39,45,63,102,146,105,114,67,0,27,43,54,0,27,40,39,0,27,19,37,12,31,0,27,5016,430,129,94,0,27,0,27,0,27,68,82,328,177,914,261,3577,351,7261,541,1690,357,0,27,376,187,497,186,165,120,131,87,239,125,69,89,213,124,236,113,49,47,24,42,35,36,40,64,24,31,45,48,0,27,19,33,5335,426,54,50,20,37,24,40,0,27,20,37,335,134,750,210,4132,365
4.2,Columbia City,15802,804,7403,572,1353,300,47,49,373,151,325,134,242,105,73,56,162,109,87,55,44,41,222,90,16,33,36,41,57,50,27,32,0,27,0,27,0,27,86,62,5828,496,113,83,0,27,13,27,2,25,20,30,154,87,728,240,4798,430,8399,543,1728,316,33,43,476,159,358,133,108,72,183,106,226,111,174,114,170,97,249,94,40,41,86,69,43,45,45,57,0,27,0,27,0,27,35,41,6422,491,119,96,0,27,19,40,0,27,72,61,365,184,1108,234,4739,433
4.3,Seward Park,8396,539,3962,432,579,197,12,22,192,82,146,81,36,47,8,18,104,59,52,54,29,49,249,130,47,37,68,38,51,40,0,17,38,61,33,54,5,14,7,16,3134,287,60,53,10,22,0,17,0,17,14,23,133,81,501,146,2416,225,4434,293,616,147,6,17,185,79,117,64,135,82,19,27,58,40,47,38,49,41,302,102,61,40,73,48,89,50,24,29,6,17,23,29,0,17,26,26,3516,265,52,32,0,17,0,17,0,17,9,18,62,49,482,131,2911,228
4.4,Mt. Baker/North Rainier,5321,475,2542,264,381,156,0,17,82,68,89,75,140,83,11,20,17,27,0,17,42,39,374,180,67,83,95,63,60,48,13,22,70,54,0,17,0,17,69,87,1787,224,9,15,0,17,0,17,0,17,0,17,0,17,238,167,1540,181,2779,312,528,200,20,28,113,72,149,91,60,47,0,17,106,95,66,55,14,23,219,104,14,23,25,27,58,47,13,22,0,17,0,17,93,91,16,26,2032,203,9,15,14,23,0,17,0,17,18,28,78,61,247,126,1666,161
5.1,Madrona/Leschi,9647,512,4578,411,595,204,0,21,183,118,132,89,51,46,61,50,46,43,17,29,105,86,246,110,71,47,124,78,40,38,0,21,11,25,0,21,0,21,0,21,3737,356,42,44,10,23,0,21,0,21,97,121,149,117,435,160,3004,318,5069,412,505,169,17,30,93,69,80,52,44,40,32,36,55,44,138,116,46,41,575,196,81,55,150,106,185,126,84,53,0,21,34,34,18,31,23,29,3989,430,51,45,0,21,0,21,0,21,103,119,185,137,581,150,3069,343
5.2,Judkins Park,2792,284,1368,242,166,68,0,12,38,37,0,12,0,12,0,12,53,51,11,17,64,52,27,34,0,12,0,12,0,12,0,12,9,14,11,17,0,12,7,13,1175,241,11,16,0,12,0,12,0,12,0,12,105,79,343,153,716,144,1424,185,212,109,0,12,10,16,101,90,33,31,10,19,26,24,23,28,9,15,74,58,9,16,16,26,0,12,0,12,26,42,11,18,12,19,0,12,1138,149,0,12,0,12,0,12,0,12,13,20,67,43,170,74,888,122
5.3,Central Area/Squire Park,16193,775,7589,567,1025,239,29,50,284,136,248,133,76,55,13,25,112,76,204,108,59,50,552,226,45,56,17,34,14,30,0,24,9,25,167,177,219,127,81,52,6012,462,41,58,8,24,0,24,0,24,32,43,305,126,1662,323,3964,364,8604,568,1308,282,96,81,278,110,209,80,182,103,25,36,124,88,313,152,81,57,820,218,48,42,46,59,13,30,24,42,31,37,262,125,310,135,86,86,6476,410,121,71,14,30,0,24,0,24,0,24,426,131,1832,280,4083,339
6.1,First Hill,14587,752,7947,567,1028,294,0,24,45,53,50,53,76,61,120,91,305,162,350,128,82,59,912,204,7,24,6,24,0,24,0,24,269,66,395,154,219,107,16,33,6007,500,80,70,0,24,0,24,4,22,119,93,478,138,1889,256,3437,405,6640,497,877,311,13,29,50,50,16,32,40,49,145,200,188,111,340,131,85,67,1368,215,0,24,28,33,3,31,4,31,677,151,500,160,82,46,74,55,4395,409,0,24,0,24,0,24,8,26,42,39,361,176,1350,236,2634,318
