area_id,area_name,b05011001,b05011001_moe,b05011002,b05011002_moe,b05011003,b05011003_moe,b05011004,b05011004_moe,b05011005,b05011005_moe,b05011006,b05011006_moe,b05011007,b05011007_moe,b05011008,b05011008_moe,b05011009,b05011009_moe,b05011010,b05011010_moe,b05011011,b05011011_moe
1.1,Arbor Heights,514,123,174,86,340,107,8,18,10,21,79,60,37,45,15,24,46,47,62,56,83,51
1.2,Fauntleroy/Seaview,923,218,316,150,607,152,18,33,151,81,84,63,74,58,40,48,33,41,73,68,134,80
1.3,West Seattle Junction/Genesee Hill,1557,300,761,241,796,202,111,81,240,109,27,32,76,58,34,32,5,19,44,55,259,114
1.4,Alki/Admiral,924,264,279,128,645,225,19,34,108,77,41,47,78,64,126,113,47,47,54,49,172,100
2.1,North Delridge,755,309,311,189,444,239,35,57,21,33,199,164,49,57,43,48,16,27,19,26,62,59
2.2,High Point,1611,297,439,199,1172,253,76,77,290,109,272,169,205,125,131,94,76,62,55,47,67,76
2.3,Riverview,918,204,253,153,665,122,8,12,127,78,125,79,106,78,100,63,97,56,53,38,49,42
2.4,Roxhill/Westwood,3145,529,1787,421,1358,307,154,143,284,159,350,143,274,111,35,42,92,65,65,59,104,65
2.5,Highland Park,1414,294,534,240,880,289,32,38,136,86,251,158,231,185,30,35,87,66,23,45,90,55
3.1,South Park,1671,541,1032,476,639,215,26,44,100,72,254,164,119,76,66,67,74,63,0,17,0,17
3.2,Georgetown,298,101,209,96,89,42,26,18,10,19,23,16,26,25,0,12,0,12,0,12,4,8
3.3,Duwamish/SODO,647,243,260,146,387,161,0,12,81,71,18,32,52,44,30,33,90,71,14,16,102,72
3.4,South Beacon Hill/NewHolly,7933,985,2448,631,5485,811,466,258,1487,468,1461,436,928,236,459,164,304,161,139,83,241,107
3.5,Beacon Hill,4639,637,1210,339,3429,499,140,109,420,156,635,204,747,215,519,246,308,118,306,137,354,147
3.6,North Beacon Hill/Jefferson Park,5177,524,1869,527,3308,396,401,220,378,154,381,149,747,243,326,146,323,148,146,82,606,232
4.1,Rainier Beach,4349,602,1748,496,2601,455,104,84,438,188,416,167,722,238,367,187,251,118,40,44,263,112
4.2,Columbia City,5358,666,2523,548,2835,448,260,181,622,209,771,257,440,182,297,136,178,108,99,87,168,90
4.3,Seward Park,2214,399,929,331,1285,216,71,53,259,110,329,122,277,111,66,52,51,39,91,52,141,59
4.4,Mt. Baker/North Rainier,1036,274,452,203,584,251,36,51,168,178,47,51,102,63,137,106,21,28,21,27,52,40
5.1,Madrona/Leschi,987,249,390,197,597,187,36,41,80,57,132,88,95,71,67,53,56,53,16,32,115,69
5.2,Judkins Park,1093,247,456,187,637,191,17,28,105,69,265,161,71,43,48,44,30,25,5,8,96,59
5.3,Central Area/Squire Park,2425,480,1277,411,1148,263,128,91,342,151,197,107,149,95,49,43,42,46,81,55,160,82
6.1,First Hill,3023,422,1818,360,1205,227,32,44,288,119,236,103,211,99,84,63,59,52,79,52,216,98
6.2,Capitol Hill,3053,543,1950,479,1103,285,225,178,142,116,96,74,181,101,150,96,61,55,0,29,248,151
6.3,North Capitol Hill,394,142,134,86,260,102,0,12,41,67,61,57,17,27,27,31,0,12,26,28,88,90
6.4,Miller Park,611,144,345,119,266,89,36,40,23,22,8,18,78,52,15,26,28,29,10,20,68,44
6.5,Madison Park,459,180,154,97,305,138,0,17,48,45,56,54,92,94,4,11,14,22,11,19,80,63
7.1,Montlake/Portage Bay,889,214,325,122,564,167,52,42,67,56,138,82,128,97,39,37,16,28,13,26,111,64
7.2,University District,3306,479,2121,415,1185,265,100,102,435,187,237,102,317,147,55,55,27,34,0,29,14,33
7.3,Ravenna/Bryant,3206,554,1493,373,1713,435,52,51,274,125,281,124,334,361,151,115,63,49,113,72,445,138
7.4,Wedgwood/View Ridge,2008,330,945,264,1063,190,64,65,176,83,211,87,106,78,68,49,122,80,68,56,248,104
7.5,Laurelhurst/Sand Point,1667,364,784,273,883,224,13,25,164,75,92,60,100,56,169,106,64,69,76,54,205,82
8.1,Northgate/Maple Leaf,3186,439,1642,364,1544,286,125,82,406,193,267,165,133,88,109,102,174,99,76,69,254,137
8.2,Olympic Hills/Victory Heights,2955,574,1508,483,1447,289,60,74,272,126,249,93,245,115,102,77,145,79,78,58,296,134
8.3,Cedar Park/Meadowbrook,2166,425,1275,363,891,223,78,52,134,82,211,109,193,130,54,45,36,44,37,30,148,62
9.1,Broadview/Bitter Lake,2208,442,952,336,1256,294,59,80,150,107,233,103,212,116,125,74,88,58,49,44,340,135
9.2,Licton Springs,1562,347,740,289,822,204,0,17,124,99,158,122,120,82,106,90,63,62,80,49,171,105
9.3,Greenwood/Phinney Ridge,2386,383,1056,294,1330,234,69,52,166,85,249,107,285,116,54,49,131,84,18,34,358,121
9.4,Green Lake,1504,269,758,202,746,203,0,24,153,93,124,81,71,50,52,40,147,99,39,37,160,89
9.5,Haller Lake,2173,403,923,338,1250,284,55,52,212,133,265,222,85,55,188,119,145,121,104,66,196,101
10.1,North Beach/Blue Ridge,1262,374,551,270,711,186,17,32,91,89,118,85,43,37,87,71,79,54,31,28,245,95
10.2,Whittier Heights,779,194,404,146,375,130,16,30,53,50,56,52,47,43,95,68,10,23,17,32,81,51
10.3,Sunset Hill/Loyal Heights,1227,249,443,176,784,211,12,25,110,68,172,102,74,54,65,68,133,79,42,39,176,92
10.4,Ballard,944,401,589,353,355,177,25,39,14,24,102,82,48,47,19,32,66,78,0,17,81,88
11.1,Fremont,1489,297,856,214,633,192,59,78,86,71,60,45,145,88,79,55,19,36,94,77,91,63
11.2,Wallingford,1648,295,951,241,697,178,35,31,99,57,204,103,82,57,92,57,15,32,33,59,137,74
11.3,Cascade/Eastlake,2258,538,1569,516,689,208,130,88,101,70,126,115,124,80,89,85,17,25,23,33,79,65
12.1,Magnolia,1513,279,641,201,872,221,68,76,150,107,121,69,151,88,61,76,53,48,66,57,202,96
12.2,Interbay,1382,387,638,251,744,250,79,79,295,190,62,57,136,119,24,34,27,42,43,55,78,56
12.3,Queen Anne,3749,466,1921,377,1828,327,96,94,276,117,436,203,298,153,191,115,124,94,90,91,317,127
13.1,Belltown,1545,384,1108,360,437,147,76,61,86,61,109,82,67,75,7,21,53,55,13,25,26,35
13.2,Downtown Commercial Core,748,209,454,174,294,128,0,12,18,29,0,12,33,61,109,87,41,43,18,29,75,49
13.3,Pioneer Square/International District,2470,361,1003,231,1467,340,218,256,339,144,239,95,293,138,129,87,77,56,66,47,106,62
