area_id,area_name,b02012001,b02012001_moe
1.1,Arbor Heights,24,28
1.2,Fauntleroy/Seaview,72,83
1.3,West Seattle Junction/Genesee Hill,174,178
1.4,Alki/Admiral,27,54
2.1,North Delridge,80,80
2.2,High Point,22,38
2.3,Riverview,189,158
2.4,Roxhill/Westwood,171,128
2.5,Highland Park,136,197
3.1,South Park,214,219
3.2,Georgetown,4,9
3.3,Duwamish/SODO,0,12
3.4,South Beacon Hill/NewHolly,257,207
3.5,Beacon Hill,50,68
3.6,North Beacon Hill/Jefferson Park,223,177
4.1,Rainier Beach,0,27
4.2,Columbia City,346,353
4.3,Seward Park,27,49
4.4,Mt. Baker/North Rainier,0,17
5.1,Madrona/Leschi,0,21
5.2,Judkins Park,35,45
5.3,Central Area/Squire Park,70,57
6.1,First Hill,122,73
6.2,Capitol Hill,95,72
6.3,North Capitol Hill,0,12
6.4,Miller Park,7,19
6.5,Madison Park,0,17
7.1,Montlake/Portage Bay,6,20
7.2,University District,154,95
7.3,Ravenna/Bryant,134,85
7.4,Wedgwood/View Ridge,89,86
7.5,Laurelhurst/Sand Point,141,179
8.1,Northgate/Maple Leaf,118,120
8.2,Olympic Hills/Victory Heights,234,175
8.3,Cedar Park/Meadowbrook,55,55
9.1,Broadview/Bitter Lake,39,55
9.2,Licton Springs,82,61
9.3,Greenwood/Phinney Ridge,68,62
9.4,Green Lake,36,53
9.5,Haller Lake,345,195
10.1,North Beach/Blue Ridge,158,168
10.2,Whittier Heights,23,38
10.3,Sunset Hill/Loyal Heights,24,27
10.4,Ballard,30,38
11.1,Fremont,0,24
11.2,Wallingford,198,125
11.3,Cascade/Eastlake,152,135
12.1,Magnolia,48,54
12.2,Interbay,0,21
12.3,Queen Anne,118,85
13.1,Belltown,0,21
13.2,Downtown Commercial Core,73,60
13.3,Pioneer Square/International District,44,53
