area_id,area_name,b03001001,b03001001_moe,b03001002,b03001002_moe,b03001003,b03001003_moe,b03001004,b03001004_moe,b03001005,b03001005_moe,b03001006,b03001006_moe,b03001007,b03001007_moe,b03001008,b03001008_moe,b03001009,b03001009_moe,b03001010,b03001010_moe,b03001011,b03001011_moe,b03001012,b03001012_moe,b03001013,b03001013_moe,b03001014,b03001014_moe,b03001015,b03001015_moe,b03001016,b03001016_moe,b03001017,b03001017_moe,b03001018,b03001018_moe,b03001019,b03001019_moe,b03001020,b03001020_moe,b03001021,b03001021_moe,b03001022,b03001022_moe,b03001023,b03001023_moe,b03001024,b03001024_moe,b03001025,b03001025_moe,b03001026,b03001026_moe,b03001027,b03001027_moe,b03001028,b03001028_moe,b03001029,b03001029_moe,b03001030,b03001030_moe,b03001031,b03001031_moe
3.5,Beacon Hill,9357,703,8971,643,386,337,365,340,0,17,0,17,0,17,14,25,0,17,14,25,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,7,17,7,17,0,17,0,17,0,17
3.6,North Beacon Hill/Jefferson Park,14254,731,12794,695,1460,569,957,506,76,103,12,28,12,29,397,242,0,24,84,115,0,24,0,24,0,24,313,213,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,6,21,6,21,0,24,0,24,0,24
4.1,Rainier Beach,15163,980,13493,949,1670,561,1356,560,112,113,0,27,0,27,53,84,53,84,0,27,0,27,0,27,0,27,0,27,0,27,90,106,0,27,0,27,90,106,0,27,0,27,0,27,0,27,0,27,0,27,0,27,59,75,59,75,0,27,0,27,0,27
4.2,Columbia City,16534,862,15361,909,1173,446,748,401,29,40,29,39,0,27,313,250,0,27,57,54,0,27,53,86,0,27,203,230,0,27,9,26,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,9,26,0,27,45,46,20,37,0,27,0,27,25,34
4.3,Seward Park,8790,580,8158,436,632,459,413,395,20,33,11,22,0,17,153,242,0,17,153,242,0,17,0,17,0,17,0,17,0,17,34,45,25,42,0,17,0,17,0,17,9,18,0,17,0,17,0,17,0,17,0,17,1,12,0,17,1,12,0,17,0,17
4.4,Mt. Baker/North Rainier,5485,466,5228,493,257,170,72,78,0,17,58,94,0,17,81,108,14,22,67,105,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,46,72,46,72,0,17,0,17,0,17
5.1,Madrona/Leschi,10109,542,9772,550,337,184,128,90,103,124,0,21,0,21,16,32,0,21,0,21,0,21,0,21,0,21,16,32,0,21,57,55,17,30,0,21,0,21,22,40,0,21,0,21,0,21,0,21,18,31,0,21,33,38,0,21,0,21,0,21,33,38
5.2,Judkins Park,2864,281,2708,268,156,172,21,22,0,12,0,12,0,12,111,171,0,12,0,12,111,171,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12,0,12,8,14,8,14,0,12,0,12,0,12
5.3,Central Area/Squire Park,16725,782,15594,802,1131,314,679,301,62,56,63,62,26,63,161,115,61,90,19,36,0,24,41,56,34,50,6,24,0,24,37,51,0,24,0,24,0,24,28,50,9,26,0,24,0,24,0,24,0,24,0,24,103,68,65,67,14,32,0,24,24,38
6.1,First Hill,14725,750,13620,729,1105,295,842,303,47,44,22,38,9,28,36,37,10,29,8,27,0,24,9,28,0,24,9,28,0,24,98,95,0,24,0,24,9,25,10,28,53,88,0,24,26,34,0,24,0,24,0,24,51,41,4,22,21,26,0,24,26,36
6.2,Capitol Hill,20237,771,18830,731,1407,475,788,441,137,113,42,66,0,29,117,100,0,29,88,94,0,29,0,29,12,33,17,39,0,29,129,105,14,33,16,37,54,86,0,29,16,35,0,29,29,39,0,29,0,29,0,29,194,118,99,76,59,75,0,29,36,63
6.3,North Capitol Hill,3918,239,3659,255,259,111,185,108,20,31,0,12,0,12,17,30,0,12,0,12,0,12,0,12,0,12,17,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,42,0,12,37,42,0,12,0,12
6.4,Miller Park,7321,368,6973,368,348,136,202,102,21,34,0,17,14,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,54,61,35,55,0,17,0,17,8,18,0,17,0,17,11,21,0,17,0,17,0,17,57,56,0,17,29,34,0,17,28,45
6.5,Madison Park,5108,379,4977,377,131,92,30,47,35,56,0,17,0,17,11,18,0,17,0,17,11,18,0,17,0,17,0,17,0,17,24,39,24,39,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,31,38,11,18,0,17,0,17,20,33
7.1,Montlake/Portage Bay,9399,467,9051,487,348,154,224,125,7,18,0,21,0,21,12,23,0,21,0,21,12,23,0,21,0,21,0,21,0,21,82,84,11,23,0,21,13,27,58,77,0,21,0,21,0,21,0,21,0,21,0,21,23,27,23,27,0,21,0,21,0,21
7.2,University District,19410,1383,18456,1354,954,305,622,281,0,29,17,36,35,45,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,152,112,7,28,0,29,10,32,15,25,6,25,0,29,98,104,0,29,16,36,0,29,128,80,36,36,92,72,0,29,0,29
7.3,Ravenna/Bryant,24628,833,23930,831,698,203,389,132,9,33,41,58,0,32,67,55,0,32,36,49,0,32,12,36,19,36,0,32,0,32,143,105,11,32,0,32,16,39,12,34,78,97,9,32,17,34,0,32,0,32,0,32,49,46,13,32,12,34,0,32,24,39
7.4,Wedgwood/View Ridge,15006,465,14492,481,514,174,224,107,77,89,0,27,0,27,74,58,11,29,51,53,0,27,12,30,0,27,0,27,0,27,34,32,11,29,0,27,0,27,23,31,0,27,0,27,0,27,0,27,0,27,0,27,105,92,99,91,6,26,0,27,0,27
7.5,Laurelhurst/Sand Point,10809,536,10550,542,259,173,53,84,1,12,39,41,0,21,21,36,0,21,21,36,0,21,0,21,0,21,0,21,0,21,145,147,0,21,7,21,44,54,85,138,9,23,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
8.1,Northgate/Maple Leaf,13302,596,12498,642,804,275,540,251,21,38,0,24,0,24,130,121,0,24,0,24,33,58,30,51,0,24,67,94,0,24,26,34,26,34,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,87,71,41,49,37,54,0,24,9,21
8.2,Olympic Hills/Victory Heights,14597,681,13494,696,1103,413,601,355,61,65,0,24,18,33,102,111,44,72,0,24,0,24,0,24,44,73,14,29,0,24,119,88,0,24,0,24,17,34,0,24,0,24,0,24,20,36,0,24,40,65,42,63,202,151,37,46,97,117,0,24,68,89
8.3,Cedar Park/Meadowbrook,12114,599,11036,514,1078,382,989,376,19,36,0,27,0,27,35,38,8,27,0,27,0,27,15,33,0,27,12,28,0,27,21,33,21,33,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,14,27,1,24,13,27,0,27,0,27
9.1,Broadview/Bitter Lake,13626,739,12987,782,639,290,449,224,16,35,22,43,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,35,44,0,27,0,27,0,27,0,27,0,27,0,27,35,44,0,27,0,27,0,27,117,163,11,30,3,26,0,27,103,162
9.2,Licton Springs,9005,503,8055,577,950,463,588,368,54,68,0,17,0,17,250,210,0,17,0,17,0,17,0,17,11,21,239,209,0,17,49,66,0,17,0,17,0,17,0,17,31,53,0,17,18,43,0,17,0,17,0,17,9,21,9,21,0,17,0,17,0,17
9.3,Greenwood/Phinney Ridge,23716,812,22469,810,1247,391,880,358,20,34,15,36,9,31,86,74,14,35,41,63,0,29,19,40,0,29,12,33,0,29,91,77,32,59,0,29,0,29,16,32,24,51,0,29,8,30,0,29,11,32,0,29,146,83,96,72,33,43,0,29,17,34
9.4,Green Lake,13820,615,13101,609,719,248,453,199,72,78,68,65,0,24,29,39,0,24,9,25,0,24,0,24,0,24,20,38,0,24,87,112,16,53,0,24,0,24,54,93,0,24,0,24,17,31,0,24,0,24,0,24,10,26,0,24,10,26,0,24,0,24
9.5,Haller Lake,9796,514,8985,485,811,358,575,319,14,28,0,21,0,21,42,42,19,34,23,29,0,21,0,21,0,21,0,21,0,21,128,116,0,21,36,58,0,21,62,98,0,21,0,21,0,21,0,21,30,47,0,21,52,67,0,21,36,60,0,21,16,28
10.1,North Beach/Blue Ridge,11519,481,10830,387,689,308,464,300,33,41,16,30,0,21,25,31,0,21,16,30,0,21,0,21,9,21,0,21,0,21,56,42,0,21,0,21,0,21,25,32,0,21,0,21,31,32,0,21,0,21,0,21,95,77,47,49,38,60,0,21,10,23
10.2,Whittier Heights,11802,443,11277,450,525,214,182,134,32,41,17,34,60,72,64,61,0,24,64,61,0,24,0,24,0,24,0,24,0,24,30,38,13,28,0,24,0,24,0,24,0,24,0,24,0,24,0,24,17,32,0,24,140,101,41,38,0,24,19,34,80,85
10.3,Sunset Hill/Loyal Heights,13976,595,13516,615,460,187,215,145,50,59,23,26,0,24,48,62,30,54,0,24,0,24,0,24,0,24,18,34,0,24,75,74,21,38,0,24,0,24,54,65,0,24,0,24,0,24,0,24,0,24,0,24,49,45,33,36,16,31,0,24,0,24
10.4,Ballard,7173,508,6657,500,516,255,340,199,15,24,16,25,0,17,102,136,0,17,0,17,0,17,0,17,87,135,15,25,0,17,26,42,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,26,42,17,27,0,17,0,17,0,17,17,27
11.1,Fremont,15498,538,14666,539,832,214,459,169,0,24,38,45,14,29,24,32,0,24,14,30,0,24,0,24,0,24,10,27,0,24,194,112,0,24,0,24,61,58,80,71,0,24,0,24,19,34,34,60,0,24,0,24,103,85,50,63,33,55,0,24,20,37
11.2,Wallingford,16385,902,15842,857,543,185,320,126,47,81,8,27,2,21,8,27,8,27,0,27,0,27,0,27,0,27,0,27,0,27,116,111,0,27,0,27,0,27,0,27,0,27,0,27,54,86,0,27,62,77,0,27,42,44,33,43,0,27,0,27,9,28
11.3,Cascade/Eastlake,12421,809,11607,801,814,246,343,144,50,48,152,183,43,58,15,29,0,21,0,21,0,21,0,21,0,21,15,29,0,21,124,81,0,21,0,21,14,28,14,28,0,21,0,21,33,43,0,21,63,66,0,21,87,65,78,63,0,21,0,21,9,21
12.1,Magnolia,12590,649,12232,618,358,192,287,179,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,41,69,0,24,0,24,0,24,41,69,0,24,0,24,0,24,0,24,0,24,0,24,30,30,30,30,0,24,0,24,0,24
12.2,Interbay,10022,523,9540,521,482,225,165,138,0,21,0,21,0,21,131,130,0,21,0,21,16,30,0,21,39,59,76,92,0,21,153,124,0,21,17,32,0,21,79,88,0,21,0,21,57,79,0,21,0,21,0,21,33,37,0,21,33,37,0,21,0,21
12.3,Queen Anne,37065,1129,35272,1118,1793,420,980,286,241,239,18,40,34,61,211,140,32,64,55,76,10,42,0,40,88,105,26,56,0,40,173,106,35,57,0,40,22,52,100,77,0,40,0,40,16,43,0,40,0,40,0,40,136,90,70,58,25,44,0,40,41,72
13.1,Belltown,8266,580,7853,585,413,200,201,111,47,55,8,23,0,21,45,67,0,21,0,21,45,67,0,21,0,21,0,21,0,21,28,47,0,21,0,21,0,21,0,21,0,21,0,21,28,47,0,21,0,21,0,21,84,90,41,73,0,21,0,21,43,57
13.2,Downtown Commercial Core,3887,428,3670,406,217,120,103,79,15,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,12,0,12,0,12,0,12,5,12,0,12,0,12,0,12,0,12,0,12,0,12,94,95,0,12,0,12,0,12,94,95
13.3,Pioneer Square/International District,5258,566,5145,565,113,71,56,51,0,17,10,20,0,17,36,41,11,22,0,17,0,17,0,17,0,17,25,36,0,17,11,29,0,17,0,17,0,17,0,17,0,17,0,17,11,29,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
