area_id,area_name,b25119001,b25119001_moe,b25119002,b25119002_moe,b25119003,b25119003_moe
1.1,Arbor Heights,173672,27323,194531,23226,137544,20376
1.2,Fauntleroy/Seaview,184407,13846,223880,16751,99010,17518
1.3,West Seattle Junction/Genesee Hill,218966,15533,301032,14812,145178,19336
1.4,Alki/Admiral,149268,16829,214688,25477,92614,20609
2.1,North Delridge,71367,10368,100893,37149,54894,13468
2.2,High Point,84578,26053,173864,53929,39083,11389
2.3,Riverview,74207,9019,81984,7470,57847,26296
2.4,Roxhill/Westwood,184878,19098,237768,18721,118158,18605
2.5,Highland Park,50208,10677,73585,4598,25104,3862
3.1,South Park,42798,6469,45887,3415,34861,14141
3.2,Georgetown,36600,9871,80729,9233,27925,3732
3.3,Duwamish/SODO,57619,7561,91630,16982,40602,5823
3.4,South Beacon Hill/NewHolly,138857,15924,215927,16258,79151,13775
3.5,Beacon Hill,139033,22003,150716,18496,122774,84516
3.6,North Beacon Hill/Jefferson Park,152251,20537,233177,30323,103606,11768
4.1,Rainier Beach,111918,13966,137743,19639,63805,11468
4.2,Columbia City,149155,21907,240235,17310,75004,13008
4.3,Seward Park,142834,12564,172051,24239,80731,26580
4.4,Mt. Baker/North Rainier,91373,12248,121019,28882,30349,7365
5.1,Madrona/Leschi,229476,36073,264527,15438,98063,45920
5.2,Judkins Park,35960,5441,63510,11603,26548,9602
5.3,Central Area/Squire Park,251119,29027,377631,36363,185941,24286
6.1,First Hill,147434,20242,274070,73338,126986,20001
6.2,Capitol Hill,175868,14429,333216,45857,155603,12521
6.3,North Capitol Hill,82395,9912,130938,34006,56601,7410
6.4,Miller Park,184468,10812,286528,35522,125167,22194
6.5,Madison Park,98162,23277,134041,21645,60481,24992
7.1,Montlake/Portage Bay,186446,14278,263224,27141,119864,24887
7.2,University District,64813,11581,207347,60429,47822,12109
7.3,Ravenna/Bryant,468199,30074,628258,84681,248724,37618
7.4,Wedgwood/View Ridge,364914,25157,423982,40338,218997,32740
7.5,Laurelhurst/Sand Point,183962,20822,269860,38622,78918,29525
8.1,Northgate/Maple Leaf,169900,17613,232903,53436,124143,19989
8.2,Olympic Hills/Victory Heights,184319,26089,272625,31707,104746,23217
8.3,Cedar Park/Meadowbrook,270832,24540,389153,39562,185008,29637
9.1,Broadview/Bitter Lake,191191,18414,260448,23174,59308,180262
9.2,Licton Springs,127958,12317,186229,35392,105260,25767
9.3,Greenwood/Phinney Ridge,469718,33103,594666,39708,306935,35794
9.4,Green Lake,265547,24065,363827,35441,180890,37201
9.5,Haller Lake,124208,12789,156868,19568,84874,15902
10.1,North Beach/Blue Ridge,252124,20390,278304,30049,186036,67355
10.2,Whittier Heights,163033,9009,183214,15722,122911,16736
10.3,Sunset Hill/Loyal Heights,159291,21393,208607,16597,94495,16883
10.4,Ballard,63234,6803,78214,11204,56059,6687
11.1,Fremont,214335,12704,315586,25359,153284,13060
11.2,Wallingford,298398,34499,479219,60594,170903,26889
11.3,Cascade/Eastlake,158359,20850,358854,126455,140786,14724
12.1,Magnolia,231216,16806,262374,26185,138321,65479
12.2,Interbay,123548,9040,183861,38080,93862,11266
12.3,Queen Anne,543988,30191,766770,50378,440060,36952
13.1,Belltown,115908,18005,269239,67765,80863,20039
13.2,Downtown Commercial Core,37611,9566,101339,17789,32976,13559
13.3,Pioneer Square/International District,41781,8515,207523,252079,39061,8405
