area_id,area_name,b25013001,b25013001_moe,b25013002,b25013002_moe,b25013003,b25013003_moe,b25013004,b25013004_moe,b25013005,b25013005_moe,b25013006,b25013006_moe,b25013007,b25013007_moe,b25013008,b25013008_moe,b25013009,b25013009_moe,b25013010,b25013010_moe,b25013011,b25013011_moe
1.1,Arbor Heights,2639,96,2173,132,14,22,257,92,592,107,1310,149,466,107,18,23,113,66,222,95,113,53
1.2,Fauntleroy/Seaview,6410,211,4581,249,79,55,501,132,1116,186,2885,283,1829,241,125,113,267,120,719,187,718,182
1.3,West Seattle Junction/Genesee Hill,8391,238,4963,275,136,84,589,149,1186,215,3052,286,3428,333,288,165,442,169,1093,227,1605,264
1.4,Alki/Admiral,5786,190,3091,242,87,58,280,119,627,153,2097,238,2695,240,0,24,335,146,856,219,1504,202
2.1,North Delridge,2387,100,1294,174,30,33,45,38,372,93,847,186,1093,168,123,95,203,117,324,131,443,141
2.2,High Point,2731,199,1098,171,146,99,196,72,205,76,551,158,1633,227,314,145,431,193,579,177,309,120
2.3,Riverview,1680,73,1161,125,112,74,138,52,402,92,509,123,519,122,91,70,84,56,217,85,127,63
2.4,Roxhill/Westwood,5489,176,2881,214,196,83,321,104,857,175,1507,197,2608,233,438,147,574,181,1007,185,589,180
2.5,Highland Park,2563,202,1290,156,91,70,120,64,464,140,615,138,1273,220,150,83,215,88,639,188,269,125
3.1,South Park,1323,80,610,110,108,60,130,71,243,77,129,57,713,122,240,93,131,88,323,119,19,22
3.2,Georgetown,630,55,195,59,0,12,15,19,108,46,72,45,435,76,56,47,100,68,197,80,82,54
3.3,Duwamish/SODO,944,90,494,93,42,35,44,34,169,70,239,76,450,116,34,38,111,74,85,55,220,109
3.4,South Beacon Hill/NewHolly,4531,190,2403,205,416,106,586,144,620,153,781,163,2128,233,613,173,483,168,640,191,392,137
3.5,Beacon Hill,2893,137,2074,222,316,97,339,105,517,141,902,216,819,197,168,104,149,87,269,109,233,119
3.6,North Beacon Hill/Jefferson Park,5765,192,2583,244,203,85,503,145,668,168,1209,214,3182,273,975,239,658,220,763,209,786,183
