area_id,area_name,b25046001,b25046001_moe,b25046002,b25046002_moe,b25046003,b25046003_moe
1.1,Arbor Heights,5194,287,4276,334,918,230
1.2,Fauntleroy/Seaview,11070,561,8829,554,2241,478
1.3,West Seattle Junction/Genesee Hill,13801,617,9525,623,4276,578
1.4,Alki/Admiral,8801,463,5377,489,3424,419
2.1,North Delridge,3776,385,2310,374,1466,369
2.2,High Point,3563,368,1957,344,1606,322
2.3,Riverview,3477,374,2673,405,804,213
2.4,Roxhill/Westwood,8392,466,5313,437,3079,409
2.5,Highland Park,3957,400,2504,329,1453,425
3.1,South Park,2260,274,1264,253,996,226
3.2,Georgetown,917,197,387,145,530,152
3.3,Duwamish/SODO,1462,190,958,199,504,149
3.4,South Beacon Hill/NewHolly,7800,538,4989,551,2811,459
3.5,Beacon Hill,5814,510,4152,576,1662,594
3.6,North Beacon Hill/Jefferson Park,7493,559,4298,464,3195,494
4.1,Rainier Beach,9071,591,6257,570,2814,619
4.2,Columbia City,10189,657,6638,623,3551,546
4.3,Seward Park,5790,338,4948,321,842,206
4.4,Mt. Baker/North Rainier,3573,320,2859,266,714,238
5.1,Madrona/Leschi,7362,602,5708,615,1654,403
5.2,Judkins Park,1403,237,509,160,894,225
5.3,Central Area/Squire Park,9960,568,5112,470,4848,528
6.1,First Hill,5034,471,1015,219,4019,456
6.2,Capitol Hill,10294,726,2788,462,7506,678
6.3,North Capitol Hill,2862,241,1797,233,1065,218
6.4,Miller Park,4387,236,2748,265,1639,235
6.5,Madison Park,4282,307,2854,258,1428,241
7.1,Montlake/Portage Bay,6837,316,4080,253,2757,359
7.2,University District,5131,663,1246,219,3885,683
7.3,Ravenna/Bryant,16082,683,10620,554,5462,688
7.4,Wedgwood/View Ridge,11031,407,9253,466,1778,322
7.5,Laurelhurst/Sand Point,7396,403,5580,452,1816,342
8.1,Northgate/Maple Leaf,8372,436,4327,349,4045,430
8.2,Olympic Hills/Victory Heights,9981,575,6163,455,3818,574
8.3,Cedar Park/Meadowbrook,8937,473,5585,433,3352,401
9.1,Broadview/Bitter Lake,9165,558,6310,475,2855,405
9.2,Licton Springs,6460,436,2996,463,3464,496
9.3,Greenwood/Phinney Ridge,16837,671,11091,679,5746,548
9.4,Green Lake,10424,584,6438,530,3986,549
9.5,Haller Lake,7406,398,5090,441,2316,400
10.1,North Beach/Blue Ridge,9127,409,6854,397,2273,428
10.2,Whittier Heights,8527,406,5276,468,3251,408
10.3,Sunset Hill/Loyal Heights,10691,617,7615,480,3076,536
10.4,Ballard,5102,462,1214,253,3888,542
11.1,Fremont,11843,502,5301,496,6542,562
11.2,Wallingford,10149,580,5070,391,5079,561
11.3,Cascade/Eastlake,6895,677,1283,275,5612,662
12.1,Magnolia,9706,534,7913,539,1793,442
12.2,Interbay,7031,354,3466,361,3565,420
12.3,Queen Anne,24756,851,12194,675,12562,821
13.1,Belltown,4578,446,1731,350,2847,385
13.2,Downtown Commercial Core,1450,287,436,121,1014,260
13.3,Pioneer Square/International District,1343,250,149,71,1194,235
