area_id,area_name,b25091001,b25091001_moe,b25091002,b25091002_moe,b25091003,b25091003_moe,b25091004,b25091004_moe,b25091005,b25091005_moe,b25091006,b25091006_moe,b25091007,b25091007_moe,b25091008,b25091008_moe,b25091009,b25091009_moe,b25091010,b25091010_moe,b25091011,b25091011_moe,b25091012,b25091012_moe,b25091013,b25091013_moe,b25091014,b25091014_moe,b25091015,b25091015_moe,b25091016,b25091016_moe,b25091017,b25091017_moe,b25091018,b25091018_moe,b25091019,b25091019_moe,b25091020,b25091020_moe,b25091021,b25091021_moe,b25091022,b25091022_moe,b25091023,b25091023_moe
6.4,Miller Park,1539,129,1163,128,62,45,145,74,232,64,200,79,132,51,107,49,36,36,145,82,104,46,0,17,376,80,130,57,96,50,61,36,11,13,15,21,33,31,0,17,0,17,30,25,0,17
6.5,Madison Park,1515,141,1005,143,32,38,91,57,83,53,150,72,195,98,37,31,73,58,47,36,281,97,16,24,510,135,216,86,52,36,73,53,90,66,45,42,16,26,0,17,0,17,18,28,0,17
7.1,Montlake/Portage Bay,2427,160,1699,189,170,74,139,63,160,62,238,83,262,97,243,96,101,57,189,86,197,79,0,21,728,117,340,103,161,59,70,46,34,32,39,34,41,33,0,21,35,35,8,21,0,21
7.2,University District,774,113,571,109,12,32,96,84,157,83,149,75,41,42,44,52,0,29,48,50,24,33,0,29,203,67,62,50,59,48,34,42,13,32,21,42,0,29,0,29,0,29,0,29,14,33
7.3,Ravenna/Bryant,5892,251,4547,259,372,99,537,122,1086,189,733,146,589,135,275,107,176,70,316,114,448,135,15,38,1345,163,584,125,279,85,195,77,56,44,30,35,64,46,42,43,0,32,84,54,11,33
7.4,Wedgwood/View Ridge,4860,199,3227,250,308,110,472,119,460,126,455,110,400,111,232,79,187,90,334,117,361,114,18,31,1633,176,700,129,257,79,244,83,105,67,76,59,66,50,43,48,11,29,131,66,0,27
7.5,Laurelhurst/Sand Point,2853,202,2110,182,171,80,190,70,336,109,478,118,227,97,157,82,90,61,147,67,314,128,0,21,743,143,250,91,220,97,109,60,0,21,60,42,0,21,22,25,36,33,46,39,0,21
8.1,Northgate/Maple Leaf,2723,187,1993,201,93,47,131,60,336,95,327,107,352,109,135,67,189,84,187,80,243,85,0,24,730,150,205,76,198,77,74,47,35,36,34,34,16,30,82,84,19,28,60,44,7,25
8.2,Olympic Hills/Victory Heights,3497,241,2589,259,101,55,322,119,287,93,362,117,322,94,303,118,189,114,342,110,347,123,14,28,908,160,259,96,203,105,83,57,112,66,0,24,57,68,13,29,72,56,101,65,8,25
8.3,Cedar Park/Meadowbrook,2854,179,2049,199,206,91,237,81,260,86,333,91,268,93,203,81,141,88,138,67,263,112,0,27,805,138,277,81,163,78,117,58,37,32,93,60,31,32,0,27,25,33,62,41,0,27
9.1,Broadview/Bitter Lake,3285,224,2432,221,88,50,200,95,371,124,472,134,355,113,237,100,110,65,191,105,408,140,0,27,853,163,247,87,226,99,134,69,53,43,34,38,0,27,85,78,15,32,48,44,11,29
9.2,Licton Springs,1802,240,1536,232,79,62,61,50,287,124,338,139,259,118,125,86,127,100,66,43,194,88,0,17,266,80,105,58,55,45,44,38,43,47,0,17,0,17,0,17,19,33,0,17,0,17
9.3,Greenwood/Phinney Ridge,6353,313,4885,311,104,56,408,107,874,169,990,182,755,168,473,121,343,118,393,114,545,145,0,29,1468,189,579,134,219,79,225,95,102,63,84,56,63,50,25,32,51,44,108,61,12,32
9.4,Green Lake,3442,241,2698,247,101,54,445,126,430,108,413,144,257,104,280,105,189,101,225,108,358,116,0,24,744,153,338,110,171,80,70,48,77,51,23,28,42,53,0,24,15,32,8,25,0,24
9.5,Haller Lake,2687,222,1933,228,79,69,270,124,158,73,260,108,296,119,171,92,140,68,225,90,334,138,0,21,754,157,251,88,120,58,105,57,73,53,37,50,10,21,14,23,32,52,112,87,0,21
10.1,North Beach/Blue Ridge,3604,180,2587,207,70,44,255,90,367,111,378,101,322,110,396,122,218,86,185,63,380,119,16,22,1017,158,288,96,237,93,171,65,87,48,55,38,39,34,0,21,27,33,65,39,48,60
10.2,Whittier Heights,3010,236,2303,241,23,43,279,90,382,113,397,120,284,94,375,120,232,94,85,73,246,102,0,24,707,143,239,98,156,73,133,90,30,38,60,48,14,28,46,44,15,29,14,28,0,24
10.3,Sunset Hill/Loyal Heights,4062,235,2902,229,93,60,286,96,402,108,675,162,483,150,209,89,163,79,177,81,397,157,17,32,1160,197,392,122,427,136,150,69,48,40,28,35,0,24,44,40,15,29,56,44,0,24
10.4,Ballard,926,189,744,145,21,25,54,52,25,29,118,78,82,57,109,68,125,71,62,43,148,97,0,17,182,90,31,38,24,28,38,45,27,22,0,17,0,17,29,46,0,17,33,53,0,17
11.1,Fremont,3272,278,2715,297,37,37,342,127,399,131,492,137,426,135,321,112,206,88,269,127,223,113,0,24,557,138,292,102,119,63,79,77,32,31,0,24,16,33,0,24,7,24,12,30,0,24
11.2,Wallingford,2998,202,2330,202,141,60,356,101,377,115,370,113,247,88,255,84,126,54,177,82,281,93,0,27,668,112,254,69,114,51,94,49,43,37,21,30,7,26,0,27,58,56,77,48,0,27
11.3,Cascade/Eastlake,914,176,672,174,10,25,53,46,120,100,143,85,76,62,18,33,95,76,69,60,88,56,0,21,242,73,98,43,36,34,6,23,12,25,44,53,6,19,13,25,0,21,27,35,0,21
12.1,Magnolia,4234,252,3176,264,226,85,409,139,386,126,624,156,352,105,169,69,181,88,332,132,497,145,0,24,1058,190,358,122,158,81,189,91,104,68,25,34,84,68,17,32,33,42,69,68,21,36
12.2,Interbay,2230,221,1787,207,120,82,226,112,208,95,238,107,239,91,170,91,173,102,162,87,251,113,0,21,443,134,149,84,110,69,56,46,15,28,18,30,8,25,44,69,0,21,28,36,15,27
12.3,Queen Anne,7628,391,6074,392,370,119,778,180,824,183,959,188,730,172,406,124,441,148,417,154,1089,233,60,68,1554,219,532,144,356,128,133,64,182,82,117,76,67,55,67,54,41,45,42,48,17,44
13.1,Belltown,1587,279,1167,254,57,48,72,57,101,82,231,112,148,90,190,111,121,122,184,94,63,76,0,21,420,176,135,94,72,66,93,94,60,77,0,21,0,21,0,21,46,68,14,25,0,21
13.2,Downtown Commercial Core,444,105,281,99,0,12,53,44,58,48,69,42,0,12,23,27,20,32,12,18,37,35,9,16,163,82,61,46,13,20,0,12,0,12,13,21,0,12,0,12,18,28,58,46,0,12
13.3,Pioneer Square/International District,144,59,104,51,16,28,11,21,17,24,11,22,20,20,0,17,0,17,0,17,17,24,12,22,40,32,27,28,0,17,10,20,3,16,0,17,0,17,0,17,0,17,0,17,0,17
