area_id,area_name,b18105001,b18105001_moe,b18105002,b18105002_moe,b18105003,b18105003_moe,b18105004,b18105004_moe,b18105005,b18105005_moe,b18105006,b18105006_moe,b18105007,b18105007_moe,b18105008,b18105008_moe,b18105009,b18105009_moe,b18105010,b18105010_moe,b18105011,b18105011_moe,b18105012,b18105012_moe,b18105013,b18105013_moe,b18105014,b18105014_moe,b18105015,b18105015_moe,b18105016,b18105016_moe,b18105017,b18105017_moe,b18105018,b18105018_moe,b18105019,b18105019_moe,b18105020,b18105020_moe,b18105021,b18105021_moe,b18105022,b18105022_moe,b18105023,b18105023_moe,b18105024,b18105024_moe,b18105025,b18105025_moe,b18105026,b18105026_moe,b18105027,b18105027_moe,b18105028,b18105028_moe,b18105029,b18105029_moe,b18105030,b18105030_moe,b18105031,b18105031_moe,b18105032,b18105032_moe,b18105033,b18105033_moe
7.4,Wedgwood/View Ridge,14113,442,6960,347,1058,166,6,26,1052,165,1546,272,0,27,1546,272,3499,197,42,37,3457,199,556,105,71,47,485,99,301,81,82,51,219,73,7153,352,1186,170,10,28,1176,167,1373,225,16,35,1357,225,3400,211,37,37,3363,213,563,115,67,47,496,112,631,113,164,70,467,98
7.5,Laurelhurst/Sand Point,10121,550,4711,374,934,198,0,21,934,198,1123,239,9,22,1114,239,2093,188,27,38,2066,176,320,86,1,12,319,86,241,73,45,35,196,71,5410,383,1021,195,0,21,1021,195,1320,247,10,23,1310,248,2364,233,66,71,2298,222,389,92,40,36,349,94,316,92,83,49,233,84
8.1,Northgate/Maple Leaf,12554,559,6477,489,748,188,0,24,748,188,2306,373,0,24,2306,373,2768,287,136,80,2632,288,279,110,18,33,261,110,376,121,159,87,217,82,6077,357,456,136,0,24,456,136,1937,259,25,31,1912,259,2539,236,141,63,2398,225,324,113,70,58,254,95,821,178,326,107,495,154
8.2,Olympic Hills/Victory Heights,13801,625,6800,457,693,164,0,24,693,164,2422,386,32,37,2390,386,2899,259,120,67,2779,249,412,141,36,43,376,134,374,112,170,96,204,86,7001,498,764,182,25,39,739,176,2035,303,13,30,2022,305,3125,247,186,103,2939,250,462,122,67,63,395,114,615,140,184,83,431,134
8.3,Cedar Park/Meadowbrook,11433,591,5724,429,777,176,0,27,777,176,1784,324,0,27,1784,324,2647,227,181,101,2466,216,285,89,22,30,263,86,231,85,44,38,187,81,5709,389,652,164,0,27,652,164,1534,260,14,32,1520,259,2774,224,97,48,2677,229,393,99,110,67,283,77,356,95,96,53,260,78
9.1,Broadview/Bitter Lake,12833,781,5844,502,832,206,0,27,832,206,1517,311,26,41,1491,314,2602,276,159,104,2443,234,262,91,72,55,190,73,631,138,112,63,519,127,6989,443,672,177,0,27,672,177,1500,275,87,88,1413,288,3038,363,195,88,2843,361,572,188,95,96,477,160,1207,188,427,134,780,180
9.2,Licton Springs,8226,426,3951,313,275,148,0,17,275,148,1833,312,18,31,1815,313,1548,246,25,35,1523,244,202,84,0,17,202,84,93,67,41,55,52,45,4275,336,122,90,0,17,122,90,2297,366,51,82,2246,367,1456,255,70,59,1386,248,192,81,28,33,164,74,208,78,92,54,116,75
9.3,Greenwood/Phinney Ridge,21988,699,10495,526,1333,277,0,29,1333,277,3019,346,7,29,3012,346,5367,320,185,87,5182,327,347,103,15,33,332,102,429,125,194,96,235,81,11493,441,1201,198,0,29,1201,198,3514,346,11,34,3503,348,5672,290,282,120,5390,287,441,104,70,56,371,98,665,142,293,99,372,122
9.4,Green Lake,13064,596,6879,501,597,150,0,24,597,150,2893,425,16,31,2877,423,2692,308,75,50,2617,308,476,130,48,57,428,125,221,106,38,41,183,101,6185,434,467,122,0,24,467,122,2344,373,0,24,2344,373,2675,210,82,61,2593,206,313,123,0,24,313,123,386,99,174,73,212,79
9.5,Haller Lake,9190,417,4414,288,450,135,0,21,450,135,1256,223,16,40,1240,226,2216,226,118,93,2098,210,311,105,57,44,254,98,181,71,92,58,89,45,4776,361,587,175,8,19,579,171,1403,251,50,61,1353,242,1947,198,82,77,1865,195,459,145,86,89,373,108,380,123,105,83,275,94
10.1,North Beach/Blue Ridge,10956,453,5436,384,819,209,0,21,819,209,1242,200,3,18,1239,198,2677,176,62,44,2615,174,332,89,0,21,332,89,366,82,55,36,311,80,5520,302,770,184,14,30,756,182,1164,202,0,21,1164,202,2734,188,59,43,2675,187,377,86,21,32,356,83,475,96,98,59,377,87
10.2,Whittier Heights,10818,407,5216,313,603,187,0,24,603,187,1577,238,0,24,1577,238,2736,234,62,72,2674,249,213,72,0,24,213,72,87,53,35,39,52,39,5602,288,592,144,0,24,592,144,1779,222,57,79,1722,220,2769,208,50,57,2719,203,277,78,44,40,233,75,185,78,106,61,79,53
10.3,Sunset Hill/Loyal Heights,12993,565,6272,361,812,162,17,33,795,153,1644,272,0,24,1644,272,3132,225,71,54,3061,229,389,121,14,28,375,121,295,91,113,60,182,74,6721,385,567,161,0,24,567,161,1841,324,0,24,1841,324,3493,253,75,54,3418,254,382,101,33,36,349,92,438,120,187,105,251,82
10.4,Ballard,6859,504,3591,382,136,75,15,24,121,71,1944,436,0,17,1944,436,1275,240,17,27,1258,244,183,117,27,43,156,110,53,48,0,17,53,48,3268,409,184,91,0,17,184,91,1551,280,0,17,1551,280,1111,218,38,45,1073,210,235,110,19,31,216,107,187,111,143,95,44,51
11.1,Fremont,14771,515,7454,474,384,109,0,24,384,109,3369,462,0,24,3369,462,3262,291,17,33,3245,295,289,109,33,56,256,88,150,64,17,33,133,57,7317,486,557,159,0,24,557,159,3545,387,65,76,3480,386,2845,267,54,50,2791,268,159,74,36,37,123,67,211,96,82,67,129,64
11.2,Wallingford,15623,891,8092,583,553,120,0,27,553,120,4125,570,3,25,4122,570,2885,288,68,49,2817,283,373,74,24,32,349,70,156,114,61,113,95,46,7531,629,584,141,2,24,582,142,3710,593,13,32,3697,593,2636,227,76,52,2560,233,208,71,16,27,192,70,393,100,187,81,206,78
11.3,Cascade/Eastlake,12114,775,6576,625,21,34,0,21,21,34,3474,545,119,148,3355,468,2556,358,278,139,2278,343,384,132,35,59,349,121,141,67,44,43,97,56,5538,535,131,82,0,21,131,82,2986,428,12,27,2974,430,1890,296,100,78,1790,292,301,100,12,25,289,99,230,102,81,72,149,71
12.1,Magnolia,11683,578,5448,303,912,206,0,24,912,206,788,178,0,24,788,178,2879,217,12,25,2867,216,430,120,0,24,430,120,439,106,129,66,310,88,6235,506,1068,244,28,52,1040,243,1155,447,0,24,1155,447,3021,222,66,47,2955,228,392,104,55,43,337,104,599,149,159,110,440,119
12.2,Interbay,9342,472,4408,379,375,157,0,21,375,157,1595,327,0,21,1595,327,2065,236,17,31,2048,232,185,79,17,30,168,75,188,85,76,69,112,61,4934,386,474,189,0,21,474,189,1635,277,54,56,1581,277,2196,249,139,94,2057,252,208,84,29,37,179,82,421,108,126,68,295,89
12.3,Queen Anne,35121,1110,17144,954,1352,235,0,40,1352,235,7068,840,43,47,7025,839,7226,504,386,184,6840,460,918,193,74,56,844,190,580,150,81,63,499,142,17977,834,1036,204,0,40,1036,204,7939,771,41,59,7898,770,6843,404,195,90,6648,405,1255,207,197,117,1058,188,904,160,255,99,649,153
13.1,Belltown,8049,566,4600,465,0,21,0,21,0,21,1828,398,12,23,1816,397,2310,305,237,122,2073,308,306,120,41,41,265,116,156,103,51,63,105,81,3449,381,64,59,0,21,64,59,1303,296,6,20,1297,295,1618,250,84,67,1534,244,371,117,13,27,358,114,93,79,52,52,41,55
13.2,Downtown Commercial Core,3581,393,2154,316,0,12,0,12,0,12,645,189,10,24,635,184,1269,214,285,132,984,211,148,91,29,32,119,86,92,51,39,43,53,47,1427,213,0,12,0,12,0,12,498,158,0,12,498,158,713,145,150,84,563,131,105,82,38,57,67,49,111,54,31,37,80,52
13.3,Pioneer Square/International District,4937,440,2899,310,219,167,0,17,219,167,613,142,0,17,613,142,1452,212,190,97,1262,179,301,103,68,64,233,86,314,111,154,93,160,74,2038,258,206,124,0,17,206,124,510,137,0,17,510,137,783,131,92,54,691,122,253,119,53,58,200,105,286,74,154,59,132,66
