area_id,area_name,b08130001,b08130001_moe,b08130002,b08130002_moe,b08130003,b08130003_moe,b08130004,b08130004_moe,b08130005,b08130005_moe,b08130006,b08130006_moe,b08130007,b08130007_moe,b08130008,b08130008_moe,b08130009,b08130009_moe,b08130010,b08130010_moe,b08130011,b08130011_moe,b08130012,b08130012_moe,b08130013,b08130013_moe,b08130014,b08130014_moe,b08130015,b08130015_moe,b08130016,b08130016_moe,b08130017,b08130017_moe,b08130018,b08130018_moe,b08130019,b08130019_moe,b08130020,b08130020_moe,b08130021,b08130021_moe,b08130022,b08130022_moe,b08130023,b08130023_moe,b08130024,b08130024_moe,b08130025,b08130025_moe,b08130026,b08130026_moe,b08130027,b08130027_moe,b08130028,b08130028_moe,b08130029,b08130029_moe,b08130030,b08130030_moe,b08130031,b08130031_moe
6.2,Capitol Hill,15387,693,15354,695,14929,695,425,154,33,43,4371,567,4354,567,4040,554,314,130,17,38,541,192,541,192,528,191,13,32,0,29,4079,543,4079,543,3997,538,82,73,0,29,4984,626,4968,628,4952,630,16,35,16,36,697,235,697,235,697,235,0,29,0,29,715,265
6.3,North Capitol Hill,2643,221,2643,221,2573,230,70,54,0,12,1175,182,1175,182,1132,182,43,43,0,12,153,110,153,110,139,106,14,23,0,12,553,200,553,200,553,200,0,12,0,12,480,177,480,177,467,172,13,20,0,12,115,102,115,102,115,102,0,12,0,12,167,91
6.4,Miller Park,4367,240,4319,234,4127,250,192,91,48,40,1859,220,1859,220,1759,214,100,54,0,17,228,103,228,103,177,86,51,53,0,17,958,178,930,169,930,169,0,17,28,34,612,181,612,181,612,181,0,17,0,17,412,132,392,129,351,119,41,50,20,25,298,95
6.5,Madison Park,2609,299,2576,307,2476,307,100,71,33,35,1826,284,1809,288,1720,275,89,67,17,27,163,98,163,98,152,95,11,26,0,17,187,79,187,79,187,79,0,17,0,17,110,99,110,99,110,99,0,17,0,17,51,51,35,37,35,37,0,17,16,25,272,102
7.1,Montlake/Portage Bay,6254,398,6091,420,5910,429,181,81,163,102,3037,323,2987,321,2883,320,104,57,50,41,434,153,357,123,316,112,41,51,77,87,1471,317,1471,317,1450,319,21,25,0,21,356,120,342,118,327,110,15,27,14,28,542,200,520,200,520,200,0,21,22,29,414,109
7.2,University District,8748,819,8675,805,8207,793,468,160,73,81,2858,479,2831,475,2476,434,355,140,27,37,503,215,503,215,442,203,61,63,0,29,1842,401,1796,385,1753,378,43,66,46,77,2275,376,2275,376,2275,376,0,29,0,29,528,211,528,211,519,210,9,30,0,29,742,252
7.3,Ravenna/Bryant,14032,700,13974,701,13168,703,806,184,58,43,7116,550,7104,548,6446,549,658,169,12,32,1104,234,1104,234,1009,229,95,61,0,32,2685,343,2674,343,2636,340,38,41,11,34,1144,281,1144,281,1144,281,0,32,0,32,996,214,961,213,946,211,15,37,35,38,987,204
7.4,Wedgwood/View Ridge,8014,390,7989,390,7513,386,476,134,25,30,4670,365,4662,365,4261,347,401,133,8,27,792,210,783,209,730,205,53,39,9,27,1204,200,1196,200,1189,198,7,28,8,27,209,95,209,95,209,95,0,27,0,27,604,160,604,160,589,156,15,31,0,27,535,149
7.5,Laurelhurst/Sand Point,5366,341,5312,340,5112,346,200,93,54,39,3110,289,3087,289,2893,291,194,93,23,23,466,161,466,161,460,161,6,20,0,21,934,238,920,236,920,236,0,21,14,27,234,112,217,109,217,109,0,21,17,29,194,101,194,101,194,101,0,21,0,21,428,184
8.1,Northgate/Maple Leaf,7405,495,7343,494,6724,497,619,210,62,70,3968,388,3958,388,3471,357,487,178,10,25,1034,256,1034,256,929,254,105,96,0,24,1468,264,1468,264,1458,263,10,27,0,24,266,118,254,116,245,115,9,25,12,27,457,170,417,150,409,150,8,25,40,65,212,84
8.2,Olympic Hills/Victory Heights,8321,547,8249,550,7306,476,943,236,72,50,4866,483,4831,488,4120,443,711,203,35,40,854,195,854,195,703,185,151,84,0,24,1620,342,1591,342,1533,297,58,85,29,34,300,116,292,114,284,113,8,25,8,25,314,140,314,140,299,140,15,31,0,24,367,155
8.3,Cedar Park/Meadowbrook,6652,492,6571,491,6200,429,371,159,81,49,4008,444,3956,443,3704,390,252,103,52,39,716,205,716,205,625,178,91,102,0,27,1194,231,1186,231,1162,232,24,45,8,27,100,56,88,54,88,54,0,27,12,31,226,94,217,93,213,93,4,25,9,28,408,113
9.1,Broadview/Bitter Lake,6212,442,6204,442,5562,444,642,172,8,27,3986,398,3978,399,3431,382,547,157,8,27,514,174,514,174,450,167,64,67,0,27,766,182,766,182,747,182,19,38,0,27,222,136,222,136,222,136,0,27,0,27,216,109,216,109,204,107,12,30,0,27,508,187
9.2,Licton Springs,5766,410,5639,416,5196,419,443,151,127,114,3339,404,3225,408,2955,393,270,118,114,113,949,306,949,306,826,276,123,100,0,17,1044,207,1044,207,994,208,50,48,0,17,107,69,107,69,107,69,0,17,0,17,164,91,151,89,151,89,0,17,13,24,163,78
9.3,Greenwood/Phinney Ridge,14331,569,14213,571,13194,564,1019,209,118,77,7933,493,7885,487,7061,472,824,188,48,62,1288,279,1264,277,1130,254,134,80,24,43,2439,349,2419,348,2408,347,11,32,20,33,590,163,577,161,577,161,0,29,13,34,984,203,971,201,921,190,50,52,13,34,1097,244
9.4,Green Lake,8989,565,8941,560,8082,580,859,183,48,45,5042,397,5027,395,4281,412,746,180,15,29,614,167,614,167,527,158,87,62,0,24,1653,312,1636,307,1624,309,12,28,17,35,271,119,271,119,271,119,0,24,0,24,543,188,527,183,513,181,14,28,16,30,866,226
9.5,Haller Lake,5352,395,5336,397,4957,390,379,185,16,28,3303,351,3303,351,3111,341,192,82,0,21,755,240,739,238,564,163,175,170,16,28,874,232,874,232,862,231,12,25,0,21,105,62,105,62,105,62,0,21,0,21,67,53,67,53,67,53,0,21,0,21,248,113
10.1,North Beach/Blue Ridge,6380,335,6325,334,6033,342,292,105,55,41,4274,346,4231,344,3988,345,243,89,43,37,710,188,710,188,661,181,49,65,0,21,624,144,624,144,624,144,0,21,0,21,231,147,219,139,219,139,0,21,12,25,177,74,177,74,177,74,0,21,0,21,364,119
10.2,Whittier Heights,7518,426,7494,425,6955,397,539,164,24,26,4119,359,4119,359,3721,335,398,136,0,24,711,194,711,194,655,189,56,59,0,24,1442,236,1442,236,1411,235,31,41,0,24,169,80,169,80,169,80,0,24,0,24,637,191,613,190,559,173,54,65,24,26,440,151
10.3,Sunset Hill/Loyal Heights,8331,554,8204,550,7780,565,424,130,127,103,5020,453,4962,446,4549,468,413,128,58,56,718,214,703,220,692,220,11,24,15,29,1391,290,1391,290,1391,290,0,24,0,24,198,84,198,84,198,84,0,24,0,24,417,132,363,121,363,121,0,24,54,51,587,187
10.4,Ballard,5109,442,5082,444,4949,430,133,75,27,30,2284,419,2284,419,2210,417,74,69,0,17,532,295,532,295,513,290,19,33,0,17,1161,302,1161,302,1145,301,16,26,0,17,339,139,339,139,328,139,11,19,0,17,220,91,193,86,180,88,13,20,27,30,573,254
11.1,Fremont,11095,510,11037,512,10492,501,545,188,58,55,5423,492,5408,490,5025,476,383,152,15,29,940,257,940,257,840,244,100,79,0,24,2499,349,2486,349,2470,349,16,30,13,30,600,182,587,181,587,181,0,24,13,30,952,235,935,233,889,227,46,73,17,34,681,171
11.2,Wallingford,10480,833,10394,834,9853,827,541,139,86,57,4840,462,4809,463,4464,453,345,108,31,43,807,210,807,210,736,201,71,51,0,27,2282,414,2272,417,2221,417,51,41,10,26,1135,293,1135,293,1115,290,20,33,0,27,675,180,630,181,576,166,54,63,45,41,741,186
11.3,Cascade/Eastlake,8419,671,8263,667,7617,642,646,291,156,107,3111,458,3078,455,2549,365,529,250,33,42,540,257,473,240,373,193,100,145,67,95,1552,348,1552,348,1535,348,17,32,0,21,2335,341,2289,340,2289,340,0,21,46,47,458,199,448,198,448,198,0,21,10,25,423,154
12.1,Magnolia,6233,401,6100,402,5754,413,346,143,133,90,3896,322,3808,308,3501,320,307,136,88,87,841,267,829,266,790,264,39,36,12,26,684,217,684,217,684,217,0,24,0,24,132,94,111,89,111,89,0,24,21,40,214,87,202,87,202,87,0,24,12,25,466,145
12.2,Interbay,6486,475,6445,482,6187,454,258,131,41,41,3999,474,3981,476,3769,462,212,128,18,34,547,248,537,247,536,247,1,13,10,20,1055,224,1055,224,1039,223,16,31,0,21,181,97,168,93,168,93,0,21,13,30,315,133,315,133,286,139,29,35,0,21,389,112
12.3,Queen Anne,24210,1015,23937,1028,23019,1017,918,245,273,167,11300,749,11249,748,10596,699,653,197,51,62,1737,353,1737,353,1570,330,167,117,0,40,4894,544,4772,532,4763,532,9,40,122,146,3370,517,3310,515,3238,507,72,90,60,57,770,203,730,196,713,194,17,41,40,60,2139,312
13.1,Belltown,5539,487,5471,485,5289,474,182,108,68,53,2064,330,2011,333,1859,315,152,102,53,46,327,241,312,240,312,240,0,21,15,28,789,234,789,234,759,232,30,38,0,21,1817,367,1817,367,1817,367,0,21,0,21,78,70,78,70,78,70,0,21,0,21,464,156
13.2,Downtown Commercial Core,1921,228,1898,232,1814,229,84,67,23,27,299,117,291,114,249,107,42,41,8,15,56,64,56,64,28,43,28,44,0,12,479,150,479,150,465,146,14,22,0,12,777,178,762,179,762,179,0,12,15,24,75,72,75,72,75,72,0,12,0,12,235,138
13.3,Pioneer Square/International District,2313,250,2301,251,2283,252,18,21,12,22,505,141,505,141,497,140,8,17,0,17,99,69,99,69,99,69,0,17,0,17,852,179,852,179,842,180,10,19,0,17,613,124,601,125,601,125,0,17,12,22,47,55,47,55,47,55,0,17,0,17,197,105
