area_id,area_name,b08124001,b08124001_moe,b08124002,b08124002_moe,b08124003,b08124003_moe,b08124004,b08124004_moe,b08124005,b08124005_moe,b08124006,b08124006_moe,b08124007,b08124007_moe,b08124008,b08124008_moe,b08124009,b08124009_moe,b08124010,b08124010_moe,b08124011,b08124011_moe,b08124012,b08124012_moe,b08124013,b08124013_moe,b08124014,b08124014_moe,b08124015,b08124015_moe,b08124016,b08124016_moe,b08124017,b08124017_moe,b08124018,b08124018_moe,b08124019,b08124019_moe,b08124020,b08124020_moe,b08124021,b08124021_moe,b08124022,b08124022_moe,b08124023,b08124023_moe,b08124024,b08124024_moe,b08124025,b08124025_moe,b08124026,b08124026_moe,b08124027,b08124027_moe,b08124028,b08124028_moe,b08124029,b08124029_moe,b08124030,b08124030_moe,b08124031,b08124031_moe,b08124032,b08124032_moe,b08124033,b08124033_moe,b08124034,b08124034_moe,b08124035,b08124035_moe,b08124036,b08124036_moe,b08124037,b08124037_moe,b08124038,b08124038_moe,b08124039,b08124039_moe,b08124040,b08124040_moe,b08124041,b08124041_moe,b08124042,b08124042_moe,b08124043,b08124043_moe,b08124044,b08124044_moe,b08124045,b08124045_moe,b08124046,b08124046_moe,b08124047,b08124047_moe,b08124048,b08124048_moe,b08124049,b08124049_moe
3.3,Duwamish/SODO,1357,191,476,104,241,127,378,165,55,57,188,99,19,39,660,125,262,80,112,52,202,96,10,17,74,51,0,12,173,96,52,41,32,30,29,26,0,12,60,71,0,12,275,158,23,21,90,109,99,86,20,27,43,53,0,12,93,49,59,38,6,10,15,10,13,30,0,12,0,12,82,54,52,39,0,12,19,31,0,12,11,18,0,12,74,65,28,26,1,4,14,25,12,30,0,12,19,39
3.4,South Beacon Hill/NewHolly,6375,573,1340,298,1816,328,1337,270,459,154,1423,259,0,24,3830,440,786,212,1088,261,892,236,264,103,800,193,0,24,966,280,100,73,280,139,195,110,125,93,266,144,0,24,1284,263,359,154,326,134,201,97,59,68,339,144,0,24,74,58,18,35,35,48,21,30,0,24,0,24,0,24,100,60,44,37,11,27,20,37,11,28,14,23,0,24,121,73,33,37,76,60,8,21,0,24,4,23,0,24
3.5,Beacon Hill,4981,569,1570,349,1372,294,851,197,535,204,642,202,11,23,3157,513,1050,317,983,268,642,187,288,132,194,105,0,17,881,256,90,69,174,96,117,77,239,149,261,135,0,17,635,223,190,106,199,118,92,56,0,17,154,112,0,17,116,94,90,86,16,18,0,17,0,17,10,21,0,17,78,57,67,54,0,17,0,17,0,17,0,17,11,23,114,57,83,55,0,17,0,17,8,18,23,29,0,17
3.6,North Beacon Hill/Jefferson Park,7629,566,2854,338,2100,433,1521,300,264,128,883,276,7,24,3793,423,1337,252,1087,326,740,208,102,76,527,224,0,24,1027,319,249,125,391,205,184,114,137,99,66,50,0,24,1820,371,734,191,448,191,406,149,11,28,221,137,0,24,275,125,139,85,113,84,23,29,0,24,0,24,0,24,553,206,338,129,18,34,146,120,14,28,30,41,7,24,161,94,57,48,43,60,22,40,0,24,39,49,0,24
4.1,Rainier Beach,6803,538,2221,345,1506,348,1759,342,440,189,858,220,19,37,4393,474,1449,300,892,254,1124,269,315,169,594,192,19,37,1041,302,387,203,165,112,295,126,79,59,115,106,0,27,870,212,199,107,308,134,196,94,46,56,121,73,0,27,48,64,12,29,36,63,0,27,0,27,0,27,0,27,153,94,69,55,34,59,22,40,0,27,28,50,0,27,298,154,105,87,71,82,122,97,0,27,0,27,0,27
4.2,Columbia City,8119,600,3036,394,2040,345,1617,295,564,276,862,254,0,27,4651,493,1736,299,1027,238,890,218,466,272,532,212,0,27,794,211,259,115,224,113,141,76,24,32,146,119,0,27,1764,356,611,198,593,214,405,193,74,61,81,53,0,27,241,125,69,58,44,44,116,113,0,27,12,31,0,27,327,147,158,106,70,75,27,37,0,27,72,92,0,27,342,131,203,110,82,67,38,45,0,27,19,28,0,27
4.3,Seward Park,4312,367,2396,235,741,181,505,131,295,141,370,116,5,14,2703,311,1517,182,396,144,344,117,231,135,210,84,5,14,470,149,280,105,58,51,15,17,42,32,75,62,0,17,610,139,335,101,161,92,82,52,11,22,21,26,0,17,119,65,48,41,58,47,13,23,0,17,0,17,0,17,142,80,65,57,29,28,15,26,0,17,33,54,0,17,268,117,151,81,39,36,36,40,11,22,31,38,0,17
4.4,Mt. Baker/North Rainier,2812,312,1862,213,340,162,375,144,113,91,122,103,0,17,1539,231,1013,179,164,109,216,95,64,71,82,89,0,17,324,135,255,107,15,24,36,58,18,28,0,17,0,17,504,201,287,130,96,97,91,66,16,25,14,22,0,17,76,53,26,30,19,30,18,27,0,17,13,21,0,17,128,72,115,68,0,17,0,17,0,17,13,21,0,17,241,108,166,90,46,47,14,23,15,24,0,17,0,17
5.1,Madrona/Leschi,5629,412,3559,336,653,194,1028,216,118,77,271,141,0,21,3089,358,2074,274,219,127,511,151,104,74,181,114,0,21,593,269,306,175,101,76,169,116,0,21,17,28,0,21,778,219,446,151,190,133,133,95,0,21,9,22,0,21,232,145,125,124,107,89,0,21,0,21,0,21,0,21,445,184,350,126,0,21,81,85,14,29,0,21,0,21,492,183,258,110,36,41,134,104,0,21,64,82,0,21
5.2,Judkins Park,1400,215,714,124,213,102,247,97,108,91,101,59,17,27,649,158,327,119,70,36,103,61,58,69,74,55,17,27,97,69,57,51,12,20,15,18,13,20,0,12,0,12,406,156,178,77,99,88,82,46,37,56,10,15,0,12,141,64,99,55,25,29,0,12,0,12,17,21,0,12,18,20,18,20,0,12,0,12,0,12,0,12,0,12,89,67,35,31,7,12,47,54,0,12,0,12,0,12
5.3,Central Area/Squire Park,10248,577,5884,428,1426,286,2056,281,314,148,554,206,14,25,4072,436,2295,307,505,151,735,158,175,100,354,173,8,26,672,191,474,146,32,49,98,65,32,46,36,52,0,24,2266,360,1345,251,336,159,540,174,0,24,45,40,0,24,1755,325,773,198,392,149,504,189,36,42,44,38,6,23,910,223,641,170,118,86,101,72,0,24,50,63,0,24,573,158,356,114,43,45,78,67,71,73,25,43,0,24
6.1,First Hill,7493,529,3735,385,1332,288,1956,322,155,91,315,126,0,24,1709,292,916,213,197,88,489,178,45,40,62,48,0,24,295,173,160,132,44,52,83,86,8,24,0,24,0,24,1573,288,745,196,327,139,431,151,9,26,61,63,0,24,3402,408,1601,285,702,212,854,209,79,77,166,102,0,24,166,79,48,44,46,48,32,40,14,30,26,28,0,24,348,143,265,111,16,28,67,50,0,24,0,24,0,24
6.2,Capitol Hill,15387,693,8144,631,2773,449,3569,594,342,196,545,207,14,34,4371,567,2652,437,729,257,707,216,176,159,107,68,0,29,541,192,271,133,54,48,216,130,0,29,0,29,0,29,4079,543,2156,370,580,236,983,294,97,73,249,139,14,34,4984,626,2226,432,1196,284,1336,368,37,64,189,133,0,29,697,235,403,162,157,108,105,83,32,44,0,29,0,29,715,265,436,176,57,88,222,161,0,29,0,29,0,29
6.3,North Capitol Hill,2643,221,2139,226,238,130,201,96,47,47,18,29,0,12,1175,182,1051,176,36,42,57,53,13,21,18,29,0,12,153,110,153,110,0,12,0,12,0,12,0,12,0,12,553,200,416,192,58,69,79,54,0,12,0,12,0,12,480,177,313,133,86,72,47,46,34,41,0,12,0,12,115,102,71,75,44,72,0,12,0,12,0,12,0,12,167,91,135,83,14,23,18,26,0,12,0,12,0,12
6.4,Miller Park,4367,240,2834,209,497,146,660,151,103,73,273,107,0,17,1859,220,1143,174,189,76,265,102,52,62,210,97,0,17,228,103,161,83,7,18,60,66,0,17,0,17,0,17,958,178,680,155,52,37,200,78,0,17,26,26,0,17,612,181,291,97,210,119,45,39,29,34,37,43,0,17,412,132,315,113,30,27,45,33,22,27,0,17,0,17,298,95,244,76,9,18,45,51,0,17,0,17,0,17
6.5,Madison Park,2609,299,1758,344,289,137,455,152,35,41,72,47,0,17,1826,284,1223,314,171,90,336,145,35,41,61,40,0,17,163,98,125,83,0,17,27,30,0,17,11,26,0,17,187,79,144,68,0,17,43,44,0,17,0,17,0,17,110,99,24,30,86,95,0,17,0,17,0,17,0,17,51,51,51,51,0,17,0,17,0,17,0,17,0,17,272,102,191,85,32,44,49,45,0,17,0,17,0,17
7.1,Montlake/Portage Bay,6254,398,3887,361,703,227,1259,254,132,79,273,115,0,21,3037,323,1808,272,290,129,703,174,105,75,131,74,0,21,434,153,285,132,0,21,86,45,27,44,36,45,0,21,1471,317,860,244,209,154,326,127,0,21,76,64,0,21,356,120,249,97,65,58,42,39,0,21,0,21,0,21,542,200,322,121,118,94,82,83,0,21,20,31,0,21,414,109,363,103,21,29,20,29,0,21,10,14,0,21
7.2,University District,8748,819,3535,393,2175,490,2377,397,357,174,304,141,0,29,2858,479,1207,248,630,240,568,185,251,143,202,126,0,29,503,215,211,118,116,76,109,95,58,92,9,26,0,29,1842,401,844,213,427,184,532,202,23,44,16,34,0,29,2275,376,707,188,626,205,924,253,9,22,9,30,0,29,528,211,272,125,223,173,33,42,0,29,0,29,0,29,742,252,294,128,153,141,211,117,16,35,68,61,0,29
7.3,Ravenna/Bryant,14032,700,8753,478,2001,346,2591,350,305,132,375,158,7,31,7116,550,4222,380,1052,256,1410,268,234,121,198,95,0,32,1104,234,771,181,159,92,97,63,13,36,64,93,0,32,2685,343,1823,261,265,101,528,154,28,41,41,45,0,32,1144,281,482,150,366,160,271,121,0,32,25,33,0,32,996,214,738,178,92,69,111,79,17,39,31,42,7,31,987,204,717,164,67,72,174,95,13,37,16,39,0,32
7.4,Wedgwood/View Ridge,8014,390,5096,362,818,220,1519,266,223,86,358,135,0,27,4670,365,3004,302,347,125,903,184,129,58,287,125,0,27,792,210,413,140,169,135,133,75,53,44,24,33,0,27,1204,200,803,168,107,65,228,88,41,52,25,34,0,27,209,95,94,65,71,57,44,47,0,27,0,27,0,27,604,160,466,136,54,61,71,68,0,27,13,31,0,27,535,149,316,92,70,64,140,114,0,27,9,28,0,27
7.5,Laurelhurst/Sand Point,5366,341,3733,301,499,162,985,187,125,97,24,30,0,21,3110,289,2134,220,246,115,605,177,125,97,0,21,0,21,466,161,347,139,18,21,101,69,0,21,0,21,0,21,934,238,651,165,126,89,142,83,0,21,15,25,0,21,234,112,92,57,58,70,84,70,0,21,0,21,0,21,194,101,154,76,40,62,0,21,0,21,0,21,0,21,428,184,355,171,11,22,53,44,0,21,9,22,0,21
8.1,Northgate/Maple Leaf,7405,495,3792,379,1346,305,1463,260,347,150,417,160,40,52,3968,388,2153,316,611,183,717,170,154,89,323,138,10,25,1034,256,335,152,360,175,233,153,72,70,34,37,0,24,1468,264,851,178,137,75,379,137,11,27,60,81,30,51,266,118,105,62,66,74,25,27,70,73,0,24,0,24,457,170,204,103,146,88,67,66,40,65,0,24,0,24,212,84,144,72,26,29,42,34,0,24,0,24,0,24
8.2,Olympic Hills/Victory Heights,8321,547,4116,428,1197,306,2138,347,347,129,523,166,0,24,4866,483,2460,355,628,204,1179,265,323,125,276,152,0,24,854,195,375,128,136,77,219,104,24,30,100,76,0,24,1620,342,783,187,168,100,595,191,0,24,74,82,0,24,300,116,97,61,65,50,73,52,0,24,65,77,0,24,314,140,200,114,81,91,33,35,0,24,0,24,0,24,367,155,201,116,119,97,39,39,0,24,8,25,0,24
8.3,Cedar Park/Meadowbrook,6652,492,3400,346,885,199,1320,265,551,316,488,165,8,27,4008,444,1972,266,348,117,887,228,495,318,298,136,8,27,716,205,340,104,163,101,123,80,18,31,72,68,0,27,1194,231,665,161,222,124,240,106,0,27,67,64,0,27,100,56,39,36,18,29,9,28,13,30,21,31,0,27,226,94,148,66,46,62,17,31,0,27,15,28,0,27,408,113,236,81,88,58,44,36,25,46,15,32,0,27
9.1,Broadview/Bitter Lake,6212,442,3300,369,863,237,1400,269,217,83,432,174,0,27,3986,398,2106,345,579,176,756,192,176,82,369,156,0,27,514,174,310,122,87,70,98,67,11,29,8,27,0,27,766,182,398,143,130,93,238,99,0,27,0,27,0,27,222,136,88,91,15,31,79,88,0,27,40,65,0,27,216,109,107,62,16,34,64,94,14,33,15,33,0,27,508,187,291,115,36,41,165,102,16,35,0,27,0,27
9.2,Licton Springs,5766,410,3174,420,910,240,1116,274,301,162,227,98,38,50,3339,404,1705,414,492,177,742,229,259,159,111,73,30,49,949,306,563,238,127,109,173,109,38,43,48,54,0,17,1044,207,634,168,239,128,149,81,0,17,22,30,0,17,107,69,54,44,25,32,28,36,0,17,0,17,0,17,164,91,96,71,14,26,11,22,4,16,31,37,8,19,163,78,122,64,13,25,13,24,0,17,15,27,0,17
9.3,Greenwood/Phinney Ridge,14331,569,8351,517,1929,300,2668,320,514,161,869,190,0,29,7933,493,4603,407,896,201,1490,236,395,124,549,151,0,29,1288,279,770,178,248,123,199,110,43,60,28,38,0,29,2439,349,1531,290,307,125,522,140,0,29,79,85,0,29,590,163,111,66,262,117,98,58,29,40,90,67,0,29,984,203,668,158,99,67,112,78,7,30,98,62,0,29,1097,244,668,163,117,80,247,108,40,67,25,39,0,29
9.4,Green Lake,8989,565,6329,508,677,181,1391,236,250,122,342,115,0,24,5042,397,3475,332,358,150,839,189,177,104,193,82,0,24,614,167,501,153,21,34,49,36,12,28,31,39,0,24,1653,312,1264,282,126,69,234,115,11,26,18,30,0,24,271,119,157,104,52,45,47,39,0,24,15,30,0,24,543,188,413,166,32,37,38,38,50,60,10,26,0,24,866,226,519,169,88,81,184,89,0,24,75,74,0,24
9.5,Haller Lake,5352,395,2579,347,918,231,1006,221,297,108,552,223,0,21,3303,351,1596,297,570,179,609,148,226,100,302,100,0,21,755,240,302,113,136,74,130,83,55,46,132,171,0,21,874,232,469,148,90,56,206,119,8,22,101,114,0,21,105,62,23,26,49,49,25,29,8,21,0,21,0,21,67,53,42,42,0,21,15,27,0,21,10,20,0,21,248,113,147,91,73,76,21,25,0,21,7,21,0,21
10.1,North Beach/Blue Ridge,6380,335,3728,258,755,169,1368,203,301,122,228,83,0,21,4274,346,2528,249,457,137,886,186,278,120,125,60,0,21,710,188,440,154,143,94,92,52,0,21,35,42,0,21,624,144,306,106,88,61,191,70,23,29,16,28,0,21,231,147,87,69,39,63,89,97,0,21,16,42,0,21,177,74,118,61,10,23,33,42,0,21,16,30,0,21,364,119,249,88,18,34,77,50,0,21,20,28,0,21
10.2,Whittier Heights,7518,426,4156,368,1093,263,1519,241,336,151,379,138,35,44,4119,359,2303,273,573,182,790,180,244,124,192,100,17,33,711,194,410,133,132,91,80,64,0,24,89,74,0,24,1442,236,778,177,181,117,412,172,34,43,19,35,18,33,169,80,72,53,33,40,43,39,21,37,0,24,0,24,637,191,311,116,118,117,92,56,37,61,79,58,0,24,440,151,282,114,56,72,102,81,0,24,0,24,0,24
10.3,Sunset Hill/Loyal Heights,8331,554,4864,424,923,245,1782,340,243,110,519,182,0,24,5020,453,2763,357,594,169,1059,247,163,94,441,176,0,24,718,214,571,186,0,24,129,89,18,34,0,24,0,24,1391,290,772,184,166,113,408,171,26,34,19,35,0,24,198,84,97,59,89,61,0,24,0,24,12,25,0,24,417,132,239,100,34,43,61,51,36,39,47,44,0,24,587,187,422,134,40,62,125,84,0,24,0,24,0,24
10.4,Ballard,5109,442,3031,444,746,231,913,330,241,118,178,94,0,17,2284,419,1212,300,333,208,469,167,148,79,122,76,0,17,532,295,224,191,109,87,173,250,26,40,0,17,0,17,1161,302,814,214,121,102,142,100,50,78,34,39,0,17,339,139,171,90,111,131,29,33,17,26,11,19,0,17,220,91,143,75,42,39,24,27,0,17,11,19,0,17,573,254,467,255,30,48,76,81,0,17,0,17,0,17
11.1,Fremont,11095,510,7456,454,983,228,1742,290,535,228,346,144,33,56,5423,492,3426,395,482,171,835,205,425,217,222,98,33,56,940,257,642,194,43,54,199,119,56,57,0,24,0,24,2499,349,1929,268,184,105,358,133,0,24,28,36,0,24,600,182,410,150,41,42,89,82,0,24,60,79,0,24,952,235,630,193,195,110,91,80,0,24,36,43,0,24,681,171,419,133,38,48,170,93,54,71,0,24,0,24
11.2,Wallingford,10480,833,6345,467,1258,377,2091,338,277,109,482,185,27,37,4840,462,3059,357,553,179,836,195,145,65,220,108,27,37,807,210,505,187,76,47,147,98,55,55,24,34,0,27,2282,414,1289,229,348,187,559,203,17,30,69,82,0,27,1135,293,534,153,131,94,355,121,17,34,98,90,0,27,675,180,410,147,113,68,94,65,18,31,40,41,0,27,741,186,548,148,37,39,100,77,25,44,31,34,0,27
11.3,Cascade/Eastlake,8419,671,4644,576,1212,264,2041,421,110,66,412,222,0,21,3111,458,1681,320,321,143,828,273,46,44,235,184,0,21,540,257,365,202,15,30,101,94,9,21,50,74,0,21,1552,348,966,307,174,95,348,131,17,32,47,56,0,21,2335,341,986,218,594,174,670,233,19,33,66,84,0,21,458,199,387,188,42,42,10,24,19,34,0,21,0,21,423,154,259,103,66,97,84,74,0,21,14,28,0,21
12.1,Magnolia,6233,401,4226,364,497,282,1239,245,124,93,147,86,0,24,3896,322,2678,292,244,136,766,206,73,53,135,83,0,24,841,267,558,171,139,162,132,83,0,24,12,26,0,24,684,217,399,143,104,98,181,100,0,24,0,24,0,24,132,94,71,55,0,24,10,24,51,79,0,24,0,24,214,87,179,83,10,23,25,28,0,24,0,24,0,24,466,145,341,112,0,24,125,90,0,24,0,24,0,24
12.2,Interbay,6486,475,3297,371,1060,296,1470,317,172,99,346,126,141,83,3999,474,2020,293,663,250,938,268,111,87,251,111,16,21,547,248,269,113,165,154,112,144,0,21,1,13,0,21,1055,224,601,189,106,84,306,125,15,28,27,33,0,21,181,97,78,85,8,21,23,32,11,24,14,27,47,42,315,133,157,94,80,89,27,44,23,31,28,32,0,21,389,112,172,89,38,46,64,49,12,29,25,31,78,70
12.3,Queen Anne,24210,1015,14596,799,3268,618,4636,520,770,253,940,295,0,40,11300,749,6986,585,1457,308,2117,354,291,117,449,202,0,40,1737,353,1033,247,193,89,318,146,143,133,50,70,0,40,4894,544,3059,408,484,185,1006,211,158,142,187,128,0,40,3370,517,1459,265,874,341,749,203,164,99,124,117,0,40,770,203,433,156,90,58,196,119,14,43,37,49,0,40,2139,312,1626,269,170,99,250,106,0,40,93,100,0,40
13.1,Belltown,5539,487,3814,426,492,199,881,228,24,41,291,113,37,63,2064,330,1602,296,87,76,275,120,0,21,63,80,37,63,327,241,149,116,19,32,143,130,0,21,16,27,0,21,789,234,458,182,181,100,131,88,0,21,19,37,0,21,1817,367,1252,311,184,117,283,148,24,41,74,73,0,21,78,70,63,66,15,30,0,21,0,21,0,21,0,21,464,156,290,140,6,21,49,70,0,21,119,12,0,21
13.2,Downtown Commercial Core,1921,228,1327,237,220,93,305,122,11,26,58,57,0,12,299,117,263,107,13,22,23,30,0,12,0,12,0,12,56,64,28,43,0,12,0,12,0,12,28,44,0,12,479,150,283,115,103,72,63,55,0,12,30,37,0,12,777,178,529,167,94,68,143,96,11,26,0,12,0,12,75,72,52,58,0,12,23,35,0,12,0,12,0,12,235,138,172,128,10,18,53,53,0,12,0,12,0,12
13.3,Pioneer Square/International District,2313,250,789,163,775,196,361,96,44,45,333,121,11,21,505,141,247,100,131,71,47,39,0,17,80,63,0,17,99,69,50,41,0,17,31,29,0,17,18,42,0,17,852,179,185,71,361,144,155,67,33,41,118,68,0,17,613,124,168,87,228,79,118,53,11,22,77,55,11,21,47,55,24,42,0,17,10,20,0,17,13,25,0,17,197,105,115,67,55,63,0,17,0,17,27,43,0,17
