area_id,area_name,b17005001,b17005001_moe,b17005002,b17005002_moe,b17005003,b17005003_moe,b17005004,b17005004_moe,b17005005,b17005005_moe,b17005006,b17005006_moe,b17005007,b17005007_moe,b17005008,b17005008_moe,b17005009,b17005009_moe,b17005010,b17005010_moe,b17005011,b17005011_moe,b17005012,b17005012_moe,b17005013,b17005013_moe,b17005014,b17005014_moe,b17005015,b17005015_moe,b17005016,b17005016_moe,b17005017,b17005017_moe,b17005018,b17005018_moe,b17005019,b17005019_moe,b17005020,b17005020_moe,b17005021,b17005021_moe,b17005022,b17005022_moe,b17005023,b17005023_moe
1.1,Arbor Heights,5029,213,161,72,79,53,79,53,41,34,38,44,0,17,82,54,67,51,65,51,2,12,15,19,4868,209,2389,131,1953,141,1829,151,124,71,436,90,2479,166,1749,133,1724,135,25,24,730,118
1.2,Fauntleroy/Seaview,11286,475,680,227,379,173,164,102,68,53,96,86,215,137,301,128,115,79,92,72,23,36,186,98,10606,480,4808,322,3926,308,3852,308,74,52,882,185,5798,307,4376,311,4274,315,102,60,1422,200
1.3,West Seattle Junction/Genesee Hill,14420,514,1103,281,558,204,355,163,273,148,82,76,203,115,545,185,147,79,114,68,33,45,398,169,13317,567,6229,393,4811,341,4620,347,191,99,1418,231,7088,410,5381,369,5218,377,163,82,1707,267
1.4,Alki/Admiral,9589,431,747,228,223,93,105,69,28,33,77,61,118,67,524,181,307,154,251,147,56,72,217,107,8842,413,4175,300,3330,245,3118,255,212,99,845,172,4667,315,2925,256,2746,256,179,121,1742,234
2.1,North Delridge,4127,262,396,172,162,90,88,77,88,77,0,12,74,60,234,125,108,102,96,101,12,19,126,68,3731,268,1842,172,1675,161,1530,157,145,112,167,83,1889,205,1425,191,1292,197,133,92,464,140
2.2,High Point,4930,385,1458,336,450,189,190,123,79,66,111,95,260,142,1008,257,470,207,329,172,141,98,538,204,3472,368,1720,224,1378,188,1300,188,78,56,342,119,1752,245,1290,222,1266,222,24,27,462,131
2.3,Riverview,3815,232,322,147,184,84,100,62,29,33,71,59,84,59,138,78,73,53,73,53,0,12,65,59,3493,238,1862,210,1510,195,1343,187,167,79,352,91,1631,130,1291,119,1256,124,35,30,340,90
2.4,Roxhill/Westwood,10320,575,1250,343,513,174,290,144,208,113,82,65,223,103,737,227,400,154,287,123,113,88,337,145,9070,581,4429,371,3593,352,3451,360,142,70,836,180,4641,409,3385,322,3131,307,254,158,1256,260
2.5,Highland Park,4966,364,594,190,402,182,177,119,111,87,66,59,225,141,192,100,44,62,7,17,37,61,148,77,4372,393,2241,281,1623,178,1505,173,118,69,618,182,2131,197,1508,198,1488,197,20,33,623,140
3.1,South Park,3077,431,581,215,326,180,188,150,161,155,27,33,138,80,255,111,140,84,65,64,75,67,115,62,2496,438,1348,311,1147,292,1076,290,71,51,201,96,1148,219,885,190,823,163,62,62,263,90
3.2,Georgetown,1066,135,144,93,82,57,27,22,20,23,7,14,55,52,62,47,9,16,9,16,0,12,53,44,922,113,519,89,453,98,445,98,8,12,66,66,403,74,292,60,282,56,10,19,111,67
3.3,Duwamish/SODO,2177,371,591,222,401,197,114,102,73,63,41,71,287,139,190,131,67,46,48,31,19,32,123,112,1586,220,910,205,708,170,686,172,22,31,202,96,676,114,531,116,518,116,13,19,145,51
3.4,South Beacon Hill/NewHolly,11230,750,1998,485,894,246,338,124,271,106,67,65,556,231,1104,300,401,150,285,136,116,88,703,219,9232,729,4517,453,3470,433,3039,386,431,159,1047,214,4715,447,3297,370,3043,349,254,127,1418,235
3.5,Beacon Hill,7885,605,676,237,297,140,170,107,69,70,101,86,127,79,379,152,105,88,36,41,69,74,274,117,7209,616,3637,402,2838,366,2757,368,81,57,799,153,3572,341,2177,300,2109,299,68,44,1395,193
3.6,North Beacon Hill/Jefferson Park,11578,595,1646,368,761,235,297,184,172,115,125,103,464,157,885,261,254,121,226,115,28,38,631,225,9932,625,5287,499,4507,458,4231,442,276,144,780,194,4645,364,3282,371,3178,365,104,75,1363,227
4.1,Rainier Beach,11735,704,1889,460,875,292,429,239,312,188,117,112,446,188,1014,283,374,181,269,159,105,80,640,209,9846,769,4812,530,3348,400,2976,380,372,186,1464,296,5034,441,3625,334,3329,336,296,155,1409,235
4.2,Columbia City,13230,634,1940,419,844,231,487,215,363,188,124,87,357,139,1096,289,519,193,371,149,148,110,577,202,11290,760,5380,514,4340,500,3863,463,477,183,1040,195,5910,497,4056,445,3676,384,380,180,1854,301
4.3,Seward Park,6951,416,784,307,383,202,122,83,100,77,22,35,261,143,401,156,114,66,84,56,30,33,287,143,6167,358,2923,303,2407,295,2216,289,191,77,516,100,3244,205,2220,191,2140,184,80,59,1024,161
4.4,Mt. Baker/North Rainier,4441,423,647,264,336,155,118,90,16,25,102,88,218,114,311,156,201,141,133,132,68,68,110,84,3794,386,1757,214,1362,204,1320,209,42,38,395,122,2037,240,1439,176,1387,159,52,80,598,158
5.1,Madrona/Leschi,8241,465,661,283,290,164,190,128,158,119,32,47,100,112,371,149,212,121,212,121,0,21,159,88,7580,464,3638,347,2881,303,2702,284,179,143,757,173,3942,358,2707,326,2596,315,111,100,1235,268
5.2,Judkins Park,2478,257,682,211,278,127,81,53,81,53,0,12,197,110,404,132,93,67,47,39,46,38,311,95,1796,274,995,245,784,219,767,220,17,20,211,102,801,143,559,107,488,90,71,53,242,108
5.3,Central Area/Squire Park,14440,626,2033,395,768,263,322,148,272,134,50,63,446,219,1265,288,606,211,408,149,198,156,659,199,12407,594,6031,479,5124,444,4876,442,248,107,907,213,6376,428,5073,391,4825,354,248,144,1303,249
6.1,First Hill,11035,583,3038,459,1453,295,570,192,429,145,141,123,883,247,1585,293,463,142,395,137,68,46,1122,255,7997,543,4290,439,3736,399,3635,404,101,55,554,134,3707,344,2790,301,2652,279,138,82,917,160
6.2,Capitol Hill,19375,682,2701,397,1278,263,799,227,566,189,233,146,479,152,1423,294,773,233,705,229,68,53,650,197,16674,679,8826,576,8215,582,7910,572,305,131,611,169,7848,552,6719,560,6459,560,260,206,1129,255
6.3,North Capitol Hill,3591,195,272,123,118,86,48,43,29,33,19,28,70,76,154,85,63,51,63,51,0,12,91,67,3319,192,1889,181,1580,210,1495,195,85,62,309,144,1430,140,1160,142,1145,143,15,24,270,88
6.4,Miller Park,6002,322,669,193,297,111,98,53,71,47,27,25,199,106,372,141,161,82,126,72,35,35,211,102,5333,260,2911,238,2522,221,2379,203,143,78,389,106,2422,202,1881,209,1811,201,70,42,541,106
6.5,Madison Park,4308,261,199,129,35,31,23,25,23,25,0,17,12,20,164,122,86,82,38,44,48,73,78,95,4109,292,1775,266,1289,255,1256,255,33,38,486,120,2334,234,1329,230,1302,227,27,28,1005,166
7.1,Montlake/Portage Bay,8306,445,559,196,167,112,77,99,77,99,0,21,90,57,392,141,270,121,238,112,32,53,122,86,7747,407,3623,295,3056,293,2974,283,82,60,567,120,4124,330,3178,312,3021,295,157,92,946,143
7.2,University District,10973,1194,5511,926,2507,595,1084,353,881,306,203,121,1423,401,3004,619,1683,472,1402,351,281,200,1321,372,5462,585,3229,479,2680,406,2513,426,167,122,549,195,2233,293,1819,298,1725,288,94,90,414,124
7.3,Ravenna/Bryant,20107,759,3669,540,1875,368,993,279,808,266,185,107,882,262,1794,427,905,248,749,216,156,90,889,325,16438,547,7898,466,6730,459,6495,457,235,92,1168,178,8540,401,6246,389,6044,375,202,87,2294,232
7.4,Wedgwood/View Ridge,12150,387,721,161,420,145,242,115,144,95,98,67,178,94,301,113,143,86,110,73,33,41,158,74,11429,379,5544,263,4381,268,4200,264,181,74,1163,180,5885,278,3724,279,3653,277,71,45,2161,221
7.5,Laurelhurst/Sand Point,8400,389,976,282,444,192,174,118,51,45,123,110,270,158,532,190,300,145,272,144,28,42,232,113,7424,356,3445,255,2742,219,2693,224,49,40,703,163,3979,249,2574,246,2481,231,93,62,1405,205
8.1,Northgate/Maple Leaf,11550,471,1721,341,834,249,372,154,244,122,128,85,462,158,887,225,354,148,317,141,37,35,533,174,9829,515,5019,396,3970,379,3797,361,173,90,1049,213,4810,336,3295,309,3121,299,174,87,1515,231
8.2,Olympic Hills/Victory Heights,12526,538,1399,318,642,199,226,129,104,83,122,101,416,161,757,240,237,109,221,109,16,31,520,207,11127,566,5541,385,4461,397,4251,396,210,110,1080,232,5586,402,4117,396,4008,402,109,64,1469,235
8.3,Cedar Park/Meadowbrook,10265,492,1380,287,602,168,287,122,122,62,165,100,315,105,778,229,397,138,284,108,113,89,381,152,8885,531,4514,407,3657,394,3423,371,234,106,857,150,4371,296,3107,295,2946,293,161,77,1264,210
9.1,Broadview/Bitter Lake,11585,744,1947,603,865,372,445,292,172,121,273,261,420,221,1082,318,412,187,241,107,171,162,670,210,9638,558,4286,347,3172,275,2926,253,246,119,1114,206,5352,354,3230,328,3016,325,214,81,2122,263
9.2,Licton Springs,7891,387,1137,286,459,173,246,124,185,107,61,60,213,101,678,213,349,162,243,125,106,87,329,147,6754,374,3231,272,2923,274,2798,270,125,71,308,103,3523,295,2927,288,2732,305,195,133,596,168
9.3,Greenwood/Phinney Ridge,19673,577,1569,291,600,157,330,117,267,109,63,51,270,108,969,234,488,150,414,142,74,56,481,177,18104,620,8676,421,7324,388,6792,397,532,148,1352,216,9428,409,7398,385,7132,390,266,84,2030,256
9.4,Green Lake,12151,552,989,262,538,191,280,116,246,112,34,39,258,135,451,138,198,86,191,83,7,24,253,106,11162,587,5847,473,4915,467,4805,469,110,61,932,206,5315,403,4156,360,3949,343,207,115,1159,205
9.5,Haller Lake,8196,323,882,266,311,135,178,113,139,98,39,61,133,99,571,194,67,54,46,43,21,36,504,188,7314,350,3680,256,3071,266,2897,279,174,80,609,156,3634,297,2571,300,2368,282,203,132,1063,207
10.1,North Beach/Blue Ridge,9723,394,642,210,303,111,101,59,66,49,35,34,202,96,339,144,202,110,192,109,10,23,137,62,9081,380,4504,312,3504,245,3260,235,244,92,1000,181,4577,229,3257,243,3075,245,182,91,1320,180
10.2,Whittier Heights,9802,359,571,178,245,100,191,92,106,64,85,80,54,53,326,144,162,86,130,76,32,53,164,115,9231,384,4488,297,3915,284,3695,280,220,111,573,156,4743,256,3783,284,3622,298,161,102,960,158
10.3,Sunset Hill/Loyal Heights,11805,543,926,267,441,164,240,126,132,92,108,85,201,101,485,165,215,106,196,103,19,25,270,121,10879,533,5052,302,4191,317,4030,320,161,82,861,177,5827,387,4484,375,4229,380,255,115,1343,189
10.4,Ballard,6634,469,550,240,217,117,112,78,75,63,37,53,105,82,333,168,66,52,53,50,13,29,267,150,6084,481,3272,357,2963,356,2877,353,86,53,309,123,2812,387,2363,407,2246,357,117,102,449,160
11.1,Fremont,13953,485,1254,266,533,176,253,115,151,82,102,80,280,130,721,214,424,142,409,139,15,32,297,155,12699,476,6560,447,5964,423,5660,433,304,119,596,190,6139,398,5193,391,4980,396,213,96,946,189
11.2,Wallingford,14550,870,3550,566,1877,396,1063,257,917,248,146,133,814,249,1673,390,1231,355,1124,337,107,67,442,136,11000,593,5709,433,4958,410,4702,378,256,135,751,169,5291,399,4113,375,4025,376,88,51,1178,224
11.3,Cascade/Eastlake,11863,774,2351,572,1352,470,332,146,208,114,124,94,1020,472,999,276,556,228,372,152,184,163,443,159,9512,714,5143,480,4615,472,4505,465,110,80,528,131,4369,481,3573,444,3433,441,140,98,796,183
12.1,Magnolia,9833,471,511,229,153,110,107,89,44,53,63,72,46,59,358,193,155,162,155,162,0,24,203,103,9322,412,4442,232,3472,221,3308,221,164,82,970,178,4880,340,2911,273,2812,269,99,55,1969,272
12.2,Interbay,8588,432,567,218,283,186,214,180,159,173,55,44,69,50,284,124,120,81,97,77,23,31,164,98,8021,389,3795,296,3249,277,2984,289,265,140,546,143,4226,325,3269,304,3087,302,182,87,957,185
12.3,Queen Anne,31182,945,3023,636,1512,512,1008,464,918,458,90,70,504,183,1511,436,1030,406,849,384,181,117,481,153,28159,776,13803,634,11735,643,11185,652,550,185,2068,312,14356,610,11150,593,10768,611,382,126,3206,340
13.1,Belltown,7884,541,1324,363,773,291,158,94,86,71,72,69,615,278,551,180,305,130,228,116,77,66,246,122,6560,487,3789,424,3099,397,3003,388,96,74,690,260,2771,341,2289,352,2228,347,61,50,482,140
13.2,Downtown Commercial Core,3581,393,1082,337,681,237,168,94,89,65,79,63,513,216,401,147,60,49,31,33,29,32,341,141,2499,241,1473,195,1190,175,1162,165,28,47,283,114,1026,184,802,176,697,160,105,91,224,83
