area_id,area_name,b99233001,b99233001_moe,b99233002,b99233002_moe,b99233003,b99233003_moe,b99233004,b99233004_moe,b99233005,b99233005_moe
1.1,Arbor Heights,5032,-1,3941,-1,120,-1,3821,-1,1091,-1
1.2,Fauntleroy/Seaview,11408,-1,8805,-1,455,-1,8350,-1,2603,-1
1.3,West Seattle Junction/Genesee Hill,14975,-1,11169,-1,322,-1,10847,-1,3806,-1
1.4,Alki/Admiral,9694,-1,6951,-1,160,-1,6791,-1,2743,-1
2.1,North Delridge,4138,-1,3506,-1,131,-1,3375,-1,632,-1
2.2,High Point,4967,-1,3300,-1,319,-1,2981,-1,1667,-1
2.3,Riverview,3821,-1,3056,-1,409,-1,2647,-1,765,-1
2.4,Roxhill/Westwood,10351,-1,7715,-1,594,-1,7121,-1,2636,-1
2.5,Highland Park,4988,-1,3626,-1,483,-1,3143,-1,1362,-1
3.1,South Park,3169,-1,2254,-1,494,-1,1760,-1,915,-1
3.2,Georgetown,1066,-1,838,-1,21,-1,817,-1,228,-1
3.3,Duwamish/SODO,2226,-1,1603,-1,42,-1,1561,-1,623,-1
3.4,South Beacon Hill/NewHolly,11230,-1,7588,-1,1170,-1,6418,-1,3642,-1
3.5,Beacon Hill,7910,-1,5434,-1,714,-1,4720,-1,2476,-1
3.6,North Beacon Hill/Jefferson Park,11652,-1,8603,-1,688,-1,7915,-1,3049,-1
4.1,Rainier Beach,11754,-1,7550,-1,739,-1,6811,-1,4204,-1
4.2,Columbia City,13515,-1,9253,-1,481,-1,8772,-1,4262,-1
4.3,Seward Park,7152,-1,5026,-1,606,-1,4420,-1,2126,-1
4.4,Mt. Baker/North Rainier,4441,-1,3152,-1,275,-1,2877,-1,1289,-1
5.1,Madrona/Leschi,8373,-1,6248,-1,445,-1,5803,-1,2125,-1
5.2,Judkins Park,2607,-1,1553,-1,49,-1,1504,-1,1054,-1
5.3,Central Area/Squire Park,14626,-1,11237,-1,595,-1,10642,-1,3389,-1
6.1,First Hill,14263,-1,9702,-1,783,-1,8919,-1,4561,-1
6.2,Capitol Hill,19443,-1,16882,-1,688,-1,16194,-1,2561,-1
6.3,North Capitol Hill,3591,-1,2935,-1,152,-1,2783,-1,656,-1
6.4,Miller Park,6054,-1,4940,-1,215,-1,4725,-1,1114,-1
6.5,Madison Park,4317,-1,2799,-1,123,-1,2676,-1,1518,-1
7.1,Montlake/Portage Bay,8345,-1,6990,-1,239,-1,6751,-1,1355,-1
7.2,University District,18904,-1,14234,-1,1658,-1,12576,-1,4670,-1
7.3,Ravenna/Bryant,20948,-1,16718,-1,1347,-1,15371,-1,4230,-1
7.4,Wedgwood/View Ridge,12221,-1,9049,-1,463,-1,8586,-1,3172,-1
7.5,Laurelhurst/Sand Point,8409,-1,6181,-1,269,-1,5912,-1,2228,-1
8.1,Northgate/Maple Leaf,11613,-1,8309,-1,517,-1,7792,-1,3304,-1
8.2,Olympic Hills/Victory Heights,12539,-1,9334,-1,947,-1,8387,-1,3205,-1
8.3,Cedar Park/Meadowbrook,10345,-1,7561,-1,748,-1,6813,-1,2784,-1
9.1,Broadview/Bitter Lake,11906,-1,7074,-1,357,-1,6717,-1,4832,-1
9.2,Licton Springs,7980,-1,6574,-1,269,-1,6305,-1,1406,-1
9.3,Greenwood/Phinney Ridge,19881,-1,15868,-1,844,-1,15024,-1,4013,-1
9.4,Green Lake,12218,-1,10188,-1,645,-1,9543,-1,2030,-1
9.5,Haller Lake,8208,-1,5957,-1,501,-1,5456,-1,2251,-1
10.1,North Beach/Blue Ridge,9726,-1,7349,-1,428,-1,6921,-1,2377,-1
10.2,Whittier Heights,9887,-1,8453,-1,324,-1,8129,-1,1434,-1
10.3,Sunset Hill/Loyal Heights,11825,-1,9505,-1,531,-1,8974,-1,2320,-1
10.4,Ballard,6684,-1,5554,-1,293,-1,5261,-1,1130,-1
11.1,Fremont,14066,-1,12371,-1,570,-1,11801,-1,1695,-1
11.2,Wallingford,14591,-1,12250,-1,1066,-1,11184,-1,2341,-1
11.3,Cascade/Eastlake,12033,-1,9462,-1,453,-1,9009,-1,2571,-1
12.1,Magnolia,9932,-1,7194,-1,585,-1,6609,-1,2738,-1
12.2,Interbay,8853,-1,7267,-1,405,-1,6862,-1,1586,-1
12.3,Queen Anne,33244,-1,27145,-1,1390,-1,25755,-1,6099,-1
13.1,Belltown,8037,-1,6183,-1,509,-1,5674,-1,1854,-1
13.2,Downtown Commercial Core,3815,-1,2472,-1,85,-1,2387,-1,1343,-1
13.3,Pioneer Square/International District,4585,-1,2579,-1,210,-1,2369,-1,2006,-1
