area_id,area_name,b17007001,b17007001_moe,b17007002,b17007002_moe,b17007003,b17007003_moe,b17007004,b17007004_moe,b17007005,b17007005_moe,b17007006,b17007006_moe,b17007007,b17007007_moe,b17007008,b17007008_moe,b17007009,b17007009_moe,b17007010,b17007010_moe,b17007011,b17007011_moe,b17007012,b17007012_moe,b17007013,b17007013_moe,b17007014,b17007014_moe,b17007015,b17007015_moe,b17007016,b17007016_moe,b17007017,b17007017_moe,b17007018,b17007018_moe,b17007019,b17007019_moe,b17007020,b17007020_moe,b17007021,b17007021_moe,b17007022,b17007022_moe,b17007023,b17007023_moe,b17007024,b17007024_moe,b17007025,b17007025_moe,b17007026,b17007026_moe,b17007027,b17007027_moe,b17007028,b17007028_moe,b17007029,b17007029_moe,b17007030,b17007030_moe,b17007031,b17007031_moe,b17007032,b17007032_moe,b17007033,b17007033_moe,b17007034,b17007034_moe,b17007035,b17007035_moe,b17007036,b17007036_moe,b17007037,b17007037_moe,b17007038,b17007038_moe,b17007039,b17007039_moe,b17007040,b17007040_moe,b17007041,b17007041_moe,b17007042,b17007042_moe,b17007043,b17007043_moe
3.6,North Beacon Hill/Jefferson Park,4000,479,1011,248,545,203,0,24,0,24,144,110,96,103,32,33,86,86,53,43,34,50,100,83,466,166,0,24,0,24,36,39,50,66,76,72,88,72,46,47,51,40,119,92,2989,386,1842,357,0,24,0,24,202,122,601,248,371,154,293,117,212,96,125,75,38,44,1147,212,0,24,0,24,155,99,239,100,232,111,90,62,145,79,150,88,136,80
4.1,Rainier Beach,3148,422,872,266,347,140,0,27,16,34,0,27,37,43,45,73,110,87,84,84,43,47,12,21,525,224,0,27,0,27,46,74,79,81,68,70,24,37,166,108,67,54,75,74,2276,354,1205,309,0,27,0,27,24,42,236,174,300,167,231,109,265,109,74,53,75,59,1071,231,0,27,0,27,96,97,67,70,247,114,190,89,266,110,108,68,97,64
4.2,Columbia City,4046,544,1060,265,501,172,0,27,0,27,25,34,38,47,230,154,73,64,79,62,23,36,33,39,559,189,0,27,0,27,14,25,156,129,107,103,100,71,60,54,74,73,48,40,2986,480,1499,354,0,27,0,27,19,38,203,168,449,181,372,172,357,130,47,37,52,38,1487,313,0,27,0,27,37,41,136,67,386,137,358,195,249,103,230,104,91,58
4.3,Seward Park,1894,315,408,162,148,90,0,17,0,17,0,17,46,48,5,16,13,22,63,64,4,16,17,29,260,128,0,17,0,17,25,32,47,59,35,29,22,37,16,22,47,43,68,78,1486,226,567,139,0,17,0,17,23,30,120,72,84,44,90,51,149,72,40,44,61,47,919,181,0,17,0,17,0,17,154,89,227,115,172,77,174,71,125,71,67,53
4.4,Mt. Baker/North Rainier,1533,365,388,210,204,122,0,17,0,17,0,17,46,72,95,104,0,17,29,35,0,17,34,35,184,136,0,17,0,17,18,27,101,112,0,17,28,24,13,21,24,30,0,17,1145,233,525,153,0,17,0,17,0,17,103,89,77,90,164,94,68,49,68,53,45,51,620,163,0,17,0,17,0,17,202,117,123,72,40,38,153,69,61,46,41,34
5.1,Madrona/Leschi,2733,489,264,112,89,54,0,21,0,21,13,28,0,21,18,34,17,34,41,45,0,21,0,21,175,100,0,21,0,21,61,78,15,30,14,25,24,26,11,22,0,21,50,39,2469,456,1257,291,0,21,0,21,124,112,201,101,275,140,267,157,158,79,137,74,95,58,1212,291,0,21,0,21,131,117,263,146,347,171,136,84,137,67,95,64,103,72
5.2,Judkins Park,1429,226,453,126,183,102,0,12,0,12,30,36,24,26,26,60,5,9,9,10,69,64,20,22,270,78,0,12,0,12,42,35,15,23,0,12,0,12,13,20,84,56,116,55,976,214,620,224,0,12,0,12,25,25,258,152,93,66,139,71,43,60,54,51,8,12,356,93,0,12,0,12,20,22,64,49,82,55,32,36,90,59,0,12,68,61
5.3,Central Area/Squire Park,8362,609,1660,348,643,251,0,24,0,24,240,192,110,78,58,68,134,86,59,43,42,55,0,24,1017,232,0,24,0,24,292,123,314,140,93,64,52,47,78,52,46,46,142,66,6702,547,3398,446,0,24,0,24,211,100,1227,320,769,186,709,170,237,99,160,76,85,80,3304,341,0,24,0,24,291,123,1282,251,460,126,322,116,419,139,351,164,179,77
6.1,First Hill,8171,602,2495,422,1191,273,0,24,0,24,413,169,144,72,163,103,221,147,115,88,35,51,100,73,1304,278,0,24,0,24,528,181,198,100,43,50,158,118,118,65,125,95,134,78,5676,495,3129,419,0,24,0,24,285,129,1474,279,508,182,341,117,275,134,110,59,136,60,2547,320,0,24,0,24,268,130,1070,223,299,94,115,71,176,87,165,65,454,121
6.2,Capitol Hill,15141,732,2475,369,1261,259,0,29,0,29,336,135,323,159,108,93,219,102,203,98,72,57,0,29,1214,268,0,29,0,29,518,165,225,104,107,96,234,144,46,58,36,44,48,48,12666,694,6890,570,0,29,0,29,508,181,3146,537,1550,377,867,210,573,181,125,88,121,70,5776,564,0,29,0,29,841,215,2668,475,895,239,419,156,428,190,363,167,162,93
6.3,North Capitol Hill,2062,268,239,123,118,86,0,12,0,12,13,20,60,76,0,12,19,28,0,12,12,20,14,21,121,76,0,12,0,12,25,28,68,61,2,5,0,12,12,19,14,20,0,12,1823,227,1136,191,0,12,0,12,49,46,247,132,360,136,330,113,74,49,62,62,14,21,687,131,0,12,0,12,38,46,346,115,107,74,55,38,88,51,37,57,16,23
6.4,Miller Park,3056,333,626,189,275,110,0,17,0,17,59,45,86,54,38,41,19,24,29,29,16,21,28,45,351,139,0,17,0,17,107,60,104,70,15,18,27,50,70,57,21,23,7,17,2430,261,1405,229,0,17,0,17,153,85,565,166,307,115,155,74,157,68,49,44,19,22,1025,160,0,17,0,17,94,54,507,128,146,60,84,47,97,53,77,46,20,20
6.5,Madison Park,1778,266,151,110,35,31,0,17,0,17,0,17,0,17,0,17,12,20,23,25,0,17,0,17,116,104,0,17,0,17,17,27,21,36,0,17,62,91,0,17,0,17,16,24,1627,283,595,247,0,17,0,17,0,17,150,189,169,84,105,85,60,42,111,63,0,17,1032,231,0,17,0,17,65,51,175,89,140,106,65,50,207,118,156,77,224,97
7.1,Montlake/Portage Bay,3871,434,474,185,167,112,0,21,0,21,73,99,65,50,26,30,3,14,0,21,0,21,0,21,307,121,0,21,0,21,181,103,119,90,0,21,7,18,0,21,0,21,0,21,3397,401,1601,253,0,21,0,21,183,112,717,192,244,111,191,94,148,66,76,48,42,63,1796,324,0,21,0,21,294,221,723,195,198,98,178,72,170,97,147,73,86,48
7.2,University District,8591,1212,5176,906,2282,581,0,29,0,29,1833,568,227,120,54,46,52,69,21,33,51,76,44,49,2894,619,0,29,11,31,2374,572,208,128,13,31,41,53,44,49,33,52,170,243,3415,578,2262,473,0,29,0,29,976,398,751,323,137,99,203,129,95,58,47,48,53,46,1153,285,0,29,0,29,495,220,268,133,209,129,41,44,66,52,26,38,48,55
7.3,Ravenna/Bryant,9639,806,3336,521,1733,360,0,32,0,32,1128,299,341,162,65,70,68,89,91,71,19,33,21,36,1603,421,0,32,32,45,1151,381,243,104,50,54,57,53,27,31,28,39,15,31,6303,584,2960,428,0,32,0,32,687,264,981,236,398,131,406,115,206,83,104,57,178,90,3343,438,0,32,0,32,463,169,1111,262,340,117,349,110,410,102,300,105,370,106
7.4,Wedgwood/View Ridge,3345,367,557,136,351,137,0,27,0,27,97,89,77,57,26,35,72,65,68,48,11,29,0,27,206,95,0,27,0,27,85,77,30,35,11,30,32,34,8,27,16,30,24,34,2788,322,1295,227,0,27,0,27,143,99,365,125,204,113,218,81,228,79,104,56,33,31,1493,197,0,27,0,27,51,42,338,110,110,57,194,69,326,103,199,90,275,84
7.5,Laurelhurst/Sand Point,2572,383,717,246,358,184,0,21,1,13,179,150,33,32,9,26,85,84,34,39,17,26,0,21,359,160,0,21,13,25,187,120,63,56,39,70,4,20,10,22,43,36,0,21,1855,271,712,186,0,21,0,21,106,83,257,124,115,80,25,29,136,81,30,34,43,35,1143,199,0,21,0,21,138,135,290,94,99,63,176,96,144,72,124,66,172,70
8.1,Northgate/Maple Leaf,5399,456,1385,315,714,240,0,24,0,24,277,187,108,66,73,56,36,35,169,105,0,24,51,50,671,216,0,24,0,24,207,126,137,85,73,92,80,68,52,48,0,24,122,109,4014,367,2117,314,0,24,0,24,283,141,582,176,495,168,322,129,214,91,76,67,145,79,1897,269,0,24,0,24,191,123,369,133,206,80,226,77,308,95,166,82,431,121
8.2,Olympic Hills/Victory Heights,4436,485,748,222,438,178,0,24,0,24,100,82,203,153,33,42,13,29,54,69,0,24,35,42,310,131,15,30,0,24,58,44,29,35,0,24,31,39,110,91,29,39,38,38,3688,439,1933,343,0,24,0,24,186,121,716,246,264,125,283,124,188,85,223,115,73,72,1755,273,0,24,0,24,144,101,464,158,307,144,195,106,244,92,153,83,248,114
8.3,Cedar Park/Meadowbrook,4165,386,942,201,446,145,0,27,7,27,34,39,58,44,65,59,155,97,127,76,0,27,0,27,496,140,0,27,0,27,68,65,120,64,52,57,110,87,29,32,54,48,63,44,3223,350,1575,229,0,27,0,27,110,73,592,174,280,97,213,85,227,73,62,45,91,69,1648,255,0,27,0,27,133,88,399,151,248,101,174,100,392,118,110,47,192,79
9.1,Broadview/Bitter Lake,4972,707,1664,603,802,369,0,27,8,27,246,163,191,145,16,33,140,104,143,114,1,21,57,47,862,314,0,27,0,27,110,99,99,83,95,90,133,100,178,121,50,78,197,132,3308,360,1205,210,0,27,0,27,70,79,255,109,151,76,179,97,256,106,71,55,223,86,2103,291,0,27,0,27,29,38,393,180,146,106,245,122,262,95,325,151,703,164
9.2,Licton Springs,4287,478,857,237,348,153,0,17,14,25,84,74,13,24,68,56,117,84,20,28,32,38,0,17,509,193,0,17,26,43,133,111,126,100,91,86,22,29,31,36,24,30,56,51,3430,407,1597,283,0,17,0,17,283,202,558,189,346,118,204,95,126,79,51,48,29,44,1833,282,0,17,0,17,350,223,690,183,327,133,158,111,191,88,72,53,45,37
9.3,Greenwood/Phinney Ridge,8131,549,1215,237,470,135,0,29,0,29,44,47,144,93,31,40,84,59,96,55,27,37,44,54,745,197,0,29,1,27,167,89,200,91,44,37,120,83,88,72,18,31,107,103,6916,507,3223,359,0,29,0,29,243,112,1183,252,687,180,562,138,318,105,77,47,153,82,3693,338,0,29,0,29,357,148,1289,230,562,140,497,139,623,135,126,64,239,90
9.4,Green Lake,5999,587,766,199,416,169,0,24,0,24,124,88,112,64,27,37,49,58,89,87,15,29,0,24,350,110,0,24,0,24,142,71,18,30,25,29,59,47,41,43,31,39,34,42,5233,585,3036,451,0,24,0,24,348,135,1536,367,453,174,169,82,243,122,271,118,16,32,2197,366,0,24,0,24,319,147,909,289,279,96,152,81,243,91,47,35,248,82
9.5,Haller Lake,3140,425,642,246,199,129,0,21,0,21,65,82,16,40,0,21,61,80,42,43,13,23,2,17,443,184,0,21,0,21,106,98,68,64,14,26,63,76,33,32,127,110,32,52,2498,374,1253,271,0,21,0,21,84,65,350,148,244,101,187,96,195,86,114,92,79,57,1245,255,0,21,0,21,154,119,339,178,70,55,180,92,137,76,165,81,200,113
10.1,North Beach/Blue Ridge,2852,335,464,153,229,96,0,21,0,21,47,38,23,31,26,33,68,61,42,39,0,21,23,29,235,115,0,21,0,21,90,72,32,48,26,43,21,29,37,24,3,18,26,43,2388,297,1212,217,0,21,0,21,40,41,351,135,170,82,225,77,277,98,58,51,91,49,1176,187,0,21,0,21,30,29,272,117,124,60,226,106,224,79,102,57,198,56
10.2,Whittier Heights,4088,442,423,134,189,98,0,24,0,24,0,24,92,77,60,49,4,21,18,34,0,24,15,32,234,105,0,24,0,24,36,36,43,44,75,57,16,29,49,60,0,24,15,29,3665,430,1778,287,0,24,0,24,134,122,698,166,241,114,371,133,201,87,87,51,46,43,1887,285,0,24,0,24,180,120,623,191,350,134,231,108,307,103,120,65,76,51
10.3,Sunset Hill/Loyal Heights,4795,556,742,237,362,153,0,24,0,24,61,75,127,95,10,24,29,34,62,50,59,47,14,29,380,150,0,24,0,24,29,32,146,99,0,24,55,60,30,33,47,42,73,80,4053,523,1721,293,0,24,0,24,141,101,573,163,374,116,151,98,235,103,156,93,91,52,2332,360,0,24,0,24,306,235,564,176,408,168,338,117,345,125,161,64,210,83
10.4,Ballard,3994,486,374,168,143,98,0,17,0,17,0,17,75,69,18,30,30,48,0,17,20,33,0,17,231,130,0,17,0,17,15,25,62,88,0,17,44,42,0,17,19,30,91,93,3620,494,2077,373,0,17,0,17,218,135,1014,339,371,145,189,102,162,136,70,83,53,48,1543,316,0,17,0,17,209,167,715,213,136,72,181,138,127,73,94,69,81,75
11.1,Fremont,8370,555,1119,256,475,169,0,24,0,24,107,84,177,114,51,50,51,44,40,41,49,66,0,24,644,213,0,24,64,95,221,123,154,83,70,55,37,44,55,54,13,28,30,57,7251,498,3923,469,0,24,0,24,287,136,1834,366,931,208,420,131,298,127,90,57,63,49,3328,376,0,24,0,24,403,185,1619,265,521,156,391,115,276,121,50,42,68,57
11.2,Wallingford,9478,910,3291,546,1729,384,0,27,0,27,1299,358,155,86,56,42,106,61,113,56,0,27,0,27,1562,381,0,27,9,27,1054,347,173,86,114,91,44,79,81,55,19,36,68,50,6187,639,3302,460,0,27,0,27,585,284,1229,227,734,212,294,102,241,124,120,63,99,119,2885,399,0,27,0,27,602,224,1017,255,459,146,178,68,344,89,74,52,211,84
11.3,Cascade/Eastlake,9177,642,2018,408,1130,307,0,21,0,21,308,186,348,155,93,68,216,135,104,73,47,62,14,28,888,262,0,21,0,21,397,203,153,108,40,45,116,84,72,57,61,61,49,63,7159,672,3984,471,0,21,0,21,220,94,1865,375,819,244,493,175,388,137,137,78,62,49,3175,451,0,21,0,21,219,92,1646,350,518,167,357,165,199,98,86,59,150,73
12.1,Magnolia,3008,502,420,194,89,81,0,24,0,24,0,24,15,31,21,36,42,67,0,24,0,24,11,25,331,185,0,24,0,24,123,159,44,39,0,24,0,24,76,54,0,24,88,65,2588,377,1212,217,0,24,0,24,15,31,222,118,131,99,290,121,316,114,103,61,135,72,1376,320,0,24,0,24,163,254,261,109,85,80,150,71,213,84,190,91,314,108
12.2,Interbay,4307,453,506,211,262,184,0,21,0,21,77,70,108,119,17,31,32,31,10,21,18,30,0,21,244,120,0,21,0,21,91,88,31,50,14,28,33,32,27,32,0,21,48,43,3801,384,1783,297,0,21,0,21,200,157,607,176,488,179,294,108,113,59,63,49,18,26,2018,297,0,21,0,21,125,89,770,231,369,133,196,97,256,108,83,62,219,95
12.3,Queen Anne,16949,1090,2723,617,1392,505,0,40,0,40,689,418,242,145,163,159,107,65,152,83,17,37,22,40,1331,426,0,40,7,40,760,398,131,76,70,63,118,78,117,91,63,76,65,61,14226,810,6894,643,0,40,8,41,658,258,3083,436,1242,246,688,202,745,216,236,94,234,116,7332,578,0,40,0,40,798,237,2901,431,1097,232,586,149,781,184,544,148,625,150
13.1,Belltown,5783,396,1207,299,714,259,0,21,0,21,208,174,42,49,196,164,121,82,135,85,0,21,12,25,493,169,0,21,0,21,98,64,14,26,132,112,87,63,106,84,28,35,28,44,4576,400,2838,421,0,21,0,21,181,166,1118,317,612,225,311,139,345,155,163,98,108,83,1738,289,0,21,0,21,279,148,577,186,337,130,237,112,96,73,183,106,29,44
13.2,Downtown Commercial Core,2663,385,917,302,598,223,0,12,0,12,54,66,100,73,94,60,191,111,111,71,26,59,22,31,319,130,0,12,0,12,5,12,19,25,72,68,51,37,132,80,24,39,16,25,1746,244,1097,195,0,12,0,12,59,53,312,150,192,81,184,103,264,121,81,58,5,9,649,179,0,12,0,12,24,27,346,161,85,58,48,42,63,42,53,49,30,35
13.3,Pioneer Square/International District,2945,277,1152,204,754,183,0,17,0,17,106,72,9,18,68,61,157,101,215,100,80,54,119,70,398,110,0,17,0,17,14,19,30,29,0,17,82,52,60,42,55,56,157,68,1793,238,1199,212,0,17,0,17,122,71,251,90,280,99,122,90,254,123,87,47,83,71,594,132,0,17,0,17,66,51,154,70,73,38,80,54,69,40,94,61,58,39
