area_id,area_name,b26001001,b26001001_moe
1.1,Arbor Heights,11,7
1.2,Fauntleroy/Seaview,136,58
1.3,West Seattle Junction/Genesee Hill,489,217
1.4,Alki/Admiral,145,92
2.1,North Delridge,20,22
2.2,High Point,40,90
2.3,Riverview,8,6
2.4,Roxhill/Westwood,0,21
2.5,Highland Park,27,16
3.1,South Park,92,42
3.2,Georgetown,50,73
3.3,Duwamish/SODO,520,316
3.4,South Beacon Hill/NewHolly,132,123
3.5,Beacon Hill,89,75
3.6,North Beacon Hill/Jefferson Park,187,59
4.1,Rainier Beach,112,82
4.2,Columbia City,355,216
4.3,Seward Park,278,182
4.4,Mt. Baker/North Rainier,17,17
5.1,Madrona/Leschi,206,120
5.2,Judkins Park,174,122
5.3,Central Area/Squire Park,480,197
6.1,First Hill,3617,534
6.2,Capitol Hill,166,56
6.3,North Capitol Hill,10,5
6.4,Miller Park,131,112
6.5,Madison Park,42,28
7.1,Montlake/Portage Bay,63,26
7.2,University District,8145,686
7.3,Ravenna/Bryant,921,208
7.4,Wedgwood/View Ridge,142,62
7.5,Laurelhurst/Sand Point,172,108
8.1,Northgate/Maple Leaf,105,61
8.2,Olympic Hills/Victory Heights,113,58
8.3,Cedar Park/Meadowbrook,139,61
9.1,Broadview/Bitter Lake,429,164
9.2,Licton Springs,121,60
9.3,Greenwood/Phinney Ridge,302,104
9.4,Green Lake,58,51
9.5,Haller Lake,167,127
10.1,North Beach/Blue Ridge,101,81
10.2,Whittier Heights,26,15
10.3,Sunset Hill/Loyal Heights,72,40
10.4,Ballard,106,74
11.1,Fremont,144,81
11.2,Wallingford,294,131
11.3,Cascade/Eastlake,456,103
12.1,Magnolia,27,16
12.2,Interbay,292,51
12.3,Queen Anne,2303,391
13.1,Belltown,282,159
13.2,Downtown Commercial Core,793,310
13.3,Pioneer Square/International District,319,101
