area_id,area_name,b25077001,b25077001_moe
1.1,Arbor Heights,801600,38591
1.2,Fauntleroy/Seaview,927400,33576
1.3,West Seattle Junction/Genesee Hill,1253900,49379
1.4,Alki/Admiral,1181000,60431
2.1,North Delridge,383900,47208
2.2,High Point,653900,60688
2.3,Riverview,310700,24075
2.4,Roxhill/Westwood,912600,46377
2.5,Highland Park,639900,72614
3.1,South Park,248100,22644
3.2,Georgetown,282400,26472
3.3,Duwamish/SODO,364100,29214
3.4,South Beacon Hill/NewHolly,952700,37679
3.5,Beacon Hill,728800,43090
3.6,North Beacon Hill/Jefferson Park,1017600,40856
4.1,Rainier Beach,910600,251556
4.2,Columbia City,1090100,46862
4.3,Seward Park,875700,54809
4.4,Mt. Baker/North Rainier,540000,56652
5.1,Madrona/Leschi,1275400,132407
5.2,Judkins Park,301700,36349
5.3,Central Area/Squire Park,1666900,74531
6.1,First Hill,1218700,166736
6.2,Capitol Hill,1298900,90761
6.3,North Capitol Hill,684800,152557
6.4,Miller Park,1276200,83321
6.5,Madison Park,973100,63103
7.1,Montlake/Portage Bay,1410600,109075
7.2,University District,873700,73113
7.3,Ravenna/Bryant,3033100,230151
7.4,Wedgwood/View Ridge,2022200,66872
7.5,Laurelhurst/Sand Point,1430100,124863
8.1,Northgate/Maple Leaf,1054000,51277
8.2,Olympic Hills/Victory Heights,1114000,43657
8.3,Cedar Park/Meadowbrook,1811000,70811
9.1,Broadview/Bitter Lake,1260100,59438
9.2,Licton Springs,668500,31895
9.3,Greenwood/Phinney Ridge,2705700,78090
9.4,Green Lake,1591300,80124
9.5,Haller Lake,679300,20506
10.1,North Beach/Blue Ridge,1545100,66279
10.2,Whittier Heights,879600,29734
10.3,Sunset Hill/Loyal Heights,1043500,52879
10.4,Ballard,396700,36126
11.1,Fremont,1433400,75141
11.2,Wallingford,2070000,118312
11.3,Cascade/Eastlake,1261800,153742
12.1,Magnolia,1329300,66791
12.2,Interbay,956800,111447
12.3,Queen Anne,3822700,135418
13.1,Belltown,946600,128800
13.2,Downtown Commercial Core,539300,168597
13.3,Pioneer Square/International District,677500,107846
