area_id,area_name,b25105001,b25105001_moe
1.1,Arbor Heights,3581,400
1.2,Fauntleroy/Seaview,3257,279
1.3,West Seattle Junction/Genesee Hill,4524,272
1.4,Alki/Admiral,2746,234
2.1,North Delridge,1400,134
2.2,High Point,2149,260
2.3,Riverview,1614,103
2.4,Roxhill/Westwood,3698,243
2.5,Highland Park,3422,1279
3.1,South Park,1149,296
3.2,Georgetown,843,55
3.3,Duwamish/SODO,1221,150
3.4,South Beacon Hill/NewHolly,3871,399
3.5,Beacon Hill,2777,341
3.6,North Beacon Hill/Jefferson Park,2907,284
4.1,Rainier Beach,3832,1460
4.2,Columbia City,3916,533
4.3,Seward Park,3125,394
4.4,Mt. Baker/North Rainier,1519,212
5.1,Madrona/Leschi,4051,396
5.2,Judkins Park,929,91
5.3,Central Area/Squire Park,5067,273
6.1,First Hill,4230,185
6.2,Capitol Hill,4259,121
6.3,North Capitol Hill,1373,165
6.4,Miller Park,3113,651
6.5,Madison Park,1863,235
7.1,Montlake/Portage Bay,3853,347
7.2,University District,2888,145
7.3,Ravenna/Bryant,9379,526
7.4,Wedgwood/View Ridge,5899,502
7.5,Laurelhurst/Sand Point,3295,374
8.1,Northgate/Maple Leaf,3791,200
8.2,Olympic Hills/Victory Heights,3511,300
8.3,Cedar Park/Meadowbrook,5170,414
9.1,Broadview/Bitter Lake,4029,183
9.2,Licton Springs,2521,199
9.3,Greenwood/Phinney Ridge,8795,572
9.4,Green Lake,4877,439
9.5,Haller Lake,2788,201
10.1,North Beach/Blue Ridge,4952,300
10.2,Whittier Heights,2998,250
10.3,Sunset Hill/Loyal Heights,3088,192
10.4,Ballard,1206,64
11.1,Fremont,4086,210
11.2,Wallingford,5986,320
11.3,Cascade/Eastlake,3480,207
12.1,Magnolia,4451,417
12.2,Interbay,2521,120
12.3,Queen Anne,10435,395
13.1,Belltown,2288,174
13.2,Downtown Commercial Core,1346,102
13.3,Pioneer Square/International District,1171,189
