area_id,area_name,b25062001,b25062001_moe
1.2,Fauntleroy/Seaview,152500,130825
1.3,West Seattle Junction/Genesee Hill,184500,128782
2.2,High Point,102400,109676
2.3,Riverview,79800,72586
2.4,Roxhill/Westwood,141700,119615
2.5,Highland Park,307500,181770
3.1,South Park,46400,42815
3.2,Georgetown,16800,17007
3.4,South Beacon Hill/NewHolly,23100,23619
4.1,Rainier Beach,108300,111813
4.2,Columbia City,277200,149592
5.2,Judkins Park,84100,97862
5.3,Central Area/Squire Park,58800,59301
6.1,First Hill,653800,325250
6.2,Capitol Hill,147000,125126
7.2,University District,63500,58473
7.3,Ravenna/Bryant,197200,180037
8.1,Northgate/Maple Leaf,105400,110494
8.3,Cedar Park/Meadowbrook,244400,207658
9.1,Broadview/Bitter Lake,240200,156509
10.4,Ballard,218300,196245
11.3,Cascade/Eastlake,1380800,723008
12.3,Queen Anne,1127500,392245
13.1,Belltown,202000,136887
13.3,Pioneer Square/International District,62500,55585
