area_id,area_name,b25065001,b25065001_moe
1.1,Arbor Heights,635700,167611
1.2,Fauntleroy/Seaview,2078600,315208
1.3,West Seattle Junction/Genesee Hill,3940800,478380
1.4,Alki/Admiral,3388800,370399
2.1,North Delridge,1202500,225020
2.2,High Point,1275500,217944
2.3,Riverview,725800,193995
2.4,Roxhill/Westwood,2591700,300563
2.5,Highland Park,1289800,233192
3.1,South Park,711900,142142
3.2,Georgetown,352500,82240
3.3,Duwamish/SODO,427400,132009
3.4,South Beacon Hill/NewHolly,1994500,297992
3.5,Beacon Hill,1014600,256980
3.6,North Beacon Hill/Jefferson Park,2829300,340006
4.1,Rainier Beach,2281700,412922
4.2,Columbia City,3079000,361573
4.3,Seward Park,723800,145107
4.4,Mt. Baker/North Rainier,592900,162739
5.1,Madrona/Leschi,1555500,309129
5.2,Judkins Park,887700,139570
5.3,Central Area/Squire Park,5087400,434089
6.1,First Hill,6750300,430688
6.2,Capitol Hill,11672400,575399
6.3,North Capitol Hill,1373900,262907
6.4,Miller Park,2084400,229829
6.5,Madison Park,1832500,299019
7.1,Montlake/Portage Bay,2792400,368461
7.2,University District,4794200,387866
7.3,Ravenna/Bryant,5058100,464002
7.4,Wedgwood/View Ridge,1589900,252295
7.5,Laurelhurst/Sand Point,1963800,336549
8.1,Northgate/Maple Leaf,4691300,431248
8.2,Olympic Hills/Victory Heights,3166600,351537
8.3,Cedar Park/Meadowbrook,2724200,275634
9.1,Broadview/Bitter Lake,3419900,381578
9.2,Licton Springs,2830000,318640
9.3,Greenwood/Phinney Ridge,5225600,446009
9.4,Green Lake,4167700,414235
9.5,Haller Lake,2040400,304884
10.1,North Beach/Blue Ridge,1866200,288175
10.2,Whittier Heights,3297600,409776
10.3,Sunset Hill/Loyal Heights,2803600,339322
10.4,Ballard,3740400,503407
11.1,Fremont,6158900,408071
11.2,Wallingford,5664800,429292
11.3,Cascade/Eastlake,9435800,728812
12.1,Magnolia,1940500,405871
12.2,Interbay,3430100,340478
12.3,Queen Anne,14509900,801622
13.1,Belltown,4769200,549712
13.2,Downtown Commercial Core,2251800,322634
13.3,Pioneer Square/International District,1980800,223999
