area_id,area_name,b15002001,b15002001_moe,b15002002,b15002002_moe,b15002003,b15002003_moe,b15002004,b15002004_moe,b15002005,b15002005_moe,b15002006,b15002006_moe,b15002007,b15002007_moe,b15002008,b15002008_moe,b15002009,b15002009_moe,b15002010,b15002010_moe,b15002011,b15002011_moe,b15002012,b15002012_moe,b15002013,b15002013_moe,b15002014,b15002014_moe,b15002015,b15002015_moe,b15002016,b15002016_moe,b15002017,b15002017_moe,b15002018,b15002018_moe,b15002019,b15002019_moe,b15002020,b15002020_moe,b15002021,b15002021_moe,b15002022,b15002022_moe,b15002023,b15002023_moe,b15002024,b15002024_moe,b15002025,b15002025_moe,b15002026,b15002026_moe,b15002027,b15002027_moe,b15002028,b15002028_moe,b15002029,b15002029_moe,b15002030,b15002030_moe,b15002031,b15002031_moe,b15002032,b15002032_moe,b15002033,b15002033_moe,b15002034,b15002034_moe,b15002035,b15002035_moe
3.2,Georgetown,957,153,580,91,60,66,0,12,29,41,0,12,0,12,13,19,4,7,4,9,123,77,164,68,94,58,14,20,63,41,0,12,0,12,12,20,377,93,0,12,0,12,13,9,0,12,17,13,0,12,0,12,30,44,19,24,20,17,125,64,14,23,96,56,43,49,0,12,0,12
3.3,Duwamish/SODO,1998,360,1246,356,19,36,0,12,30,36,63,77,15,23,8,13,41,39,17,31,264,138,105,65,129,86,93,55,326,137,112,95,11,16,13,30,752,147,7,11,9,19,8,12,34,50,25,34,14,22,0,12,0,12,120,74,17,21,98,50,61,55,184,74,132,78,43,66,0,12
3.4,South Beacon Hill/NewHolly,9267,527,4265,361,281,122,85,75,125,89,260,109,40,36,144,85,60,42,328,157,1062,241,165,93,463,164,189,86,684,170,227,94,81,62,71,48,5002,381,410,117,74,72,305,119,169,80,107,81,97,58,75,72,138,73,1245,246,192,97,470,126,406,147,991,233,223,92,75,83,25,32
3.5,Beacon Hill,7079,588,3503,425,224,90,17,30,98,78,37,46,75,115,38,37,29,68,224,124,556,180,264,107,472,197,247,107,976,272,148,75,76,57,22,37,3576,289,195,83,0,17,292,158,164,94,0,17,126,106,76,76,257,201,714,176,181,83,348,122,218,102,807,199,118,70,0,17,80,85
3.6,North Beacon Hill/Jefferson Park,10287,521,5280,483,216,118,42,61,251,120,107,91,124,104,67,80,72,55,121,102,1146,272,212,116,800,227,335,129,1129,236,397,134,164,90,97,85,5007,306,406,138,199,166,215,107,157,112,123,96,48,49,90,86,61,47,881,206,203,93,573,175,277,121,1208,237,386,138,103,74,77,59
4.1,Rainier Beach,9895,593,4712,422,100,77,2,26,146,107,57,53,98,98,95,98,30,33,146,90,1086,282,274,113,999,258,307,127,988,230,241,116,112,96,31,49,5183,380,290,134,78,70,299,171,197,122,67,69,15,25,154,100,64,55,1072,245,288,119,889,239,370,139,1041,212,268,97,74,76,17,36
4.2,Columbia City,11969,635,5743,484,209,113,50,56,264,164,171,102,88,75,104,78,154,125,260,152,1096,313,311,129,869,212,170,82,1295,215,465,148,164,79,73,53,6226,436,205,90,45,37,245,123,97,66,80,71,90,52,130,62,100,60,946,208,412,147,1015,241,439,156,1378,272,739,181,206,114,99,69
4.3,Seward Park,6525,395,3010,252,97,72,0,17,119,157,44,49,7,18,32,43,31,36,20,29,444,98,205,116,377,124,177,92,666,121,469,123,222,84,100,63,3515,256,72,61,30,37,53,40,47,47,43,52,23,24,57,47,7,18,594,157,72,45,526,144,259,91,886,164,509,136,214,105,123,78
4.4,Mt. Baker/North Rainier,3991,376,1889,216,62,61,17,29,0,17,0,17,8,17,0,17,13,21,11,22,212,80,76,78,253,158,94,62,489,153,301,110,247,78,106,57,2102,233,13,22,13,21,0,17,34,38,14,22,74,58,22,26,28,32,237,122,67,75,125,91,85,72,629,146,501,121,170,78,90,51
5.1,Madrona/Leschi,7436,397,3561,334,0,21,0,21,0,21,20,22,0,21,25,40,0,21,30,36,267,128,140,82,366,148,52,82,1141,235,769,199,503,140,248,103,3875,303,0,21,0,21,0,21,11,21,63,94,11,22,0,21,11,27,331,207,165,89,424,165,203,108,1288,246,861,192,396,124,111,70
5.2,Judkins Park,2243,231,1141,221,11,16,15,24,40,50,23,36,0,12,10,12,0,12,17,27,216,104,66,41,197,95,55,67,330,122,63,43,48,31,50,66,1102,137,68,53,79,58,71,60,18,17,7,11,53,45,22,29,50,42,186,67,26,26,96,66,39,50,231,82,100,57,48,32,8,12
5.3,Central Area/Squire Park,12894,604,6189,491,12,27,46,59,81,68,0,24,10,26,58,49,77,69,69,52,735,213,315,130,807,197,457,154,2049,300,895,182,253,94,325,113,6705,442,89,66,0,24,87,74,27,33,5,23,100,61,71,63,90,59,592,163,273,120,1168,247,360,119,2166,323,1072,180,373,120,232,99
6.1,First Hill,10558,590,5993,485,73,55,39,51,72,71,110,74,63,61,37,37,258,138,84,62,1022,219,313,98,839,210,355,111,1888,315,495,176,154,80,191,89,4565,393,159,89,16,29,32,35,15,30,63,51,23,33,74,73,102,61,631,191,257,95,541,154,348,121,1310,258,740,170,190,103,64,46
6.2,Capitol Hill,16571,707,9020,600,15,36,0,29,60,99,28,42,137,139,12,30,36,45,129,81,740,252,371,156,1664,349,969,473,3300,444,1242,270,216,94,101,67,7551,570,0,29,2,24,0,29,0,29,0,29,31,57,26,40,31,41,515,197,382,159,1022,294,921,288,2958,450,1161,265,323,149,179,122
6.3,North Capitol Hill,3366,205,1899,176,0,12,0,12,0,12,0,12,0,12,0,12,0,12,91,100,100,82,81,64,331,136,17,26,622,173,309,107,259,99,89,52,1467,152,0,12,0,12,0,12,0,12,0,12,0,12,2,5,0,12,88,65,12,20,101,83,67,48,564,155,300,118,186,84,147,92
6.4,Miller Park,5325,298,2845,248,11,22,0,17,0,17,0,17,7,19,5,14,15,34,12,22,223,131,106,68,281,103,161,81,1059,167,530,113,262,86,173,67,2480,220,33,41,0,17,0,17,7,18,0,17,4,16,31,32,34,32,149,84,79,47,204,84,106,59,942,162,468,116,286,85,137,54
6.5,Madison Park,4058,255,1761,260,0,17,0,17,0,17,0,17,0,17,0,17,5,11,0,17,64,48,0,17,224,138,41,37,717,193,304,123,289,107,117,59,2297,207,22,36,0,17,0,17,0,17,0,17,0,17,0,17,0,17,117,67,59,51,361,144,63,46,818,171,545,176,192,113,120,89
7.1,Montlake/Portage Bay,7117,305,3412,254,3,14,0,21,0,21,0,21,0,21,0,21,27,33,13,23,198,116,42,42,230,102,232,112,1382,253,636,136,442,128,207,69,3705,227,0,21,0,21,0,21,0,21,0,21,0,21,2,18,0,21,184,84,23,26,323,125,188,87,1741,221,790,171,251,87,203,75
7.2,University District,4699,558,2626,407,18,48,0,29,0,29,46,74,14,33,40,67,0,29,19,40,201,98,67,75,278,122,252,261,910,265,442,170,206,102,133,62,2073,374,0,29,0,29,0,29,19,49,14,33,0,29,0,29,14,33,160,119,13,31,297,126,153,226,764,192,328,137,166,77,145,81
7.3,Ravenna/Bryant,15722,487,7592,373,26,40,0,32,34,46,0,32,0,32,8,31,0,32,46,46,675,214,191,84,749,182,236,95,2984,326,1502,227,507,127,634,144,8130,392,16,39,20,43,0,32,14,35,7,31,0,32,28,50,42,53,547,132,178,73,720,159,310,104,3204,333,2057,245,498,118,489,122
7.4,Wedgwood/View Ridge,10976,362,5372,240,29,34,24,42,0,27,15,33,0,27,0,27,20,36,26,35,422,143,218,99,570,134,282,107,1889,231,791,136,464,125,622,145,5604,262,8,27,35,55,0,27,12,30,0,27,14,32,14,30,22,29,578,161,207,74,674,141,283,98,1758,208,1375,203,337,99,287,92
7.5,Laurelhurst/Sand Point,7131,323,3297,237,0,21,0,21,2,14,0,21,8,21,5,20,17,42,0,21,136,97,94,67,181,80,146,92,1002,167,566,152,594,147,546,153,3834,223,13,26,1,12,0,21,20,25,12,23,0,21,17,23,15,18,197,82,44,35,314,134,276,138,1541,199,728,149,427,131,229,99
8.1,Northgate/Maple Leaf,9797,435,4876,347,28,35,0,24,11,27,26,34,61,71,40,59,58,61,126,104,620,187,234,98,658,189,382,164,1623,232,600,146,101,56,308,124,4921,308,77,50,27,35,0,24,16,30,0,24,9,26,84,96,93,56,728,197,219,88,587,173,519,113,1597,236,661,126,97,66,207,101
8.2,Olympic Hills/Victory Heights,11016,469,5489,402,48,40,0,24,2,22,0,24,56,51,95,87,105,95,132,65,687,192,355,141,650,185,419,186,1887,282,739,181,134,92,180,81,5527,319,75,48,12,26,50,77,25,35,23,41,49,74,167,135,164,90,875,242,257,120,581,125,430,144,1786,278,638,147,251,106,144,72
8.3,Cedar Park/Meadowbrook,9295,433,4591,347,62,42,0,27,0,27,20,29,21,39,76,72,21,33,121,82,863,310,324,120,721,178,212,107,1104,178,574,131,240,85,232,78,4704,260,60,43,11,27,46,77,72,79,16,25,18,24,62,70,76,49,618,190,278,134,452,130,450,126,1413,200,871,162,105,51,156,78
9.1,Broadview/Bitter Lake,10661,621,4493,391,50,53,0,27,21,36,47,66,59,55,79,65,46,43,95,74,543,197,181,107,716,185,416,141,1515,220,458,142,158,64,109,65,6168,397,53,58,0,27,13,31,81,60,36,41,62,50,177,131,14,27,1150,250,437,135,966,239,667,211,1736,280,575,140,106,56,95,63
9.2,Licton Springs,6724,490,3168,299,81,108,111,125,8,22,17,25,11,21,31,51,0,17,0,17,390,149,140,77,569,160,192,81,1058,224,466,145,67,57,27,31,3556,338,47,48,0,17,65,56,34,54,3,13,31,53,11,21,7,18,402,166,241,145,440,148,251,108,1233,254,482,175,146,84,163,129
9.3,Greenwood/Phinney Ridge,18221,547,8634,401,1,27,15,38,68,64,63,61,0,29,53,41,28,36,201,111,981,178,368,119,1282,244,601,174,3051,324,1337,210,335,101,250,91,9587,363,29,54,0,29,28,42,48,44,4,28,21,35,34,36,93,76,965,194,495,135,1080,200,784,181,3645,325,1913,255,312,105,136,66
9.4,Green Lake,10868,560,5728,441,14,30,0,24,0,24,0,24,0,24,0,24,25,32,28,33,381,144,200,103,416,150,251,120,2548,362,1234,271,344,102,287,120,5140,363,16,30,18,34,0,24,10,27,21,39,11,27,13,30,16,30,334,145,172,82,569,173,269,108,2138,264,994,201,332,115,227,87
9.5,Haller Lake,7437,328,3661,263,20,46,39,61,13,23,21,28,9,22,10,18,16,26,98,68,584,159,190,93,820,188,434,153,946,217,269,112,112,58,80,55,3776,282,16,28,16,24,31,51,18,23,7,20,23,42,76,87,86,73,842,182,264,122,677,189,226,101,996,212,330,130,83,55,85,57
10.1,North Beach/Blue Ridge,8738,285,4272,236,29,48,0,21,0,21,11,24,8,22,53,43,90,80,54,56,571,160,174,69,549,130,310,100,1516,208,540,132,158,62,209,92,4466,212,20,36,8,21,39,43,11,24,13,26,53,71,44,37,56,57,504,122,214,88,686,162,489,127,1480,197,518,123,244,85,87,44
10.2,Whittier Heights,9097,374,4450,276,0,24,0,24,0,24,0,24,0,24,39,47,29,46,33,37,449,150,358,157,456,128,360,146,1709,262,655,184,207,81,155,75,4647,272,6,22,0,24,31,51,33,55,24,33,16,29,0,24,68,58,542,159,194,103,461,171,327,117,1913,252,735,177,169,74,128,68
10.3,Sunset Hill/Loyal Heights,10709,375,5001,262,1,17,14,28,0,24,43,41,0,24,0,24,14,29,46,42,362,133,59,61,615,185,455,154,2052,261,913,174,281,101,146,71,5708,292,0,24,0,24,0,24,27,29,28,34,28,37,41,64,0,24,647,193,187,89,849,211,451,132,2140,305,925,169,184,86,201,92
10.4,Ballard,6003,452,3165,363,0,17,38,45,22,36,9,18,19,32,32,37,53,59,0,17,367,291,135,92,431,175,314,168,1176,292,372,191,103,86,94,56,2838,319,0,17,19,31,15,25,33,53,0,17,15,23,19,30,0,17,407,233,98,77,241,121,208,144,1049,266,442,182,161,101,131,128
11.1,Fremont,12664,455,6614,400,9,30,0,24,0,24,17,34,22,41,0,24,0,24,18,33,394,122,216,110,941,280,421,174,3175,314,857,200,242,93,302,109,6050,350,38,40,4,19,14,29,0,24,2,18,0,24,12,28,37,44,181,87,128,74,385,129,514,141,2820,326,1253,244,304,108,358,142
11.2,Wallingford,10442,496,5359,370,32,39,0,27,12,29,0,27,18,34,46,50,2,21,69,50,301,103,114,56,526,142,288,128,2049,233,1070,230,418,123,414,115,5083,329,0,27,8,27,0,27,8,27,11,29,41,44,0,27,15,31,388,117,157,102,456,115,229,96,2019,270,1137,187,342,112,272,104
11.3,Cascade/Eastlake,10448,711,5800,504,52,52,0,21,0,21,23,28,10,24,0,21,107,55,68,85,535,193,355,164,1109,255,273,121,2311,410,652,178,219,104,86,57,4648,501,55,64,0,21,0,21,32,40,0,21,48,81,65,43,10,23,399,162,177,112,574,191,415,200,1650,304,814,216,320,151,89,60
12.1,Magnolia,9283,318,4468,215,2,17,0,24,0,24,0,24,30,36,8,23,35,40,49,46,239,115,96,65,385,129,147,90,1924,246,836,183,479,142,238,108,4815,233,0,24,0,24,0,24,0,24,0,24,0,24,14,27,55,42,217,93,102,64,670,180,379,144,2021,256,936,178,226,91,195,106
12.2,Interbay,7853,406,3686,301,4,18,0,21,0,21,17,31,0,21,0,21,49,40,43,61,422,161,273,130,379,146,228,121,1478,261,556,171,169,94,68,46,4167,316,0,21,0,21,0,21,0,21,24,33,0,21,15,28,10,29,355,163,282,117,511,154,410,115,1740,258,508,134,162,92,150,83
12.3,Queen Anne,27447,787,13497,604,70,97,0,40,0,40,26,39,0,40,22,43,105,125,55,57,957,248,281,114,1805,313,939,269,5280,470,2484,348,1050,210,423,153,13950,563,38,48,2,36,15,39,14,43,4,37,11,43,0,40,29,47,912,227,543,156,1647,287,887,230,5677,486,2919,338,918,210,334,120
13.1,Belltown,7079,496,4193,410,19,34,13,25,18,34,37,42,46,73,38,66,0,21,59,57,392,178,347,146,470,184,197,127,1521,301,642,212,222,121,172,111,2886,323,15,28,0,21,0,21,15,28,0,21,0,21,5,20,0,21,136,106,215,135,336,138,178,109,1083,206,612,148,128,78,163,119
13.2,Downtown Commercial Core,3576,395,2193,322,0,12,0,12,0,12,53,60,81,67,72,76,76,64,10,24,378,140,85,74,330,128,70,52,641,174,219,90,132,80,46,40,1383,220,0,12,0,12,19,30,25,59,11,17,0,12,14,23,26,30,195,112,65,51,135,74,71,52,351,120,270,104,88,46,113,93
13.3,Pioneer Square/International District,4099,297,2438,241,82,68,114,74,55,52,110,86,82,55,141,88,8,18,89,60,409,166,154,63,335,116,220,86,419,133,165,87,39,38,16,28,1661,191,197,86,101,72,82,43,95,71,51,36,30,28,5,16,78,57,224,85,29,27,152,60,58,38,451,114,90,45,1,15,17,29
