area_id,area_name,b00002001,b00002001_moe
1.1,Arbor Heights,242,-1
1.2,Fauntleroy/Seaview,400,-1
1.3,West Seattle Junction/Genesee Hill,519,-1
1.4,Alki/Admiral,345,-1
2.1,North Delridge,131,-1
2.2,High Point,168,-1
2.3,Riverview,148,-1
2.4,Roxhill/Westwood,410,-1
2.5,Highland Park,153,-1
3.1,South Park,113,-1
3.2,Georgetown,58,-1
3.3,Duwamish/SODO,88,-1
3.4,South Beacon Hill/NewHolly,310,-1
3.5,Beacon Hill,188,-1
3.6,North Beacon Hill/Jefferson Park,327,-1
4.1,Rainier Beach,280,-1
4.2,Columbia City,402,-1
4.3,Seward Park,285,-1
4.4,Mt. Baker/North Rainier,154,-1
5.1,Madrona/Leschi,248,-1
5.2,Judkins Park,135,-1
5.3,Central Area/Squire Park,551,-1
6.1,First Hill,549,-1
6.2,Capitol Hill,693,-1
6.3,North Capitol Hill,134,-1
6.4,Miller Park,288,-1
6.5,Madison Park,169,-1
7.1,Montlake/Portage Bay,321,-1
7.2,University District,300,-1
7.3,Ravenna/Bryant,810,-1
7.4,Wedgwood/View Ridge,534,-1
7.5,Laurelhurst/Sand Point,323,-1
8.1,Northgate/Maple Leaf,483,-1
8.2,Olympic Hills/Victory Heights,428,-1
8.3,Cedar Park/Meadowbrook,487,-1
9.1,Broadview/Bitter Lake,431,-1
9.2,Licton Springs,248,-1
9.3,Greenwood/Phinney Ridge,861,-1
9.4,Green Lake,448,-1
9.5,Haller Lake,293,-1
10.1,North Beach/Blue Ridge,416,-1
10.2,Whittier Heights,342,-1
10.3,Sunset Hill/Loyal Heights,412,-1
10.4,Ballard,198,-1
11.1,Fremont,502,-1
11.2,Wallingford,603,-1
11.3,Cascade/Eastlake,473,-1
12.1,Magnolia,352,-1
12.2,Interbay,314,-1
12.3,Queen Anne,1220,-1
13.1,Belltown,301,-1
13.2,Downtown Commercial Core,156,-1
13.3,Pioneer Square/International District,252,-1
