area_id,area_name,b17004001,b17004001_moe,b17004002,b17004002_moe,b17004003,b17004003_moe,b17004004,b17004004_moe,b17004005,b17004005_moe,b17004006,b17004006_moe,b17004007,b17004007_moe,b17004008,b17004008_moe,b17004009,b17004009_moe,b17004010,b17004010_moe,b17004011,b17004011_moe,b17004012,b17004012_moe,b17004013,b17004013_moe,b17004014,b17004014_moe,b17004015,b17004015_moe,b17004016,b17004016_moe,b17004017,b17004017_moe,b17004018,b17004018_moe,b17004019,b17004019_moe
1.1,Arbor Heights,5029,213,161,72,79,53,0,17,79,53,0,17,82,54,0,17,65,51,17,19,4868,209,2389,131,1496,156,430,102,463,108,2479,166,1108,132,761,143,610,114
1.2,Fauntleroy/Seaview,11302,475,680,227,379,173,40,44,75,55,264,155,301,128,31,35,75,57,195,102,10622,483,4824,323,3196,334,855,209,773,171,5798,307,2617,251,1904,279,1277,196
1.3,West Seattle Junction/Genesee Hill,14518,512,1103,281,558,204,133,107,157,107,268,131,545,185,36,38,150,79,359,165,13415,557,6275,391,3514,309,1519,270,1242,230,7140,406,3611,365,2032,249,1497,239
1.4,Alki/Admiral,9614,429,747,228,223,93,0,24,105,57,118,71,524,181,82,61,207,122,235,122,8867,410,4200,298,2447,245,930,220,823,173,4667,315,1978,248,1202,223,1487,220
2.1,North Delridge,4138,261,396,172,162,90,0,12,89,77,73,59,234,125,66,97,74,49,94,56,3742,266,1853,173,1224,190,465,176,164,88,1889,205,886,195,702,172,301,124
2.2,High Point,4930,385,1458,336,450,189,27,32,186,130,237,137,1008,257,113,88,253,151,642,217,3472,368,1720,224,985,191,384,120,351,128,1752,245,769,168,575,179,408,125
2.3,Riverview,3815,232,322,147,184,84,0,12,91,59,93,60,138,78,12,17,91,65,35,34,3493,238,1862,210,945,155,575,156,342,98,1631,130,932,132,410,88,289,82
2.4,Roxhill/Westwood,10351,578,1250,343,513,174,161,102,107,76,245,106,737,227,64,61,262,105,411,153,9101,585,4460,372,2729,277,995,233,736,165,4641,409,2129,270,1268,225,1244,333
2.5,Highland Park,4974,364,594,190,402,182,41,48,136,92,225,143,192,100,0,21,44,62,148,77,4380,392,2249,280,1122,188,625,142,502,169,2131,197,822,143,836,222,473,117
3.1,South Park,3077,431,581,215,326,180,0,17,168,155,158,83,255,111,7,18,92,67,156,76,2496,438,1348,311,682,199,441,166,225,102,1148,219,493,122,362,137,293,97
3.2,Georgetown,1066,135,144,93,82,57,0,12,36,25,46,52,62,47,9,16,0,12,53,44,922,113,519,89,315,68,183,68,21,18,403,74,197,49,98,49,108,63
3.3,Duwamish/SODO,2177,371,591,222,401,197,0,12,133,93,268,178,190,131,0,12,124,79,66,73,1586,220,910,205,604,152,132,82,174,68,676,114,370,111,191,107,115,49
3.4,South Beacon Hill/NewHolly,11230,750,1998,485,894,246,175,105,134,75,585,234,1104,300,37,62,414,172,653,208,9232,729,4517,453,2234,317,1173,242,1110,237,4715,447,1893,294,1528,272,1294,236
3.5,Beacon Hill,7910,608,676,237,297,140,1,18,174,110,122,103,379,152,25,37,37,44,317,132,7234,618,3662,402,2254,358,667,170,741,145,3572,341,1552,274,724,198,1296,209
