area_id,area_name,b13015001,b13015001_moe,b13015002,b13015002_moe,b13015003,b13015003_moe,b13015004,b13015004_moe,b13015005,b13015005_moe,b13015006,b13015006_moe,b13015007,b13015007_moe,b13015008,b13015008_moe,b13015009,b13015009_moe,b13015010,b13015010_moe,b13015011,b13015011_moe,b13015012,b13015012_moe,b13015013,b13015013_moe,b13015014,b13015014_moe,b13015015,b13015015_moe
1.1,Arbor Heights,1486,183,53,41,42,36,0,17,42,36,11,22,0,17,11,22,1433,182,712,118,1,12,711,118,721,173,1,12,720,173
1.2,Fauntleroy/Seaview,3487,255,96,59,66,48,0,24,66,48,30,35,0,24,30,35,3391,265,1841,236,0,24,1841,236,1550,280,14,28,1536,280
1.3,West Seattle Junction/Genesee Hill,4724,363,307,111,292,108,0,29,292,108,15,34,0,29,15,34,4417,369,1824,224,1,25,1823,224,2593,365,28,36,2565,363
1.4,Alki/Admiral,2893,330,203,114,180,107,0,24,180,107,23,41,0,24,23,41,2690,312,1042,146,0,24,1042,146,1648,294,37,41,1611,288
2.1,North Delridge,1594,179,200,128,167,115,0,12,167,115,33,36,0,12,33,36,1394,216,437,128,0,12,437,128,957,204,0,12,957,204
2.2,High Point,2079,307,118,80,110,81,7,18,103,81,8,19,0,17,8,19,1961,330,603,164,10,21,593,165,1358,313,126,107,1232,298
2.3,Riverview,1174,141,36,35,5,10,0,12,5,10,31,34,22,31,9,14,1138,135,540,117,35,35,505,113,598,133,11,17,587,130
2.4,Roxhill/Westwood,3619,420,174,72,98,54,0,21,98,54,76,56,20,37,56,47,3445,416,1408,214,21,29,1387,212,2037,337,234,204,1803,281
2.5,Highland Park,1289,192,179,104,112,77,0,21,112,77,67,76,0,21,67,76,1110,186,581,146,19,30,562,145,529,149,0,21,529,149
3.1,South Park,1122,204,72,73,72,73,0,17,72,73,0,17,0,17,0,17,1050,196,432,108,64,50,368,104,618,155,70,56,548,160
3.2,Georgetown,359,82,18,23,18,23,0,12,18,23,0,12,0,12,0,12,341,86,142,69,11,17,131,64,199,68,4,6,195,69
3.3,Duwamish/SODO,586,130,26,40,6,11,0,12,6,11,20,38,0,12,20,38,560,114,132,78,16,27,116,73,428,116,75,56,353,119
3.4,South Beacon Hill/NewHolly,3728,471,148,94,117,88,0,24,117,88,31,38,0,24,31,38,3580,484,1644,219,98,85,1546,209,1936,451,42,43,1894,449
3.5,Beacon Hill,2356,288,149,95,134,96,14,25,120,94,15,29,0,17,15,29,2207,289,1116,221,0,17,1116,221,1091,256,18,33,1073,256
3.6,North Beacon Hill/Jefferson Park,3349,336,390,154,295,126,36,61,259,121,95,84,6,21,89,83,2959,352,1414,221,11,28,1403,219,1545,330,15,29,1530,330
4.1,Rainier Beach,3753,383,204,124,159,117,0,27,159,117,45,49,0,27,45,49,3549,420,1415,262,23,44,1392,257,2134,358,98,86,2036,345
4.2,Columbia City,4366,378,275,121,275,121,0,27,275,121,0,27,0,27,0,27,4091,388,1662,288,23,33,1639,287,2429,384,151,114,2278,374
4.3,Seward Park,2001,212,126,61,126,61,28,46,98,53,0,17,0,17,0,17,1875,213,881,144,0,17,881,144,994,181,5,16,989,181
4.4,Mt. Baker/North Rainier,1342,260,69,51,69,51,0,17,69,51,0,17,0,17,0,17,1273,263,410,119,0,17,410,119,863,253,18,27,845,245
5.1,Madrona/Leschi,2679,305,149,107,149,107,0,21,149,107,0,21,0,21,0,21,2530,316,952,161,0,21,952,161,1578,330,19,25,1559,331
5.2,Judkins Park,655,113,36,42,36,42,9,15,27,39,0,12,0,12,0,12,619,125,250,77,0,12,250,77,369,110,0,12,369,110
5.3,Central Area/Squire Park,5350,420,309,124,266,111,19,30,247,108,43,56,1,21,42,57,5041,436,1424,214,60,64,1364,209,3617,413,158,134,3459,370
