area_id,area_name,c27005001,c27005001_moe,c27005002,c27005002_moe,c27005003,c27005003_moe,c27005004,c27005004_moe,c27005005,c27005005_moe,c27005006,c27005006_moe,c27005007,c27005007_moe,c27005008,c27005008_moe,c27005009,c27005009_moe,c27005010,c27005010_moe,c27005011,c27005011_moe,c27005012,c27005012_moe,c27005013,c27005013_moe,c27005014,c27005014_moe,c27005015,c27005015_moe,c27005016,c27005016_moe,c27005017,c27005017_moe,c27005018,c27005018_moe,c27005019,c27005019_moe,c27005020,c27005020_moe,c27005021,c27005021_moe
1.1,Arbor Heights,6251,299,3071,189,645,129,41,34,604,126,2060,132,228,80,1832,159,366,67,92,41,274,64,3180,221,669,128,89,63,580,135,2052,150,254,88,1798,136,459,77,217,79,242,61
1.2,Fauntleroy/Seaview,13653,592,6300,420,1193,192,116,74,1077,192,4471,358,544,155,3927,339,636,125,195,83,441,108,7353,381,1322,211,141,84,1181,207,4975,258,552,173,4423,258,1056,113,481,124,575,121
1.3,West Seattle Junction/Genesee Hill,17521,592,8151,473,1563,256,183,106,1380,244,5685,375,899,233,4786,391,903,157,290,92,613,157,9370,472,1905,265,256,109,1649,255,6312,355,765,184,5547,371,1153,176,491,159,662,139
1.4,Alki/Admiral,11124,577,5012,353,772,164,114,70,658,166,3496,270,495,149,3001,262,744,168,243,120,501,137,6112,494,979,268,121,69,858,285,4032,339,645,162,3387,328,1101,161,551,143,550,145
2.1,North Delridge,4749,359,2318,254,367,136,68,87,299,138,1822,188,298,141,1524,199,129,61,53,38,76,62,2431,230,308,132,34,41,274,131,1913,194,277,123,1636,220,210,70,30,33,180,79
2.2,High Point,6452,416,3118,309,987,230,40,42,947,229,2002,254,212,96,1790,240,129,70,0,17,129,70,3334,340,687,173,19,35,668,173,2314,286,164,74,2150,290,333,126,13,17,320,128
2.3,Riverview,4685,295,2538,223,617,145,18,26,599,152,1755,219,137,110,1618,212,166,47,44,27,122,47,2147,191,423,119,0,12,423,119,1538,133,100,50,1438,144,186,47,58,35,128,52
2.4,Roxhill/Westwood,12524,701,6020,495,1218,295,75,55,1143,292,4278,383,261,98,4017,378,524,118,169,68,355,114,6504,510,1305,296,109,81,1196,292,4541,401,483,120,4058,410,658,114,296,85,362,100
2.5,Highland Park,5814,462,3105,315,633,171,133,122,500,183,2105,236,219,95,1886,220,367,107,106,74,261,97,2709,283,440,170,119,104,321,165,1818,198,149,81,1669,195,451,126,163,81,288,107
3.1,South Park,4310,608,2208,488,574,182,52,34,522,187,1495,379,116,57,1379,384,139,72,0,17,139,72,2102,348,747,260,16,22,731,262,1268,197,91,61,1177,210,87,37,8,17,79,36
3.2,Georgetown,1184,151,631,98,30,21,12,9,18,21,569,99,40,30,529,91,32,20,10,7,22,19,553,106,103,38,0,12,103,38,396,88,65,39,331,93,54,44,19,14,35,41
3.3,Duwamish/SODO,2332,380,1347,352,68,48,30,44,38,29,1105,282,40,32,1065,288,174,108,49,38,125,106,985,163,119,61,0,12,119,61,734,147,31,28,703,149,132,47,52,31,80,48
3.4,South Beacon Hill/NewHolly,15604,1277,7367,703,2147,447,71,65,2076,450,4533,435,489,186,4044,454,687,123,171,83,516,123,8237,824,2566,624,256,185,2310,615,4712,421,470,153,4242,413,959,158,238,89,721,143
3.5,Beacon Hill,9332,700,4656,499,821,224,95,78,726,204,3328,422,346,121,2982,417,507,123,116,67,391,125,4676,426,813,204,25,25,788,200,2979,292,212,97,2767,306,884,155,224,88,660,161
3.6,North Beacon Hill/Jefferson Park,14180,731,7455,613,1477,294,99,76,1378,286,5261,493,605,225,4656,489,717,154,146,79,571,145,6725,418,1313,228,68,56,1245,231,4298,328,554,196,3744,349,1114,177,324,125,790,181
4.1,Rainier Beach,15144,983,7512,721,2159,457,80,86,2079,468,4616,473,502,191,4114,477,737,154,250,104,487,145,7632,559,1655,334,73,64,1582,338,4966,383,309,127,4657,391,1011,161,313,114,698,146
4.2,Columbia City,16249,808,7708,597,1687,315,139,85,1548,313,5281,458,539,179,4742,472,740,162,168,75,572,142,8541,537,1623,309,109,82,1514,308,5880,437,575,174,5305,451,1038,156,313,108,725,146
4.3,Seward Park,8589,543,4168,468,871,226,175,90,696,230,2772,328,376,121,2396,334,525,84,214,73,311,78,4421,284,887,161,111,66,776,149,2873,197,399,108,2474,207,661,169,190,75,471,148
4.4,Mt. Baker/North Rainier,5483,466,2653,251,666,155,38,40,628,159,1689,231,267,118,1422,241,298,112,70,50,228,105,2830,319,526,132,59,66,467,127,2005,230,221,102,1784,242,299,102,76,51,223,88
5.1,Madrona/Leschi,9977,562,4775,398,898,205,115,74,783,192,3265,324,345,133,2920,346,612,114,308,88,304,106,5202,444,1002,220,148,80,854,224,3595,365,511,123,3084,383,605,129,252,108,353,98
5.2,Judkins Park,2735,272,1394,249,121,72,0,12,121,72,1017,220,104,66,913,230,256,90,38,20,218,87,1341,179,169,101,0,12,169,101,805,121,64,37,741,117,367,82,54,31,313,84
5.3,Central Area/Squire Park,16546,780,7799,568,1048,258,65,59,983,255,6253,507,707,209,5546,464,498,149,186,97,312,112,8747,572,1269,209,27,28,1242,208,6507,447,865,185,5642,453,971,180,465,166,506,150
6.1,First Hill,12940,727,6449,530,239,114,0,24,239,114,5535,496,865,213,4670,481,675,129,173,53,502,124,6491,492,249,87,0,24,249,87,5102,458,978,258,4124,397,1140,163,528,115,612,156
6.2,Capitol Hill,20179,773,10563,642,452,163,0,29,452,163,9615,610,1033,234,8582,632,496,147,116,64,380,129,9616,623,359,201,0,29,359,201,8502,577,776,208,7726,582,755,198,336,159,419,139
6.3,North Capitol Hill,3918,239,2169,187,171,58,0,12,171,58,1716,193,349,151,1367,217,282,94,41,39,241,94,1749,190,165,78,26,40,139,72,1415,150,225,107,1190,145,169,56,59,42,110,57
6.4,Miller Park,7268,370,3877,315,742,119,119,72,623,117,2845,265,421,123,2424,249,290,97,44,30,246,97,3391,271,625,144,72,49,553,142,2473,242,396,126,2077,213,293,60,95,46,198,59
6.5,Madison Park,5099,381,2156,284,387,122,88,71,299,95,1336,256,281,89,1055,277,433,100,197,79,236,77,2943,293,505,135,122,84,383,115,1781,204,444,136,1337,215,657,131,398,116,259,89
