area_id,area_name,b25115001,b25115001_moe,b25115002,b25115002_moe,b25115003,b25115003_moe,b25115004,b25115004_moe,b25115005,b25115005_moe,b25115006,b25115006_moe,b25115007,b25115007_moe,b25115008,b25115008_moe,b25115009,b25115009_moe,b25115010,b25115010_moe,b25115011,b25115011_moe,b25115012,b25115012_moe,b25115013,b25115013_moe,b25115014,b25115014_moe,b25115015,b25115015_moe,b25115016,b25115016_moe,b25115017,b25115017_moe,b25115018,b25115018_moe,b25115019,b25115019_moe,b25115020,b25115020_moe,b25115021,b25115021_moe,b25115022,b25115022_moe,b25115023,b25115023_moe,b25115024,b25115024_moe,b25115025,b25115025_moe,b25115026,b25115026_moe,b25115027,b25115027_moe
6.2,Capitol Hill,13942,322,2655,326,457,154,451,154,111,88,340,122,6,26,0,29,0,29,0,29,6,26,0,29,6,26,2198,311,11287,402,1731,343,1310,324,259,171,1051,283,421,168,89,83,30,42,59,78,332,148,233,120,99,93,9556,493
6.3,North Capitol Hill,2363,123,1181,173,607,132,562,122,141,51,421,110,45,43,0,12,0,12,0,12,45,43,0,12,45,43,574,147,1182,192,120,80,120,80,18,34,102,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1062,170
6.4,Miller Park,3180,100,1539,129,976,116,918,116,461,80,457,104,58,30,17,21,12,22,5,14,41,28,14,20,27,24,563,110,1641,131,389,113,283,89,114,57,169,72,106,67,38,45,10,19,28,42,68,57,51,51,17,22,1252,145
6.5,Madison Park,2679,129,1515,141,931,143,846,134,329,88,517,105,85,55,37,36,9,15,28,34,48,44,48,44,0,17,584,150,1164,153,286,113,224,113,93,92,131,63,62,52,0,17,0,17,0,17,62,52,31,36,31,36,878,186
7.1,Montlake/Portage Bay,4576,111,2427,160,1588,127,1376,122,522,81,854,110,212,84,92,56,29,33,63,47,120,65,58,49,62,43,839,165,2149,176,519,180,309,128,16,25,293,128,210,118,21,34,21,34,0,21,189,114,48,40,141,108,1630,203
7.2,University District,5280,209,774,113,552,92,502,80,288,55,214,75,50,44,0,29,0,29,0,29,50,44,11,31,39,38,222,89,4506,235,586,164,342,133,15,35,327,133,244,104,163,93,13,32,150,91,81,49,36,35,45,45,3920,266
7.3,Ravenna/Bryant,9895,238,5892,251,3994,236,3603,244,1737,166,1866,192,391,126,27,36,10,33,17,32,364,124,178,87,186,90,1898,237,4003,299,878,152,680,142,335,80,345,122,198,79,64,50,30,36,34,45,134,62,73,46,61,48,3125,290
7.4,Wedgwood/View Ridge,6148,153,4860,199,3412,203,2893,206,1297,154,1596,158,519,136,159,88,89,72,70,53,360,107,177,74,183,76,1448,197,1288,178,515,131,348,99,196,73,152,67,167,87,61,60,7,27,54,59,106,64,36,38,70,54,773,143
7.5,Laurelhurst/Sand Point,4412,158,2853,202,2101,197,1830,192,963,129,867,147,271,95,98,62,51,48,47,37,173,76,90,58,83,46,752,148,1559,212,594,165,428,138,145,68,283,121,166,87,33,32,11,22,22,26,133,81,80,53,53,60,965,179
8.1,Northgate/Maple Leaf,6976,196,2723,187,1533,164,1295,170,638,101,657,144,238,86,62,47,29,33,33,40,176,75,40,37,136,67,1190,188,4253,238,1335,251,831,197,250,118,581,169,504,171,204,105,16,25,188,104,300,134,199,127,101,69,2918,272
8.2,Olympic Hills/Victory Heights,6737,204,3497,241,2251,202,1930,202,747,130,1183,162,321,107,81,54,39,39,42,41,240,93,45,39,195,85,1246,214,3240,292,1381,260,670,179,222,102,448,156,711,196,250,131,43,66,207,123,461,152,269,121,192,99,1859,263
8.3,Cedar Park/Meadowbrook,5748,207,2854,179,1852,172,1669,174,670,127,999,146,183,81,94,60,0,27,94,60,89,52,34,34,55,44,1002,162,2894,245,813,183,413,132,174,84,239,103,400,150,82,66,15,30,67,64,318,142,248,133,70,56,2081,259
9.1,Broadview/Bitter Lake,6683,218,3285,224,2114,188,1851,188,682,115,1169,175,263,105,87,74,71,74,16,35,176,74,61,48,115,58,1171,228,3398,253,879,209,534,174,174,106,360,137,345,142,20,28,10,29,10,26,325,141,227,134,98,64,2519,259
9.2,Licton Springs,4422,146,1802,240,999,197,844,194,268,123,576,154,155,75,38,35,13,23,25,28,117,64,46,41,71,54,803,181,2620,254,745,183,550,174,340,143,210,117,195,87,28,33,28,33,0,17,167,85,95,71,72,52,1875,253
9.3,Greenwood/Phinney Ridge,10923,235,6353,313,4030,279,3526,275,1584,168,1942,241,504,126,55,49,21,36,34,44,449,125,178,78,271,98,2323,252,4570,322,1367,244,986,214,468,144,518,163,381,134,128,80,57,64,71,53,253,110,74,47,179,101,3203,301
9.4,Green Lake,6673,219,3442,241,2241,192,1859,186,827,105,1032,162,382,110,109,54,58,41,51,41,273,97,123,71,150,80,1201,200,3231,254,696,183,592,176,128,86,464,162,104,86,0,24,0,24,0,24,104,86,12,26,92,83,2535,257
9.5,Haller Lake,4467,139,2687,222,1596,205,1387,211,425,117,962,180,209,89,102,64,58,49,44,43,107,62,20,34,87,54,1091,213,1780,238,785,173,561,170,356,138,205,114,224,90,78,52,38,35,40,39,146,81,84,59,62,59,995,216
10.1,North Beach/Blue Ridge,5103,114,3604,180,2343,179,2080,174,583,121,1497,156,263,83,78,47,74,46,4,18,185,72,60,42,125,63,1261,159,1499,180,816,175,603,167,364,155,239,92,213,109,37,53,30,50,7,20,176,96,154,92,22,25,683,142
10.2,Whittier Heights,5610,116,3010,236,1836,183,1603,190,796,132,807,158,233,95,58,51,58,51,0,24,175,84,74,54,101,65,1174,197,2600,254,1042,233,716,201,204,98,512,187,326,151,139,100,122,95,17,32,187,103,112,77,75,74,1558,247
10.3,Sunset Hill/Loyal Heights,6432,193,4062,235,2667,187,2363,187,1013,135,1350,174,304,120,116,82,55,66,61,45,188,91,103,65,85,62,1395,219,2370,246,602,145,388,127,163,84,225,89,214,98,70,76,16,33,54,68,144,70,70,50,74,53,1768,248
10.4,Ballard,4091,212,926,189,367,111,351,107,213,84,138,76,16,24,0,17,0,17,0,17,16,24,16,24,0,17,559,153,3165,293,866,249,579,210,99,81,480,191,287,130,78,71,0,17,78,71,209,103,56,40,153,92,2299,291
11.1,Fremont,8389,231,3272,278,1770,210,1552,206,578,110,974,187,218,83,59,51,34,42,25,33,159,69,42,47,117,61,1502,237,5117,318,1006,190,784,177,181,85,603,161,222,94,89,62,89,62,0,24,133,76,61,55,72,53,4111,340
11.2,Wallingford,7409,188,2998,202,1711,168,1524,160,761,112,763,118,187,76,68,54,14,30,54,51,119,60,64,46,55,42,1287,192,4411,250,764,188,468,126,124,63,344,108,296,138,135,97,50,35,85,90,161,87,122,78,39,42,3647,249
11.3,Cascade/Eastlake,8722,431,914,176,389,129,304,113,113,94,191,72,85,72,31,53,0,21,31,53,54,51,35,47,19,28,525,143,7808,430,1037,272,756,221,79,69,677,208,281,175,175,163,58,97,117,133,106,65,106,65,0,21,6771,464
12.1,Magnolia,5548,152,4234,252,2828,229,2641,221,1169,165,1472,173,187,91,42,43,32,40,10,23,145,85,59,65,86,60,1406,210,1314,210,474,154,406,147,250,131,156,78,68,50,44,42,28,33,16,30,24,31,15,28,9,22,840,190
12.2,Interbay,5251,185,2230,221,1205,159,1043,149,439,117,604,139,162,84,39,59,39,59,0,21,123,66,27,32,96,58,1025,192,3021,259,835,201,670,188,199,107,471,162,165,79,13,30,0,21,13,30,152,75,114,70,38,30,2186,260
12.3,Queen Anne,19175,394,7628,391,4227,306,3987,306,1790,205,2197,260,240,103,77,55,41,48,36,47,163,95,67,64,96,75,3401,357,11547,494,2577,353,2111,329,451,161,1660,291,466,153,107,71,27,48,80,64,359,140,233,120,126,83,8970,514
13.1,Belltown,5934,298,1587,279,527,182,513,182,0,21,513,182,14,25,0,21,0,21,0,21,14,25,0,21,14,25,1060,252,4347,335,584,183,498,155,171,60,327,141,86,72,32,56,0,21,32,56,54,48,54,48,0,21,3763,330
13.2,Downtown Commercial Core,2452,178,444,105,191,74,182,73,0,12,182,73,9,16,0,12,0,12,0,12,9,16,0,12,9,16,253,93,2008,197,249,102,249,102,60,66,189,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1759,222
13.3,Pioneer Square/International District,3024,156,144,59,46,34,35,33,12,20,23,28,11,21,0,17,0,17,0,17,11,21,11,21,0,17,98,48,2880,161,704,140,499,124,119,55,380,112,205,97,61,57,39,51,22,26,144,77,90,66,54,45,2176,192
