area_id,area_name,b25022001,b25022001_moe,b25022002,b25022002_moe,b25022003,b25022003_moe
1.1,Arbor Heights,17045,826,14767,1002,2278,544
1.2,Fauntleroy/Seaview,40273,1657,32717,1990,7556,1110
1.3,West Seattle Junction/Genesee Hill,47483,1586,32767,1917,14716,1642
1.4,Alki/Admiral,31745,1535,20938,1788,10807,1203
2.1,North Delridge,11977,662,7524,1013,4453,800
2.2,High Point,13633,1159,6442,1088,7191,1043
2.3,Riverview,10095,592,7084,726,3011,723
2.4,Roxhill/Westwood,29058,1765,18039,1850,11019,1187
2.5,Highland Park,12483,1017,7689,940,4794,842
3.1,South Park,6748,577,3689,692,3059,599
3.2,Georgetown,2782,342,1081,392,1701,334
3.3,Duwamish/SODO,4368,444,2801,575,1567,476
3.4,South Beacon Hill/NewHolly,26842,1918,15313,1421,11529,1814
3.5,Beacon Hill,18240,1059,13382,1515,4858,1288
3.6,North Beacon Hill/Jefferson Park,28977,2192,16017,1575,12960,2094
4.1,Rainier Beach,32104,1508,21305,1767,10799,1684
4.2,Columbia City,36436,2021,22346,1969,14090,1814
4.3,Seward Park,22698,1099,19319,1047,3379,799
4.4,Mt. Baker/North Rainier,16008,1416,12564,1353,3444,981
5.1,Madrona/Leschi,28033,1467,22151,1646,5882,1118
5.2,Judkins Park,5672,884,2149,533,3523,872
5.3,Central Area/Squire Park,40444,2788,20803,1585,19641,2784
6.1,First Hill,26513,4699,4184,761,22329,4665
6.2,Capitol Hill,46635,3538,10980,2266,35655,3090
6.3,North Capitol Hill,11898,1106,8268,1353,3630,685
6.4,Miller Park,18449,1112,11264,960,7185,1063
6.5,Madison Park,15964,1136,11493,1328,4471,626
7.1,Montlake/Portage Bay,25442,928,17356,1028,8086,883
7.2,University District,20315,1644,5679,953,14636,1669
7.3,Ravenna/Bryant,60661,2064,41908,1871,18753,2049
7.4,Wedgwood/View Ridge,42552,1398,35979,1594,6573,1045
7.5,Laurelhurst/Sand Point,27971,1321,21981,1665,5990,935
8.1,Northgate/Maple Leaf,30347,1171,16754,1122,13593,1116
8.2,Olympic Hills/Victory Heights,35752,1395,22375,1576,13377,1550
8.3,Cedar Park/Meadowbrook,30995,1364,20044,1392,10951,1123
9.1,Broadview/Bitter Lake,32185,1428,21051,1512,11134,1121
9.2,Licton Springs,20381,1044,10008,1419,10373,1170
9.3,Greenwood/Phinney Ridge,58615,1872,40705,2272,17910,1479
9.4,Green Lake,36138,2188,22954,1727,13184,1985
9.5,Haller Lake,23032,916,16041,1373,6991,1033
10.1,North Beach/Blue Ridge,32400,1043,25731,1416,6669,1025
10.2,Whittier Heights,29779,1085,18854,1431,10925,1284
10.3,Sunset Hill/Loyal Heights,38782,2543,27654,1576,11128,2568
10.4,Ballard,14944,971,4901,1106,10043,1132
11.1,Fremont,38080,1367,19017,1689,19063,1384
11.2,Wallingford,37409,1408,20195,1341,17214,1440
11.3,Cascade/Eastlake,23303,1595,3779,736,19524,1488
12.1,Magnolia,39805,1609,33267,2122,6538,1264
12.2,Interbay,25222,1237,13621,1443,11601,1316
12.3,Queen Anne,86749,2765,46155,2442,40594,2427
13.1,Belltown,18209,1972,5674,1096,12535,1865
13.2,Downtown Commercial Core,6815,1166,1730,420,5085,1089
13.3,Pioneer Square/International District,10076,1901,527,247,9549,1889
