area_id,area_name,b99122001,b99122001_moe,b99122002,b99122002_moe,b99122003,b99122003_moe
1.1,Arbor Heights,5095,-1,136,-1,4959,-1
1.2,Fauntleroy/Seaview,11543,-1,227,-1,11316,-1
1.3,West Seattle Junction/Genesee Hill,15172,-1,335,-1,14837,-1
1.4,Alki/Admiral,9775,-1,193,-1,9582,-1
2.1,North Delridge,4151,-1,66,-1,4085,-1
2.2,High Point,5047,-1,139,-1,4908,-1
2.3,Riverview,3878,-1,130,-1,3748,-1
2.4,Roxhill/Westwood,10423,-1,197,-1,10226,-1
2.5,Highland Park,5037,-1,290,-1,4747,-1
3.1,South Park,3243,-1,219,-1,3024,-1
3.2,Georgetown,1066,-1,44,-1,1022,-1
3.3,Duwamish/SODO,2265,-1,80,-1,2185,-1
3.4,South Beacon Hill/NewHolly,11616,-1,733,-1,10883,-1
3.5,Beacon Hill,7993,-1,225,-1,7768,-1
3.6,North Beacon Hill/Jefferson Park,11680,-1,439,-1,11241,-1
4.1,Rainier Beach,11997,-1,294,-1,11703,-1
4.2,Columbia City,13648,-1,463,-1,13185,-1
4.3,Seward Park,7227,-1,298,-1,6929,-1
4.4,Mt. Baker/North Rainier,4517,-1,97,-1,4420,-1
5.1,Madrona/Leschi,8388,-1,229,-1,8159,-1
5.2,Judkins Park,2607,-1,178,-1,2429,-1
5.3,Central Area/Squire Park,14682,-1,314,-1,14368,-1
6.1,First Hill,14289,-1,635,-1,13654,-1
6.2,Capitol Hill,19469,-1,171,-1,19298,-1
6.3,North Capitol Hill,3611,-1,18,-1,3593,-1
6.4,Miller Park,6190,-1,115,-1,6075,-1
6.5,Madison Park,4324,-1,181,-1,4143,-1
7.1,Montlake/Portage Bay,8372,-1,112,-1,8260,-1
7.2,University District,18904,-1,150,-1,18754,-1
7.3,Ravenna/Bryant,21118,-1,403,-1,20715,-1
7.4,Wedgwood/View Ridge,12438,-1,279,-1,12159,-1
7.5,Laurelhurst/Sand Point,8601,-1,202,-1,8399,-1
8.1,Northgate/Maple Leaf,11663,-1,379,-1,11284,-1
8.2,Olympic Hills/Victory Heights,12699,-1,592,-1,12107,-1
8.3,Cedar Park/Meadowbrook,10470,-1,459,-1,10011,-1
9.1,Broadview/Bitter Lake,11957,-1,499,-1,11458,-1
9.2,Licton Springs,8030,-1,307,-1,7723,-1
9.3,Greenwood/Phinney Ridge,19981,-1,574,-1,19407,-1
9.4,Green Lake,12317,-1,373,-1,11944,-1
9.5,Haller Lake,8265,-1,451,-1,7814,-1
10.1,North Beach/Blue Ridge,9785,-1,387,-1,9398,-1
10.2,Whittier Heights,9968,-1,197,-1,9771,-1
10.3,Sunset Hill/Loyal Heights,11912,-1,326,-1,11586,-1
10.4,Ballard,6703,-1,156,-1,6547,-1
11.1,Fremont,14107,-1,297,-1,13810,-1
11.2,Wallingford,14597,-1,137,-1,14460,-1
11.3,Cascade/Eastlake,12053,-1,323,-1,11730,-1
12.1,Magnolia,10003,-1,213,-1,9790,-1
12.2,Interbay,8918,-1,157,-1,8761,-1
12.3,Queen Anne,33451,-1,640,-1,32811,-1
13.1,Belltown,8037,-1,139,-1,7898,-1
13.2,Downtown Commercial Core,3815,-1,68,-1,3747,-1
13.3,Pioneer Square/International District,4607,-1,310,-1,4297,-1
