area_id,area_name,b19080001,b19080001_moe,b19080002,b19080002_moe,b19080003,b19080003_moe,b19080004,b19080004_moe,b19080005,b19080005_moe
1.1,Arbor Heights,43744,7391,66000,6573,95663,9532,121556,17973,206742,17662
1.3,West Seattle Junction/Genesee Hill,100318,12765,174460,14954,269953,19800,405683,29877,656636,51130
2.1,North Delridge,34815,5136,58213,6649,84353,11859,135342,31670,208730,31193
2.2,High Point,21313,7014,52305,24682,116533,28591,200899,52949,405571,93569
2.3,Riverview,34706,8149,61932,4497,87717,11150,121641,17149,219615,68636
2.4,Roxhill/Westwood,84175,10998,148584,9553,218044,14379,301995,19081,487307,43976
2.5,Highland Park,40514,93780,66333,207237,214611,211434,247545,102982,307803,28125
3.1,South Park,21125,8094,35131,4960,50100,14688,75900,10597,155956,50198
3.2,Georgetown,16864,3768,28800,6710,47188,11261,71167,18892,104375,54018
3.3,Duwamish/SODO,32549,13014,44111,13703,64174,10780,106636,15078,158536,55159
3.4,South Beacon Hill/NewHolly,57790,9292,104963,13256,168317,13367,267334,24406,431135,62681
3.5,Beacon Hill,24779,7308,50200,5905,69868,12424,117907,23414,176281,40894
3.6,North Beacon Hill/Jefferson Park,63498,12505,119207,11317,187782,11792,305355,35829,472109,82277
4.1,Rainier Beach,81528,34412,122740,59445,199812,49504,267009,17221,407300,87155
4.2,Columbia City,56619,12691,109890,12534,209498,27863,315946,24462,546425,93729
5.2,Judkins Park,9585,1744,28101,4358,46225,7642,65111,13904,110055,21797
5.3,Central Area/Squire Park,71314,16296,133817,17064,221304,14350,323627,28017,627882,91709
6.1,First Hill,49665,9308,108054,15260,204980,24880,310605,31243,606194,109332
6.2,Capitol Hill,83209,11790,141079,10635,232367,22666,394627,35427,625410,96428
6.4,Miller Park,30723,4497,51789,3581,73325,13606,134864,20261,212318,35885
7.3,Ravenna/Bryant,5330,4967,12947,5311,22456,6349,40645,5838,90792,20278
7.4,Wedgwood/View Ridge,38567,8827,67583,13283,96909,12353,134795,14473,222302,49487
8.1,Northgate/Maple Leaf,36624,8192,75039,7347,121946,12052,184603,19815,325722,114924
8.2,Olympic Hills/Victory Heights,42587,6828,84223,12606,131397,17812,211385,14610,326961,31140
8.3,Cedar Park/Meadowbrook,90812,13797,147423,21990,212837,17771,321630,33324,634980,87048
9.1,Broadview/Bitter Lake,36471,4435,60688,9318,105510,11644,164865,22474,312381,34758
9.2,Licton Springs,54104,13115,113305,14047,145381,10279,210314,26241,353067,36845
9.3,Greenwood/Phinney Ridge,158772,18613,279953,22748,456718,25571,634942,38034,986772,65505
9.5,Haller Lake,56992,9982,98167,12799,151604,15375,223432,33046,393206,107456
10.1,North Beach/Blue Ridge,31000,6816,58679,9935,80313,9423,121625,14652,175284,75172
10.2,Whittier Heights,83767,11716,134400,14159,184312,8599,257606,20494,395925,39615
10.3,Sunset Hill/Loyal Heights,77261,7714,135841,12362,199753,12226,272458,17177,448660,60883
10.4,Ballard,29077,3069,51332,5108,75105,11038,116131,11231,192102,49943
11.1,Fremont,120259,11573,172438,18994,243899,20991,367162,28301,617404,57092
11.2,Wallingford,38489,4838,73751,11780,133631,21000,213863,36119,439511,76572
11.3,Cascade/Eastlake,59523,13853,124097,8360,203138,19764,308769,21418,551449,95151
12.2,Interbay,36482,3238,51563,10453,69182,9037,110431,21900,219044,29357
12.3,Queen Anne,51816,8636,90659,10286,130975,10757,215576,30911,415524,74543
13.3,Pioneer Square/International District,17895,1214,30531,5685,56455,7805,139427,28201,245264,54184
