area_id,area_name,b23010001,b23010001_moe,b23010002,b23010002_moe,b23010003,b23010003_moe,b23010004,b23010004_moe,b23010005,b23010005_moe,b23010006,b23010006_moe,b23010007,b23010007_moe,b23010008,b23010008_moe,b23010009,b23010009_moe,b23010010,b23010010_moe,b23010011,b23010011_moe,b23010012,b23010012_moe,b23010013,b23010013_moe,b23010014,b23010014_moe,b23010015,b23010015_moe,b23010016,b23010016_moe,b23010017,b23010017_moe,b23010018,b23010018_moe,b23010019,b23010019_moe,b23010020,b23010020_moe,b23010021,b23010021_moe,b23010022,b23010022_moe,b23010023,b23010023_moe,b23010024,b23010024_moe,b23010025,b23010025_moe,b23010026,b23010026_moe,b23010027,b23010027_moe
1.1,Arbor Heights,1344,146,601,85,386,80,181,69,179,72,26,27,145,54,117,52,28,24,0,17,70,52,61,51,0,17,9,18,743,113,368,94,229,81,126,61,13,22,100,60,14,16,44,37,42,43,275,69,36,31,16,17,223,58
1.2,Fauntleroy/Seaview,2769,271,1136,143,711,141,397,143,219,73,95,69,310,110,211,94,71,51,28,37,115,73,115,73,0,24,0,24,1633,244,995,207,715,188,212,81,68,54,314,125,222,109,92,60,0,24,324,103,92,61,15,29,217,86
1.3,West Seattle Junction/Genesee Hill,3281,247,1479,167,935,172,436,135,356,111,143,78,440,128,240,100,170,77,30,37,104,65,104,65,0,29,0,29,1802,214,1178,193,707,153,349,129,122,69,200,94,59,48,46,38,95,78,424,116,128,71,31,38,265,97
1.4,Alki/Admiral,2184,215,844,123,595,127,283,97,147,78,165,95,186,91,93,67,73,56,20,34,63,52,63,52,0,24,0,24,1340,212,574,163,351,140,178,71,45,42,342,117,113,74,134,69,95,61,424,116,36,40,57,48,331,109
2.1,North Delridge,740,153,334,125,169,85,126,79,26,30,17,29,165,120,146,118,0,12,19,33,0,12,0,12,0,12,0,12,406,140,142,103,49,40,65,84,28,42,182,107,72,74,110,75,0,12,82,51,51,41,16,27,15,23
2.2,High Point,818,135,381,114,198,102,86,82,80,58,32,34,149,73,67,68,63,67,19,27,34,39,34,39,0,17,0,17,437,109,263,96,133,74,66,48,64,45,125,78,55,42,48,59,22,27,49,43,0,17,6,17,43,41
2.3,Riverview,638,110,302,82,206,68,99,51,107,55,0,12,62,48,32,37,30,28,0,12,34,48,34,48,0,12,0,12,336,78,215,72,96,59,78,39,41,31,65,42,45,35,20,21,0,12,56,33,9,15,8,15,39,26
2.4,Roxhill/Westwood,2031,239,907,164,617,130,200,75,175,78,242,92,216,92,104,68,70,48,42,43,74,52,54,46,20,26,0,21,1124,198,550,128,363,119,82,56,105,54,197,85,129,68,49,45,19,34,377,139,90,76,140,97,147,86
2.5,Highland Park,979,190,269,92,145,75,85,60,39,40,21,34,120,66,66,57,35,42,19,31,4,18,4,18,0,21,0,21,710,181,300,126,91,61,170,109,39,39,188,105,151,97,37,40,0,21,222,92,67,56,65,49,90,51
3.1,South Park,494,116,330,103,173,89,82,60,15,22,76,60,128,54,96,50,16,22,16,24,29,43,29,43,0,17,0,17,164,67,75,44,43,35,32,29,0,17,69,51,28,27,0,17,41,46,20,30,0,17,15,29,5,14
