area_id,area_name,b14005001,b14005001_moe,b14005002,b14005002_moe,b14005003,b14005003_moe,b14005004,b14005004_moe,b14005005,b14005005_moe,b14005006,b14005006_moe,b14005007,b14005007_moe,b14005008,b14005008_moe,b14005009,b14005009_moe,b14005010,b14005010_moe,b14005011,b14005011_moe,b14005012,b14005012_moe,b14005013,b14005013_moe,b14005014,b14005014_moe,b14005015,b14005015_moe,b14005016,b14005016_moe,b14005017,b14005017_moe,b14005018,b14005018_moe,b14005019,b14005019_moe,b14005020,b14005020_moe,b14005021,b14005021_moe,b14005022,b14005022_moe,b14005023,b14005023_moe,b14005024,b14005024_moe,b14005025,b14005025_moe,b14005026,b14005026_moe,b14005027,b14005027_moe,b14005028,b14005028_moe,b14005029,b14005029_moe
3.6,North Beacon Hill/Jefferson Park,383,130,179,104,179,104,61,59,30,51,88,76,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,204,90,196,91,32,39,0,24,164,82,8,25,8,25,0,24,0,24,8,25,0,24,0,24,0,24,0,24
4.1,Rainier Beach,854,266,608,244,540,240,86,79,31,39,423,236,68,82,68,82,0,27,40,69,28,52,0,27,0,27,0,27,0,27,246,106,226,105,48,54,47,61,131,70,20,37,20,37,20,37,0,27,0,27,0,27,0,27,0,27,0,27
4.2,Columbia City,639,192,296,121,274,114,81,70,0,27,193,97,22,28,0,27,0,27,0,27,0,27,22,28,11,26,0,27,11,29,343,152,271,130,0,27,74,77,197,108,72,61,24,28,24,28,0,27,0,27,48,52,16,32,0,27,32,49
4.3,Seward Park,214,105,69,69,55,66,46,62,0,17,9,18,14,23,14,23,0,17,14,23,0,17,0,17,0,17,0,17,0,17,145,83,136,81,0,17,6,17,130,80,9,18,9,18,0,17,0,17,9,18,0,17,0,17,0,17,0,17
4.4,Mt. Baker/North Rainier,249,93,187,73,187,73,0,17,44,49,143,72,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,62,63,44,42,0,17,0,17,44,42,18,28,0,17,0,17,0,17,0,17,18,28,0,17,0,17,18,28
5.1,Madrona/Leschi,468,213,220,152,123,91,62,50,0,21,61,50,97,121,97,121,0,21,97,121,0,21,0,21,0,21,0,21,0,21,248,143,145,72,41,48,0,21,104,61,103,119,103,119,46,76,57,91,0,21,0,21,0,21,0,21,0,21
5.2,Judkins Park,91,59,9,14,9,14,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,82,58,69,53,0,12,10,19,59,48,13,20,0,12,0,12,0,12,0,12,13,20,0,12,0,12,13,20
5.3,Central Area/Squire Park,336,124,115,64,83,52,0,24,36,42,47,39,32,43,32,43,0,24,0,24,32,43,0,24,0,24,0,24,0,24,221,98,221,98,15,33,60,63,146,86,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
6.1,First Hill,1478,327,571,147,448,111,103,71,38,55,307,108,123,93,98,91,12,34,0,24,86,88,25,35,0,24,0,24,25,35,907,246,861,245,254,113,129,62,478,163,46,38,34,36,12,28,0,24,22,33,12,26,0,24,0,24,12,26
6.2,Capitol Hill,213,102,54,45,54,45,11,33,10,30,33,38,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,159,92,149,91,83,76,0,29,66,53,10,31,10,31,10,31,0,29,0,29,0,29,0,29,0,29,0,29
6.3,North Capitol Hill,26,31,9,18,9,18,0,12,0,12,9,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26,0,12,0,12,0,12,0,12,17,26,0,12,0,12,0,12,0,12,17,26,0,12,0,12,17,26
6.4,Miller Park,252,88,147,73,112,61,4,14,0,17,108,61,35,51,35,51,0,17,0,17,35,51,0,17,0,17,0,17,0,17,105,60,80,49,35,34,0,17,45,38,25,39,25,39,25,39,0,17,0,17,0,17,0,17,0,17,0,17
6.5,Madison Park,151,77,54,44,41,38,0,17,0,17,41,38,13,21,13,21,0,17,0,17,13,21,0,17,0,17,0,17,0,17,97,62,97,62,0,17,30,47,67,43,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
7.1,Montlake/Portage Bay,214,74,93,48,93,48,23,27,5,19,65,43,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,121,59,121,59,52,49,0,21,69,44,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
7.2,University District,6188,821,2598,472,2598,472,619,224,130,95,1849,398,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,3590,578,3590,578,1143,332,224,98,2223,465,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
7.3,Ravenna/Bryant,1428,263,710,211,688,209,131,80,62,55,495,194,22,45,0,32,0,32,0,32,0,32,22,45,0,32,22,45,0,32,718,175,658,164,200,86,43,43,415,131,60,60,60,60,60,60,0,32,0,32,0,32,0,32,0,32,0,32
7.4,Wedgwood/View Ridge,655,177,246,104,225,104,57,47,0,27,168,90,21,27,6,26,0,27,0,27,6,26,15,28,0,27,9,27,6,27,409,142,363,138,123,75,10,30,230,108,46,40,46,40,36,39,0,27,10,28,0,27,0,27,0,27,0,27
7.5,Laurelhurst/Sand Point,349,131,187,94,170,90,11,24,25,43,134,78,17,30,17,30,0,21,0,21,17,30,0,21,0,21,0,21,0,21,162,74,162,74,16,28,27,43,119,58,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
8.1,Northgate/Maple Leaf,441,161,267,117,215,100,56,72,8,25,151,70,52,51,24,30,0,24,13,30,11,24,28,48,0,24,0,24,28,48,174,96,161,95,24,31,17,26,120,92,13,29,0,24,0,24,0,24,0,24,13,29,13,29,0,24,0,24
8.2,Olympic Hills/Victory Heights,468,192,192,153,192,153,0,24,6,25,186,150,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,276,101,238,95,115,67,16,30,107,61,38,37,31,37,31,37,0,24,0,24,7,25,0,24,0,24,7,25
8.3,Cedar Park/Meadowbrook,411,147,208,85,145,73,4,25,23,31,118,69,63,67,0,27,0,27,0,27,0,27,63,67,63,67,0,27,0,27,203,125,164,111,66,98,11,24,87,57,39,64,20,38,0,27,0,27,20,38,19,38,0,27,0,27,19,38
9.1,Broadview/Bitter Lake,514,183,305,128,226,96,23,35,22,34,181,91,79,93,73,92,13,30,60,87,0,27,6,28,0,27,0,27,6,28,209,92,162,70,54,45,16,33,92,55,47,70,47,70,0,27,0,27,47,70,0,27,0,27,0,27,0,27
9.2,Licton Springs,120,85,43,50,32,47,0,17,0,17,32,47,11,22,11,22,11,22,0,17,0,17,0,17,0,17,0,17,0,17,77,68,48,53,0,17,0,17,48,53,29,44,29,44,29,44,0,17,0,17,0,17,0,17,0,17,0,17
9.3,Greenwood/Phinney Ridge,494,145,266,114,222,105,74,75,23,37,125,70,44,47,44,47,8,30,36,47,0,29,0,29,0,29,0,29,0,29,228,93,201,82,64,49,12,31,125,76,27,50,27,50,27,50,0,29,0,29,0,29,0,29,0,29,0,29
9.4,Green Lake,217,94,147,81,136,78,12,28,0,24,124,77,11,27,11,27,11,27,0,24,0,24,0,24,0,24,0,24,0,24,70,48,70,48,22,30,0,24,48,41,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
9.5,Haller Lake,258,138,104,69,69,55,0,21,0,21,69,55,35,44,35,44,15,30,20,33,0,21,0,21,0,21,0,21,0,21,154,110,115,99,18,28,0,21,97,96,39,47,25,41,25,41,0,21,0,21,14,30,0,21,0,21,14,30
10.1,North Beach/Blue Ridge,483,175,216,132,216,132,26,33,26,31,164,123,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,267,113,228,103,106,76,0,21,122,61,39,59,39,59,39,59,0,21,0,21,0,21,0,21,0,21,0,21
10.2,Whittier Heights,257,120,173,103,135,96,25,33,0,24,110,91,38,37,11,25,11,25,0,24,0,24,27,31,12,25,0,24,15,30,84,63,84,63,24,43,0,24,60,49,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
10.3,Sunset Hill/Loyal Heights,439,225,198,140,153,92,41,40,72,75,40,37,45,64,45,64,45,64,0,24,0,24,0,24,0,24,0,24,0,24,241,123,186,108,19,35,24,28,143,100,55,64,55,64,40,62,0,24,15,29,0,24,0,24,0,24,0,24
10.4,Ballard,114,60,53,66,38,65,3,13,19,34,16,28,15,24,0,17,0,17,0,17,0,17,15,24,0,17,0,17,15,24,61,58,61,58,0,17,0,17,61,58,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
11.1,Fremont,226,123,102,68,102,68,8,25,12,29,82,62,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,124,110,100,103,0,24,0,24,100,103,24,42,24,42,24,42,0,24,0,24,0,24,0,24,0,24,0,24
11.2,Wallingford,560,269,333,202,162,98,92,80,0,27,70,61,171,168,155,167,155,167,0,27,0,27,16,33,16,33,0,27,0,27,227,105,203,99,145,100,2,24,56,43,24,40,0,27,0,27,0,27,0,27,24,40,23,42,0,27,1,24
11.3,Cascade/Eastlake,304,146,132,90,132,90,72,73,10,27,50,50,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,172,156,172,156,52,49,84,135,36,51,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
12.1,Magnolia,176,98,59,49,59,49,0,24,16,32,43,40,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,117,87,117,87,0,24,0,24,117,87,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
12.2,Interbay,232,92,157,79,109,71,22,36,0,21,87,64,48,36,33,33,33,33,0,21,0,21,15,26,0,21,0,21,15,26,75,49,58,46,12,22,0,21,46,42,17,28,17,28,8,23,0,21,9,23,0,21,0,21,0,21,0,21
12.3,Queen Anne,1826,364,758,152,752,152,249,104,62,55,441,113,6,37,5,39,0,40,5,39,0,40,1,38,0,40,0,40,1,38,1068,277,1068,277,479,207,58,79,531,149,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
13.1,Belltown,202,172,137,136,137,136,5,20,12,29,120,133,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,65,64,65,64,6,20,5,20,54,62,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
13.2,Downtown Commercial Core,14,20,14,20,0,12,0,12,0,12,0,12,14,20,14,20,9,17,0,12,5,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
13.3,Pioneer Square/International District,111,55,84,51,68,46,18,25,9,18,41,40,16,25,0,17,0,17,0,17,0,17,16,25,0,17,0,17,16,25,27,27,27,27,0,17,0,17,27,27,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
