area_id,area_name,b99141001,b99141001_moe,b99141002,b99141002_moe,b99141003,b99141003_moe
1.1,Arbor Heights,5990,-1,168,-1,5822,-1
1.2,Fauntleroy/Seaview,13243,-1,347,-1,12896,-1
1.3,West Seattle Junction/Genesee Hill,17508,-1,413,-1,17095,-1
1.4,Alki/Admiral,10911,-1,277,-1,10634,-1
2.1,North Delridge,4420,-1,65,-1,4355,-1
2.2,High Point,6106,-1,135,-1,5971,-1
2.3,Riverview,4511,-1,101,-1,4410,-1
2.4,Roxhill/Westwood,12075,-1,284,-1,11791,-1
2.5,Highland Park,5580,-1,250,-1,5330,-1
3.1,South Park,4186,-1,156,-1,4030,-1
3.2,Georgetown,1160,-1,86,-1,1074,-1
3.3,Duwamish/SODO,2371,-1,43,-1,2328,-1
3.4,South Beacon Hill/NewHolly,15114,-1,1322,-1,13792,-1
3.5,Beacon Hill,8894,-1,561,-1,8333,-1
3.6,North Beacon Hill/Jefferson Park,13590,-1,654,-1,12936,-1
4.1,Rainier Beach,14440,-1,687,-1,13753,-1
4.2,Columbia City,15802,-1,351,-1,15451,-1
4.3,Seward Park,8396,-1,494,-1,7902,-1
4.4,Mt. Baker/North Rainier,5321,-1,272,-1,5049,-1
5.1,Madrona/Leschi,9647,-1,450,-1,9197,-1
5.2,Judkins Park,2792,-1,84,-1,2708,-1
5.3,Central Area/Squire Park,16193,-1,537,-1,15656,-1
6.1,First Hill,14587,-1,995,-1,13592,-1
6.2,Capitol Hill,19818,-1,378,-1,19440,-1
6.3,North Capitol Hill,3821,-1,75,-1,3746,-1
6.4,Miller Park,7095,-1,145,-1,6950,-1
6.5,Madison Park,5026,-1,272,-1,4754,-1
7.1,Montlake/Portage Bay,9206,-1,259,-1,8947,-1
7.2,University District,19238,-1,1608,-1,17630,-1
7.3,Ravenna/Bryant,23688,-1,736,-1,22952,-1
7.4,Wedgwood/View Ridge,14564,-1,418,-1,14146,-1
7.5,Laurelhurst/Sand Point,10414,-1,361,-1,10053,-1
8.1,Northgate/Maple Leaf,12832,-1,510,-1,12322,-1
8.2,Olympic Hills/Victory Heights,14036,-1,591,-1,13445,-1
8.3,Cedar Park/Meadowbrook,11681,-1,673,-1,11008,-1
9.1,Broadview/Bitter Lake,13290,-1,589,-1,12701,-1
9.2,Licton Springs,8541,-1,410,-1,8131,-1
9.3,Greenwood/Phinney Ridge,22690,-1,783,-1,21907,-1
9.4,Green Lake,13323,-1,444,-1,12879,-1
9.5,Haller Lake,9469,-1,571,-1,8898,-1
10.1,North Beach/Blue Ridge,11200,-1,463,-1,10737,-1
10.2,Whittier Heights,11194,-1,364,-1,10830,-1
10.3,Sunset Hill/Loyal Heights,13441,-1,502,-1,12939,-1
10.4,Ballard,6958,-1,263,-1,6695,-1
11.1,Fremont,15053,-1,335,-1,14718,-1
11.2,Wallingford,15870,-1,598,-1,15272,-1
11.3,Cascade/Eastlake,12215,-1,237,-1,11978,-1
12.1,Magnolia,12081,-1,391,-1,11690,-1
12.2,Interbay,9716,-1,327,-1,9389,-1
12.3,Queen Anne,35896,-1,1233,-1,34663,-1
13.1,Belltown,8114,-1,263,-1,7851,-1
13.2,Downtown Commercial Core,3854,-1,150,-1,3704,-1
13.3,Pioneer Square/International District,5096,-1,345,-1,4751,-1
