area_id,area_name,b99104001,b99104001_moe,b99104002,b99104002_moe,b99104003,b99104003_moe,b99104004,b99104004_moe,b99104005,b99104005_moe,b99104006,b99104006_moe,b99104007,b99104007_moe
1.1,Arbor Heights,4225,-1,61,-1,17,-1,0,-1,17,-1,44,-1,4164,-1
1.2,Fauntleroy/Seaview,10034,-1,181,-1,79,-1,31,-1,48,-1,102,-1,9853,-1
1.3,West Seattle Junction/Genesee Hill,12614,-1,77,-1,2,-1,0,-1,2,-1,75,-1,12537,-1
1.4,Alki/Admiral,8136,-1,0,-1,0,-1,0,-1,0,-1,0,-1,8136,-1
2.1,North Delridge,3286,-1,96,-1,0,-1,0,-1,0,-1,96,-1,3190,-1
2.2,High Point,3475,-1,70,-1,0,-1,0,-1,0,-1,70,-1,3405,-1
2.3,Riverview,2895,-1,139,-1,12,-1,0,-1,12,-1,127,-1,2756,-1
2.4,Roxhill/Westwood,7946,-1,225,-1,77,-1,0,-1,77,-1,148,-1,7721,-1
2.5,Highland Park,3631,-1,124,-1,34,-1,34,-1,0,-1,90,-1,3507,-1
3.1,South Park,2351,-1,134,-1,66,-1,48,-1,18,-1,68,-1,2217,-1
3.2,Georgetown,829,-1,45,-1,0,-1,0,-1,0,-1,45,-1,784,-1
3.3,Duwamish/SODO,1614,-1,14,-1,0,-1,0,-1,0,-1,14,-1,1600,-1
3.4,South Beacon Hill/NewHolly,8443,-1,756,-1,203,-1,22,-1,181,-1,553,-1,7687,-1
3.5,Beacon Hill,6175,-1,388,-1,35,-1,18,-1,17,-1,353,-1,5787,-1
3.6,North Beacon Hill/Jefferson Park,8883,-1,376,-1,89,-1,21,-1,68,-1,287,-1,8507,-1
4.1,Rainier Beach,8911,-1,594,-1,225,-1,20,-1,205,-1,369,-1,8317,-1
4.2,Columbia City,10970,-1,232,-1,77,-1,10,-1,67,-1,155,-1,10738,-1
4.3,Seward Park,6043,-1,116,-1,14,-1,14,-1,0,-1,102,-1,5927,-1
4.4,Mt. Baker/North Rainier,3769,-1,138,-1,77,-1,0,-1,77,-1,61,-1,3631,-1
5.1,Madrona/Leschi,6928,-1,43,-1,0,-1,0,-1,0,-1,43,-1,6885,-1
5.2,Judkins Park,1861,-1,0,-1,0,-1,0,-1,0,-1,0,-1,1861,-1
5.3,Central Area/Squire Park,10329,-1,97,-1,22,-1,0,-1,22,-1,75,-1,10232,-1
6.1,First Hill,8062,-1,34,-1,23,-1,0,-1,23,-1,11,-1,8028,-1
6.2,Capitol Hill,11643,-1,35,-1,0,-1,0,-1,0,-1,35,-1,11608,-1
6.3,North Capitol Hill,2944,-1,17,-1,17,-1,0,-1,17,-1,0,-1,2927,-1
6.4,Miller Park,4405,-1,57,-1,57,-1,30,-1,27,-1,0,-1,4348,-1
6.5,Madison Park,3643,-1,0,-1,0,-1,0,-1,0,-1,0,-1,3643,-1
7.1,Montlake/Portage Bay,5809,-1,50,-1,18,-1,0,-1,18,-1,32,-1,5759,-1
7.2,University District,3117,-1,0,-1,0,-1,0,-1,0,-1,0,-1,3117,-1
7.3,Ravenna/Bryant,13122,-1,49,-1,16,-1,0,-1,16,-1,33,-1,13073,-1
7.4,Wedgwood/View Ridge,9823,-1,127,-1,30,-1,0,-1,30,-1,97,-1,9696,-1
7.5,Laurelhurst/Sand Point,6426,-1,71,-1,10,-1,0,-1,10,-1,61,-1,6355,-1
8.1,Northgate/Maple Leaf,8466,-1,113,-1,50,-1,0,-1,50,-1,63,-1,8353,-1
8.2,Olympic Hills/Victory Heights,9281,-1,197,-1,12,-1,0,-1,12,-1,185,-1,9084,-1
8.3,Cedar Park/Meadowbrook,7961,-1,191,-1,16,-1,0,-1,16,-1,175,-1,7770,-1
9.1,Broadview/Bitter Lake,9674,-1,31,-1,0,-1,0,-1,0,-1,31,-1,9643,-1
9.2,Licton Springs,4823,-1,45,-1,0,-1,0,-1,0,-1,45,-1,4778,-1
9.3,Greenwood/Phinney Ridge,15748,-1,269,-1,136,-1,0,-1,136,-1,133,-1,15479,-1
9.4,Green Lake,8704,-1,74,-1,14,-1,0,-1,14,-1,60,-1,8630,-1
9.5,Haller Lake,6660,-1,203,-1,32,-1,0,-1,32,-1,171,-1,6457,-1
10.1,North Beach/Blue Ridge,7957,-1,92,-1,83,-1,0,-1,83,-1,9,-1,7865,-1
10.2,Whittier Heights,7746,-1,25,-1,25,-1,0,-1,25,-1,0,-1,7721,-1
10.3,Sunset Hill/Loyal Heights,9309,-1,121,-1,13,-1,0,-1,13,-1,108,-1,9188,-1
10.4,Ballard,4479,-1,52,-1,15,-1,0,-1,15,-1,37,-1,4427,-1
11.1,Fremont,9401,-1,0,-1,0,-1,0,-1,0,-1,0,-1,9401,-1
11.2,Wallingford,8306,-1,25,-1,0,-1,0,-1,0,-1,25,-1,8281,-1
11.3,Cascade/Eastlake,7240,-1,8,-1,0,-1,0,-1,0,-1,8,-1,7232,-1
12.1,Magnolia,8728,-1,26,-1,0,-1,0,-1,0,-1,26,-1,8702,-1
12.2,Interbay,6457,-1,94,-1,43,-1,0,-1,43,-1,51,-1,6363,-1
12.3,Queen Anne,22191,-1,131,-1,12,-1,0,-1,12,-1,119,-1,22060,-1
13.1,Belltown,5769,-1,0,-1,0,-1,0,-1,0,-1,0,-1,5769,-1
13.2,Downtown Commercial Core,3027,-1,0,-1,0,-1,0,-1,0,-1,0,-1,3027,-1
13.3,Pioneer Square/International District,3658,-1,34,-1,7,-1,7,-1,0,-1,27,-1,3624,-1
