area_id,area_name,b10059001,b10059001_moe,b10059002,b10059002_moe,b10059003,b10059003_moe,b10059004,b10059004_moe,b10059005,b10059005_moe,b10059006,b10059006_moe,b10059007,b10059007_moe,b10059008,b10059008_moe,b10059009,b10059009_moe,b10059010,b10059010_moe,b10059011,b10059011_moe
1.1,Arbor Heights,61,51,0,17,0,17,0,17,0,17,0,17,61,51,17,30,17,30,0,17,44,45
1.2,Fauntleroy/Seaview,181,121,0,24,0,24,0,24,0,24,0,24,181,121,79,72,45,62,34,43,102,76
1.3,West Seattle Junction/Genesee Hill,77,63,0,29,0,29,0,29,0,29,0,29,77,63,2,33,1,26,1,27,75,58
1.4,Alki/Admiral,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
2.1,North Delridge,96,91,0,12,0,12,0,12,0,12,0,12,96,91,0,12,0,12,0,12,96,91
2.2,High Point,70,60,17,30,0,17,0,17,0,17,17,30,53,55,0,17,0,17,0,17,53,55
2.3,Riverview,139,83,0,12,0,12,0,12,0,12,0,12,139,83,12,18,12,18,0,12,127,83
2.4,Roxhill/Westwood,225,117,51,80,0,21,0,21,0,21,51,80,174,89,77,63,37,35,40,36,97,69
2.5,Highland Park,124,100,0,21,0,21,0,21,0,21,0,21,124,100,34,52,34,52,0,21,90,90
3.1,South Park,134,104,57,60,57,60,29,52,28,31,0,17,77,80,9,20,9,20,0,17,68,72
3.2,Georgetown,45,38,0,12,0,12,0,12,0,12,0,12,45,38,0,12,0,12,0,12,45,38
3.3,Duwamish/SODO,14,22,0,12,0,12,0,12,0,12,0,12,14,22,0,12,0,12,0,12,14,22
3.4,South Beacon Hill/NewHolly,756,241,150,135,129,123,32,43,97,117,21,40,606,202,74,56,74,56,0,24,532,197
3.5,Beacon Hill,388,142,28,38,0,17,0,17,0,17,28,38,360,145,35,35,18,25,17,30,325,136
3.6,North Beacon Hill/Jefferson Park,376,165,81,68,34,59,0,24,34,59,47,63,295,150,55,52,23,43,32,41,240,141
4.1,Rainier Beach,594,187,102,88,56,66,36,58,20,37,46,77,492,184,169,146,156,142,13,36,323,157
4.2,Columbia City,232,104,17,34,0,27,0,27,0,27,17,34,215,101,77,61,17,39,60,53,138,87
4.3,Seward Park,116,61,0,17,0,17,0,17,0,17,0,17,116,61,14,23,14,23,0,17,102,60
4.4,Mt. Baker/North Rainier,138,74,0,17,0,17,0,17,0,17,0,17,138,74,77,66,77,66,0,17,61,55
5.1,Madrona/Leschi,43,53,0,21,0,21,0,21,0,21,0,21,43,53,0,21,0,21,0,21,43,53
5.2,Judkins Park,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
5.3,Central Area/Squire Park,97,86,6,23,6,23,0,24,6,23,0,24,91,86,16,40,16,40,0,24,75,79
6.1,First Hill,34,45,0,24,0,24,0,24,0,24,0,24,34,45,23,43,23,43,0,24,11,26
6.2,Capitol Hill,35,92,0,29,0,29,0,29,0,29,0,29,35,92,0,29,0,29,0,29,35,92
6.3,North Capitol Hill,17,26,0,12,0,12,0,12,0,12,0,12,17,26,17,26,0,12,17,26,0,12
6.4,Miller Park,57,67,0,17,0,17,0,17,0,17,0,17,57,67,57,67,0,17,57,67,0,17
6.5,Madison Park,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
7.1,Montlake/Portage Bay,50,58,0,21,0,21,0,21,0,21,0,21,50,58,18,34,0,21,18,34,32,51
7.2,University District,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
7.3,Ravenna/Bryant,49,46,0,32,0,32,0,32,0,32,0,32,49,46,16,37,0,32,16,37,33,38
7.4,Wedgwood/View Ridge,127,91,0,27,0,27,0,27,0,27,0,27,127,91,30,37,30,37,0,27,97,77
7.5,Laurelhurst/Sand Point,71,69,20,33,10,22,10,22,0,21,10,22,51,64,0,21,0,21,0,21,51,64
8.1,Northgate/Maple Leaf,113,77,0,24,0,24,0,24,0,24,0,24,113,77,50,53,27,47,23,30,63,57
8.2,Olympic Hills/Victory Heights,197,125,93,101,0,24,0,24,0,24,93,101,104,72,12,29,0,24,12,29,92,69
8.3,Cedar Park/Meadowbrook,191,112,59,80,0,27,0,27,0,27,59,80,132,76,16,34,0,27,16,34,116,73
9.1,Broadview/Bitter Lake,31,44,0,27,0,27,0,27,0,27,0,27,31,44,0,27,0,27,0,27,31,44
9.2,Licton Springs,45,62,0,17,0,17,0,17,0,17,0,17,45,62,0,17,0,17,0,17,45,62
