area_id,area_name,c27007001,c27007001_moe,c27007002,c27007002_moe,c27007003,c27007003_moe,c27007004,c27007004_moe,c27007005,c27007005_moe,c27007006,c27007006_moe,c27007007,c27007007_moe,c27007008,c27007008_moe,c27007009,c27007009_moe,c27007010,c27007010_moe,c27007011,c27007011_moe,c27007012,c27007012_moe,c27007013,c27007013_moe,c27007014,c27007014_moe,c27007015,c27007015_moe,c27007016,c27007016_moe,c27007017,c27007017_moe,c27007018,c27007018_moe,c27007019,c27007019_moe,c27007020,c27007020_moe,c27007021,c27007021_moe
9.3,Greenwood/Phinney Ridge,23508,807,11219,542,2057,303,435,222,1622,224,8386,394,354,127,8032,400,776,142,143,76,633,132,12289,518,1997,294,345,219,1652,229,9186,360,395,148,8791,366,1106,145,169,79,937,158
9.4,Green Lake,13753,613,7131,514,849,171,28,34,821,170,5585,464,247,119,5338,465,697,162,127,57,570,160,6622,450,904,153,87,69,817,145,5019,390,116,64,4903,394,699,139,140,66,559,141
9.5,Haller Lake,9784,516,4752,336,788,209,304,161,484,134,3472,243,203,127,3269,245,492,121,74,61,418,108,5032,373,843,207,145,90,698,193,3350,271,247,115,3103,270,839,161,122,61,717,150
10.1,North Beach/Blue Ridge,11516,481,5763,401,1146,232,151,81,995,240,3919,246,162,105,3757,232,698,92,27,29,671,94,5753,325,1003,203,87,71,916,192,3898,204,131,76,3767,198,852,100,107,55,745,102
10.2,Whittier Heights,11717,428,5728,329,1115,197,119,95,996,178,4313,270,72,43,4241,271,300,81,28,36,272,79,5989,316,979,189,92,82,887,167,4548,249,215,140,4333,258,462,87,15,28,447,89
10.3,Sunset Hill/Loyal Heights,13970,595,6797,390,1337,198,79,62,1258,202,4776,297,13,26,4763,297,684,134,100,65,584,125,7173,405,1019,180,133,89,886,165,5334,349,173,89,5161,349,820,138,47,41,773,133
10.4,Ballard,7123,503,3672,386,217,93,71,48,146,82,3219,372,19,34,3200,376,236,118,20,33,216,120,3451,395,367,118,64,65,303,110,2662,325,158,164,2504,350,422,133,106,97,316,129
11.1,Fremont,15385,538,7849,487,779,176,123,99,656,180,6631,440,244,107,6387,447,439,125,65,71,374,109,7536,502,776,179,211,144,565,153,6390,413,229,113,6161,418,370,118,60,51,310,109
11.2,Wallingford,16358,901,8576,593,1037,163,122,97,915,149,7010,570,188,103,6822,551,529,133,14,31,515,131,7782,636,835,160,96,85,739,134,6346,611,304,142,6042,563,601,103,83,56,518,103
11.3,Cascade/Eastlake,12372,808,6745,649,190,108,46,66,144,108,6030,617,469,165,5561,612,525,140,159,85,366,113,5627,552,220,113,45,68,175,92,4876,499,263,120,4613,487,531,133,101,77,430,119
12.1,Magnolia,12491,624,5850,317,1314,214,0,24,1314,214,3667,207,69,52,3598,214,869,123,19,29,850,124,6641,543,1474,299,126,105,1348,263,4176,452,126,101,4050,384,991,151,140,81,851,137
12.2,Interbay,9757,514,4594,410,561,208,11,22,550,208,3660,327,36,35,3624,326,373,100,63,67,310,92,5163,394,703,201,36,34,667,197,3831,312,153,86,3678,318,629,112,33,34,596,110
12.3,Queen Anne,36820,1129,18112,968,2320,296,229,175,2091,264,14294,928,593,243,13701,918,1498,208,124,72,1374,202,18708,865,1767,256,201,107,1566,244,14782,802,562,175,14220,798,2159,212,245,107,1914,229
13.1,Belltown,8214,581,4765,472,165,50,0,21,165,50,4138,459,637,255,3501,454,462,141,100,79,362,122,3449,381,64,59,0,21,64,59,2921,370,286,113,2635,365,464,132,56,50,408,139
13.2,Downtown Commercial Core,3653,422,2221,340,67,70,0,12,67,70,1914,272,635,226,1279,209,240,99,104,81,136,68,1432,215,5,11,5,11,0,12,1211,175,227,96,984,156,216,97,99,80,117,65
13.3,Pioneer Square/International District,5239,567,3033,364,353,235,311,233,42,35,2065,237,518,134,1547,238,615,140,399,109,216,89,2206,315,374,205,305,200,69,45,1293,185,326,114,967,165,539,122,355,113,184,81
