area_id,area_name,b11016001,b11016001_moe,b11016002,b11016002_moe,b11016003,b11016003_moe,b11016004,b11016004_moe,b11016005,b11016005_moe,b11016006,b11016006_moe,b11016007,b11016007_moe,b11016008,b11016008_moe,b11016009,b11016009_moe,b11016010,b11016010_moe,b11016011,b11016011_moe,b11016012,b11016012_moe,b11016013,b11016013_moe,b11016014,b11016014_moe,b11016015,b11016015_moe,b11016016,b11016016_moe
9.2,Licton Springs,4422,146,1744,248,892,185,618,160,173,91,44,41,17,25,0,17,2678,252,1647,244,831,235,161,94,0,17,39,49,0,17,0,17
9.3,Greenwood/Phinney Ridge,10923,235,5397,306,2497,264,1570,231,947,145,236,88,147,100,0,29,5526,331,3908,311,1358,218,187,78,17,38,24,35,32,40,0,29
9.4,Green Lake,6673,219,2937,232,1642,238,698,145,538,101,59,47,0,24,0,24,3736,275,2287,250,1139,247,167,105,129,86,14,28,0,24,0,24
9.5,Haller Lake,4467,139,2381,228,1327,226,537,142,284,100,122,62,74,63,37,26,2086,249,1487,236,555,154,44,37,0,21,0,21,0,21,0,21
10.1,North Beach/Blue Ridge,5103,114,3159,193,1656,180,790,173,537,152,148,74,19,25,9,25,1944,186,1470,167,394,123,47,36,33,37,0,21,0,21,0,21
10.2,Whittier Heights,5610,116,2878,246,1486,244,894,189,359,87,100,60,39,41,0,24,2732,250,1786,221,862,190,29,35,55,66,0,24,0,24,0,24
10.3,Sunset Hill/Loyal Heights,6432,193,3269,202,1556,215,814,188,683,125,109,59,107,73,0,24,3163,266,2342,260,656,169,93,82,30,37,42,66,0,24,0,24
10.4,Ballard,4091,212,1233,229,814,235,262,90,121,68,36,42,0,17,0,17,2858,276,2033,281,683,237,125,97,17,26,0,17,0,17,0,17
11.1,Fremont,8389,231,2776,260,1720,236,591,135,273,103,174,67,18,35,0,24,5613,314,3820,334,1539,285,148,79,85,58,0,24,21,34,0,24
11.2,Wallingford,7409,188,2475,231,1144,164,668,161,545,107,98,50,11,26,9,28,4934,280,2916,282,1281,225,405,140,117,91,122,67,20,31,73,70
11.3,Cascade/Eastlake,8722,431,1426,294,1107,249,311,178,8,23,0,21,0,21,0,21,7296,470,5964,485,1271,288,61,80,0,21,0,21,0,21,0,21
12.1,Magnolia,5548,152,3302,225,1625,213,813,186,527,137,238,86,99,84,0,24,2246,245,1776,231,386,121,17,34,20,30,47,75,0,24,0,24
12.2,Interbay,5251,185,2040,217,1141,216,423,156,405,120,65,68,6,17,0,21,3211,270,2504,279,677,177,0,21,0,21,0,21,30,45,0,21
12.3,Queen Anne,19175,394,6804,416,4018,388,1237,216,1347,221,163,68,39,48,0,40,12371,543,9559,527,2401,364,175,97,130,128,8,41,37,67,61,79
13.1,Belltown,5934,298,1111,234,894,209,171,60,46,61,0,21,0,21,0,21,4823,309,4180,357,643,190,0,21,0,21,0,21,0,21,0,21
13.2,Downtown Commercial Core,2452,178,440,138,346,109,94,80,0,12,0,12,0,12,0,12,2012,225,1911,238,101,77,0,12,0,12,0,12,0,12,0,12
13.3,Pioneer Square/International District,3024,156,750,142,431,124,160,74,65,34,29,49,24,29,41,51,2274,185,2019,190,219,93,22,25,14,24,0,17,0,17,0,17
