area_id,area_name,b16010001,b16010001_moe,b16010002,b16010002_moe,b16010003,b16010003_moe,b16010004,b16010004_moe,b16010005,b16010005_moe,b16010006,b16010006_moe,b16010007,b16010007_moe,b16010008,b16010008_moe,b16010009,b16010009_moe,b16010010,b16010010_moe,b16010011,b16010011_moe,b16010012,b16010012_moe,b16010013,b16010013_moe,b16010014,b16010014_moe,b16010015,b16010015_moe,b16010016,b16010016_moe,b16010017,b16010017_moe,b16010018,b16010018_moe,b16010019,b16010019_moe,b16010020,b16010020_moe,b16010021,b16010021_moe,b16010022,b16010022_moe,b16010023,b16010023_moe,b16010024,b16010024_moe,b16010025,b16010025_moe,b16010026,b16010026_moe,b16010027,b16010027_moe,b16010028,b16010028_moe,b16010029,b16010029_moe,b16010030,b16010030_moe,b16010031,b16010031_moe,b16010032,b16010032_moe,b16010033,b16010033_moe,b16010034,b16010034_moe,b16010035,b16010035_moe,b16010036,b16010036_moe,b16010037,b16010037_moe,b16010038,b16010038_moe,b16010039,b16010039_moe,b16010040,b16010040_moe,b16010041,b16010041_moe,b16010042,b16010042_moe,b16010043,b16010043_moe,b16010044,b16010044_moe,b16010045,b16010045_moe,b16010046,b16010046_moe,b16010047,b16010047_moe,b16010048,b16010048_moe,b16010049,b16010049_moe,b16010050,b16010050_moe,b16010051,b16010051_moe,b16010052,b16010052_moe,b16010053,b16010053_moe
3.2,Georgetown,957,153,170,95,133,75,24,25,71,70,0,12,38,24,0,12,37,42,7,15,30,44,0,12,0,12,0,12,142,83,120,74,95,68,0,12,0,12,25,20,0,12,22,40,18,42,4,7,0,12,0,12,0,12,431,103,267,80,220,85,4,9,4,8,39,28,0,12,164,81,164,81,0,12,0,12,0,12,0,12,214,91,179,84,146,68,19,33,0,12,14,17,0,12,35,42,0,12,0,12,35,42,0,12,0,12
3.3,Duwamish/SODO,1998,360,290,138,92,63,14,22,20,32,0,12,58,51,0,12,198,105,131,73,25,59,0,12,42,41,0,12,384,161,177,104,105,79,41,54,0,12,31,28,0,12,207,95,159,95,21,33,0,12,27,25,0,12,503,127,348,103,232,97,53,63,0,12,56,41,7,16,155,72,123,69,0,12,0,12,32,33,0,12,821,198,680,165,580,141,17,17,19,26,53,39,11,18,141,81,131,72,0,12,10,22,0,12,0,12
3.4,South Beacon Hill/NewHolly,9267,527,2698,423,1544,335,76,62,26,31,15,23,1058,245,369,223,1154,254,205,87,14,29,0,24,743,220,192,131,2307,366,1637,329,454,143,60,57,0,24,867,246,256,137,670,179,374,133,9,22,9,22,173,104,105,80,1885,301,1470,287,658,200,45,33,0,24,522,156,245,134,415,133,290,111,14,38,0,24,78,62,33,41,2377,351,1705,306,753,189,23,31,8,25,792,238,129,93,672,165,227,87,0,24,12,25,400,135,33,39
3.5,Beacon Hill,7079,588,1852,425,1104,282,89,80,13,45,0,17,937,256,65,61,748,250,113,93,13,49,0,17,515,200,107,126,1270,279,799,249,289,188,85,88,19,33,393,146,13,26,471,158,92,55,22,41,22,39,300,137,35,54,1730,298,1162,296,297,127,112,86,36,39,704,287,13,24,568,163,305,122,25,42,68,73,170,103,0,17,2227,441,1801,385,1113,266,16,29,56,44,606,248,10,23,426,152,220,109,9,19,0,17,197,111,0,17
3.6,North Beacon Hill/Jefferson Park,10287,521,2299,408,1165,331,138,108,222,145,0,24,582,257,223,135,1134,259,252,140,126,124,0,24,725,194,31,60,2027,374,1313,280,315,142,171,141,0,24,764,193,63,82,714,263,267,144,0,24,17,32,390,195,40,68,2400,393,1785,329,1018,258,101,85,19,35,547,183,100,89,615,180,321,134,0,24,28,34,245,111,21,26,3561,420,3121,395,2472,347,81,54,92,76,462,159,14,29,440,152,266,112,31,36,54,64,89,76,0,24
4.1,Rainier Beach,9895,593,1838,343,926,235,72,83,170,118,28,51,466,156,190,140,912,246,395,163,91,94,17,35,369,159,40,51,2158,379,1328,308,587,241,95,90,0,27,481,157,165,117,830,213,748,221,20,36,0,27,62,61,0,27,3127,441,2395,389,1575,308,142,114,36,63,440,190,202,146,732,215,614,207,0,27,0,27,82,61,36,57,2772,384,2133,321,1460,271,51,65,60,56,505,170,57,59,639,179,552,161,0,27,0,27,70,66,17,34
4.2,Columbia City,11969,635,2292,373,1192,309,158,117,158,141,34,59,605,226,237,165,1100,244,428,151,0,27,40,40,553,187,79,60,2042,359,1325,300,335,122,75,93,16,37,562,202,337,264,717,176,419,142,9,28,0,27,261,115,28,37,3216,419,2184,350,1276,297,189,123,36,39,503,159,180,119,1032,257,751,201,52,68,34,37,128,130,67,63,4419,488,3747,451,3029,404,154,97,129,81,387,160,48,51,672,176,523,147,49,41,0,27,100,81,0,27
4.3,Seward Park,6525,395,682,277,281,117,64,48,88,78,0,17,100,65,29,28,401,202,92,71,129,154,9,18,163,77,8,18,1038,202,554,124,224,81,9,18,0,17,279,75,42,39,484,146,284,110,21,24,23,26,123,59,33,53,1616,252,1207,219,821,191,44,35,84,91,157,60,101,72,409,111,327,104,29,34,15,17,28,26,10,19,3189,291,2498,229,2054,237,131,93,98,74,139,74,76,48,691,192,607,188,16,19,15,21,22,29,31,38
4.4,Mt. Baker/North Rainier,3991,376,309,117,153,92,76,58,33,52,0,17,44,41,0,17,156,79,72,49,0,17,13,21,53,47,18,25,449,161,204,124,118,102,0,17,0,17,69,61,17,25,245,85,162,75,0,17,0,17,65,49,18,26,700,219,541,210,415,183,15,25,0,17,61,72,50,82,159,77,124,66,0,17,14,21,21,28,0,17,2533,223,2065,213,1826,213,89,55,69,71,70,97,11,19,468,123,432,120,12,21,0,17,24,28,0,17
5.1,Madrona/Leschi,7436,397,171,112,123,104,123,104,0,21,0,21,0,21,0,21,48,35,48,35,0,21,0,21,0,21,0,21,598,259,212,131,180,122,32,43,0,21,0,21,0,21,386,214,354,217,6,21,0,21,26,46,0,21,1350,253,922,226,809,211,18,34,0,21,47,38,48,86,428,170,346,151,31,42,44,66,7,22,0,21,5317,453,4045,413,3539,353,212,139,137,65,129,75,28,47,1272,220,1153,215,23,31,37,34,59,37,0,21
5.2,Judkins Park,2243,231,484,126,150,81,44,36,30,47,0,12,76,48,0,12,334,105,68,45,0,12,4,9,233,97,29,38,402,131,176,99,112,71,45,56,0,12,19,23,0,12,226,86,84,58,0,12,0,12,142,67,0,12,479,133,325,108,221,91,44,67,0,12,60,38,0,12,154,91,86,63,14,22,32,46,22,25,0,12,878,185,653,150,338,96,16,26,38,45,236,110,25,33,225,101,164,80,0,12,0,12,61,53,0,12
5.3,Central Area/Squire Park,12894,604,822,243,277,150,55,47,152,130,0,24,6,23,64,65,545,164,452,149,4,23,31,36,33,42,25,35,1327,274,693,205,605,190,0,24,50,62,8,20,30,56,634,204,609,201,4,22,0,24,21,34,0,24,3380,438,2476,376,2077,316,126,92,34,41,120,86,119,103,904,222,754,203,38,49,12,29,55,52,45,58,7365,514,6430,470,5692,471,149,87,385,136,166,113,38,37,935,204,821,188,24,29,24,32,48,54,18,35
6.1,First Hill,10558,590,1220,246,330,157,71,101,110,87,8,29,101,76,40,51,890,184,541,161,44,42,14,30,209,87,82,59,1653,305,633,206,456,172,115,101,16,32,33,32,13,30,1020,220,918,215,17,28,28,36,57,50,0,24,2653,332,1526,266,1211,240,75,67,149,73,62,39,29,36,1127,205,931,185,43,50,33,38,90,66,30,42,5032,495,3761,446,2839,382,177,95,318,164,281,139,146,118,1271,228,915,185,0,24,125,85,217,112,14,30
6.2,Capitol Hill,16571,707,507,204,317,186,163,93,94,131,60,99,0,29,0,29,190,87,111,62,0,29,13,33,45,54,21,41,1255,323,769,279,556,197,107,149,16,37,17,29,73,96,486,170,427,159,0,29,42,48,0,29,17,39,5329,625,4584,643,3985,620,216,144,59,51,211,205,113,117,745,221,604,171,82,131,59,85,0,29,0,29,9480,706,8438,680,7258,670,263,110,619,230,246,140,52,69,1042,240,653,185,12,34,288,155,89,83,0,29
6.3,North Capitol Hill,3366,205,93,101,93,101,93,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,188,105,114,90,101,86,13,23,0,12,0,12,0,12,74,48,74,48,0,12,0,12,0,12,0,12,609,164,532,156,495,152,20,31,0,12,17,26,0,12,77,54,77,54,0,12,0,12,0,12,0,12,2476,234,1938,226,1716,214,31,35,75,62,116,92,0,12,538,161,514,167,0,12,24,37,0,12,0,12
6.4,Miller Park,5325,298,159,80,66,50,55,47,0,17,0,17,11,20,0,17,93,60,76,60,4,16,8,18,5,14,0,17,372,158,200,93,133,69,33,49,0,17,34,39,0,17,172,100,145,90,0,17,0,17,27,45,0,17,937,185,672,165,597,152,18,21,34,32,23,25,0,17,265,95,237,87,8,18,16,22,0,17,4,16,3857,204,3284,196,3062,198,41,44,83,50,89,56,9,19,573,137,510,113,10,19,32,41,21,24,0,17
6.5,Madison Park,4058,255,27,38,11,26,0,17,0,17,11,26,0,17,0,17,16,28,16,28,0,17,0,17,0,17,0,17,181,104,117,82,60,48,11,18,46,51,0,17,0,17,64,56,64,56,0,17,0,17,0,17,0,17,748,207,423,156,345,131,0,17,42,34,18,28,18,29,325,141,325,141,0,17,0,17,0,17,0,17,3102,326,2064,282,1918,268,33,31,85,61,17,28,11,19,1038,199,718,169,32,29,140,107,148,138,0,17
7.1,Montlake/Portage Bay,7117,305,45,35,15,20,15,20,0,21,0,21,0,21,0,21,30,30,30,30,0,21,0,21,0,21,0,21,382,156,272,132,241,124,11,23,3,14,17,30,0,21,110,74,41,37,0,21,28,46,41,30,0,21,1038,207,778,182,708,175,13,27,15,28,30,48,12,24,260,98,250,97,0,21,10,23,0,21,0,21,5652,319,4546,331,4071,312,157,114,207,100,111,107,0,21,1106,174,1033,169,14,25,43,39,16,27,0,21
7.2,University District,4699,558,184,155,97,89,64,83,0,29,0,29,14,33,19,40,87,86,59,79,0,29,0,29,28,41,0,29,361,165,186,111,167,111,0,29,0,29,19,31,0,29,175,119,96,68,0,29,79,101,0,29,0,29,1060,380,716,298,605,287,10,28,14,33,87,97,0,29,344,255,273,252,12,30,29,36,30,42,0,29,3094,386,2300,337,1895,332,25,44,56,49,307,124,17,37,794,188,498,168,81,81,32,48,183,106,0,29
7.3,Ravenna/Bryant,15722,487,241,102,99,71,52,49,0,32,39,57,0,32,8,31,142,76,99,71,0,32,16,39,27,42,0,32,1222,259,703,226,623,218,2,30,24,33,54,59,0,32,519,134,382,109,19,37,92,71,26,34,0,32,2384,318,1698,287,1514,262,37,42,49,46,57,65,41,46,686,160,611,152,0,32,54,53,21,36,0,32,11875,501,9556,449,8340,445,270,103,412,172,471,140,63,56,2319,325,1794,265,108,91,134,78,270,105,13,37
7.4,Wedgwood/View Ridge,10976,362,219,98,114,80,37,36,13,30,24,42,40,57,0,27,105,58,105,58,0,27,0,27,0,27,0,27,1000,250,597,206,490,159,8,27,4,25,95,131,0,27,403,132,345,125,19,29,13,31,13,31,13,30,2234,276,1453,254,1267,231,27,35,18,27,141,88,0,27,781,156,700,151,0,27,36,37,45,42,0,27,7523,426,5694,357,4583,359,184,81,447,150,445,126,35,44,1829,234,1452,209,49,42,60,44,227,101,41,37
7.5,Laurelhurst/Sand Point,7131,323,110,57,6,21,6,21,0,21,0,21,0,21,0,21,104,56,69,47,1,12,0,21,34,34,0,21,333,128,171,102,84,50,51,73,13,22,23,29,0,21,162,78,82,59,0,21,30,35,42,39,8,21,1055,239,668,193,582,198,10,24,17,29,59,63,0,21,387,140,251,121,0,21,42,39,94,67,0,21,5633,351,4287,338,3478,291,150,120,233,110,426,187,0,21,1346,196,1196,201,0,21,66,49,84,50,0,21
8.1,Northgate/Maple Leaf,9797,435,656,184,376,155,204,97,99,92,11,27,22,28,40,59,280,120,216,115,0,24,33,30,31,39,0,24,1348,272,624,202,331,116,33,40,27,33,74,62,159,144,724,207,548,159,102,109,24,35,17,25,33,56,2599,323,1860,271,1315,230,124,100,89,68,146,88,186,112,739,184,597,164,9,26,18,33,103,73,12,28,5194,398,4038,361,3259,321,144,94,210,100,333,110,92,78,1156,218,724,175,12,27,169,97,234,119,17,34
8.2,Olympic Hills/Victory Heights,11016,469,1003,239,289,128,180,122,35,43,23,33,51,47,0,24,714,210,462,159,15,31,62,78,96,75,79,92,1562,340,956,226,648,186,142,124,23,31,106,87,37,47,606,222,435,151,96,152,25,43,50,53,0,24,2692,359,1924,351,1523,347,56,54,64,72,217,100,64,59,768,199,677,187,0,24,12,28,67,51,12,29,5759,477,4805,467,3804,415,242,126,59,47,615,200,85,65,954,186,681,156,28,33,27,42,218,104,0,24
8.3,Cedar Park/Meadowbrook,9295,433,682,198,303,132,173,93,29,42,12,28,22,28,67,77,379,144,204,96,59,79,47,38,34,33,35,59,1481,387,1098,358,733,228,261,236,23,31,81,95,0,27,383,128,343,122,25,38,0,27,15,27,0,27,2437,322,1812,293,1443,257,115,85,90,79,113,95,51,52,625,144,567,138,0,27,6,27,40,33,12,31,4695,384,3644,354,3102,315,68,52,193,98,243,107,38,40,1051,160,956,158,0,27,38,37,53,50,4,25
9.1,Broadview/Bitter Lake,10661,621,833,258,307,155,172,107,75,92,16,36,44,51,0,27,526,182,367,170,19,36,66,51,60,59,14,29,1693,374,794,282,610,264,0,27,97,78,33,40,54,66,899,195,785,188,0,27,95,98,19,31,0,27,3383,426,2105,352,1732,328,16,33,84,57,66,63,207,133,1278,232,1016,206,16,32,86,89,110,77,50,61,4752,396,3439,337,2807,296,164,99,153,87,256,110,59,80,1313,225,1095,197,17,30,90,64,97,93,14,30
9.2,Licton Springs,6724,490,457,198,201,132,17,42,173,142,0,17,11,22,0,17,256,114,35,48,83,82,1,12,137,72,0,17,792,262,515,228,300,121,185,205,0,17,30,30,0,17,277,125,229,117,25,36,0,17,23,30,0,17,1833,321,1463,300,1286,299,27,34,37,44,48,43,65,69,370,135,254,112,20,30,37,33,59,59,0,17,3642,508,3178,486,2520,401,194,125,143,133,321,174,0,17,464,155,352,130,0,17,12,22,100,83,0,17
9.3,Greenwood/Phinney Ridge,18221,547,686,206,314,149,216,123,87,83,0,29,11,32,0,29,372,126,250,96,37,59,18,37,67,55,0,29,1946,276,1176,237,1057,227,7,30,77,61,35,46,0,29,770,166,634,150,33,39,38,42,65,56,0,29,4610,462,3356,407,3039,391,119,85,44,40,152,77,2,27,1254,250,1069,240,18,35,58,68,99,69,10,31,10979,545,9399,506,8659,499,218,116,250,102,189,102,83,73,1580,230,1313,209,29,41,121,105,97,61,20,41
9.4,Green Lake,10868,560,172,72,36,35,25,33,0,24,0,24,11,27,0,24,136,59,74,42,18,34,10,27,34,33,0,24,715,205,333,139,308,136,0,24,12,28,13,30,0,24,382,145,369,144,13,29,0,24,0,24,0,24,1877,365,1284,285,1207,283,46,53,20,30,11,26,0,24,593,179,498,164,28,34,39,42,28,37,0,24,8104,534,7029,540,6005,484,214,130,424,156,364,137,22,30,1075,208,928,206,22,37,47,39,64,63,14,30
9.5,Haller Lake,7437,328,499,177,246,140,151,116,39,61,24,26,11,22,21,41,253,130,182,109,0,21,42,54,29,43,0,21,1426,260,842,228,541,174,23,26,49,75,164,122,65,62,584,153,500,141,41,64,15,16,25,27,3,16,2611,374,1905,334,1576,319,45,55,47,49,108,76,129,159,706,167,596,164,11,23,18,30,67,53,14,25,2901,347,2353,322,1697,288,28,33,195,159,372,159,61,57,548,149,399,135,33,35,36,53,80,59,0,21
10.1,North Beach/Blue Ridge,8738,285,489,209,277,185,155,115,89,141,8,22,25,34,0,21,212,79,119,66,0,21,71,51,0,21,22,37,1075,192,498,158,443,151,24,30,14,28,17,31,0,21,577,139,510,139,0,21,40,33,27,33,0,21,2422,270,1671,236,1454,210,96,96,7,20,59,49,55,70,751,152,606,150,41,52,75,56,29,36,0,21,4752,318,3990,288,3608,286,181,92,70,41,131,63,0,21,762,140,668,131,23,28,36,32,35,33,0,21
10.2,Whittier Heights,9097,374,279,119,152,94,73,61,44,59,0,24,35,53,0,24,127,82,96,62,0,24,31,51,0,24,0,24,991,229,697,209,633,201,55,65,9,23,0,24,0,24,294,100,261,96,0,24,15,29,18,33,0,24,2156,385,1828,365,1617,318,127,105,47,44,17,32,20,39,328,124,283,121,17,32,0,24,28,32,0,24,5671,424,4937,396,4437,376,130,90,107,68,244,105,19,34,734,151,680,150,0,24,39,38,0,24,15,32
10.3,Sunset Hill/Loyal Heights,10709,375,242,112,121,91,75,72,0,24,32,56,14,26,0,24,121,64,80,56,14,28,25,32,2,18,0,24,1009,245,570,188,474,162,0,24,96,87,0,24,0,24,439,146,439,146,0,24,0,24,0,24,0,24,2616,381,1959,372,1839,356,17,32,0,24,103,109,0,24,657,166,590,156,0,24,33,43,17,28,17,33,6842,422,5623,410,5026,400,157,118,285,151,155,99,0,24,1219,223,1112,216,19,33,44,42,44,58,0,24
10.4,Ballard,6003,452,274,122,130,100,74,66,56,73,0,17,0,17,0,17,144,81,126,76,0,17,0,17,18,29,0,17,774,381,609,365,395,304,87,135,30,48,97,158,0,17,165,100,129,94,0,17,0,17,36,36,0,17,1427,389,1119,354,1077,350,15,24,27,43,0,17,0,17,308,130,256,124,0,17,30,39,22,35,0,17,3528,466,3115,482,2502,423,16,25,517,338,58,55,22,35,413,156,396,157,0,17,0,17,17,27,0,17
11.1,Fremont,12664,455,173,96,66,55,49,48,17,34,0,24,0,24,0,24,107,79,53,68,0,24,0,24,36,33,18,36,575,150,379,123,325,113,36,38,18,34,0,24,0,24,196,95,196,95,0,24,0,24,0,24,0,24,2605,399,2225,369,2078,359,51,57,44,41,16,33,36,61,380,164,364,162,0,24,16,33,0,24,0,24,9311,507,8221,495,7355,476,171,80,442,157,234,112,19,37,1090,219,872,183,57,70,0,24,161,106,0,24
11.2,Wallingford,10442,496,262,99,110,61,59,44,0,27,19,38,20,37,12,31,152,78,114,74,0,27,0,27,38,35,0,27,689,164,394,117,375,115,2,21,8,27,9,28,0,27,295,117,240,110,0,27,23,31,32,55,0,27,1770,271,1321,259,1262,256,22,29,10,29,27,35,0,27,449,113,395,101,0,27,30,50,24,33,0,27,7721,523,6536,475,5840,484,182,98,332,123,156,69,26,37,1185,231,1098,228,31,40,27,39,29,38,0,27
11.3,Cascade/Eastlake,10448,711,470,186,252,151,252,151,0,21,0,21,0,21,0,21,218,115,163,88,0,21,7,24,43,72,5,20,934,265,590,235,522,229,19,35,16,36,15,29,18,33,344,118,256,99,17,33,16,30,55,54,0,21,2903,378,2208,340,1892,323,140,113,79,87,79,85,18,34,695,214,653,210,16,31,12,26,14,28,0,21,6141,590,5197,553,4230,528,150,86,309,118,440,189,68,84,944,192,730,158,0,21,91,81,123,83,0,21
12.1,Magnolia,9283,318,193,90,51,47,39,47,0,24,0,24,12,24,0,24,142,75,127,75,0,24,0,24,15,30,0,24,456,155,235,124,190,117,0,24,45,38,0,24,0,24,221,89,168,88,0,24,29,37,24,41,0,24,1779,315,1115,262,890,211,129,140,32,35,64,59,0,24,664,157,561,148,0,24,103,75,0,24,0,24,6855,415,4965,357,4488,357,96,67,208,96,157,80,16,32,1890,319,1633,283,46,47,142,85,69,53,0,24
12.2,Interbay,7853,406,162,98,96,75,40,37,13,30,0,21,0,21,43,61,66,58,51,52,0,21,15,29,0,21,0,21,777,253,502,185,391,146,10,22,62,70,0,21,39,56,275,166,174,113,0,21,58,67,43,63,0,21,2083,289,1649,267,1510,249,10,22,49,45,41,44,39,56,434,125,386,114,0,21,28,35,20,38,0,21,4831,369,4095,361,3361,356,203,120,362,153,169,138,0,21,736,174,606,167,29,41,45,40,56,56,0,21
12.3,Queen Anne,27447,787,391,170,153,110,77,66,53,95,0,40,14,42,9,38,238,136,200,132,4,39,20,40,14,42,0,40,1869,352,951,247,895,242,45,49,11,42,0,40,0,40,918,233,760,202,0,40,38,58,71,78,49,84,6102,581,4643,515,4173,473,77,69,109,71,221,134,63,101,1459,297,1283,246,34,58,0,40,142,173,0,40,19085,776,15957,743,14039,745,361,163,837,200,619,228,101,71,3128,365,2681,336,141,144,203,101,79,80,24,46
13.1,Belltown,7079,496,265,136,100,72,81,66,0,21,19,34,0,21,0,21,165,113,152,110,0,21,0,21,13,25,0,21,528,205,142,82,128,81,14,29,0,21,0,21,0,21,386,182,254,119,30,47,15,29,0,21,87,133,1743,341,1285,304,1104,298,45,51,69,65,67,66,0,21,458,209,380,161,21,26,0,21,0,21,57,132,4543,483,3751,463,3106,390,57,76,328,141,248,139,12,25,792,210,644,185,15,27,50,62,83,65,0,21
13.2,Downtown Commercial Core,3576,395,387,180,81,67,71,62,0,12,0,12,0,12,10,24,306,153,246,137,0,12,4,12,42,61,14,22,573,182,241,119,229,117,0,12,12,19,0,12,0,12,332,135,230,95,25,32,31,41,28,38,18,25,756,177,232,104,223,103,0,12,9,20,0,12,0,12,524,146,467,147,5,9,0,12,36,39,16,21,1860,271,1507,250,1161,226,0,12,265,141,64,69,17,27,353,120,317,112,11,19,25,29,0,12,0,12
13.3,Pioneer Square/International District,4099,297,1320,224,386,127,18,42,0,17,10,19,318,115,40,51,934,194,204,109,0,17,0,17,692,155,38,54,633,192,282,118,129,90,0,17,11,16,112,75,30,29,351,148,239,141,11,22,11,22,90,43,0,17,948,163,628,134,395,117,25,36,33,38,154,76,21,35,320,102,225,86,0,17,0,17,95,55,0,17,1198,201,897,166,634,152,0,17,36,35,192,79,35,52,301,112,212,104,11,22,0,17,78,51,0,17
