area_id,area_name,b25032001,b25032001_moe,b25032002,b25032002_moe,b25032003,b25032003_moe,b25032004,b25032004_moe,b25032005,b25032005_moe,b25032006,b25032006_moe,b25032007,b25032007_moe,b25032008,b25032008_moe,b25032009,b25032009_moe,b25032010,b25032010_moe,b25032011,b25032011_moe,b25032012,b25032012_moe,b25032013,b25032013_moe,b25032014,b25032014_moe,b25032015,b25032015_moe,b25032016,b25032016_moe,b25032017,b25032017_moe,b25032018,b25032018_moe,b25032019,b25032019_moe,b25032020,b25032020_moe,b25032021,b25032021_moe,b25032022,b25032022_moe,b25032023,b25032023_moe
5.3,Central Area/Squire Park,8106,238,3478,250,2403,211,427,127,46,36,70,48,82,77,135,70,194,65,81,40,40,43,0,24,4628,310,797,184,192,86,312,122,318,115,579,173,656,177,946,195,828,172,0,24,0,24
6.1,First Hill,7537,281,1118,179,53,58,49,50,23,42,12,26,45,48,70,58,276,96,590,141,0,24,0,24,6419,309,185,106,91,69,213,96,289,107,217,88,251,83,1434,229,3733,311,6,24,0,24
6.2,Capitol Hill,13942,322,2655,326,276,139,115,68,0,29,13,34,128,132,574,190,714,177,835,171,0,29,0,29,11287,402,280,179,199,192,149,156,543,178,876,250,2354,340,4458,436,2428,362,0,29,0,29
6.3,North Capitol Hill,2363,123,1181,173,683,137,107,66,0,12,16,28,40,40,246,116,63,52,0,12,26,29,0,12,1182,192,96,86,0,12,56,49,141,102,247,80,330,129,282,127,30,26,0,12,0,12
6.4,Miller Park,3180,100,1539,129,1136,90,157,63,10,21,16,28,20,21,123,67,77,44,0,17,0,17,0,17,1641,131,324,109,38,30,124,58,183,72,99,44,473,108,288,87,112,58,0,17,0,17
6.5,Madison Park,2679,129,1515,141,1122,127,68,51,0,17,46,42,0,17,39,37,142,64,98,66,0,17,0,17,1164,153,186,109,0,17,20,32,33,46,296,142,189,97,140,102,300,108,0,17,0,17
7.1,Montlake/Portage Bay,4576,111,2427,160,1830,132,126,66,39,44,29,34,81,67,82,51,148,64,0,21,12,24,80,63,2149,176,408,161,34,33,167,105,250,107,245,85,542,152,335,134,168,86,0,21,0,21
7.2,University District,5280,209,774,113,612,101,0,29,0,29,0,29,0,29,35,41,97,58,26,38,0,29,4,25,4506,235,397,150,162,111,179,116,160,91,327,133,923,235,1252,214,1106,178,0,29,0,29
7.3,Ravenna/Bryant,9895,238,5892,251,5445,239,129,70,20,34,13,33,32,38,20,33,31,41,163,66,39,36,0,32,4003,299,1228,201,119,57,129,78,386,118,584,184,551,153,449,136,519,135,38,69,0,32
7.4,Wedgwood/View Ridge,6148,153,4860,199,4479,193,104,57,45,51,0,27,8,27,90,49,28,38,70,43,10,28,26,48,1288,178,611,136,29,30,87,82,126,58,98,47,92,49,199,103,20,30,16,30,10,28
7.5,Laurelhurst/Sand Point,4412,158,2853,202,2398,184,148,81,0,21,6,20,18,25,47,39,90,45,146,65,0,21,0,21,1559,212,331,112,79,77,88,93,179,102,180,78,238,85,287,126,141,68,36,52,0,21
8.1,Northgate/Maple Leaf,6976,196,2723,187,2116,157,25,32,0,24,15,29,9,25,120,99,165,65,273,89,0,24,0,24,4253,238,610,170,55,44,162,116,177,102,387,141,609,199,722,182,1531,239,0,24,0,24
8.2,Olympic Hills/Victory Heights,6737,204,3497,241,2754,229,213,88,14,27,52,45,92,68,92,73,109,88,124,65,47,43,0,24,3240,292,705,188,165,90,69,78,224,122,313,152,536,168,695,154,533,162,0,24,0,24
8.3,Cedar Park/Meadowbrook,5748,207,2854,179,2757,177,79,56,3,25,0,27,0,27,0,27,15,31,0,27,0,27,0,27,2894,245,508,127,53,49,85,66,222,130,365,151,382,175,417,124,819,156,43,73,0,27
9.1,Broadview/Bitter Lake,6683,218,3285,224,2696,206,135,99,0,27,40,65,28,39,116,67,160,94,110,65,0,27,0,27,3398,253,429,137,151,122,30,38,57,47,197,113,197,102,719,204,1618,243,0,27,0,27
9.2,Licton Springs,4422,146,1802,240,953,183,481,144,0,17,37,36,57,54,250,124,24,30,0,17,0,17,0,17,2620,254,549,155,323,138,201,130,236,132,521,180,269,132,328,111,176,79,3,13,14,24
9.3,Greenwood/Phinney Ridge,10923,235,6353,313,5399,295,201,70,143,86,72,49,15,29,125,66,326,94,63,47,9,30,0,29,4570,322,1312,240,120,67,367,142,410,129,641,166,611,136,551,155,549,129,9,30,0,29
9.4,Green Lake,6673,219,3442,241,2783,217,292,106,57,43,15,32,105,94,63,45,42,49,85,51,0,24,0,24,3231,254,637,182,155,92,240,106,198,98,299,125,560,160,684,163,458,142,0,24,0,24
9.5,Haller Lake,4467,139,2687,222,2110,184,207,84,0,21,0,21,20,34,32,40,184,105,7,21,127,78,0,21,1780,238,412,111,32,36,24,43,131,95,234,129,192,126,529,167,226,115,0,21,0,21
10.1,North Beach/Blue Ridge,5103,114,3604,180,3239,189,209,86,10,24,7,21,49,32,49,64,30,23,11,23,0,21,0,21,1499,180,565,149,194,114,75,55,48,39,88,54,191,91,279,103,59,39,0,21,0,21
10.2,Whittier Heights,5610,116,3010,236,2642,210,201,77,50,47,56,49,31,36,30,38,0,24,0,24,0,24,0,24,2600,254,691,168,112,64,397,153,474,165,512,157,375,130,39,41,0,24,0,24,0,24
10.3,Sunset Hill/Loyal Heights,6432,193,4062,235,3406,222,203,84,113,81,15,29,89,54,62,46,68,45,94,46,12,26,0,24,2370,246,606,160,107,84,182,118,280,113,399,127,254,112,269,97,273,98,0,24,0,24
10.4,Ballard,4091,212,926,189,456,123,59,44,0,17,15,24,97,78,58,56,0,17,241,98,0,17,0,17,3165,293,185,124,226,98,24,34,237,103,529,195,325,108,692,202,947,259,0,17,0,17
11.1,Fremont,8389,231,3272,278,1996,217,482,134,134,102,26,30,154,71,103,70,278,110,99,53,0,24,0,24,5117,318,823,215,260,107,587,200,671,188,1187,232,849,166,542,142,138,69,0,24,60,65
11.2,Wallingford,7409,188,2998,202,2374,188,108,71,91,52,46,46,56,44,30,33,176,64,93,63,10,29,14,32,4411,250,813,193,99,55,297,113,334,116,423,132,531,171,1151,205,735,170,28,37,0,27
11.3,Cascade/Eastlake,8722,431,914,176,188,71,39,40,0,21,0,21,64,64,87,55,92,58,444,136,0,21,0,21,7808,430,156,85,57,61,16,31,61,71,555,193,565,144,1144,267,5254,375,0,21,0,21
12.1,Magnolia,5548,152,4234,252,3963,237,37,38,16,32,0,24,31,39,26,34,149,96,0,24,12,25,0,24,1314,210,624,172,56,43,187,107,15,30,77,55,176,93,167,94,0,24,12,25,0,24
12.2,Interbay,5251,185,2230,221,1299,170,112,79,25,33,9,22,206,96,284,132,240,89,55,45,0,21,0,21,3021,259,212,110,112,80,278,135,444,156,358,128,689,199,816,191,103,65,9,23,0,21
12.3,Queen Anne,19175,394,7628,391,4063,259,325,111,100,72,157,71,317,123,684,171,1454,231,500,137,0,40,28,48,11547,494,816,182,175,95,564,211,1070,242,1383,252,1877,305,3076,361,2586,312,0,40,0,40
13.1,Belltown,5934,298,1587,279,65,77,16,31,0,21,0,21,0,21,0,21,32,31,1474,273,0,21,0,21,4347,335,168,58,0,21,15,29,37,44,75,73,253,125,904,225,2868,362,27,46,0,21
13.2,Downtown Commercial Core,2452,178,444,105,14,22,14,24,0,12,0,12,13,21,38,28,123,64,242,81,0,12,0,12,2008,197,52,65,0,12,0,12,0,12,61,73,55,76,320,125,1520,214,0,12,0,12
13.3,Pioneer Square/International District,3024,156,144,59,11,21,0,17,0,17,0,17,0,17,20,25,45,33,68,46,0,17,0,17,2880,161,69,52,41,52,21,26,25,27,202,94,178,75,740,130,1593,180,11,21,0,17
