area_id,area_name,b05010001,b05010001_moe,b05010002,b05010002_moe,b05010003,b05010003_moe,b05010004,b05010004_moe,b05010005,b05010005_moe,b05010006,b05010006_moe,b05010007,b05010007_moe,b05010008,b05010008_moe,b05010009,b05010009_moe,b05010010,b05010010_moe,b05010011,b05010011_moe,b05010012,b05010012_moe,b05010013,b05010013_moe,b05010014,b05010014_moe,b05010015,b05010015_moe,b05010016,b05010016_moe,b05010017,b05010017_moe,b05010018,b05010018_moe,b05010019,b05010019_moe,b05010020,b05010020_moe,b05010021,b05010021_moe,b05010022,b05010022_moe,b05010023,b05010023_moe,b05010024,b05010024_moe,b05010025,b05010025_moe
3.2,Georgetown,133,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,133,44,112,39,17,23,95,32,0,12,21,25,0,12,21,25
3.3,Duwamish/SODO,187,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,187,37,139,58,6,11,133,56,0,12,48,64,39,59,9,19
3.4,South Beacon Hill/NewHolly,4401,885,1801,893,1238,854,121,135,1117,851,0,24,563,260,200,167,363,249,948,310,651,254,47,66,604,246,0,24,297,210,42,54,255,204,1652,382,1220,360,211,110,872,331,137,94,432,215,233,114,199,177
3.5,Beacon Hill,1549,263,97,116,5,70,0,17,5,70,0,17,92,98,38,67,54,73,472,237,380,235,106,158,267,164,7,17,92,133,12,24,80,132,980,219,774,201,114,76,533,191,127,87,206,111,76,59,130,95
3.6,North Beacon Hill/Jefferson Park,2681,319,286,238,13,30,0,24,13,30,0,24,273,234,61,65,212,227,1111,340,493,369,0,24,313,236,180,277,618,342,0,24,618,342,1284,301,1037,270,591,222,346,165,100,80,247,162,156,113,91,81
4.1,Rainier Beach,3389,518,857,375,309,252,139,212,170,151,0,27,548,315,199,152,349,277,1058,430,401,353,72,103,107,106,222,303,657,388,637,387,20,37,1474,408,756,308,198,108,358,249,200,150,718,286,479,220,239,188
4.2,Columbia City,3018,472,561,255,144,130,0,27,122,122,22,42,417,228,300,198,117,121,913,352,613,299,120,107,493,275,0,27,300,200,181,169,119,109,1544,266,1280,282,797,260,343,166,140,112,264,106,248,102,16,43
4.3,Seward Park,1719,255,169,198,54,88,0,17,54,88,0,17,115,175,6,16,109,175,220,130,179,121,58,77,92,90,29,55,41,57,32,56,9,19,1330,182,1101,168,876,160,144,73,81,62,229,91,215,89,14,25
4.4,Mt. Baker/North Rainier,1145,152,131,105,30,49,30,49,0,17,0,17,101,95,39,63,62,58,219,151,124,138,68,113,56,79,0,17,95,129,0,17,95,129,795,169,552,173,367,158,0,17,185,112,243,115,225,118,18,28
5.1,Madrona/Leschi,1778,234,155,126,76,98,76,98,0,21,0,21,79,82,79,82,0,21,246,168,68,81,68,81,0,21,0,21,178,176,178,176,0,21,1377,193,1204,197,908,174,123,135,173,116,173,85,155,88,18,30
5.2,Judkins Park,278,102,43,54,43,54,0,12,43,54,0,12,0,12,0,12,0,12,17,29,17,29,0,12,17,29,0,12,0,12,0,12,0,12,218,108,174,104,90,95,22,32,62,72,44,52,25,42,19,31
5.3,Central Area/Squire Park,2260,380,353,253,132,116,77,83,55,85,0,24,221,226,78,108,143,198,428,244,107,95,25,47,23,42,59,79,321,222,287,214,34,63,1479,251,1079,247,644,189,154,141,281,191,400,164,376,158,24,34
6.1,First Hill,474,150,276,113,73,62,8,25,65,62,0,24,203,100,130,95,73,63,71,83,0,24,0,24,0,24,0,24,71,83,9,25,62,85,127,108,38,64,19,55,0,24,19,41,89,89,89,89,0,24
6.2,Capitol Hill,811,257,200,197,0,29,0,29,0,29,0,29,200,197,67,71,133,187,262,186,228,184,23,46,205,181,0,29,34,60,34,60,0,29,349,154,224,124,55,46,142,106,27,57,125,91,125,91,0,29
6.3,North Capitol Hill,319,98,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,319,98,319,98,270,97,0,12,49,53,0,12,0,12,0,12
6.4,Miller Park,1141,181,11,21,0,17,0,17,0,17,0,17,11,21,0,17,11,21,116,111,46,56,32,50,0,17,14,28,70,98,70,98,0,17,1014,148,971,146,828,149,12,22,131,90,43,33,36,31,7,18
6.5,Madison Park,883,202,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,38,60,38,60,0,17,0,17,38,60,0,17,0,17,0,17,845,186,758,181,666,175,0,17,92,90,87,61,73,60,14,22
7.1,Montlake/Portage Bay,1106,119,34,43,0,21,0,21,0,21,0,21,34,43,34,43,0,21,75,62,31,39,31,39,0,21,0,21,44,50,44,50,0,21,997,136,859,124,656,127,21,34,182,102,138,87,124,84,14,25
7.2,University District,536,102,9,33,0,29,0,29,0,29,0,29,9,33,9,33,0,29,25,32,0,29,0,29,0,29,0,29,25,32,14,33,11,31,502,97,473,94,473,94,0,29,0,29,29,34,29,34,0,29
7.3,Ravenna/Bryant,3916,264,198,100,78,65,57,62,15,38,6,31,120,80,68,69,52,52,191,84,149,73,109,85,40,57,0,32,42,51,42,51,0,32,3527,271,3208,280,2677,276,193,92,338,133,319,164,284,162,35,41
7.4,Wedgwood/View Ridge,3014,209,75,68,11,29,11,29,0,27,0,27,64,68,54,67,10,28,258,196,215,190,215,190,0,27,0,27,43,53,14,32,29,50,2681,246,2310,246,1647,228,253,104,410,152,371,150,354,151,17,34
7.5,Laurelhurst/Sand Point,2485,264,170,116,50,45,50,45,0,21,0,21,120,108,120,108,0,21,113,92,95,88,63,74,0,21,32,48,18,30,18,30,0,21,2202,249,2011,245,1636,245,153,116,222,138,191,98,131,79,60,61
8.1,Northgate/Maple Leaf,1828,275,211,122,74,73,40,51,34,57,0,24,137,100,137,100,0,24,248,176,137,136,83,103,54,86,0,24,111,117,111,117,0,24,1369,223,1210,203,838,175,208,136,164,87,159,107,134,102,25,39
8.2,Olympic Hills/Victory Heights,2231,272,361,184,60,80,15,32,45,75,0,24,301,167,142,149,159,159,147,99,132,96,93,76,39,65,0,24,15,31,0,24,15,31,1723,238,1363,223,1038,225,171,117,154,104,360,155,268,137,92,87
8.3,Cedar Park/Meadowbrook,1927,282,342,189,147,133,0,27,147,133,0,27,195,136,110,118,85,70,262,150,100,90,87,89,13,30,0,27,162,123,89,81,73,96,1323,166,1026,168,762,160,86,59,178,94,297,146,222,132,75,68
9.1,Broadview/Bitter Lake,1944,275,137,109,0,27,0,27,0,27,0,27,137,109,72,73,65,85,187,198,82,88,47,70,35,60,0,27,105,172,0,27,105,172,1620,258,1283,203,939,204,130,88,214,117,337,205,317,202,20,41
9.2,Licton Springs,1007,256,103,89,52,61,0,17,52,61,0,17,51,62,51,62,0,17,166,135,95,120,27,43,68,112,0,17,71,60,29,49,42,37,738,221,657,214,448,171,0,17,209,135,81,59,81,59,0,17
9.3,Greenwood/Phinney Ridge,3990,440,152,100,57,71,57,71,0,29,0,29,95,74,85,72,10,31,561,396,444,389,303,372,134,115,7,29,117,73,117,73,0,29,3277,262,2887,267,2227,260,275,184,385,151,390,148,351,141,39,49
9.4,Green Lake,1752,193,85,76,51,64,39,63,12,28,0,24,34,48,34,48,0,24,54,48,15,30,15,30,0,24,0,24,39,45,39,45,0,24,1613,190,1384,165,1005,190,37,43,342,128,229,110,229,110,0,24
9.5,Haller Lake,1593,307,138,142,109,140,0,21,109,140,0,21,29,47,14,26,15,44,342,142,240,137,34,43,120,96,86,100,102,62,88,60,14,23,1113,256,902,192,503,163,278,151,121,93,211,140,110,63,101,127
10.1,North Beach/Blue Ridge,2110,273,103,75,53,62,30,50,0,21,23,43,50,46,50,46,0,21,329,200,173,151,80,82,83,132,10,23,156,140,127,133,29,48,1678,211,1429,209,1213,209,49,50,167,131,249,119,207,102,42,63
10.2,Whittier Heights,2081,286,96,90,71,79,35,59,36,55,0,24,25,33,25,33,0,24,72,85,45,78,45,78,0,24,0,24,27,36,27,36,0,24,1913,263,1470,200,1275,202,9,22,186,102,443,231,402,225,41,48
10.3,Sunset Hill/Loyal Heights,2343,222,122,108,86,99,86,99,0,24,0,24,36,42,36,42,0,24,45,52,45,52,25,43,0,24,20,38,0,24,0,24,0,24,2176,221,1821,209,1434,210,57,64,330,130,355,171,316,158,39,64
10.4,Ballard,540,123,39,45,39,45,0,17,39,45,0,17,0,17,0,17,0,17,55,67,0,17,0,17,0,17,0,17,55,67,0,17,55,67,446,128,392,113,343,99,0,17,49,76,54,57,54,57,0,17
11.1,Fremont,1491,213,49,57,14,29,14,29,0,24,0,24,35,55,35,55,0,24,58,96,58,96,0,24,58,96,0,24,0,24,0,24,0,24,1384,194,1142,197,833,143,106,89,203,138,242,112,209,109,33,42
11.2,Wallingford,1818,207,96,130,0,27,0,27,0,27,0,27,96,130,96,130,0,27,217,123,43,64,43,64,0,27,0,27,174,106,174,106,0,27,1505,168,1309,179,1091,179,99,75,119,79,196,106,172,99,24,43
11.3,Cascade/Eastlake,402,132,54,67,0,21,0,21,0,21,0,21,54,67,54,67,0,21,45,68,0,21,0,21,0,21,0,21,45,68,45,68,0,21,303,138,188,103,150,93,0,21,38,56,115,103,102,96,13,37
12.1,Magnolia,2788,354,56,90,56,90,0,24,56,90,0,24,0,24,0,24,0,24,198,205,169,193,137,196,0,24,32,51,29,34,15,29,14,29,2534,405,2395,404,1756,389,73,62,566,217,139,102,139,102,0,24
12.2,Interbay,1231,248,56,58,47,56,16,30,0,21,31,52,9,22,9,22,0,21,61,58,18,33,18,33,0,21,0,21,43,50,43,50,0,21,1114,248,945,236,627,197,130,115,188,110,169,106,169,106,0,21
12.3,Queen Anne,4033,364,83,74,34,62,34,62,0,40,0,40,49,57,49,57,0,40,478,251,326,235,145,165,98,152,83,88,152,113,138,111,14,43,3472,359,3158,351,2499,355,108,70,551,167,314,154,302,153,12,43
13.1,Belltown,229,83,27,46,27,46,27,46,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,202,71,139,40,139,40,0,21,0,21,63,58,63,58,0,21
13.2,Downtown Commercial Core,60,68,13,20,13,20,0,12,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,65,47,65,0,12,0,12,47,65,0,12,0,12,0,12
13.3,Pioneer Square/International District,714,399,511,389,142,137,0,17,142,137,0,17,369,375,31,45,338,373,103,84,65,74,6,15,48,73,11,21,38,36,29,30,9,20,100,58,62,47,30,31,32,39,0,17,38,42,8,19,30,34
