area_id,area_name,b25060001,b25060001_moe
1,Rogers Park,13710700,627481
2,West Ridge,10424600,620558
3,Uptown,15269300,700097
4,Lincoln Square,10179900,575920
5,North Center,7932700,499903
6,Lake View,39666000,1194340
7,Lincoln Park,22521700,1064088
8,Near North Side,38090500,1627162
9,Edison Park,936400,195141
10,Norwood Park,2579900,340115
11,Jefferson Park,2803900,298432
12,Forest Glen,640700,161918
13,North Park,2287500,258909
14,Albany Park,8485600,406524
15,Portage Park,7942700,487574
16,Irving Park,8841600,487318
17,Dunning,3124800,324577
18,Montclare,1398900,191085
19,Belmont Cragin,8481300,484820
20,Hermosa,3114100,275894
21,Avondale,6414600,401913
22,Logan Square,16436600,619250
23,Humboldt Park,7485200,405867
24,West Town,23071300,814949
25,Austin,13353500,539358
26,West Garfield Park,2733600,221469
27,East Garfield Park,3316200,254584
28,Near West Side,16336200,804548
29,North Lawndale,5515000,334536
30,South Lawndale,5895500,311093
31,Lower West Side,5627200,292845
32,Loop,12739800,1174475
33,Near South Side,7581400,990284
34,Armour Square,1798800,197474
35,Douglas,5408400,270174
36,Oakland,1280000,160349
37,Fuller Park,366500,74855
38,Grand Boulevard,4728400,298108
39,Kenwood,5331500,348312
40,Washington Park,2195700,213823
41,Hyde Park,7818800,434840
42,Woodlawn,5522700,350059
43,South Shore,11522500,510479
44,Chatham,6235800,372543
45,Avalon Park,963500,206776
46,South Chicago,3959400,314796
47,Burnside,273200,106798
48,Calumet Heights,929000,189279
49,Roseland,4938100,365506
50,Pullman,1082600,126141
51,South Deering,1416600,196271
52,East Side,1258400,159449
53,West Pullman,2785500,345880
54,Riverdale,960500,171000
55,Hegewisch,589300,164521
56,Garfield Ridge,1539600,238215
57,Archer Heights,971800,157269
58,Brighton Park,4062200,313774
59,McKinley Park,1576100,176949
60,Bridgeport,4313800,287438
61,New City,3863500,279243
62,West Elsdon,966000,184468
63,Gage Park,2760800,237360
64,Clearing,1561400,223320
65,West Lawn,1843800,310858
66,Chicago Lawn,6161600,398364
67,West Englewood,3654000,278901
68,Englewood,4183500,290231
69,Greater Grand Crossing,5390600,334778
70,Ashburn,1440900,288153
71,Auburn Gresham,6456000,403533
72,Beverly,1122900,159758
73,Washington Heights,2128200,262101
74,Mount Greenwood,522900,138136
75,Morgan Park,1592200,293984
76,O'Hare,3088900,344798
77,Edgewater,15496700,749223
