area_id,area_name,b19025001,b19025001_moe
1,Rogers Park,1313943200,57350706
2,West Ridge,1620430400,170790867
3,Uptown,1897756600,84077614
4,Lincoln Square,1408306500,71364285
5,North Center,1862139300,106372826
6,Lake View,5642447600,188890787
7,Lincoln Park,4506045800,218013340
8,Near North Side,7063410800,353219994
9,Edison Park,445638900,28777414
10,Norwood Park,1187678300,53480350
11,Jefferson Park,712658000,42931386
12,Forest Glen,800698500,60550603
13,North Park,477482700,37712132
14,Albany Park,1076295800,52263583
15,Portage Park,1476841200,56591510
16,Irving Park,1465069500,59956622
17,Dunning,1053675200,40736109
18,Montclare,259757600,30803729
19,Belmont Cragin,1121351000,45227173
20,Hermosa,355550500,23031467
21,Avondale,786365200,37255967
22,Logan Square,2255733900,80258889
23,Humboldt Park,700786400,48176101
24,West Town,3489051500,111017418
25,Austin,1456957600,54373007
26,West Garfield Park,194461400,15924783
27,East Garfield Park,257605800,28252419
28,Near West Side,2349598700,121111065
29,North Lawndale,400224800,38515023
30,South Lawndale,651577400,31775218
31,Lower West Side,561802300,29831026
32,Loop,1697999900,197618087
33,Near South Side,1177102500,131430555
34,Armour Square,208159500,22582059
35,Douglas,427037300,29687760
36,Oakland,118158400,15925594
37,Fuller Park,28287400,4470139
38,Grand Boulevard,518966900,59271326
39,Kenwood,638562100,61747919
40,Washington Park,143164300,15581070
41,Hyde Park,1011491200,115629586
42,Woodlawn,434789200,34633622
43,South Shore,876272800,46701017
44,Chatham,597114900,34460491
45,Avalon Park,223709300,23465002
46,South Chicago,463436300,34633380
47,Burnside,41501000,9642742
48,Calumet Heights,394759100,34405916
49,Roseland,757951500,39290915
50,Pullman,141877000,11095337
51,South Deering,224608200,17730826
52,East Side,379179900,25444260
53,West Pullman,469727300,28185534
54,Riverdale,53624100,8521017
55,Hegewisch,224436500,28918733
56,Garfield Ridge,858304700,34828455
57,Archer Heights,203706500,15734025
58,Brighton Park,536311500,31256957
59,McKinley Park,262084500,17960435
60,Bridgeport,708394000,37833159
61,New City,502855300,26545897
62,West Elsdon,278948400,16567129
63,Gage Park,443753200,24983226
64,Clearing,550786900,31777458
65,West Lawn,523711500,28000140
66,Chicago Lawn,679860500,37211019
67,West Englewood,367400000,20747325
68,Englewood,317345200,37400328
69,Greater Grand Crossing,530349900,35271437
70,Ashburn,952832300,42796384
71,Auburn Gresham,716765700,35666543
72,Beverly,821933800,42234619
73,Washington Heights,476158900,27103887
74,Mount Greenwood,620273100,32306519
75,Morgan Park,588024200,33422808
76,O'Hare,340108400,30102667
77,Edgewater,1772130300,74405836
