area_id,area_name,b19129001,b19129001_moe,b19129002,b19129002_moe,b19129003,b19129003_moe,b19129004,b19129004_moe,b19129005,b19129005_moe,b19129006,b19129006_moe,b19129007,b19129007_moe
1,Rogers Park,59467700,15370808,1346300,944535,13783000,4404515,32683200,13465924,3323100,2098782,6528300,4613335,1803900,1811020
2,West Ridge,699580200,47149039,30479000,8181053,182095900,25124596,261650100,39063174,77655000,18062997,83343900,23515766,64356200,20832904
4,Lincoln Square,111868600,23900620,2387500,1927770,29272200,10178065,34561300,12797237,12616300,9623838,25491100,13910421,7540300,6730343
9,Edison Park,99079000,14434422,8036700,3324839,22653400,8608631,35762300,9929962,7489400,5562664,23120700,10888354,2016400,1780739
10,Norwood Park,554692100,43777136,40203400,9498131,113330600,20652141,238362900,42822906,43071500,13186899,87937200,22510186,31786500,15700974
11,Jefferson Park,240306200,32972526,11926700,6037841,42766500,12022480,94999400,21511568,30985500,23943621,35590500,12305502,24037400,13967358
12,Forest Glen,237019900,21092621,11929600,5077595,40635300,12372877,107838500,21361967,10119700,6370173,58959100,17808625,7537700,5536266
13,North Park,230558900,31288877,17354400,11639708,62008400,23698793,80569200,22043044,20877600,12356951,36699200,12592899,13050000,10342620
14,Albany Park,524222900,43891136,19801500,7066588,89045200,20335226,230285900,34254788,59658600,14696216,78989400,23140382,46442600,15412542
15,Portage Park,695927400,41030829,34043800,7727653,140157800,21193678,256538300,34576527,92558500,19601791,115635900,24702332,56993400,18288363
16,Irving Park,368076000,32897028,6658200,2765843,83901700,18531919,147076200,26006651,30264100,11514316,61462900,20503079,38712500,15186181
17,Dunning,709189700,39821520,40093000,7628506,132841600,19972666,257207100,31904450,93521800,18674278,123022100,25694785,62504100,23062893
18,Montclare,199045800,29512811,11701800,4381410,47577200,11387245,79155500,25971437,18736300,8562328,27018400,12392009,14856500,8510937
19,Belmont Cragin,696294300,38442663,33983100,7419957,164520600,19490902,158178700,22648914,114550700,20957369,129480700,25043701,95580600,21097201
20,Hermosa,112889100,13168580,3071700,1859980,32868100,7266835,30189900,10615449,9799700,4775024,18743100,8243594,18216500,7201345
21,Avondale,347913300,31708836,6204100,2604705,67101900,12494392,152504200,29067307,59767200,16333197,35483800,11519387,26851700,11451252
