area_id,area_name,b25012001,b25012001_moe,b25012002,b25012002_moe,b25012003,b25012003_moe,b25012004,b25012004_moe,b25012005,b25012005_moe,b25012006,b25012006_moe,b25012007,b25012007_moe,b25012008,b25012008_moe,b25012009,b25012009_moe,b25012010,b25012010_moe,b25012011,b25012011_moe,b25012012,b25012012_moe,b25012013,b25012013_moe,b25012014,b25012014_moe,b25012015,b25012015_moe,b25012016,b25012016_moe,b25012017,b25012017_moe
41,Hyde Park,12539,327,4669,300,1043,172,1032,171,278,98,82,64,672,145,11,39,3626,286,7870,371,1183,226,1136,226,479,156,141,93,516,148,47,53,6687,390
42,Woodlawn,10302,343,2527,270,558,137,400,122,108,63,115,81,177,80,158,74,1969,241,7775,366,2307,267,1893,250,364,120,478,135,1051,198,414,143,5468,359
43,South Shore,21700,578,5185,387,1204,216,883,195,124,90,52,63,707,176,321,114,3981,366,16515,598,4761,470,3922,449,1052,247,784,209,2086,352,839,205,11754,582
44,Chatham,14098,418,5195,340,1197,211,831,176,52,55,138,89,641,164,366,130,3998,322,8903,460,3064,364,2464,351,442,179,692,220,1330,260,600,199,5839,435
45,Avalon Park,3871,220,2612,216,681,148,595,142,22,26,58,47,515,148,86,57,1931,187,1259,207,420,150,366,139,32,35,44,47,290,126,54,59,839,186
46,South Chicago,10770,408,4472,354,1201,215,933,202,48,52,65,52,820,195,268,91,3271,318,6298,413,2479,309,2108,286,376,151,651,168,1081,207,371,132,3819,359
47,Burnside,1056,98,580,80,250,88,131,69,8,17,49,46,74,56,119,81,330,84,476,118,133,75,101,66,0,11,54,47,47,45,32,37,343,103
48,Calumet Heights,5586,174,4377,212,1066,174,796,165,102,84,121,69,573,136,270,93,3311,198,1209,204,610,180,426,141,176,90,11,27,239,111,184,111,599,140
49,Roseland,15524,379,8896,368,2306,282,1510,252,127,75,132,80,1251,243,796,161,6590,336,6628,428,3001,332,2576,320,288,139,588,195,1700,258,425,130,3627,364
50,Pullman,2984,134,1377,124,327,90,178,82,89,72,21,30,68,43,149,67,1050,125,1607,162,580,142,513,140,110,77,121,79,282,107,67,45,1027,152
51,South Deering,5332,164,3128,228,780,160,550,143,14,31,127,75,409,128,230,92,2348,212,2204,245,1220,225,1013,198,134,83,208,112,671,159,207,116,984,196
52,East Side,6900,215,4705,276,2039,271,1758,255,154,70,493,156,1111,222,281,109,2666,252,2195,247,1103,220,998,205,276,129,356,124,366,133,105,79,1092,202
53,West Pullman,9375,323,5866,306,1703,279,965,238,8,39,145,115,812,202,738,155,4163,308,3509,343,1870,264,1514,253,180,98,462,153,872,207,356,139,1639,281
54,Riverdale,2322,166,299,85,58,47,37,39,16,29,7,19,14,25,21,26,241,83,2023,176,1221,154,1092,153,115,66,308,105,669,165,129,77,802,160
55,Hegewisch,3694,195,2733,224,885,185,822,179,171,109,121,88,530,144,63,54,1848,212,961,226,476,208,464,207,97,111,137,117,230,144,12,25,485,169
56,Garfield Ridge,11952,202,9966,285,3247,243,2971,234,494,132,673,164,1804,240,276,106,6719,291,1986,268,686,183,634,177,195,105,116,87,323,136,52,62,1300,218
57,Archer Heights,3740,135,2407,203,1088,151,987,146,229,107,238,79,520,108,101,55,1319,154,1333,193,767,157,705,155,269,100,237,95,199,87,62,54,566,135
58,Brighton Park,11572,326,5307,380,2747,292,2381,284,312,121,450,131,1619,241,366,115,2560,270,6265,397,3920,360,3690,353,926,216,991,210,1773,276,230,110,2345,293
59,McKinley Park,5185,166,2917,223,1141,191,942,180,137,66,208,95,597,154,199,76,1776,197,2268,227,1181,191,1028,180,292,114,263,102,473,135,153,82,1087,187
60,Bridgeport,12140,316,5732,330,2004,233,1886,230,330,97,271,98,1285,206,118,59,3728,286,6408,374,1736,257,1619,249,378,112,309,118,932,209,117,68,4672,344
61,New City,11621,370,5071,337,2348,257,1917,246,300,107,497,146,1120,182,431,113,2723,272,6550,395,3539,337,3245,330,785,177,920,195,1540,245,294,100,3011,306
62,West Elsdon,5027,151,3690,206,1570,200,1338,193,151,72,373,120,814,165,232,105,2120,216,1337,207,810,176,788,171,104,70,243,113,441,137,22,41,527,153
63,Gage Park,9405,238,5302,315,3053,298,2477,279,174,91,720,179,1583,242,576,138,2249,227,4103,316,2450,295,2212,290,560,161,694,187,958,204,238,107,1653,232
64,Clearing,8389,219,6346,275,2144,217,2059,214,306,109,534,168,1219,210,85,49,4202,301,2043,251,757,191,704,194,221,108,192,111,291,122,53,58,1286,223
65,West Lawn,9111,215,7068,295,3616,277,3252,272,309,122,1168,220,1775,250,364,119,3452,298,2043,287,925,232,798,218,205,139,219,117,374,145,127,76,1118,216
66,Chicago Lawn,15416,427,6869,405,3635,332,2555,294,268,117,545,163,1742,249,1080,208,3234,317,8547,494,4403,417,3683,402,898,213,1032,247,1753,298,720,187,4144,410
67,West Englewood,10364,339,4884,312,1382,198,681,146,76,66,144,77,461,128,701,140,3502,284,5480,346,2800,278,2213,254,278,112,482,131,1453,216,587,149,2680,291
68,Englewood,9803,383,2904,271,785,166,359,120,8,37,50,55,301,110,426,115,2119,247,6899,383,3004,297,2370,264,429,136,524,147,1417,223,634,166,3895,331
69,Greater Grand Crossing,12605,368,4458,302,1188,200,602,143,56,59,71,59,475,130,586,157,3270,284,8147,412,3163,328,2694,310,530,158,432,120,1732,270,469,142,4984,378
70,Ashburn,12780,230,11000,330,4964,362,4183,336,377,143,1099,226,2707,337,781,203,6036,346,1780,314,806,225,772,224,75,78,253,144,444,162,34,45,974,246
71,Auburn Gresham,17173,440,8009,393,2622,292,1382,230,92,67,168,86,1122,207,1240,215,5387,361,9164,472,3692,357,3137,351,524,173,893,190,1720,281,555,171,5472,435
72,Beverly,7705,196,6296,195,2280,196,2078,178,448,124,473,117,1157,167,202,90,4016,207,1409,178,435,127,311,109,50,61,98,60,163,89,124,79,974,158
73,Washington Heights,9308,303,6254,319,1697,227,979,189,194,96,143,84,642,149,718,157,4557,304,3054,345,1191,228,970,212,223,125,107,67,640,190,221,112,1863,315
74,Mount Greenwood,6589,208,5973,203,2309,205,2224,203,496,136,359,117,1369,210,85,57,3664,231,616,147,191,112,191,112,44,46,21,40,126,100,0,25,425,117
75,Morgan Park,8009,269,6051,293,1901,241,1652,233,293,112,331,114,1028,207,249,99,4150,304,1958,277,763,200,655,187,63,53,73,59,519,182,108,79,1195,213
76,O'Hare,6108,207,2827,306,650,192,639,193,317,139,126,99,196,121,11,41,2177,288,3281,331,810,259,796,258,447,188,182,171,167,109,14,44,2471,330
77,Edgewater,29110,543,11363,570,1616,259,1558,255,616,166,134,80,808,194,58,61,9747,539,17747,672,2263,357,2103,346,871,229,239,133,993,251,160,107,15484,681
