area_id,area_name,c27008001,c27008001_moe,c27008002,c27008002_moe,c27008003,c27008003_moe,c27008004,c27008004_moe,c27008005,c27008005_moe,c27008006,c27008006_moe,c27008007,c27008007_moe,c27008008,c27008008_moe,c27008009,c27008009_moe,c27008010,c27008010_moe,c27008011,c27008011_moe,c27008012,c27008012_moe,c27008013,c27008013_moe,c27008014,c27008014_moe,c27008015,c27008015_moe,c27008016,c27008016_moe,c27008017,c27008017_moe,c27008018,c27008018_moe,c27008019,c27008019_moe,c27008020,c27008020_moe,c27008021,c27008021_moe
40,Washington Park,11141,835,4908,483,1991,301,2,25,1989,301,2397,349,0,27,2397,349,520,138,0,27,520,138,6233,520,1768,295,0,27,1768,295,3983,359,0,27,3983,359,482,121,0,27,482,121
41,Hyde Park,26427,1183,12695,858,1949,334,17,39,1932,335,9356,743,19,38,9337,742,1390,210,33,44,1357,208,13732,692,1597,278,10,39,1587,277,10220,607,46,56,10174,602,1915,219,33,45,1882,219
42,Woodlawn,24291,1269,10858,762,2985,468,15,42,2970,467,6744,571,28,42,6716,572,1129,198,33,40,1096,195,13433,784,3002,413,24,40,2978,413,8802,521,42,52,8760,521,1629,221,8,37,1621,221
43,South Shore,46965,2020,20672,1127,5760,717,0,44,5760,717,12839,834,54,58,12785,832,2073,284,27,47,2046,284,26293,1431,5402,695,0,44,5402,695,17398,985,111,94,17287,975,3493,342,18,46,3475,342
44,Chatham,33244,1627,14040,947,4169,610,20,50,4149,610,8234,688,80,65,8154,688,1637,258,82,57,1555,254,19204,1145,4110,559,0,37,4110,559,11618,781,12,41,11606,781,3476,307,34,43,3442,307
45,Avalon Park,9617,760,4380,490,932,239,0,19,932,239,2794,397,10,22,2784,396,654,130,12,23,642,129,5237,460,984,243,0,19,984,243,3040,290,18,25,3022,289,1213,164,20,27,1193,163
46,South Chicago,29402,1591,13414,946,4225,531,18,45,4207,530,7723,669,12,39,7711,669,1466,220,0,37,1466,220,15988,991,4055,509,36,53,4019,506,9581,661,52,70,9529,656,2352,245,25,43,2327,243
47,Burnside,3508,686,1618,405,619,291,0,11,619,291,859,239,0,11,859,239,140,49,0,11,140,49,1890,384,429,195,0,11,429,195,1151,227,0,11,1151,227,310,71,0,11,310,71
48,Calumet Heights,14382,814,6292,539,1455,265,0,27,1455,265,3644,358,16,29,3628,357,1193,179,11,30,1182,180,8090,561,1557,312,0,27,1557,312,4406,342,0,27,4406,342,2127,220,6,26,2121,220
49,Roseland,45004,1655,20619,1031,5455,641,14,46,5441,641,12255,731,27,48,12228,731,2909,251,66,49,2843,250,24385,1012,5496,550,50,59,5446,549,14277,712,34,49,14243,711,4612,318,36,47,4576,316
50,Pullman,7262,584,2915,341,832,205,0,19,832,205,1786,246,26,39,1760,247,297,84,0,19,297,84,4347,410,869,242,0,19,869,242,2676,236,11,24,2665,233,802,119,0,19,802,119
51,South Deering,16438,1030,7059,599,2046,382,0,25,2046,382,4329,458,0,25,4329,458,684,130,38,36,646,127,9379,803,2435,455,0,25,2435,455,5614,480,0,25,5614,480,1330,187,20,30,1310,187
52,East Side,23517,1386,11224,755,3554,501,0,29,3554,501,6675,498,4,28,6671,498,995,165,58,38,937,160,12293,871,4021,568,0,29,4021,568,6772,472,0,29,6772,472,1500,217,3,28,1497,217
53,West Pullman,30810,1644,13937,956,4691,587,73,93,4618,583,7610,643,122,95,7488,641,1636,213,43,52,1593,211,16873,1020,4264,633,30,67,4234,635,10223,698,63,56,10160,700,2386,264,36,47,2350,264
54,Riverdale,6820,725,2574,436,1482,322,0,16,1482,322,928,211,0,16,928,211,164,84,37,41,127,79,4246,526,1525,291,0,16,1525,291,2378,322,15,29,2363,325,343,95,14,23,329,104
55,Hegewisch,10155,927,5234,594,1723,406,0,19,1723,406,2961,424,4,18,2957,424,550,147,8,21,542,147,4921,494,1199,327,0,19,1199,327,2847,341,0,19,2847,341,875,199,10,21,865,199
56,Garfield Ridge,33848,1075,16649,763,3902,432,0,42,3902,432,10592,550,19,43,10573,550,2155,228,93,66,2062,230,17199,673,3949,389,0,42,3949,389,10402,503,11,40,10391,504,2848,234,76,64,2772,231
57,Archer Heights,13434,778,6590,465,1930,253,19,39,1911,253,4228,338,29,45,4199,333,432,114,0,27,432,114,6844,515,2106,352,61,62,2045,344,3935,315,9,29,3926,316,803,131,0,27,803,131
58,Brighton Park,44098,1805,22665,1145,7609,715,0,43,7609,715,14073,757,16,49,14057,757,983,178,34,47,949,176,21433,1029,6968,610,13,46,6955,611,12695,659,8,41,12687,659,1770,239,0,43,1770,239
59,McKinley Park,16434,925,8491,554,2562,393,0,25,2562,393,5347,374,0,25,5347,374,582,114,17,27,565,115,7943,581,2012,327,0,25,2012,327,5234,404,1,22,5233,404,697,123,0,25,697,123
60,Bridgeport,32423,1332,16187,772,3332,430,4,39,3328,430,11509,615,31,45,11478,615,1346,210,14,36,1332,210,16236,830,3567,451,0,37,3567,451,10757,580,29,45,10728,581,1912,233,12,35,1900,233
61,New City,42050,1893,21218,1258,7006,652,19,53,6987,653,13061,943,50,59,13011,943,1151,195,4,46,1147,195,20832,1086,6818,640,8,61,6810,638,12663,670,10,47,12653,670,1351,197,0,47,1351,197
62,West Elsdon,18980,1098,9470,684,2795,438,0,27,2795,438,5984,461,0,27,5984,461,691,143,0,27,691,143,9510,657,2636,436,0,27,2636,436,5833,362,0,27,5833,362,1041,169,11,26,1030,168
63,Gage Park,39492,1743,19992,1125,6475,580,0,41,6475,580,12525,807,0,41,12525,807,992,193,0,41,992,193,19500,1034,6605,630,0,41,6605,630,11656,651,0,41,11656,651,1239,209,8,39,1231,211
64,Clearing,22716,982,11119,697,3064,438,0,31,3064,438,6983,470,18,35,6965,470,1072,159,11,34,1061,158,11597,628,2476,386,0,31,2476,386,7197,424,17,38,7180,427,1924,209,0,31,1924,209
65,West Lawn,32950,1269,17019,913,5444,584,0,34,5444,584,10496,679,47,54,10449,676,1079,193,5,31,1074,194,15931,750,4850,455,16,42,4834,454,9392,541,0,34,9392,541,1689,238,5,31,1684,238
66,Chicago Lawn,54793,2225,25277,1296,9103,791,0,49,9103,791,14661,882,27,58,14634,880,1513,215,0,49,1513,215,29516,1397,9597,867,0,49,9597,867,17881,844,9,52,17872,845,2038,269,0,49,2038,269
67,West Englewood,35288,1619,16378,946,5251,523,21,50,5230,521,9494,714,43,63,9451,716,1633,210,36,51,1597,209,18910,969,4774,534,0,48,4774,534,11423,642,0,48,11423,642,2713,232,0,48,2713,232
68,Englewood,28732,1514,12321,809,4234,517,37,53,4197,514,6895,603,11,40,6884,602,1192,219,19,42,1173,218,16411,1044,4548,557,0,36,4548,557,9623,657,29,48,9594,656,2240,257,12,40,2228,257
69,Greater Grand Crossing,32491,1521,14214,884,4288,556,0,38,4288,556,8488,663,23,44,8465,662,1438,214,67,57,1371,214,18277,1006,4871,531,0,38,4871,531,10748,651,5,38,10743,652,2658,250,10,40,2648,249
70,Ashburn,42430,1613,20951,1026,6036,665,23,43,6013,665,13084,702,28,46,13056,700,1831,229,45,53,1786,229,21479,971,5567,541,0,41,5567,541,13695,646,17,41,13678,647,2217,225,28,50,2189,223
71,Auburn Gresham,49600,1884,21053,1098,6406,649,26,51,6380,647,12142,830,97,97,12045,826,2505,272,76,62,2429,271,28547,1262,6974,695,12,49,6962,695,16685,811,33,51,16652,810,4888,340,90,72,4798,341
72,Beverly,21226,812,10155,535,2820,302,0,29,2820,302,6155,374,26,39,6129,372,1180,146,101,57,1079,147,11071,550,3003,324,0,29,3003,324,6477,368,0,29,6477,368,1591,173,45,41,1546,175
73,Washington Heights,25828,1156,11536,821,3042,430,10,35,3032,430,6689,613,41,47,6648,612,1805,215,9,34,1796,214,14292,714,2638,383,0,33,2638,383,8199,552,0,33,8199,552,3455,255,0,33,3455,255
74,Mount Greenwood,18467,761,9263,455,2518,280,5,24,2513,280,5898,336,16,30,5882,336,847,152,10,27,837,153,9204,543,2131,329,5,24,2126,329,5774,371,4,24,5770,370,1299,181,22,32,1277,182
75,Morgan Park,22372,1070,10330,726,2711,388,0,31,2711,388,6346,564,14,35,6332,565,1273,178,84,53,1189,176,12042,700,2714,435,0,31,2714,435,7106,410,38,48,7068,412,2222,213,26,40,2196,215
76,O'Hare,13676,1093,7023,673,1305,423,0,38,1305,423,4853,465,16,45,4837,466,865,238,61,75,804,232,6653,661,1254,408,0,38,1254,408,4670,417,0,38,4670,417,729,198,0,38,729,198
77,Edgewater,54610,1706,27009,1145,3132,467,6,48,3126,466,21343,987,62,88,21281,985,2534,328,56,69,2478,325,27601,1173,3429,487,5,48,3424,487,20348,951,119,99,20229,954,3824,360,4,48,3820,360
