area_id,area_name,b99172001,b99172001_moe,b99172002,b99172002_moe,b99172003,b99172003_moe,b99172004,b99172004_moe,b99172005,b99172005_moe,b99172006,b99172006_moe,b99172007,b99172007_moe,b99172008,b99172008_moe,b99172009,b99172009_moe,b99172010,b99172010_moe,b99172011,b99172011_moe,b99172012,b99172012_moe,b99172013,b99172013_moe,b99172014,b99172014_moe,b99172015,b99172015_moe
1,Rogers Park,10091,-1,1501,-1,85,-1,73,-1,0,-1,57,-1,103,-1,370,-1,5573,-1,153,-1,205,-1,70,-1,289,-1,704,-1,908,-1
2,West Ridge,16321,-1,1909,-1,130,-1,5,-1,37,-1,40,-1,63,-1,506,-1,9063,-1,311,-1,607,-1,306,-1,410,-1,814,-1,2120,-1
3,Uptown,9232,-1,1056,-1,126,-1,0,-1,32,-1,95,-1,61,-1,287,-1,5818,-1,135,-1,204,-1,62,-1,250,-1,500,-1,606,-1
4,Lincoln Square,8394,-1,508,-1,38,-1,0,-1,0,-1,33,-1,14,-1,108,-1,5653,-1,148,-1,121,-1,233,-1,177,-1,307,-1,1054,-1
5,North Center,7252,-1,115,-1,15,-1,4,-1,0,-1,6,-1,0,-1,31,-1,5813,-1,92,-1,153,-1,167,-1,133,-1,204,-1,519,-1
6,Lake View,14864,-1,406,-1,69,-1,15,-1,10,-1,13,-1,23,-1,102,-1,11101,-1,246,-1,470,-1,259,-1,321,-1,419,-1,1410,-1
7,Lincoln Park,10261,-1,244,-1,23,-1,3,-1,0,-1,36,-1,0,-1,73,-1,7750,-1,224,-1,289,-1,187,-1,107,-1,190,-1,1135,-1
8,Near North Side,15079,-1,902,-1,125,-1,0,-1,0,-1,5,-1,72,-1,97,-1,10386,-1,223,-1,490,-1,90,-1,319,-1,552,-1,1818,-1
9,Edison Park,2829,-1,11,-1,0,-1,0,-1,7,-1,12,-1,0,-1,7,-1,1863,-1,44,-1,80,-1,40,-1,97,-1,81,-1,587,-1
10,Norwood Park,9614,-1,206,-1,8,-1,0,-1,0,-1,15,-1,0,-1,122,-1,6079,-1,174,-1,294,-1,216,-1,357,-1,504,-1,1639,-1
11,Jefferson Park,6374,-1,228,-1,0,-1,21,-1,0,-1,17,-1,0,-1,45,-1,3830,-1,101,-1,123,-1,193,-1,152,-1,458,-1,1206,-1
12,Forest Glen,4867,-1,141,-1,27,-1,0,-1,0,-1,0,-1,0,-1,95,-1,3031,-1,121,-1,167,-1,170,-1,195,-1,257,-1,663,-1
13,North Park,4250,-1,273,-1,0,-1,10,-1,0,-1,0,-1,0,-1,116,-1,2376,-1,106,-1,102,-1,102,-1,239,-1,285,-1,641,-1
14,Albany Park,10842,-1,1138,-1,67,-1,0,-1,43,-1,62,-1,105,-1,419,-1,5019,-1,185,-1,271,-1,290,-1,337,-1,1228,-1,1678,-1
15,Portage Park,14935,-1,1145,-1,23,-1,4,-1,0,-1,0,-1,37,-1,383,-1,7601,-1,254,-1,355,-1,370,-1,838,-1,854,-1,3071,-1
16,Irving Park,12442,-1,953,-1,61,-1,31,-1,4,-1,56,-1,88,-1,203,-1,7233,-1,307,-1,329,-1,336,-1,695,-1,899,-1,1247,-1
17,Dunning,10702,-1,380,-1,51,-1,12,-1,19,-1,28,-1,29,-1,220,-1,5989,-1,217,-1,373,-1,437,-1,442,-1,613,-1,1892,-1
18,Montclare,2909,-1,189,-1,16,-1,19,-1,31,-1,0,-1,47,-1,55,-1,1499,-1,45,-1,55,-1,64,-1,167,-1,163,-1,559,-1
19,Belmont Cragin,16806,-1,2254,-1,100,-1,128,-1,52,-1,45,-1,152,-1,460,-1,7891,-1,234,-1,403,-1,484,-1,917,-1,1569,-1,2117,-1
20,Hermosa,5456,-1,569,-1,31,-1,13,-1,46,-1,57,-1,32,-1,246,-1,2586,-1,40,-1,134,-1,223,-1,234,-1,489,-1,756,-1
21,Avondale,8793,-1,900,-1,45,-1,0,-1,0,-1,42,-1,34,-1,230,-1,4843,-1,120,-1,137,-1,218,-1,663,-1,685,-1,876,-1
22,Logan Square,14728,-1,2144,-1,134,-1,16,-1,32,-1,51,-1,44,-1,304,-1,8736,-1,132,-1,293,-1,244,-1,355,-1,1028,-1,1215,-1
23,Humboldt Park,11493,-1,1994,-1,281,-1,16,-1,42,-1,81,-1,146,-1,1114,-1,3892,-1,145,-1,294,-1,126,-1,304,-1,660,-1,2398,-1
24,West Town,15867,-1,1670,-1,62,-1,30,-1,26,-1,38,-1,76,-1,308,-1,10118,-1,195,-1,287,-1,219,-1,220,-1,842,-1,1776,-1
25,Austin,22153,-1,3348,-1,259,-1,116,-1,115,-1,134,-1,165,-1,1716,-1,7671,-1,396,-1,502,-1,392,-1,753,-1,1651,-1,4935,-1
26,West Garfield Park,4060,-1,888,-1,122,-1,30,-1,18,-1,63,-1,72,-1,495,-1,864,-1,77,-1,53,-1,33,-1,86,-1,249,-1,1010,-1
27,East Garfield Park,4480,-1,1085,-1,75,-1,11,-1,50,-1,30,-1,42,-1,567,-1,1143,-1,81,-1,42,-1,21,-1,97,-1,163,-1,1073,-1
28,Near West Side,9977,-1,978,-1,148,-1,23,-1,17,-1,54,-1,31,-1,249,-1,5864,-1,208,-1,211,-1,105,-1,279,-1,366,-1,1444,-1
29,North Lawndale,7738,-1,1584,-1,208,-1,49,-1,48,-1,23,-1,71,-1,1299,-1,1636,-1,45,-1,86,-1,132,-1,224,-1,359,-1,1974,-1
30,South Lawndale,13134,-1,3364,-1,62,-1,25,-1,86,-1,83,-1,134,-1,346,-1,5603,-1,185,-1,261,-1,301,-1,561,-1,872,-1,1251,-1
31,Lower West Side,7273,-1,1515,-1,65,-1,23,-1,11,-1,27,-1,51,-1,113,-1,4224,-1,38,-1,118,-1,101,-1,173,-1,503,-1,311,-1
32,Loop,4775,-1,160,-1,0,-1,0,-1,0,-1,0,-1,0,-1,74,-1,3677,-1,159,-1,130,-1,19,-1,87,-1,80,-1,389,-1
33,Near South Side,3892,-1,258,-1,0,-1,0,-1,0,-1,11,-1,0,-1,57,-1,2554,-1,94,-1,82,-1,97,-1,126,-1,163,-1,450,-1
34,Armour Square,3330,-1,879,-1,42,-1,60,-1,13,-1,22,-1,20,-1,109,-1,1649,-1,41,-1,73,-1,6,-1,127,-1,124,-1,165,-1
35,Douglas,3423,-1,593,-1,36,-1,17,-1,0,-1,36,-1,21,-1,146,-1,1581,-1,71,-1,108,-1,74,-1,302,-1,123,-1,315,-1
36,Oakland,1632,-1,419,-1,62,-1,0,-1,14,-1,18,-1,28,-1,90,-1,688,-1,4,-1,56,-1,16,-1,15,-1,28,-1,194,-1
37,Fuller Park,562,-1,78,-1,0,-1,4,-1,52,-1,0,-1,12,-1,26,-1,226,-1,14,-1,0,-1,10,-1,32,-1,30,-1,78,-1
38,Grand Boulevard,4782,-1,931,-1,26,-1,78,-1,35,-1,36,-1,50,-1,191,-1,2048,-1,70,-1,132,-1,116,-1,169,-1,334,-1,566,-1
39,Kenwood,3732,-1,517,-1,24,-1,19,-1,26,-1,14,-1,0,-1,105,-1,2061,-1,34,-1,178,-1,87,-1,87,-1,197,-1,383,-1
40,Washington Park,2542,-1,788,-1,42,-1,11,-1,4,-1,7,-1,141,-1,114,-1,688,-1,48,-1,41,-1,78,-1,114,-1,208,-1,258,-1
41,Hyde Park,4578,-1,396,-1,0,-1,0,-1,25,-1,0,-1,21,-1,78,-1,3348,-1,101,-1,133,-1,88,-1,79,-1,57,-1,252,-1
42,Woodlawn,4984,-1,891,-1,83,-1,23,-1,35,-1,18,-1,42,-1,259,-1,2232,-1,61,-1,119,-1,147,-1,78,-1,378,-1,618,-1
43,South Shore,9813,-1,1383,-1,75,-1,119,-1,7,-1,63,-1,103,-1,699,-1,4183,-1,165,-1,259,-1,471,-1,317,-1,699,-1,1270,-1
44,Chatham,7688,-1,1246,-1,81,-1,31,-1,43,-1,20,-1,136,-1,338,-1,2962,-1,142,-1,179,-1,234,-1,271,-1,683,-1,1322,-1
45,Avalon Park,2377,-1,258,-1,55,-1,0,-1,0,-1,0,-1,12,-1,60,-1,1140,-1,49,-1,78,-1,75,-1,164,-1,255,-1,231,-1
46,South Chicago,6687,-1,1198,-1,114,-1,13,-1,15,-1,55,-1,77,-1,415,-1,2642,-1,72,-1,131,-1,165,-1,291,-1,435,-1,1064,-1
47,Burnside,747,-1,155,-1,0,-1,37,-1,36,-1,11,-1,0,-1,10,-1,261,-1,17,-1,16,-1,40,-1,63,-1,38,-1,63,-1
48,Calumet Heights,3763,-1,99,-1,0,-1,0,-1,3,-1,0,-1,110,-1,184,-1,2098,-1,67,-1,116,-1,175,-1,114,-1,278,-1,519,-1
49,Roseland,10321,-1,967,-1,117,-1,10,-1,65,-1,163,-1,70,-1,600,-1,4419,-1,271,-1,274,-1,424,-1,398,-1,804,-1,1739,-1
50,Pullman,1828,-1,347,-1,0,-1,0,-1,10,-1,22,-1,5,-1,52,-1,764,-1,52,-1,66,-1,80,-1,113,-1,78,-1,239,-1
51,South Deering,3868,-1,648,-1,97,-1,7,-1,22,-1,0,-1,130,-1,202,-1,1498,-1,20,-1,109,-1,135,-1,117,-1,306,-1,577,-1
52,East Side,5310,-1,697,-1,73,-1,0,-1,16,-1,0,-1,57,-1,304,-1,2684,-1,112,-1,98,-1,161,-1,135,-1,329,-1,644,-1
53,West Pullman,6773,-1,987,-1,116,-1,97,-1,40,-1,65,-1,56,-1,441,-1,2367,-1,93,-1,200,-1,242,-1,373,-1,751,-1,945,-1
54,Riverdale,1712,-1,658,-1,61,-1,0,-1,18,-1,18,-1,48,-1,136,-1,363,-1,0,-1,14,-1,0,-1,35,-1,102,-1,259,-1
55,Hegewisch,2528,-1,257,-1,35,-1,0,-1,0,-1,0,-1,0,-1,107,-1,1499,-1,55,-1,56,-1,12,-1,70,-1,84,-1,353,-1
56,Garfield Ridge,8491,-1,442,-1,59,-1,6,-1,0,-1,0,-1,10,-1,36,-1,5849,-1,229,-1,177,-1,178,-1,215,-1,385,-1,905,-1
57,Archer Heights,2987,-1,274,-1,21,-1,0,-1,0,-1,7,-1,14,-1,46,-1,1870,-1,21,-1,78,-1,124,-1,144,-1,168,-1,220,-1
58,Brighton Park,9369,-1,1625,-1,86,-1,0,-1,12,-1,55,-1,95,-1,284,-1,5084,-1,113,-1,249,-1,195,-1,343,-1,655,-1,573,-1
59,McKinley Park,3760,-1,485,-1,26,-1,28,-1,15,-1,26,-1,0,-1,86,-1,2444,-1,64,-1,111,-1,88,-1,14,-1,152,-1,221,-1
60,Bridgeport,7506,-1,989,-1,64,-1,21,-1,31,-1,32,-1,14,-1,97,-1,4653,-1,149,-1,190,-1,94,-1,234,-1,443,-1,495,-1
61,New City,8925,-1,2040,-1,21,-1,37,-1,18,-1,64,-1,86,-1,248,-1,4222,-1,55,-1,141,-1,238,-1,419,-1,585,-1,751,-1
62,West Elsdon,4075,-1,506,-1,5,-1,9,-1,0,-1,19,-1,19,-1,93,-1,2201,-1,133,-1,114,-1,107,-1,232,-1,312,-1,325,-1
63,Gage Park,7786,-1,1268,-1,20,-1,48,-1,26,-1,63,-1,70,-1,255,-1,4220,-1,88,-1,105,-1,186,-1,307,-1,504,-1,626,-1
64,Clearing,5806,-1,390,-1,9,-1,31,-1,0,-1,0,-1,11,-1,0,-1,4210,-1,108,-1,172,-1,148,-1,124,-1,179,-1,424,-1
65,West Lawn,7238,-1,621,-1,33,-1,32,-1,14,-1,10,-1,54,-1,273,-1,4390,-1,165,-1,112,-1,284,-1,150,-1,289,-1,811,-1
