area_id,area_name,b99083001,b99083001_moe,b99083002,b99083002_moe,b99083003,b99083003_moe,b99083004,b99083004_moe,b99083005,b99083005_moe
1,Rogers Park,29987,-1,28279,-1,2544,-1,25735,-1,1708,-1
2,West Ridge,31544,-1,30222,-1,3860,-1,26362,-1,1322,-1
3,Uptown,31694,-1,29560,-1,2974,-1,26586,-1,2134,-1
4,Lincoln Square,23019,-1,21799,-1,1856,-1,19943,-1,1220,-1
5,North Center,20718,-1,19037,-1,1580,-1,17457,-1,1681,-1
6,Lake View,68129,-1,63926,-1,4867,-1,59059,-1,4203,-1
7,Lincoln Park,40875,-1,38286,-1,3800,-1,34486,-1,2589,-1
8,Near North Side,50700,-1,47179,-1,4991,-1,42188,-1,3521,-1
9,Edison Park,5862,-1,5609,-1,861,-1,4748,-1,253,-1
10,Norwood Park,17562,-1,17008,-1,2628,-1,14380,-1,554,-1
11,Jefferson Park,12572,-1,12217,-1,2125,-1,10092,-1,355,-1
12,Forest Glen,9048,-1,8688,-1,1027,-1,7661,-1,360,-1
13,North Park,8237,-1,7813,-1,1291,-1,6522,-1,424,-1
14,Albany Park,26801,-1,25717,-1,3138,-1,22579,-1,1084,-1
15,Portage Park,31046,-1,30126,-1,5140,-1,24986,-1,920,-1
16,Irving Park,28693,-1,27258,-1,3088,-1,24170,-1,1435,-1
17,Dunning,21257,-1,21059,-1,2463,-1,18596,-1,198,-1
18,Montclare,5205,-1,5139,-1,639,-1,4500,-1,66,-1
19,Belmont Cragin,31952,-1,31412,-1,2916,-1,28496,-1,540,-1
20,Hermosa,10998,-1,10746,-1,1136,-1,9610,-1,252,-1
21,Avondale,21102,-1,20343,-1,1841,-1,18502,-1,759,-1
22,Logan Square,40835,-1,38636,-1,3018,-1,35618,-1,2199,-1
23,Humboldt Park,17799,-1,17238,-1,2881,-1,14357,-1,561,-1
24,West Town,52110,-1,48825,-1,4472,-1,44353,-1,3285,-1
25,Austin,32636,-1,31639,-1,6440,-1,25199,-1,997,-1
26,West Garfield Park,4809,-1,4672,-1,693,-1,3979,-1,137,-1
27,East Garfield Park,5729,-1,5459,-1,1032,-1,4427,-1,270,-1
28,Near West Side,29921,-1,28453,-1,3380,-1,25073,-1,1468,-1
29,North Lawndale,9084,-1,8766,-1,1889,-1,6877,-1,318,-1
30,South Lawndale,23905,-1,23258,-1,2849,-1,20409,-1,647,-1
31,Lower West Side,16850,-1,16432,-1,1185,-1,15247,-1,418,-1
32,Loop,16434,-1,15590,-1,1647,-1,13943,-1,844,-1
33,Near South Side,12833,-1,11878,-1,1095,-1,10783,-1,955,-1
34,Armour Square,5697,-1,5292,-1,578,-1,4714,-1,405,-1
35,Douglas,7582,-1,7259,-1,1043,-1,6216,-1,323,-1
36,Oakland,2070,-1,1956,-1,393,-1,1563,-1,114,-1
37,Fuller Park,710,-1,648,-1,70,-1,578,-1,62,-1
38,Grand Boulevard,8295,-1,8093,-1,1164,-1,6929,-1,202,-1
39,Kenwood,7315,-1,6927,-1,894,-1,6033,-1,388,-1
40,Washington Park,3178,-1,3135,-1,460,-1,2675,-1,43,-1
41,Hyde Park,13175,-1,12427,-1,1593,-1,10834,-1,748,-1
42,Woodlawn,8513,-1,8142,-1,1481,-1,6661,-1,371,-1
43,South Shore,18064,-1,17450,-1,2503,-1,14947,-1,614,-1
44,Chatham,10964,-1,10525,-1,1907,-1,8618,-1,439,-1
45,Avalon Park,3703,-1,3544,-1,455,-1,3089,-1,159,-1
46,South Chicago,9278,-1,8835,-1,1337,-1,7498,-1,443,-1
