area_id,area_name,c27009001,c27009001_moe,c27009002,c27009002_moe,c27009003,c27009003_moe,c27009004,c27009004_moe,c27009005,c27009005_moe,c27009006,c27009006_moe,c27009007,c27009007_moe,c27009008,c27009008_moe,c27009009,c27009009_moe,c27009010,c27009010_moe,c27009011,c27009011_moe,c27009012,c27009012_moe,c27009013,c27009013_moe,c27009014,c27009014_moe,c27009015,c27009015_moe,c27009016,c27009016_moe,c27009017,c27009017_moe,c27009018,c27009018_moe,c27009019,c27009019_moe,c27009020,c27009020_moe,c27009021,c27009021_moe
51,South Deering,16438,1030,7059,599,2046,382,0,25,2046,382,4329,458,36,39,4293,458,684,130,147,69,537,123,9379,803,2435,455,0,25,2435,455,5614,480,35,45,5579,486,1330,187,0,25,1330,187
52,East Side,23517,1386,11224,755,3554,501,0,29,3554,501,6675,498,116,67,6559,498,995,165,147,58,848,156,12293,871,4021,568,12,33,4009,569,6772,472,25,48,6747,469,1500,217,6,29,1494,217
53,West Pullman,30810,1644,13937,956,4691,587,0,39,4691,587,7610,643,326,123,7284,634,1636,213,302,132,1334,196,16873,1020,4264,633,0,39,4264,633,10223,698,87,61,10136,697,2386,264,16,37,2370,264
54,Riverdale,6820,725,2574,436,1482,322,0,16,1482,322,928,211,0,16,928,211,164,84,21,37,143,75,4246,526,1525,291,0,16,1525,291,2378,322,15,29,2363,325,343,95,0,16,343,95
55,Hegewisch,10155,927,5234,594,1723,406,0,19,1723,406,2961,424,10,21,2951,424,550,147,95,57,455,141,4921,494,1199,327,0,19,1199,327,2847,341,0,19,2847,341,875,199,0,19,875,199
56,Garfield Ridge,33848,1075,16649,763,3902,432,0,42,3902,432,10592,550,147,70,10445,550,2155,228,423,112,1732,224,17199,673,3949,389,0,42,3949,389,10402,503,7,42,10395,504,2848,234,50,60,2798,233
57,Archer Heights,13434,778,6590,465,1930,253,0,27,1930,253,4228,338,57,49,4171,338,432,114,68,36,364,110,6844,515,2106,352,0,27,2106,352,3935,315,0,27,3935,315,803,131,0,27,803,131
58,Brighton Park,44098,1805,22665,1145,7609,715,15,45,7594,712,14073,757,83,63,13990,759,983,178,166,85,817,166,21433,1029,6968,610,0,43,6968,610,12695,659,0,43,12695,659,1770,239,0,43,1770,239
59,McKinley Park,16434,925,8491,554,2562,393,0,25,2562,393,5347,374,91,62,5256,373,582,114,122,56,460,107,7943,581,2012,327,0,25,2012,327,5234,404,12,29,5222,403,697,123,3,26,694,120
60,Bridgeport,32423,1332,16187,772,3332,430,0,37,3332,430,11509,615,125,71,11384,609,1346,210,112,55,1234,211,16236,830,3567,451,0,37,3567,451,10757,580,0,37,10757,580,1912,233,0,37,1912,233
61,New City,42050,1893,21218,1258,7006,652,0,47,7006,652,13061,943,122,74,12939,940,1151,195,125,68,1026,188,20832,1086,6818,640,0,47,6818,640,12663,670,0,47,12663,670,1351,197,9,47,1342,197
62,West Elsdon,18980,1098,9470,684,2795,438,0,27,2795,438,5984,461,134,124,5850,448,691,143,60,46,631,136,9510,657,2636,436,0,27,2636,436,5833,362,0,27,5833,362,1041,169,15,26,1026,170
63,Gage Park,39492,1743,19992,1125,6475,580,0,41,6475,580,12525,807,96,64,12429,804,992,193,78,51,914,191,19500,1034,6605,630,0,41,6605,630,11656,651,41,64,11615,648,1239,209,0,41,1239,209
64,Clearing,22716,982,11119,697,3064,438,0,31,3064,438,6983,470,123,76,6860,467,1072,159,236,83,836,147,11597,628,2476,386,0,31,2476,386,7197,424,37,45,7160,419,1924,209,0,31,1924,209
65,West Lawn,32950,1269,17019,913,5444,584,0,34,5444,584,10496,679,135,74,10361,672,1079,193,87,56,992,192,15931,750,4850,455,16,42,4834,454,9392,541,0,34,9392,541,1689,238,0,34,1689,238
66,Chicago Lawn,54793,2225,25277,1296,9103,791,0,49,9103,791,14661,882,227,125,14434,870,1513,215,172,82,1341,201,29516,1397,9597,867,0,49,9597,867,17881,844,30,53,17851,845,2038,269,17,53,2021,268
67,West Englewood,35288,1619,16378,946,5251,523,27,55,5224,520,9494,714,241,107,9253,714,1633,210,293,86,1340,197,18910,969,4774,534,18,55,4756,534,11423,642,13,48,11410,641,2713,232,0,48,2713,232
68,Englewood,28732,1514,12321,809,4234,517,22,49,4212,516,6895,603,187,88,6708,598,1192,219,99,64,1093,212,16411,1044,4548,557,0,36,4548,557,9623,657,37,45,9586,657,2240,257,0,36,2240,257
69,Greater Grand Crossing,32491,1521,14214,884,4288,556,0,38,4288,556,8488,663,467,146,8021,643,1438,214,377,129,1061,191,18277,1006,4871,531,0,38,4871,531,10748,651,55,56,10693,650,2658,250,14,38,2644,249
70,Ashburn,42430,1613,20951,1026,6036,665,0,41,6036,665,13084,702,185,86,12899,708,1831,229,451,141,1380,203,21479,971,5567,541,0,41,5567,541,13695,646,52,60,13643,651,2217,225,0,41,2217,225
71,Auburn Gresham,49600,1884,21053,1098,6406,649,0,46,6406,649,12142,830,484,183,11658,815,2505,272,636,142,1869,251,28547,1262,6974,695,0,46,6974,695,16685,811,49,63,16636,810,4888,340,22,49,4866,341
72,Beverly,21226,812,10155,535,2820,302,0,29,2820,302,6155,374,129,64,6026,369,1180,146,199,66,981,150,11071,550,3003,324,0,29,3003,324,6477,368,9,31,6468,368,1591,173,5,28,1586,173
73,Washington Heights,25828,1156,11536,821,3042,430,0,33,3042,430,6689,613,382,144,6307,601,1805,215,168,77,1637,214,14292,714,2638,383,0,33,2638,383,8199,552,49,57,8150,554,3455,255,0,33,3455,255
74,Mount Greenwood,18467,761,9263,455,2518,280,0,25,2518,280,5898,336,94,66,5804,329,847,152,124,62,723,153,9204,543,2131,329,0,25,2131,329,5774,371,7,25,5767,371,1299,181,22,32,1277,182
75,Morgan Park,22372,1070,10330,726,2711,388,0,31,2711,388,6346,564,227,120,6119,580,1273,178,425,118,848,175,12042,700,2714,435,0,31,2714,435,7106,410,57,67,7049,409,2222,213,20,34,2202,214
76,O'Hare,13676,1093,7023,673,1305,423,0,38,1305,423,4853,465,69,69,4784,474,865,238,123,90,742,231,6653,661,1254,408,0,38,1254,408,4670,417,0,38,4670,417,729,198,23,44,706,196
77,Edgewater,54610,1706,27009,1145,3132,467,0,48,3132,467,21343,987,185,94,21158,989,2534,328,271,137,2263,310,27601,1173,3429,487,0,48,3429,487,20348,951,52,60,20296,952,3824,360,0,48,3824,360
