area_id,area_name,b99126001,b99126001_moe,b99126002,b99126002_moe,b99126003,b99126003_moe
1,Rogers Park,47961,-1,3467,-1,44494,-1
2,West Ridge,57178,-1,5166,-1,52012,-1
3,Uptown,49323,-1,3413,-1,45910,-1
4,Lincoln Square,33118,-1,2020,-1,31098,-1
5,North Center,27674,-1,1236,-1,26438,-1
6,Lake View,87406,-1,2124,-1,85282,-1
7,Lincoln Park,56663,-1,1825,-1,54838,-1
8,Near North Side,75100,-1,2833,-1,72267,-1
9,Edison Park,9249,-1,640,-1,8609,-1
10,Norwood Park,30770,-1,2059,-1,28711,-1
11,Jefferson Park,21805,-1,1585,-1,20220,-1
12,Forest Glen,14823,-1,1103,-1,13720,-1
13,North Park,15254,-1,1237,-1,14017,-1
14,Albany Park,42619,-1,4599,-1,38020,-1
15,Portage Park,51400,-1,5529,-1,45871,-1
16,Irving Park,44952,-1,3729,-1,41223,-1
17,Dunning,35878,-1,3463,-1,32415,-1
18,Montclare,9852,-1,1216,-1,8636,-1
19,Belmont Cragin,58320,-1,6911,-1,51409,-1
20,Hermosa,19170,-1,3150,-1,16020,-1
21,Avondale,33396,-1,4119,-1,29277,-1
22,Logan Square,61331,-1,6540,-1,54791,-1
23,Humboldt Park,41049,-1,4103,-1,36946,-1
24,West Town,72661,-1,4714,-1,67947,-1
25,Austin,76778,-1,6774,-1,70004,-1
26,West Garfield Park,13790,-1,1278,-1,12512,-1
27,East Garfield Park,15365,-1,1062,-1,14303,-1
28,Near West Side,47484,-1,2688,-1,44796,-1
29,North Lawndale,26212,-1,2416,-1,23796,-1
30,South Lawndale,54121,-1,6420,-1,47701,-1
31,Lower West Side,28610,-1,1757,-1,26853,-1
32,Loop,24874,-1,536,-1,24338,-1
33,Near South Side,17941,-1,1218,-1,16723,-1
34,Armour Square,11819,-1,1095,-1,10724,-1
35,Douglas,16450,-1,1254,-1,15196,-1
36,Oakland,4666,-1,342,-1,4324,-1
37,Fuller Park,2290,-1,252,-1,2038,-1
38,Grand Boulevard,17898,-1,1840,-1,16058,-1
39,Kenwood,15085,-1,1023,-1,14062,-1
40,Washington Park,8077,-1,464,-1,7613,-1
41,Hyde Park,23533,-1,1031,-1,22502,-1
42,Woodlawn,19613,-1,1848,-1,17765,-1
43,South Shore,38616,-1,3111,-1,35505,-1
44,Chatham,26425,-1,2765,-1,23660,-1
45,Avalon Park,8143,-1,848,-1,7295,-1
46,South Chicago,22509,-1,2023,-1,20486,-1
47,Burnside,2652,-1,269,-1,2383,-1
48,Calumet Heights,11891,-1,1046,-1,10845,-1
49,Roseland,36871,-1,3751,-1,33120,-1
50,Pullman,5773,-1,672,-1,5101,-1
51,South Deering,12771,-1,1107,-1,11664,-1
52,East Side,17092,-1,1481,-1,15611,-1
53,West Pullman,23613,-1,2525,-1,21088,-1
54,Riverdale,4278,-1,362,-1,3916,-1
55,Hegewisch,7748,-1,338,-1,7410,-1
56,Garfield Ridge,27325,-1,2012,-1,25313,-1
57,Archer Heights,9940,-1,875,-1,9065,-1
58,Brighton Park,32156,-1,3404,-1,28752,-1
59,McKinley Park,12559,-1,1179,-1,11380,-1
60,Bridgeport,27035,-1,1779,-1,25256,-1
61,New City,30694,-1,2856,-1,27838,-1
62,West Elsdon,14394,-1,1275,-1,13119,-1
63,Gage Park,28799,-1,2891,-1,25908,-1
64,Clearing,18037,-1,929,-1,17108,-1
65,West Lawn,24398,-1,2413,-1,21985,-1
66,Chicago Lawn,39655,-1,3740,-1,35915,-1
67,West Englewood,27308,-1,2456,-1,24852,-1
68,Englewood,21754,-1,2113,-1,19641,-1
69,Greater Grand Crossing,25644,-1,2708,-1,22936,-1
70,Ashburn,33237,-1,2109,-1,31128,-1
71,Auburn Gresham,38983,-1,3747,-1,35236,-1
72,Beverly,16313,-1,1055,-1,15258,-1
73,Washington Heights,21527,-1,2931,-1,18596,-1
74,Mount Greenwood,14555,-1,876,-1,13679,-1
75,Morgan Park,18275,-1,2110,-1,16165,-1
76,O'Hare,11312,-1,838,-1,10474,-1
77,Edgewater,49820,-1,2776,-1,47044,-1
