area_id,area_name,b14004001,b14004001_moe,b14004002,b14004002_moe,b14004003,b14004003_moe,b14004004,b14004004_moe,b14004005,b14004005_moe,b14004006,b14004006_moe,b14004007,b14004007_moe,b14004008,b14004008_moe,b14004009,b14004009_moe,b14004010,b14004010_moe,b14004011,b14004011_moe,b14004012,b14004012_moe,b14004013,b14004013_moe,b14004014,b14004014_moe,b14004015,b14004015_moe,b14004016,b14004016_moe,b14004017,b14004017_moe,b14004018,b14004018_moe,b14004019,b14004019_moe,b14004020,b14004020_moe,b14004021,b14004021_moe,b14004022,b14004022_moe,b14004023,b14004023_moe,b14004024,b14004024_moe,b14004025,b14004025_moe,b14004026,b14004026_moe,b14004027,b14004027_moe,b14004028,b14004028_moe,b14004029,b14004029_moe,b14004030,b14004030_moe,b14004031,b14004031_moe,b14004032,b14004032_moe,b14004033,b14004033_moe
13,North Park,15254,777,7333,538,692,240,0,27,399,177,171,119,122,77,467,137,0,27,284,105,94,61,89,62,6174,435,392,139,295,132,1230,303,4257,324,7921,487,503,162,0,27,187,94,210,109,106,61,657,173,0,27,374,113,94,62,189,116,6761,372,374,135,275,111,865,206,5247,329
14,Albany Park,42619,1577,22470,1159,1212,282,11,47,600,214,435,161,166,107,1127,298,0,45,620,222,326,147,181,115,20131,1094,1121,275,1999,416,5286,623,11725,683,20149,903,1228,276,0,45,484,172,438,154,306,137,1678,339,2,42,838,222,646,246,192,111,17243,849,946,248,1250,295,4211,492,10836,630
15,Portage Park,51400,1395,24231,849,1075,252,5,48,736,216,184,105,150,91,711,217,0,47,296,159,268,122,147,99,22445,819,1226,246,1341,275,4706,498,15172,664,27169,985,1580,311,0,47,906,242,366,154,308,132,1102,288,16,52,532,206,326,116,228,115,24487,908,1168,268,1555,322,3985,472,17779,707
16,Irving Park,44952,1531,23064,1103,1059,273,7,49,550,197,359,156,143,77,427,138,0,47,84,64,265,109,78,77,21578,1082,832,215,1656,402,5586,569,13504,749,21888,866,1196,247,10,47,590,185,457,154,139,67,1131,273,0,47,362,157,579,203,190,104,19561,822,660,189,1329,276,4564,477,13008,647
17,Dunning,35878,1019,17360,691,859,207,0,40,593,163,107,65,159,88,405,142,0,40,155,77,152,103,98,75,16096,688,791,204,1401,339,2928,387,10976,497,18518,668,905,212,15,44,396,127,333,169,161,79,673,170,0,40,314,125,273,100,86,54,16940,622,752,184,946,241,2512,330,12730,495
18,Montclare,9852,627,4717,403,200,114,0,23,101,68,88,81,11,23,76,52,0,23,32,35,10,22,34,37,4441,379,284,129,324,125,1021,229,2812,274,5135,378,299,135,0,23,120,84,144,93,35,43,112,70,0,23,92,67,14,28,6,19,4724,392,183,110,364,135,760,206,3417,299
19,Belmont Cragin,58320,1903,29256,1254,1186,246,0,52,927,223,170,98,89,79,272,112,0,52,138,93,49,58,85,70,27798,1213,1780,320,3842,582,5771,575,16405,808,29064,1052,1408,275,0,52,872,226,282,116,254,99,790,225,0,52,402,146,266,166,122,66,26866,1012,1875,330,2402,384,5662,523,16927,701
20,Hermosa,19170,972,9489,671,361,140,0,29,275,125,73,69,13,35,154,97,0,29,125,85,29,55,0,29,8974,641,798,200,1029,266,1846,326,5301,412,9681,607,617,198,0,29,408,174,112,72,97,64,235,124,0,29,144,99,80,81,11,33,8829,562,573,168,1071,291,1450,272,5735,400
21,Avondale,33396,1507,17178,990,757,216,0,38,298,128,299,138,160,113,471,227,0,38,275,208,139,78,57,50,15950,965,704,197,2101,405,4557,547,8588,608,16218,952,947,202,0,38,572,154,193,96,182,90,561,192,0,38,198,114,226,120,137,87,14710,935,794,280,1549,328,3899,476,8468,587
22,Logan Square,61331,1568,31317,1078,1255,283,8,58,565,222,511,163,171,87,1217,250,0,57,506,183,607,173,104,67,28845,1019,1010,224,3036,426,9486,725,15313,713,30014,1007,1941,326,0,57,836,259,676,158,429,154,1492,260,0,57,673,193,624,146,195,91,26581,933,1085,226,2504,377,9205,596,13787,635
23,Humboldt Park,41049,1588,18971,1036,798,235,17,55,500,195,190,105,91,103,265,112,0,51,94,80,65,63,106,77,17908,1006,1442,306,2344,420,3919,507,10203,667,22078,965,1758,363,0,51,1022,295,408,155,328,142,686,183,0,51,125,72,316,140,245,116,19634,910,1630,292,2166,379,4208,459,11630,622
24,West Town,72661,1631,36838,1194,1679,298,41,75,727,217,726,196,185,88,1762,296,0,62,631,180,974,212,157,82,33397,1116,836,195,2530,416,13265,808,16766,745,35823,1080,2255,356,0,62,1052,277,921,204,282,115,2220,339,0,62,750,232,1243,241,227,104,31348,990,767,199,3043,433,12242,689,15296,667
25,Austin,76778,2003,34102,1261,1382,283,0,61,785,232,381,153,216,100,346,138,0,61,153,106,147,102,46,66,32374,1222,2450,327,4106,504,5288,590,20530,947,42676,1310,2447,377,34,65,1331,282,497,159,585,165,741,195,0,61,239,121,188,113,314,123,39488,1263,2548,358,3844,470,6878,616,26218,905
26,West Garfield Park,13790,900,6273,542,137,86,4,34,73,78,26,40,34,45,1,37,0,35,0,35,0,35,1,37,6135,534,487,142,1088,278,1009,217,3551,398,7517,546,518,187,0,35,270,132,141,91,107,74,74,54,0,35,47,50,9,36,18,38,6925,505,704,177,886,208,1171,211,4164,328
27,East Garfield Park,15365,956,6377,617,335,135,0,38,226,125,109,65,0,38,77,54,0,38,29,46,31,44,17,41,5965,571,729,180,799,202,1092,225,3345,413,8988,573,554,178,0,38,331,136,81,60,142,83,227,95,0,38,71,55,95,71,61,56,8207,547,763,222,890,201,1496,246,5058,359
28,Near West Side,47484,1395,23635,1014,2974,529,32,70,1536,396,1081,313,325,116,1543,334,13,55,719,271,641,185,170,89,19118,880,899,191,1535,310,6789,534,9895,647,23849,911,2933,479,0,52,1957,437,721,173,255,99,1810,310,6,52,876,238,657,188,271,119,19106,798,834,192,1488,275,6737,530,10047,541
29,North Lawndale,26212,1275,11190,841,453,162,0,43,326,145,51,58,76,71,170,72,0,43,54,58,14,44,102,59,10567,816,1331,246,1730,311,1967,336,5539,528,15022,806,759,181,8,43,419,132,195,90,137,81,266,120,0,43,103,78,52,60,111,72,13997,774,1158,216,1765,309,2486,312,8588,503
30,South Lawndale,54121,1718,31561,1249,865,212,0,48,542,171,233,101,90,65,587,173,0,48,387,141,74,67,126,97,30109,1199,1664,290,6051,556,7986,701,14408,730,22560,988,1098,242,7,50,711,199,218,108,162,106,520,163,8,48,324,132,91,87,97,70,20942,930,1785,301,2761,377,4796,481,11600,612
31,Lower West Side,28610,1272,15768,926,1072,243,0,42,685,217,314,125,73,54,485,157,0,42,246,107,183,105,56,51,14211,876,768,177,1869,329,4043,485,7531,584,12842,682,746,194,0,42,455,167,208,78,83,84,523,171,13,45,243,111,194,107,73,67,11573,638,471,144,1360,265,3005,364,6737,462
32,Loop,24874,1328,12464,1048,596,324,0,30,421,266,161,116,14,38,2217,565,0,30,1447,529,701,239,69,75,9651,743,40,66,629,242,3183,495,5799,585,12410,850,793,330,0,30,298,150,488,283,7,31,2982,600,0,30,2040,475,852,284,90,57,8635,597,0,30,593,274,2636,437,5406,444
33,Near South Side,17941,974,8213,718,215,118,38,63,77,59,38,38,62,77,658,249,0,24,336,205,271,142,51,54,7340,678,29,31,282,162,2649,647,4380,508,9728,623,310,128,0,24,62,46,114,64,134,104,905,266,0,24,382,235,280,124,243,122,8513,590,188,144,336,205,2600,402,5389,518
34,Armour Square,11819,647,5612,430,273,121,14,33,240,113,0,27,19,37,485,214,0,27,328,202,108,53,49,43,4854,392,223,89,262,105,830,218,3539,287,6207,439,274,129,0,27,184,119,44,37,46,34,301,102,0,27,167,68,102,62,32,31,5632,433,231,105,363,142,628,161,4410,344
35,Douglas,16450,769,7194,519,423,140,0,35,212,88,164,89,47,46,1780,345,5,34,1287,275,421,182,67,53,4991,427,208,92,442,150,630,167,3711,348,9256,524,651,200,0,35,289,105,251,168,111,68,1525,300,6,34,967,225,341,143,211,114,7080,417,171,79,404,122,1279,221,5226,352
36,Oakland,4666,380,1621,240,148,99,8,20,102,93,25,32,13,22,54,34,0,19,13,20,16,20,25,28,1419,204,99,64,145,82,166,85,1009,175,3045,274,262,113,0,19,96,67,96,74,70,45,101,57,0,19,19,37,40,36,42,39,2682,261,154,88,128,64,644,190,1756,206
37,Fuller Park,2290,369,1093,239,39,48,0,16,8,19,0,16,31,47,11,19,0,16,0,16,0,16,11,19,1043,239,133,68,183,89,123,82,604,107,1197,232,99,65,0,16,69,57,0,16,30,32,10,19,0,16,0,16,10,19,0,16,1088,209,74,45,74,53,166,83,774,137
38,Grand Boulevard,17898,836,7584,534,505,162,0,43,299,136,44,59,162,85,312,132,0,43,84,61,165,109,63,66,6767,503,577,170,491,159,1108,227,4591,386,10314,541,729,180,0,43,255,111,247,101,227,100,690,175,13,46,85,67,250,106,342,128,8895,498,388,131,816,217,1763,247,5928,383
39,Kenwood,15085,734,6613,509,329,138,0,31,157,96,130,99,42,44,1128,261,0,31,534,213,365,146,229,127,5156,447,390,145,347,177,676,170,3743,348,8472,555,693,251,0,31,168,85,393,221,132,88,695,198,0,31,231,124,346,129,118,71,7084,473,209,84,383,137,1231,199,5261,423
40,Washington Park,8077,584,3322,386,126,68,0,27,89,64,26,35,11,28,70,56,0,27,30,39,40,48,0,27,3126,368,405,126,357,125,444,158,1920,257,4755,383,372,118,11,29,175,97,69,45,117,69,153,66,0,27,39,37,70,51,44,35,4230,358,279,100,459,146,952,172,2540,257
41,Hyde Park,23533,1036,11018,775,453,144,0,38,246,117,135,82,72,52,3458,567,0,38,2106,476,1110,249,242,142,7107,493,232,94,331,112,1240,235,5304,429,12515,626,690,184,0,38,264,123,225,108,201,98,3496,510,20,41,2082,438,1070,224,324,107,8329,447,286,103,356,116,1543,231,6144,380
42,Woodlawn,19613,909,8568,631,407,136,0,36,176,84,104,88,127,77,727,159,0,36,467,127,211,102,49,47,7434,608,629,181,836,204,1140,266,4829,474,11045,596,865,216,0,36,333,140,290,109,242,95,898,192,0,36,517,156,304,99,77,60,9282,551,545,159,707,179,1585,235,6445,424
43,South Shore,38616,1516,16323,918,842,230,0,44,387,159,219,122,236,118,664,212,38,72,273,148,191,116,162,99,14817,866,1081,288,1459,342,2317,367,9960,652,22293,1121,1673,304,0,44,664,214,539,173,470,163,941,228,0,44,163,101,342,144,436,151,19679,1066,1133,263,2038,463,2441,403,14067,691
44,Chatham,26425,1174,10526,767,730,201,0,37,479,179,92,70,159,95,340,158,0,37,244,147,36,55,60,62,9456,728,655,195,502,154,1658,391,6641,528,15899,887,1041,234,0,37,412,151,363,138,266,103,559,172,0,37,104,92,177,102,278,116,14299,877,805,212,868,227,2042,367,10584,656
45,Avalon Park,8143,558,3666,419,167,102,0,19,78,61,37,42,52,62,92,70,0,19,45,60,13,26,34,35,3407,387,218,93,325,154,505,199,2359,319,4477,331,263,114,0,19,105,77,51,61,107,62,52,44,0,19,31,39,0,19,21,29,4162,319,224,102,163,89,484,167,3291,269
46,South Chicago,22509,1160,9912,741,492,168,7,37,334,139,70,85,81,65,253,133,0,37,122,97,26,53,105,82,9167,721,690,195,809,192,1523,348,6145,524,12597,739,841,214,22,43,414,165,149,85,256,119,457,155,0,37,127,76,120,90,210,109,11299,718,617,179,1009,248,1873,342,7800,514
47,Burnside,2652,368,1160,224,12,19,0,11,0,11,12,19,0,11,0,11,0,11,0,11,0,11,0,11,1148,225,161,106,124,85,256,161,607,135,1492,251,156,105,0,11,54,50,10,17,92,67,20,29,0,11,20,29,0,11,0,11,1316,215,31,34,227,127,189,120,869,121
48,Calumet Heights,11891,587,5109,421,178,94,0,27,60,51,8,28,110,75,210,134,0,27,51,46,69,60,90,116,4721,414,272,96,446,160,547,172,3456,325,6782,420,364,130,0,27,182,105,72,58,110,54,126,70,0,27,54,56,13,31,59,50,6292,413,249,121,324,185,425,132,5294,364
49,Roseland,36871,1212,16504,789,761,216,16,46,397,163,138,113,210,103,353,122,0,41,163,90,77,65,113,68,15390,772,1189,230,1705,310,2056,354,10440,584,20367,830,1549,311,8,43,732,213,278,135,531,149,774,226,0,41,147,79,267,165,360,146,18044,784,1324,267,1535,257,2186,327,12999,575
50,Pullman,5773,392,2194,252,42,39,0,19,35,37,7,20,0,19,14,23,0,19,0,19,11,24,3,17,2138,250,111,48,182,78,435,165,1410,186,3579,292,185,84,0,19,69,45,47,39,69,50,191,83,0,19,0,19,75,55,116,64,3203,287,101,75,331,120,460,147,2311,223
51,South Deering,12771,711,5396,475,265,158,0,25,86,83,95,81,84,75,39,42,0,25,0,25,14,31,25,37,5092,436,383,133,738,231,774,218,3197,317,7375,540,529,178,0,25,237,106,157,94,135,89,107,75,0,25,34,42,54,63,19,33,6739,521,431,156,507,179,956,278,4845,365
52,East Side,17092,863,8169,537,259,96,11,30,169,86,40,45,39,41,148,83,0,29,29,38,71,58,48,53,7762,526,488,162,753,208,1623,361,4898,361,8923,530,441,138,0,29,225,102,136,82,80,55,236,106,0,29,146,80,54,52,36,48,8246,498,651,159,623,240,1490,292,5482,400
53,West Pullman,23613,1133,10174,732,381,126,0,39,157,80,143,70,81,69,140,88,0,39,54,58,74,75,12,40,9653,720,928,255,1099,275,1389,319,6237,495,13439,749,1052,284,0,39,470,191,247,135,335,146,359,141,0,39,113,85,132,80,114,84,12028,669,830,187,1381,320,1655,280,8162,469
54,Riverdale,4278,450,1285,243,27,38,0,16,20,36,7,15,0,16,0,16,0,16,0,16,0,16,0,16,1258,234,193,98,227,147,117,84,721,173,2993,372,268,107,0,16,157,78,91,70,20,34,97,72,23,31,0,16,31,39,43,47,2628,346,249,108,330,140,523,137,1526,207
55,Hegewisch,7748,743,3807,488,188,93,0,19,148,93,9,22,31,32,73,73,0,19,26,42,9,19,38,61,3546,493,296,147,321,162,444,206,2485,307,3941,420,100,63,0,19,22,28,57,52,21,25,113,74,0,19,16,27,50,52,47,44,3728,408,219,133,197,131,672,216,2640,333
56,Garfield Ridge,27325,846,13379,627,403,155,16,45,246,134,95,65,46,60,540,160,0,42,257,118,153,95,130,75,12436,606,554,163,653,170,2097,377,9132,473,13946,547,552,182,6,42,265,113,193,124,88,72,633,172,0,42,329,122,168,96,136,69,12761,517,663,157,956,248,1671,300,9471,418
57,Archer Heights,9940,583,5016,370,256,97,24,39,155,69,49,56,28,30,101,67,0,27,72,57,0,27,29,41,4659,354,332,114,688,191,831,177,2808,265,4924,347,325,113,0,27,229,92,69,53,27,28,114,64,0,27,63,51,17,37,34,34,4485,325,186,74,446,125,954,193,2899,246
58,Brighton Park,32156,1308,16606,874,650,170,10,43,469,144,77,67,94,73,348,132,0,43,257,119,59,60,32,47,15608,849,1508,268,2140,407,3535,404,8425,516,15550,717,1027,224,0,43,762,194,124,74,141,73,278,145,0,43,168,137,90,64,20,44,14245,661,1067,235,1651,294,2765,365,8762,488
59,McKinley Park,12559,667,6341,421,247,100,0,25,123,68,105,65,19,29,112,65,0,25,69,56,39,37,4,24,5982,425,412,135,558,169,1321,240,3691,298,6218,435,490,211,0,25,358,148,105,83,27,30,114,65,0,25,44,43,36,38,34,41,5614,398,287,103,388,145,1219,217,3720,291
60,Bridgeport,27035,1050,13552,643,808,202,0,37,486,148,183,101,139,97,907,278,0,37,454,170,378,202,75,55,11837,583,690,185,1203,292,2242,305,7702,411,13483,655,983,212,0,37,681,173,131,70,171,86,696,178,0,37,385,140,250,102,61,53,11804,615,814,194,874,193,2115,300,8001,455
61,New City,30694,1374,15417,992,543,146,10,48,388,131,73,61,72,65,389,126,0,47,195,89,177,94,17,50,14485,942,1176,217,1969,353,3167,434,8173,552,15277,761,816,175,4,46,505,141,108,77,199,92,422,141,0,47,166,74,154,95,102,77,14039,712,1224,225,2161,315,2819,327,7835,454
62,West Elsdon,14394,700,7078,501,615,174,12,29,295,131,134,72,174,110,108,71,0,27,54,41,54,59,0,27,6355,514,391,149,879,223,1127,243,3958,321,7316,414,419,135,0,27,280,115,100,71,39,37,269,132,0,27,82,62,150,97,37,40,6628,392,442,146,549,156,1388,216,4249,291
63,Gage Park,28799,1300,14720,878,543,161,0,41,410,138,77,67,56,57,184,102,0,41,119,87,59,67,6,40,13993,859,1203,247,2393,383,3167,489,7230,468,14079,745,701,174,0,41,495,151,130,74,76,57,326,129,0,41,257,116,32,44,37,44,13052,733,1184,228,1580,306,2846,376,7442,448
64,Clearing,18037,730,8576,492,247,95,0,31,175,84,27,37,45,40,243,111,0,31,146,96,60,62,37,44,8086,476,521,175,636,187,1714,325,5215,371,9461,492,704,194,0,31,412,152,178,88,114,83,277,130,0,31,121,68,119,105,37,47,8480,444,340,122,390,162,1874,276,5876,358
65,West Lawn,24398,944,12665,721,615,221,53,83,435,194,70,56,57,47,195,85,0,34,72,52,96,67,27,38,11855,677,1037,234,1375,291,2635,467,6808,403,11733,606,718,197,10,36,389,164,203,99,116,68,258,97,4,33,138,79,35,33,81,53,10757,547,638,197,823,194,2454,346,6842,400
66,Chicago Lawn,39655,1530,17886,982,717,233,18,55,424,175,249,154,26,52,315,132,0,49,118,75,157,112,40,58,16854,935,1694,308,2188,362,3367,479,9605,606,21769,952,938,218,10,51,594,184,204,89,130,88,512,148,0,49,156,93,178,91,178,97,20319,915,1826,346,2326,406,3910,463,12257,571
67,West Englewood,27308,1166,12212,758,385,137,0,48,294,125,41,54,50,69,137,96,0,48,62,63,26,62,49,77,11690,737,1081,208,1992,336,2043,309,6574,474,15096,701,729,197,8,48,423,171,126,66,172,85,425,146,0,48,137,88,167,109,121,79,13942,683,950,183,1742,278,1938,286,9312,471
68,Englewood,21754,1116,8948,658,521,164,0,36,426,163,31,50,64,56,87,80,0,36,41,74,12,40,34,45,8340,617,803,192,1309,277,1138,265,5090,471,12806,760,955,225,0,36,595,183,168,80,192,92,217,95,0,36,32,40,101,70,84,62,11634,714,916,215,1302,261,1620,265,7796,507
69,Greater Grand Crossing,25644,1109,11004,732,547,177,0,38,249,126,126,92,172,107,271,157,0,38,126,103,52,59,93,80,10186,705,928,230,1274,247,1287,251,6697,561,14640,756,1026,262,0,38,496,217,197,101,333,126,519,152,0,38,76,60,194,99,249,109,13095,708,1008,211,1120,244,1608,251,9359,525
70,Ashburn,33237,1219,16185,809,1007,312,0,41,659,248,271,193,77,55,268,116,0,41,177,103,27,47,64,52,14910,732,1065,268,1562,295,2285,390,9998,528,17052,744,983,248,0,41,438,153,305,143,240,135,587,194,0,41,287,124,107,71,193,125,15482,727,987,241,1325,356,2282,365,10888,480
71,Auburn Gresham,38983,1398,16038,931,682,211,0,46,422,171,158,110,102,83,332,151,0,46,160,120,61,67,111,85,15024,872,1357,265,1930,333,2205,384,9532,664,22945,928,1194,247,0,46,601,177,313,123,280,131,644,185,0,46,180,102,164,100,300,128,21107,883,1372,262,2144,348,2275,324,15316,661
72,Beverly,16313,631,7785,417,374,107,0,29,205,78,98,66,71,47,265,87,0,29,120,67,49,36,96,54,7146,403,450,122,407,122,658,167,5631,308,8528,425,474,126,0,29,230,82,64,47,180,74,525,176,0,29,200,99,100,67,225,103,7529,379,460,133,301,125,602,141,6166,299
73,Washington Heights,21527,919,9158,687,446,185,0,33,338,171,62,66,46,49,238,126,0,33,125,91,49,52,64,57,8474,646,620,182,674,212,1061,262,6119,479,12369,612,688,179,0,33,362,142,177,81,149,82,483,174,0,33,163,88,56,56,264,144,11198,580,570,184,777,241,1111,225,8740,419
74,Mount Greenwood,14555,615,7098,366,357,126,0,25,232,103,74,57,51,41,407,134,0,25,266,103,55,48,86,76,6334,310,345,125,406,123,962,188,4621,271,7457,439,333,126,9,27,155,78,80,65,89,70,798,198,5,21,517,161,133,80,143,89,6326,358,370,159,317,164,685,149,4954,287
75,Morgan Park,18275,825,8315,620,179,85,0,31,91,73,30,40,58,55,534,300,0,31,191,96,283,315,60,55,7602,521,569,182,652,205,929,218,5452,394,9960,530,495,143,0,31,224,99,38,39,233,102,305,108,0,31,60,39,128,71,117,76,9160,556,458,196,624,195,932,192,7146,390
76,O'Hare,11312,657,5835,454,267,170,13,41,30,54,94,84,130,139,149,125,0,38,111,119,22,44,16,45,5419,416,93,104,338,162,1464,297,3524,402,5477,437,384,172,0,38,99,100,223,131,62,66,116,98,0,38,66,78,0,38,50,72,4977,430,78,85,267,139,1461,292,3171,371
77,Edgewater,49820,1408,24763,1058,1490,333,14,52,420,162,711,233,345,176,2412,429,0,48,1092,259,810,273,510,174,20861,978,412,149,1250,306,4804,586,14395,769,25057,1033,1722,320,7,49,827,234,532,191,356,141,3304,460,16,52,2043,397,887,233,358,155,20031,872,603,184,1193,317,4735,487,13500,720
